,index,rpm,speed,throt_pos,engine_load,bat_volt,duration
1080,325710,0.0,0.0,32,0,12.62,325710
1081,325994,0.0,0.0,32,0,12.63,325994
1082,326276,0.0,0.0,32,0,12.62,326276
1083,326548,0.0,0.0,32,0,12.63,326548
1084,326817,0.0,0.0,32,0,12.62,326817
1085,327098,0.0,0.0,32,0,12.62,327098
1086,327380,0.0,0.0,32,0,12.62,327380
1087,327651,0.0,0.0,32,0,12.63,327651
1088,327919,0.0,0.0,32,0,12.61,327919
1089,328199,0.0,0.0,32,0,12.61,328199
1090,328484,0.0,0.0,32,0,12.62,328484
1091,328758,0.0,0.0,32,0,12.63,328758
1092,329033,0.0,0.0,32,0,12.63,329033
1093,329302,0.0,0.0,32,0,12.62,329302
1094,329579,0.0,0.0,32,0,12.62,329579
1095,329846,0.0,0.0,32,0,12.61,329846
1096,330127,0.0,0.0,32,0,12.61,330127
1097,330407,0.0,0.0,32,0,12.61,330407
1098,330695,0.0,0.0,32,0,12.62,330695
1099,330959,0.0,0.0,32,0,12.63,330959
1100,331231,0.0,0.0,32,0,12.64,331231
1101,331497,0.0,0.0,32,0,12.64,331497
1102,331772,0.0,0.0,32,0,12.64,331772
1103,332042,0.0,0.0,32,0,12.65,332042
1104,332304,0.0,0.0,32,0,12.66,332304
1105,332573,0.0,0.0,32,0,12.64,332573
1106,332836,0.0,0.0,32,0,12.66,332836
1107,333104,0.0,0.0,32,0,12.66,333104
1108,333368,0.0,0.0,32,0,12.67,333368
1109,333643,0.0,0.0,32,0,12.67,333643
1110,333906,0.0,0.0,32,0,12.67,333906
1111,334174,0.0,0.0,32,0,12.67,334174
1112,334438,0.0,0.0,32,0,12.66,334438
1113,334707,0.0,0.0,32,0,12.66,334707
1114,334983,0.0,0.0,32,0,12.67,334983
1115,335245,0.0,0.0,32,0,12.67,335245
1116,335520,0.0,0.0,32,0,12.67,335520
1117,335783,0.0,0.0,32,0,12.66,335783
1118,336058,0.0,0.0,32,0,12.67,336058
1119,336321,0.0,0.0,32,0,12.67,336321
1120,336594,0.0,0.0,32,0,12.67,336594
1121,336859,0.0,0.0,32,0,12.67,336859
1122,337128,0.0,0.0,32,0,12.66,337128
1123,337391,0.0,0.0,32,0,12.67,337391
1124,337678,0.0,0.0,32,0,12.69,337678
1125,337941,0.0,0.0,32,0,12.71,337941
1126,338204,0.0,0.0,32,0,12.71,338204
1127,338473,0.0,0.0,32,0,12.71,338473
1128,338736,0.0,0.0,32,0,12.71,338736
1129,339005,0.0,0.0,32,0,12.71,339005
1130,339268,0.0,0.0,32,0,12.71,339268
1131,339543,0.0,0.0,32,0,12.73,339543
1132,339806,0.0,0.0,32,0,12.71,339806
1133,340079,0.0,0.0,32,0,12.73,340079
1134,340344,0.0,0.0,32,0,12.74,340344
1135,340619,0.0,0.0,,,12.74,340619
1136,341171,,,,,12.66,341171
1137,347738,0.0,0.0,32,0,12.66,347738
1138,348019,0.0,0.0,32,0,12.67,348019
1139,348296,0.0,0.0,32,0,12.65,348296
1140,348572,0.0,0.0,32,0,12.66,348572
1141,348839,0.0,0.0,32,0,12.65,348839
1142,349120,0.0,0.0,32,0,12.65,349120
1143,349384,0.0,0.0,32,0,12.64,349384
1144,349656,0.0,0.0,32,0,12.64,349656
1145,349935,0.0,0.0,32,0,12.64,349935
1146,350197,0.0,0.0,32,0,12.64,350197
1147,350473,0.0,0.0,32,0,12.64,350473
1148,350736,0.0,0.0,32,0,12.63,350736
1149,351007,0.0,0.0,32,0,12.63,351007
1150,351275,0.0,0.0,32,0,12.63,351275
1151,351547,0.0,0.0,32,0,12.62,351547
1152,351812,0.0,0.0,32,0,12.62,351812
1153,352080,0.0,0.0,32,0,12.63,352080
1154,352350,0.0,0.0,32,0,12.64,352350
1155,352630,0.0,0.0,32,0,12.64,352630
1156,352901,0.0,0.0,32,0,12.64,352901
1157,353176,0.0,0.0,32,0,12.64,353176
1158,353451,0.0,0.0,32,0,12.64,353451
1159,353732,0.0,0.0,32,0,12.63,353732
1160,354010,0.0,0.0,32,0,12.64,354010
1161,354277,0.0,0.0,32,0,12.63,354277
1162,354557,0.0,0.0,32,0,12.63,354557
1163,354822,0.0,0.0,32,0,12.64,354822
1164,355094,0.0,0.0,32,0,12.65,355094
1165,355365,0.0,0.0,32,0,12.65,355365
1166,355647,0.0,0.0,32,0,12.63,355647
1167,355915,0.0,0.0,32,0,12.63,355915
1168,356178,0.0,0.0,32,0,12.64,356178
1169,356455,0.0,0.0,32,0,12.63,356455
1170,356726,0.0,0.0,32,0,12.65,356726
1171,357000,0.0,0.0,32,0,12.63,357000
1172,357267,0.0,0.0,32,0,12.64,357267
1173,357547,0.0,0.0,32,0,12.64,357547
1174,357818,0.0,0.0,32,0,12.63,357818
1175,358086,0.0,0.0,32,0,12.64,358086
1176,358355,0.0,0.0,32,0,12.65,358355
1177,358623,0.0,0.0,32,0,12.64,358623
1178,358894,0.0,0.0,32,0,12.65,358894
1179,359162,0.0,0.0,32,0,12.66,359162
1180,359432,0.0,0.0,32,0,12.67,359432
1181,359701,0.0,0.0,32,0,12.67,359701
1182,359976,0.0,0.0,32,0,12.67,359976
1183,360246,0.0,0.0,32,0,12.67,360246
1184,360520,0.0,0.0,32,0,12.67,360520
1185,360784,0.0,0.0,32,0,12.67,360784
1186,361063,0.0,0.0,32,0,12.67,361063
1187,361334,0.0,0.0,32,0,12.67,361334
1188,361613,0.0,0.0,32,0,12.65,361613
1189,361877,0.0,0.0,32,0,12.65,361877
1190,362140,0.0,0.0,32,0,12.64,362140
1191,362403,0.0,0.0,32,0,12.64,362403
1192,362667,0.0,0.0,32,0,12.63,362667
1193,362941,0.0,0.0,32,0,12.65,362941
1194,363204,0.0,0.0,32,0,12.65,363204
1195,363470,0.0,0.0,32,0,12.64,363470
1196,363737,0.0,0.0,32,0,12.65,363737
1197,364011,0.0,0.0,32,0,12.65,364011
1198,364274,0.0,0.0,32,0,12.64,364274
1199,364549,0.0,0.0,32,0,12.65,364549
1200,364812,0.0,0.0,32,0,12.63,364812
1201,365081,0.0,0.0,32,0,12.64,365081
1202,365362,0.0,0.0,32,0,12.64,365362
1203,365625,0.0,0.0,32,0,12.64,365625
1204,365894,0.0,0.0,32,0,12.64,365894
1205,366157,0.0,0.0,32,0,12.64,366157
1206,366432,0.0,0.0,32,0,12.64,366432
1207,366695,0.0,0.0,32,0,12.64,366695
1208,366962,0.0,0.0,32,0,12.65,366962
1209,367227,0.0,0.0,32,0,12.64,367227
1210,367502,0.0,0.0,32,0,12.64,367502
1211,367765,0.0,0.0,32,0,12.67,367765
1212,368038,0.0,0.0,32,0,12.69,368038
1213,368303,0.0,0.0,32,0,12.69,368303
1214,368565,0.0,0.0,32,0,12.69,368565
1215,368834,0.0,0.0,32,0,12.69,368834
1216,369097,0.0,0.0,32,0,12.7,369097
1217,369366,0.0,0.0,32,0,12.7,369366
1218,369629,0.0,0.0,32,0,12.7,369629
1219,369898,0.0,0.0,32,0,12.69,369898
1220,370161,0.0,0.0,32,0,12.7,370161
1221,370428,0.0,0.0,32,0,12.71,370428
1222,370693,0.0,,,,,370693
