,index,acc1,acc2,acc3,acc4,duration
1122,183597,-2;-5;-2,-3;2;-7,1;-1;-3,-5;-5;19,183597
1123,183863,,,,,183863
1124,183865,-3;0;3,-1;7;-1,-2;0;4,0;0;1,183865
1125,184138,,,,,184138
1126,184146,-4;1;-5,0;-4;-6,0;2;-4,1;0;-1,184146
1127,184425,,,,,184425
1128,184428,-2;-2;0,0;1;0,-3;2;0,0;-1;-7,184428
1129,184701,,,,,184701
1130,184709,-1;-2;0,2;3;-5,0;6;-6,2;-11;0,184709
1131,184977,,,,,184977
1132,184979,3;1;-4,0;0;-4,-8;-1;-6,6;1;-9,184979
1133,185245,,,,,185245
1134,185248,1;3;1,0;2;-4,2;-2;-7,-2;3;1,185248
1135,185527,,,,,185527
1136,185529,1;3;-10,0;3;2,4;-2;-4,2;5;-11,185529
1137,185802,,,,,185802
1138,185805,-3;3;0,0;2;-9,-1;3;-5,1;4;-7,185805
1139,186089,,,,,186089
1140,186092,-2;0;-3,0;2;1,0;3;-5,1;6;-10,186092
1141,186352,,,,,186352
1142,186355,1;4;-10,-2;1;-8,-3;1;-2,1;6;0,186355
1143,186635,,,,,186635
1144,186638,-3;1;-2,-3;4;-3,4;5;-9,-2;-2;-9,186638
1145,186904,,,,,186904
1146,186906,-4;-1;0,1;3;-4,4;1;-2,0;0;-4,186906
1147,187183,,,,,187183
1148,187186,0;-3;-4,0;-1;-1,-2;0;4,-1;3;-2,187186
1149,187454,,,,,187454
1150,187457,0;-1;-4,-2;1;-8,-4;-1;-1,4;-1;-5,187457
1151,187729,,,,,187729
1152,187738,0;-1;0,3;1;0,-1;-3;3,2;-6;0,187738
1153,188005,,,,,188005
1154,188007,5;0;-5,3;-1;-5,8;0;-3,9;0;-1,188007
1155,188279,,,,,188279
1156,188286,5;-2;-1,3;-2;2,7;-2;-3,8;-1;-1,188286
1157,188554,,,,,188554
1158,188557,13;0;-4,4;-3;-6,7;-7;-4,2;-1;-8,188557
1159,188830,,,,,188830
1160,188839,0;-11;-7,9;2;-1,5;-1;5,14;0;4,188839
1161,189106,,,,,189106
1162,189108,7;1;8,5;-3;5,11;-2;6,16;-6;-1,189108
1163,189380,,,,,189380
1164,189383,5;-7;-5,8;-6;-10,13;1;-14,12;1;11,189383
1165,189657,,,,,189657
1166,189659,3;-7;14,4;-8;-12,9;-8;1,11;-6;-2,189659
1167,189931,,,,,189931
1168,189934,6;0;-9,6;-7;-2,7;-4;-9,4;0;-7,189934
1169,190214,,,,,190214
1170,190217,8;-6;2,6;-9;0,9;-7;6,10;0;0,190217
1171,190481,,,,,190481
1172,190484,5;-11;0,9;-11;0,9;-4;3,6;0;-8,190484
1173,190759,,,,,190759
1174,190761,6;-11;2,5;-6;1,8;-2;0,12;-2;0,190761
1175,191026,,,,,191026
1176,191029,7;2;2,15;2;0,9;-2;4,9;-1;5,191029
1177,191307,,,,,191307
1178,191309,10;-7;4,10;-4;6,6;-3;4,17;-5;-4,191309
1179,191570,,,,,191570
1180,191572,11;-3;-1,17;-7;0,19;-5;3,13;0;7,191572
1181,191841,,,,,191841
1182,191849,10;0;8,13;-2;4,11;4;12,11;2;15,191849
1183,192121,,,,,192121
1184,192123,13;4;7,15;-2;12,12;2;31,16;-3;2,192123
1185,192396,,,,,192396
1186,192405,10;-6;-6,7;-6;10,15;-1;-8,17;3;-20,192405
1187,192671,,,,,192671
1188,192674,18;-4;-1,15;-11;8,20;1;5,14;0;-1,192674
1189,192942,,,,,192942
1190,192950,15;-6;14,14;6;11,8;2;7,16;14;12,192950
1191,193222,,,,,193222
1192,193225,11;4;10,12;4;6,17;5;9,15;5;0,193225
1193,193491,,,,,193491
1194,193494,13;0;15,17;3;7,14;3;2,12;5;3,193494
1195,193766,,,,,193766
1196,193769,21;2;7,16;5;11,13;2;6,19;4;10,193769
1197,194042,,,,,194042
1198,194044,19;-3;9,16;0;6,18;1;11,18;7;0,194044
1199,194318,,,,,194318
1200,194321,15;1;3,21;3;3,24;2;7,15;0;7,194321
1201,194585,,,,,194585
1202,194588,20;-1;4,20;0;5,18;3;2,20;-1;8,194588
1203,194867,,,,,194867
1204,194870,19;0;8,19;6;7,18;1;0,23;2;5,194870
1205,195144,,,,,195144
1206,195147,23;2;4,23;-1;0,20;5;5,20;4;2,195147
1207,195424,,,,,195424
1208,195427,27;0;2,26;0;0,20;6;5,20;2;12,195427
1209,195699,,,,,195699
1210,195702,23;3;4,20;4;9,19;5;4,16;-1;8,195702
1211,195962,,,,,195962
1212,195971,21;1;-1,20;6;6,21;3;3,16;4;8,195971
1213,196238,,,,,196238
1214,196241,23;3;7,21;2;8,26;0;5,23;7;6,196241
1215,196506,,,,,196506
1216,196513,21;9;8,21;5;5,20;4;9,26;8;2,196513
1217,196775,,,,,196775
1218,196779,16;2;12,20;6;9,17;5;14,25;1;15,196779
1219,197046,,,,,197046
1220,197049,23;2;4,25;1;4,20;1;9,20;1;13,197049
1221,197320,,,,,197320
1222,197322,17;2;5,20;3;1,16;1;0,21;-1;5,197322
1223,197588,,,,,197588
1224,197592,18;4;7,22;6;9,25;3;6,20;1;5,197592
1225,197864,,,,,197864
1226,197867,20;6;4,19;4;1,16;0;5,16;4;5,197867
1227,198138,,,,,198138
1228,198141,19;6;5,20;2;5,18;1;4,17;4;4,198141
1229,198420,,,,,198420
1230,198423,16;4;2,16;1;3,14;1;2,15;4;4,198423
1231,198689,,,,,198689
1232,198692,13;2;1,13;4;3,14;2;5,13;3;4,198692
1233,198969,,,,,198969
1234,198972,10;4;4,10;3;3,9;2;2,7;2;2,198972
1235,199240,,,,,199240
1236,199242,7;3;1,6;4;2,6;3;4,7;3;0,199242
1237,199502,,,,,199502
1238,199512,5;4;1,5;3;2,5;3;1,6;2;2,199512
1239,199778,,,,,199778
1240,199781,4;4;2,4;3;1,3;3;2,3;4;1,199781
1241,200041,,,,,200041
1242,200044,-3;3;0,-2;4;0,0;3;0,0;3;-2,200044
1243,200316,,,,,200316
1244,200320,-2;3;1,0;2;0,0;3;0,-1;4;1,200320
1245,200591,,,,,200591
1246,200594,-1;3;1,-1;4;0,0;3;0,0;2;0,200594
1247,200868,,,,,200868
1248,200871,0;3;0,-1;3;0,-1;3;1,-1;2;0,200871
1249,201142,,,,,201142
1250,201144,-2;3;0,-1;2;0,-1;3;0,0;4;1,201144
1251,201421,,,,,201421
1252,201424,0;4;1,0;4;2,0;3;0,0;2;1,201424
1253,201693,,,,,201693
1254,201695,-1;2;-1,0;2;1,-1;2;0,-1;2;0,201695
1255,201967,,,,,201967
1256,201975,-1;3;0,0;2;-1,0;3;1,-1;2;0,201975
1257,202243,,,,,202243
1258,202245,-1;4;0,-1;2;0,0;4;1,0;3;0,202245
1259,202505,,,,,202505
1260,202513,-1;4;0,0;2;0,-1;2;0,-1;4;0,202513
1261,202780,,,,,202780
1262,202783,-1;4;0,0;3;0,-2;3;2,-2;2;1,202783
1263,203043,,,,,203043
1264,203046,-1;4;0,0;3;0,-1;3;1,-1;3;0,203046
1265,203313,,,,,203313
1266,203315,-2;3;1,0;3;0,-1;3;1,0;3;0,203315
1267,203582,,,,,203582
1268,203585,-2;3;0,-1;3;0,0;3;0,0;2;0,203585
1269,203864,,,,,203864
1270,203866,0;4;0,0;2;-1,-1;3;0,-1;3;0,203866
1271,204133,,,,,204133
1272,204135,-1;4;0,0;2;0,-1;3;0,-1;2;0,204135
1273,204401,,,,,204401
1274,204409,-1;3;0,-1;3;0,-1;4;0,0;1;0,204409
1275,204670,,,,,204670
1276,204673,0;2;-1,-1;2;1,0;1;0,-1;4;0,204673
1277,204939,,,,,204939
1278,204947,0;2;0,-1;3;0,-1;2;0,-1;2;1,204947
1279,205214,,,,,205214
1280,205217,0;3;0,0;3;0,-1;2;0,-1;4;0,205217
1281,205484,,,,,205484
1282,205486,0;2;1,0;3;0,0;3;-1,-1;2;0,205486
1283,205758,,,,,205758
1284,205761,-1;3;0,0;2;0,-1;2;1,-1;3;0,205761
1285,206021,,,,,206021
1286,206024,-1;4;1,0;3;0,-2;3;0,-1;4;0,206024
1287,206298,,,,,206298
1288,206300,-1;4;1,-1;2;0,-1;4;2,-1;1;0,206300
1289,206567,,,,,206567
1290,206570,-1;2;0,-1;3;0,-1;4;0,0;2;0,206570
1291,206846,,,,,206846
1292,206850,-1;2;0,-2;2;0,-1;3;0,-1;2;0,206850
1293,207117,,,,,207117
1294,207120,0;2;0,-1;2;1,-1;2;0,-1;2;0,207120
1295,207388,,,,,207388
1296,207395,0;1;0,-2;2;1,-1;2;-1,-1;3;0,207395
1297,207661,,,,,207661
1298,207663,-1;3;0,-1;4;0,-1;2;0,0;2;1,207663
1299,207923,,,,,207923
1300,207932,-1;3;0,-1;3;0,-1;3;0,-1;3;0,207932
1301,208198,,,,,208198
1302,208201,0;3;1,0;2;0,-2;4;1,0;2;0,208201
1303,208461,,,,,208461
1304,208463,-1;3;0,-1;3;0,-1;4;0,-1;2;-1,208463
1305,208736,,,,,208736
1306,208739,0;3;-1,0;2;2,-1;2;0,-1;3;0,208739
1307,208999,,,,,208999
1308,209002,-1;2;1,-1;2;0,0;2;1,-1;4;1,209002
1309,209275,,,,,209275
1310,209277,0;3;0,-1;4;0,0;3;0,0;4;0,209277
1311,209550,,,,,209550
1312,209553,0;4;0,-1;2;0,-1;1;1,-1;4;1,209553
1313,209823,,,,,209823
1314,209826,-2;4;0,0;3;0,0;4;0,0;2;0,209826
1315,210094,,,,,210094
1316,210097,-2;3;0,0;4;0,-2;4;1,0;3;0,210097
1317,210363,,,,,210363
1318,210371,0;3;1,0;3;0,-2;5;0,-1;2;0,210371
1319,210639,,,,,210639
1320,210641,-1;3;0,0;4;1,0;2;0,0;2;1,210641
1321,210912,,,,,210912
1322,210921,0;3;0,-1;4;1,-1;3;0,0;2;0,210921
1323,211183,,,,,211183
1324,211186,0;3;2,-1;2;0,-1;3;0,-2;4;0,211186
1325,211452,,,,,211452
1326,211454,-1;4;0,-1;4;0,0;4;1,-1;2;1,211454
1327,211739,,,,,211739
1328,211742,0;2;0,-1;3;0,-1;3;0,0;3;0,211742
1329,212002,,,,,212002
1330,212004,-2;2;-1,-2;2;1,-1;3;0,-1;2;0,212004
1331,212265,,,,,212265
1332,212268,0;2;0,-1;2;0,-1;3;2,0;4;2,212268
1333,212534,,,,,212534
1334,212537,0;4;1,-1;3;1,-1;2;1,-1;2;-1,212537
1335,212809,,,,,212809
1336,212812,-1;2;0,-1;3;0,-1;2;1,-1;2;0,212812
1337,213078,,,,,213078
1338,213081,-1;3;1,-1;1;2,-1;2;0,0;2;1,213081
1339,213341,,,,,213341
1340,213348,0;2;0,0;4;1,-1;3;1,0;3;1,213348
1341,213616,,,,,213616
1342,213619,0;3;0,0;2;1,0;3;1,0;3;0,213619
1343,213879,,,,,213879
1344,213888,-1;3;0,-2;3;0,-1;4;0,0;2;2,213888
1345,214154,,,,,214154
1346,214157,-2;2;0,-2;4;0,-2;2;1,-2;5;0,214157
1347,214417,,,,,214417
1348,214420,-1;4;1,-1;2;1,-2;4;1,-1;2;0,214420
1349,214689,,,,,214689
1350,214691,-1;3;-1,-1;4;1,-2;2;0,-1;3;1,214691
1351,214957,,,,,214957
1352,214960,-1;3;1,-1;4;0,0;2;0,-1;4;0,214960
1353,215243,,,,,215243
1354,215245,-1;3;0,-1;2;0,-1;3;1,-1;3;0,215245
1355,215508,,,,,215508
1356,215512,-1;3;0,0;3;0,-1;3;2,-1;2;0,215512
1357,215785,,,,,215785
1358,215788,0;3;-1,-1;3;1,-2;5;1,0;2;0,215788
1359,216056,,,,,216056
1360,216059,0;2;-1,-1;4;0,0;2;-1,-1;2;1,216059
1361,216318,,,,,216318
1362,216328,-1;2;0,-1;4;0,-1;3;0,0;4;0,216328
1363,216594,,,,,216594
1364,216597,-2;4;-1,-1;3;2,0;5;1,0;3;0,216597
1365,216858,,,,,216858
1366,216865,0;3;0,0;4;1,-1;3;0,-2;3;1,216865
1367,217128,,,,,217128
1368,217132,-1;2;1,-1;3;0,-1;3;0,-1;3;0,217132
1369,217396,,,,,217396
1370,217399,-1;4;2,0;3;0,-1;2;0,-1;3;0,217399
1371,217671,,,,,217671
1372,217673,0;3;0,0;2;0,0;4;1,0;2;0,217673
1373,217939,,,,,217939
1374,217943,-1;3;0,-1;4;1,-1;3;0,-1;2;0,217943
1375,218221,,,,,218221
1376,218224,-1;2;0,-1;3;0,-2;2;1,-1;2;1,218224
1377,218496,,,,,218496
1378,218499,-1;1;1,-1;3;0,-1;2;0,-1;4;0,218499
1379,218759,,,,,218759
1380,218767,-2;2;1,0;4;0,0;3;-1,-2;2;1,218767
1381,219040,,,,,219040
1382,219043,-1;3;0,0;4;0,0;3;0,0;2;1,219043
1383,219318,,,,,219318
1384,219325,-1;4;0,0;3;0,0;2;0,-1;3;0,219325
1385,219597,,,,,219597
1386,219600,0;2;0,-1;3;2,0;2;-1,-1;2;0,219600
1387,219870,,,,,219870
1388,219873,-1;3;0,-1;3;0,0;2;0,-1;2;1,219873
1389,220142,,,,,220142
1390,220144,-1;2;0,0;3;0,-1;2;1,-2;4;0,220144
1391,220410,,,,,220410
1392,220413,-1;5;1,-1;2;0,0;1;1,-1;4;2,220413
1393,220687,,,,,220687
1394,220689,-1;3;1,-1;2;0,-1;3;1,0;3;0,220689
1395,220960,,,,,220960
1396,220963,-2;3;0,-1;3;0,-1;4;0,0;2;0,220963
1397,221230,,,,,221230
1398,221233,-1;3;1,-1;4;0,0;3;0,0;1;-1,221233
1399,221500,,,,,221500
1400,221502,-1;3;0,-1;2;1,0;3;1,0;2;-1,221502
1401,221774,,,,,221774
1402,221782,-1;2;0,-1;3;0,0;2;0,-1;2;0,221782
1403,222044,,,,,222044
1404,222047,-2;3;0,-1;3;1,-1;2;0,-1;3;1,222047
1405,222313,,,,,222313
1406,222321,-1;2;2,-2;4;0,-1;4;0,0;3;1,222321
1407,222587,,,,,222587
1408,222590,0;4;1,0;3;0,-1;2;2,-1;2;0,222590
1409,222851,,,,,222851
1410,222854,-1;2;0,-1;4;0,-1;2;0,-1;3;0,222854
1411,223128,,,,,223128
1412,223130,0;2;0,-1;3;0,0;3;0,-1;2;-1,223130
1413,223400,,,,,223400
1414,223404,-1;2;0,0;2;1,-1;2;0,-2;2;1,223404
1415,223671,,,,,223671
1416,223673,-1;4;0,-1;4;0,-1;2;0,0;3;1,223673
1417,223939,,,,,223939
1418,223942,-1;3;1,-1;2;0,-1;2;1,-1;3;0,223942
1419,224233,,,,,224233
1420,224235,0;2;0,0;3;1,0;3;0,0;2;0,224235
1421,224501,,,,,224501
1422,224504,-1;2;0,-2;3;0,-1;3;2,-1;4;0,224504
1423,224766,,,,,224766
1424,224776,-1;4;1,-1;2;0,0;2;1,-1;3;1,224776
1425,225041,,,,,225041
1426,225043,-1;3;1,-2;2;0,0;4;0,0;1;0,225043
1427,225315,,,,,225315
1428,225324,-1;2;2,0;3;0,-1;3;1,-1;3;-1,225324
1429,225591,,,,,225591
1430,225593,0;3;0,-1;3;2,-1;3;0,0;3;0,225593
1431,225866,,,,,225866
1432,225869,0;2;0,0;2;1,-2;4;2,0;2;0,225869
1433,226153,,,,,226153
1434,226156,-2;2;0,-1;2;2,0;2;0,-1;3;0,226156
1435,226416,,,,,226416
1436,226419,0;2;1,-1;4;0,0;2;0,-1;2;1,226419
1437,226692,,,,,226692
1438,226695,-1;2;0,-2;4;0,-1;1;-1,0;2;1,226695
1439,226979,,,,,226979
1440,226982,-1;2;0,0;4;0,-2;3;0,-3;3;2,226982
1441,227243,,,,,227243
1442,227251,-3;3;0,-4;3;0,-4;1;0,-6;3;0,227251
1443,227518,,,,,227518
1444,227520,-6;4;0,-6;3;-2,-6;3;-1,-5;3;-1,227520
1445,227780,,,,,227780
1446,227788,-6;2;-1,-5;2;0,-6;3;0,-5;1;-1,227788
1447,228057,,,,,228057
1448,228060,-5;2;0,-5;3;0,-6;4;0,-5;4;0,228060
1449,228329,,,,,228329
1450,228337,-6;3;-1,-7;2;0,-6;4;-2,-5;3;0,228337
1451,228610,,,,,228610
1452,228613,-6;3;0,-7;2;0,-7;2;0,-5;3;-1,228613
1453,228882,,,,,228882
1454,228885,-6;2;0,-5;3;-1,-5;3;0,-6;2;-1,228885
1455,229157,,,,,229157
1456,229159,-6;3;0,-4;3;0,-3;1;1,-3;2;0,229159
1457,229430,,,,,229430
1458,229433,-4;3;0,-2;3;0,-2;2;0,-2;1;0,229433
1459,229709,,,,,229709
1460,229711,-2;3;2,-2;2;0,-2;2;0,-2;0;0,229711
1461,229981,,,,,229981
1462,229984,-4;2;0,-4;1;0,-3;2;0,-3;2;-1,229984
1463,230251,,,,,230251
1464,230254,-2;4;0,-2;2;1,0;3;0,0;2;1,230254
1465,230521,,,,,230521
1466,230523,-1;3;1,0;2;1,-1;1;0,-1;4;1,230523
1467,230796,,,,,230796
1468,230804,0;4;0,-1;2;1,0;4;1,0;4;2,230804
1469,231072,,,,,231072
1470,231074,0;4;1,0;3;0,1;2;1,0;5;0,231074
1471,231341,,,,,231341
1472,231349,0;3;0,1;4;1,1;3;1,0;3;0,231349
1473,231610,,,,,231610
1474,231613,0;3;1,0;4;1,0;4;0,0;3;2,231613
1475,231880,,,,,231880
1476,231882,-1;4;2,-2;4;0,-3;3;0,-3;4;0,231882
1477,232155,,,,,232155
1478,232158,-2;3;0,-4;3;0,-5;2;0,-5;1;-1,232158
1479,232423,,,,,232423
1480,232426,-6;3;-1,-5;1;0,-5;3;0,-5;2;0,232426
1481,232710,,,,,232710
1482,232713,-6;4;0,-6;5;1,-6;3;0,-5;2;-2,232713
1483,232987,,,,,232987
1484,232989,-6;3;-2,-6;3;-1,-6;3;-3,-6;3;0,232989
1485,233264,,,,,233264
1486,233267,-7;4;1,-6;5;1,-5;6;-1,-5;4;0,233267
1487,233537,,,,,233537
1488,233539,-5;3;-2,-5;4;0,-6;5;-1,-4;6;0,233539
1489,233810,,,,,233810
1490,233819,-10;5;2,-14;4;0,-20;6;0,-24;5;-5,233819
1491,234082,,,,,234082
1492,234085,-23;5;-4,-23;0;-4,-22;0;-3,-23;2;0,234085
1493,234358,,,,,234358
1494,234368,-18;1;-5,-18;0;-7,-19;-2;-1,-20;3;0,234368
1495,234638,,,,,234638
1496,234641,-21;-1;0,-17;-2;-2,-16;-6;-8,-22;-5;-3,234641
1497,234911,,,,,234911
1498,234918,-16;-7;-3,-16;-7;0,-19;-4;1,-16;-9;0,234918
1499,235183,,,,,235183
1500,235186,-12;-12;2,-13;-10;-5,-15;-16;-6,-12;-19;0,235186
1501,235452,,,,,235452
1502,235460,-16;-21;-2,-14;-12;-1,-14;-20;0,-13;-22;8,235460
1503,235726,,,,,235726
1504,235729,-8;-16;-8,-10;-27;-1,-7;-29;10,-5;-10;-19,235729
1505,236002,,,,,236002
1506,236009,-5;-40;7,-1;-24;-5,-10;-18;-1,-10;-22;4,236009
1507,236282,,,,,236282
1508,236285,-4;-18;0,-8;-24;-2,-5;-23;-1,-5;-17;7,236285
1509,236553,,,,,236553
1510,236561,-19;-20;-1,0;-34;-1,-3;-21;1,-7;-15;2,236561
1511,236833,,,,,236833
1512,236836,-9;-16;2,-9;-20;-2,-6;-11;-3,-5;-16;0,236836
1513,237103,,,,,237103
1514,237106,-3;-22;-6,-12;-11;0,-9;-14;-1,-10;-15;1,237106
1515,237379,,,,,237379
1516,237381,-11;-16;6,-10;-20;1,-10;-17;0,-6;-18;-1,237381
1517,237655,,,,,237655
1518,237658,-8;-25;0,-6;-21;-15,-10;-23;-4,-8;-14;-2,237658
1519,237937,,,,,237937
1520,237939,-7;-9;-3,-12;-15;0,-6;-18;-3,-9;-17;-2,237939
1521,238213,,,,,238213
1522,238216,-7;-27;-4,-4;-31;2,-9;-19;3,-14;-18;0,238216
1523,238491,,,,,238491
1524,238493,-8;-25;-11,-12;-19;-1,-8;-19;-10,-12;-19;-4,238493
1525,238760,,,,,238760
1526,238764,-11;-18;-2,-12;-19;-5,-10;-17;1,-9;-18;-3,238764
1527,239042,,,,,239042
1528,239044,-10;-18;-1,-10;-14;0,-11;-18;-1,-13;-11;1,239044
1529,239318,,,,,239318
1530,239321,-10;-10;-6,-11;-12;-1,-10;-8;-6,-10;-11;0,239321
1531,239593,,,,,239593
1532,239595,-11;-11;0,-9;-9;-2,-9;-8;-3,-10;-9;-4,239595
1533,239861,,,,,239861
1534,239864,-8;-9;-3,-9;-12;0,-5;-6;1,-8;-6;-1,239864
1535,240139,,,,,240139
1536,240142,-13;-11;-4,-12;-7;4,-8;-10;2,-9;-3;-1,240142
1537,240411,,,,,240411
1538,240413,-15;-5;3,-10;-4;1,-11;-5;0,-11;-1;-1,240413
1539,240687,,,,,240687
1540,240689,-11;-9;-7,-11;0;-6,-10;-1;-4,-9;-4;1,240689
1541,240958,,,,,240958
1542,240960,1;-4;-3,-9;-7;0,-5;0;-7,-14;0;-5,240960
1543,241233,,,,,241233
1544,241236,-14;-2;1,-9;-8;0,-10;-1;0,-11;-4;0,241236
1545,241501,,,,,241501
1546,241504,-9;-1;-2,-11;-3;-4,-15;-6;-3,-10;1;1,241504
1547,241776,,,,,241776
1548,241784,-13;-3;0,-7;-4;-4,-14;-4;0,-8;-6;1,241784
1549,242052,,,,,242052
1550,242055,-10;0;-6,-10;-2;5,-9;-1;2,-11;-1;3,242055
1551,242321,,,,,242321
1552,242329,-7;-7;3,-8;-7;3,-6;-2;2,-4;-2;0,242329
1553,242595,,,,,242595
1554,242598,-9;-5;-5,-5;-4;-5,-4;-6;-6,-5;-6;0,242598
1555,242868,,,,,242868
1556,242875,-8;-9;6,-3;-10;6,0;-10;-2,-3;-10;0,242875
1557,243146,,,,,243146
1558,243149,-2;-8;-3,-1;-5;-3,-1;-14;0,0;-6;-5,243149
1559,243418,,,,,243418
1560,243427,-2;-8;2,-6;-6;2,2;-8;-3,-4;-5;-2,243427
1561,243696,,,,,243696
1562,243699,-1;-5;0,-4;-1;-1,-2;-1;-2,-5;0;4,243699
1563,243969,,,,,243969
1564,243972,-2;-1;0,0;-1;-2,-1;-2;3,-1;-1;0,243972
1565,244247,,,,,244247
1566,244250,-3;-1;0,-2;0;-1,-2;-5;-1,-2;1;5,244250
1567,244518,,,,,244518
1568,244521,-1;0;-3,-1;2;6,0;4;-1,-5;2;2,244521
1569,244793,,,,,244793
1570,244795,-1;3;5,0;7;-2,0;11;-1,-3;9;5,244795
1571,245060,,,,,245060
1572,245063,-2;7;1,0;5;-2,0;4;-2,-3;4;-2,245063
1573,245343,,,,,245343
1574,245345,-1;4;0,0;2;1,-1;6;3,-1;6;0,245345
1575,245611,,,,,245611
1576,245614,0;9;-2,-2;7;1,-1;3;2,0;7;0,245614
1577,245892,,,,,245892
1578,245895,1;7;5,-1;1;3,0;7;0,-2;4;4,245895
1579,246161,,,,,246161
1580,246164,-1;6;0,0;5;2,0;7;0,2;11;2,246164
1581,246436,,,,,246436
1582,246444,6;7;0,5;3;6,5;3;3,7;5;-1,246444
1583,246713,,,,,246713
1584,246715,9;2;4,7;3;0,12;9;7,11;5;6,246715
1585,246987,,,,,246987
1586,246996,10;5;7,9;2;-1,9;1;4,10;4;0,246996
1587,247263,,,,,247263
1588,247265,7;2;3,9;6;3,9;5;1,10;3;2,247265
1589,247537,,,,,247537
1590,247540,9;1;6,7;0;1,9;8;3,10;4;6,247540
1591,247814,,,,,247814
1592,247817,7;4;7,6;3;2,9;3;3,9;4;4,247817
1593,248088,,,,,248088
1594,248091,13;5;1,9;0;6,15;0;5,12;-2;4,248091
1595,248364,,,,,248364
1596,248367,14;2;2,15;4;3,15;0;0,9;0;2,248367
1597,248639,,,,,248639
1598,248642,8;0;1,7;0;7,7;2;5,4;-1;1,248642
1599,248915,,,,,248915
1600,248919,3;-6;2,3;-8;0,3;-9;1,1;-10;3,248919
1601,249197,,,,,249197
1602,249200,0;-10;0,0;-11;1,-2;-10;2,0;-13;0,249200
1603,249472,,,,,249472
1604,249475,0;-15;0,0;-15;3,1;-15;3,1;-15;3,249475
1605,249740,,,,,249740
1606,249743,1;-15;1,2;-19;0,1;-19;0,2;-24;1,249743
1607,250016,,,,,250016
1608,250023,2;-22;-3,2;-19;-1,1;-21;2,0;-22;3,250023
1609,250298,,,,,250298
1610,250301,0;-24;0,-1;-24;2,0;-26;1,0;-25;2,250301
1611,250566,,,,,250566
1612,250574,0;-25;-2,1;-33;3,3;-32;-2,2;-31;-1,250574
1613,250842,,,,,250842
1614,250844,1;-22;0,-1;-18;4,-1;-16;2,-2;-20;3,250844
1615,251116,,,,,251116
1616,251123,0;-19;0,-2;-19;-2,-5;-18;7,-4;-11;8,251123
1617,251387,,,,,251387
1618,251390,-4;-14;11,-3;-17;8,-1;-23;3,-3;-33;0,251390
1619,251657,,,,,251657
1620,251666,-1;-21;0,-7;-8;-9,-10;-10;3,-10;-6;13,251666
1621,251936,,,,,251936
1622,251939,-14;-5;3,-15;-6;1,-13;-23;0,-6;-19;1,251939
1623,252212,,,,,252212
1624,252215,-9;-15;0,-12;-16;-2,-10;-7;-12,-15;1;-18,252215
1625,252493,,,,,252493
1626,252496,-17;-5;-5,-17;-2;-3,-17;-6;-1,-13;-4;-1,252496
1627,252777,,,,,252777
1628,252780,-13;-5;0,-16;1;-8,-21;7;-5,-16;8;-7,252780
1629,253058,,,,,253058
1630,253060,-19;7;2,-18;16;10,-18;15;0,-17;8;6,253060
1631,253328,,,,,253328
1632,253331,-14;4;-4,-19;9;-6,-15;12;-18,-15;13;-22,253331
1633,253601,,,,,253601
1634,253604,-17;11;2,-18;17;2,-18;13;0,-18;13;-4,253604
1635,253878,,,,,253878
1636,253881,-19;1;0,-15;9;-2,-18;11;3,-13;12;-2,253881
1637,254151,,,,,254151
1638,254154,-14;9;-4,-13;11;-1,-17;10;-8,-15;6;-5,254154
1639,254420,,,,,254420
1640,254423,-15;7;-4,-17;15;-3,-16;11;-4,-15;9;-7,254423
1641,254695,,,,,254695
1642,254698,-15;10;0,-15;12;-6,-20;3;0,-15;11;0,254698
1643,254964,,,,,254964
1644,254967,-16;10;-8,-20;10;-2,-16;6;-3,-17;6;2,254967
1645,255245,,,,,255245
1646,255248,-12;4;1,-15;10;-1,-13;12;0,-12;8;4,255248
1647,255516,,,,,255516
1648,255519,-13;7;-7,-12;6;-1,-14;7;-3,-13;5;-2,255519
1649,255788,,,,,255788
1650,255791,-13;6;0,-9;12;2,-9;14;-5,-13;6;-6,255791
1651,256059,,,,,256059
1652,256062,-9;3;-7,-12;0;-4,-7;8;-1,-10;9;0,256062
1653,256335,,,,,256335
1654,256344,-10;7;-2,-10;6;-1,-9;2;1,-13;4;4,256344
1655,256616,,,,,256616
1656,256619,-9;6;-1,-14;8;0,-10;11;2,-8;10;0,256619
1657,256886,,,,,256886
1658,256893,-12;1;-1,-13;4;5,-9;5;0,-10;5;0,256893
1659,257160,,,,,257160
1660,257163,-9;7;0,-9;6;1,-6;7;2,-9;6;4,257163
1661,257435,,,,,257435
1662,257443,-9;5;-5,-8;0;-5,-9;3;-1,-5;4;1,257443
1663,257717,,,,,257717
1664,257720,-7;3;-1,-7;6;-1,-5;2;-4,-5;4;2,257720
1665,257986,,,,,257986
1666,257989,-4;6;-5,-3;3;0,-4;2;-8,-5;2;0,257989
1667,258260,,,,,258260
1668,258264,-3;7;0,-9;11;5,-9;2;0,-9;1;-7,258264
1669,258536,,,,,258536
1670,258539,-10;4;-3,-13;3;-3,-8;10;-3,-13;5;1,258539
1671,258818,,,,,258818
1672,258821,-9;2;-3,-10;2;-2,-8;1;-1,-4;0;0,258821
1673,259087,,,,,259087
1674,259090,-7;1;-3,-8;4;-3,-11;1;-3,-10;8;1,259090
1675,259362,,,,,259362
