,index,acc1,acc2,acc3,acc4,duration,utcdate
15313,2268967,,,,,2268967,2021-11-19
15314,2268971,-1;0;-10,2;-3;-9,-8;0;0,-12;2;-2,2268971,2021-11-19
15315,2269249,,,,,2269249,2021-11-19
15316,2269252,-16;-6;2,-6;11;-4,3;2;-6,-10;-2;2,2269252,2021-11-19
15317,2269524,,,,,2269524,2021-11-19
15318,2269528,-19;12;4,-7;8;4,-2;-1;-1,-3;-7;1,2269528,2021-11-19
15319,2269818,,,,,2269818,2021-11-19
15320,2269821,-14;-13;1,-5;-11;-6,-7;8;-1,4;-11;-1,2269821,2021-11-19
15321,2270088,,,,,2270088,2021-11-19
15322,2270091,-1;7;-5,-2;4;0,-11;2;-3,-3;6;-5,2270091,2021-11-19
15323,2270365,,,,,2270365,2021-11-19
15324,2270367,-4;6;0,-10;7;3,-4;4;-2,-7;0;-2,2270367,2021-11-19
15325,2270635,,,,,2270635,2021-11-19
15326,2270638,-14;2;2,-14;7;1,-1;10;-7,-2;14;-4,2270638,2021-11-19
15327,2270908,,,,,2270908,2021-11-19
15328,2270911,-9;8;0,-7;12;-1,-4;-1;4,-17;11;7,2270911,2021-11-19
15329,2271182,,,,,2271182,2021-11-19
15330,2271185,-13;4;1,-5;7;0,-5;12;0,-4;2;-6,2271185,2021-11-19
15331,2271460,,,,,2271460,2021-11-19
15332,2271463,-8;8;6,-6;9;-6,-16;19;9,-12;4;0,2271463,2021-11-19
15333,2271727,,,,,2271727,2021-11-19
15334,2271729,1;4;-11,-3;-1;-6,-1;3;-3,-15;5;-2,2271729,2021-11-19
15335,2272039,,,,,2272039,2021-11-19
15336,2272043,-7;5;-4,-1;-1;-5,-1;0;-1,-8;9;-2,2272043,2021-11-19
15337,2272310,,,,,2272310,2021-11-19
15338,2272313,-15;1;2,-9;0;-8,-9;7;-6,-2;9;-8,2272313,2021-11-19
15339,2272584,,,,,2272584,2021-11-19
15340,2272587,-9;1;0,-13;11;0,-11;5;0,-6;18;1,2272587,2021-11-19
15341,2272854,,,,,2272854,2021-11-19
15342,2272857,-4;0;3,-12;7;2,5;9;-7,0;0;-3,2272857,2021-11-19
15343,2273129,,,,,2273129,2021-11-19
15344,2273132,-4;10;4,4;12;0,-5;11;1,-7;3;-1,2273132,2021-11-19
15345,2273403,,,,,2273403,2021-11-19
15346,2273406,7;1;-9,1;5;-3,-4;2;0,-1;5;0,2273406,2021-11-19
15347,2273687,,,,,2273687,2021-11-19
15348,2273689,-7;-2;-3,-1;4;-7,5;-10;-5,0;-5;0,2273689,2021-11-19
15349,2273953,,,,,2273953,2021-11-19
15350,2273956,0;3;0,4;1;4,-4;6;6,-2;-2;0,2273956,2021-11-19
15351,2274230,,,,,2274230,2021-11-19
15352,2274233,-8;9;0,5;2;-7,-6;6;-10,-4;12;-7,2274233,2021-11-19
15353,2274504,,,,,2274504,2021-11-19
15354,2274507,10;6;-4,-3;0;-3,10;-7;-7,-6;7;1,2274507,2021-11-19
15355,2274789,,,,,2274789,2021-11-19
15356,2274792,-11;6;-5,-3;23;-2,0;-1;-11,-1;5;-4,2274792,2021-11-19
15357,2275065,,,,,2275065,2021-11-19
15358,2275068,-6;7;-1,-13;5;3,-10;-3;-2,-4;-1;-1,2275068,2021-11-19
15359,2275339,,,,,2275339,2021-11-19
15360,2275342,-2;0;-7,0;4;-6,-1;-12;0,0;6;0,2275342,2021-11-19
15361,2275618,,,,,2275618,2021-11-19
15362,2275621,-4;0;-3,-2;0;2,1;13;-8,-2;6;-11,2275621,2021-11-19
15363,2275894,,,,,2275894,2021-11-19
15364,2275897,-1;6;-6,0;2;-3,3;1;0,-5;0;3,2275897,2021-11-19
15365,2276166,,,,,2276166,2021-11-19
15366,2276169,-4;6;-4,-7;-1;-1,-4;1;4,0;10;7,2276169,2021-11-19
15367,2276440,,,,,2276440,2021-11-19
15368,2276443,1;2;5,6;-1;4,2;11;3,-2;0;1,2276443,2021-11-19
15369,2276707,,,,,2276707,2021-11-19
15370,2276710,-8;10;-1,-5;1;1,-3;-1;-1,-9;5;0,2276710,2021-11-19
15371,2276982,,,,,2276982,2021-11-19
15372,2276985,-3;5;-6,-3;1;-1,0;-4;-1,-2;11;2,2276985,2021-11-19
15373,2277253,,,,,2277253,2021-11-19
15374,2277256,-12;10;0,-9;10;1,-6;2;4,6;11;-5,2277256,2021-11-19
15375,2277526,,,,,2277526,2021-11-19
15376,2277529,-6;7;-3,-1;11;-4,-5;2;1,0;12;0,2277529,2021-11-19
15377,2277795,,,,,2277795,2021-11-19
15378,2277798,-7;12;0,-11;14;0,-8;10;4,5;0;-1,2277798,2021-11-19
15379,2278074,,,,,2278074,2021-11-19
15380,2278076,-13;3;-12,-7;5;-11,-3;3;-3,0;-5;6,2278076,2021-11-19
15381,2278346,,,,,2278346,2021-11-19
15382,2278349,-5;3;0,0;-2;-4,-4;0;0,-2;10;-6,2278349,2021-11-19
15383,2278622,,,,,2278622,2021-11-19
15384,2278625,2;-2;-10,-3;3;2,4;5;0,-1;3;-3,2278625,2021-11-19
15385,2278892,,,,,2278892,2021-11-19
15386,2278895,-20;11;3,-14;15;0,0;-6;-5,-5;-3;-8,2278895,2021-11-19
15387,2279168,,,,,2279168,2021-11-19
15388,2279171,-5;0;-12,-1;-4;-9,0;4;-10,-2;11;-3,2279171,2021-11-19
15389,2279435,,,,,2279435,2021-11-19
15390,2279438,-2;11;-1,-5;-4;-2,1;2;-6,-8;2;-8,2279438,2021-11-19
15391,2279723,,,,,2279723,2021-11-19
15392,2279726,0;-5;3,-1;-2;1,0;3;6,0;4;12,2279726,2021-11-19
15393,2279994,,,,,2279994,2021-11-19
15394,2279996,-8;7;10,-4;12;5,-7;0;9,-5;-1;3,2279996,2021-11-19
15395,2280266,,,,,2280266,2021-11-19
15396,2280269,-10;-1;2,1;-6;0,-3;2;-3,0;0;-4,2280269,2021-11-19
15397,2280542,,,,,2280542,2021-11-19
15398,2280545,0;7;-9,0;0;-11,-6;8;-9,-6;8;-11,2280545,2021-11-19
15399,2280823,,,,,2280823,2021-11-19
15400,2280826,-4;-2;-2,-6;0;-2,-7;3;-2,-9;6;-4,2280826,2021-11-19
15401,2281095,,,,,2281095,2021-11-19
15402,2281098,0;16;-3,-5;13;0,-5;1;-1,-1;0;0,2281098,2021-11-19
15403,2281363,,,,,2281363,2021-11-19
15404,2281366,-7;-3;2,-3;-4;-1,-6;-2;2,-12;-5;2,2281366,2021-11-19
15405,2281632,,,,,2281632,2021-11-19
15406,2281635,0;-3;-6,1;5;-5,-6;-6;1,-1;5;-2,2281635,2021-11-19
15407,2281915,,,,,2281915,2021-11-19
15408,2281918,-4;8;-4,-5;0;-5,2;0;-8,0;9;-1,2281918,2021-11-19
15409,2282187,,,,,2282187,2021-11-19
15410,2282190,3;7;2,-6;2;1,-4;3;0,-1;8;-3,2282190,2021-11-19
15411,2282463,,,,,2282463,2021-11-19
15412,2282465,4;12;-3,0;9;-4,-2;0;3,0;7;-3,2282465,2021-11-19
15413,2282733,,,,,2282733,2021-11-19
15414,2282736,2;1;1,-2;1;0,-4;-10;4,-9;1;4,2282736,2021-11-19
15415,2283006,,,,,2283006,2021-11-19
15416,2283010,0;0;1,-7;-3;4,-3;4;2,-5;4;0,2283010,2021-11-19
15417,2283282,,,,,2283282,2021-11-19
15418,2283285,-3;0;-3,-4;-1;-2,-11;10;-4,-8;11;-8,2283285,2021-11-19
15419,2283552,,,,,2283552,2021-11-19
15420,2283555,1;4;0,-12;6;-3,-6;0;-3,-11;-2;3,2283555,2021-11-19
15421,2283823,,,,,2283823,2021-11-19
15422,2283826,-8;-10;-1,-12;10;-8,-7;0;-4,-3;-1;0,2283826,2021-11-19
15423,2284101,,,,,2284101,2021-11-19
15424,2284104,-7;6;0,-10;0;-3,-9;-4;0,1;-8;0,2284104,2021-11-19
15425,2284378,,,,,2284378,2021-11-19
15426,2284381,-12;-2;4,-8;9;5,-9;-7;6,1;0;1,2284381,2021-11-19
15427,2284652,,,,,2284652,2021-11-19
15428,2284655,-4;-6;1,-6;11;-9,-8;7;-3,-4;-1;-5,2284655,2021-11-19
15429,2284923,,,,,2284923,2021-11-19
15430,2284926,-3;5;-3,-11;5;6,-1;-2;-8,7;-15;-3,2284926,2021-11-19
15431,2285197,,,,,2285197,2021-11-19
15432,2285200,-10;6;-11,-5;-9;2,4;-11;-3,-4;-4;1,2285200,2021-11-19
15433,2285465,,,,,2285465,2021-11-19
15434,2285468,-9;7;2,2;-7;-4,-13;9;-1,-14;16;1,2285468,2021-11-19
15435,2285748,,,,,2285748,2021-11-19
15436,2285751,-8;3;-1,-6;11;2,-7;2;5,1;-4;3,2285751,2021-11-19
15437,2286024,,,,,2286024,2021-11-19
15438,2286027,0;-10;0,-9;9;3,-2;-1;5,-6;5;3,2286027,2021-11-19
15439,2286299,,,,,2286299,2021-11-19
15440,2286301,-14;3;-1,1;-3;-6,-1;0;0,-1;-4;-1,2286301,2021-11-19
15441,2286566,,,,,2286566,2021-11-19
15442,2286569,-5;3;-3,1;0;3,-5;-1;-8,-4;-7;-11,2286569,2021-11-19
15443,2286849,,,,,2286849,2021-11-19
15444,2286852,-3;-4;0,1;1;1,-15;0;7,-11;-1;2,2286852,2021-11-19
15445,2287125,,,,,2287125,2021-11-19
15446,2287128,6;-1;-2,-1;0;1,0;1;-3,-15;4;-2,2287128,2021-11-19
15447,2287398,,,,,2287398,2021-11-19
15448,2287401,-3;-2;-9,-11;2;-6,-8;-3;-3,-3;2;0,2287401,2021-11-19
15449,2287668,,,,,2287668,2021-11-19
15450,2287671,4;-2;-9,0;5;-6,-3;0;0,-5;-2;6,2287671,2021-11-19
15451,2287956,,,,,2287956,2021-11-19
15452,2287960,-6;-2;3,1;5;-2,-1;1;-1,-7;3;5,2287960,2021-11-19
15453,2288232,,,,,2288232,2021-11-19
15454,2288235,-8;-5;-2,-4;-5;1,1;-14;0,1;-4;-4,2288235,2021-11-19
15455,2288518,,,,,2288518,2021-11-19
15456,2288521,-7;-3;12,-16;1;0,-9;1;3,-2;-13;0,2288521,2021-11-19
15457,2288787,,,,,2288787,2021-11-19
15458,2288790,-4;4;-7,-1;-8;9,-7;-6;1,-12;-14;-1,2288790,2021-11-19
15459,2289069,,,,,2289069,2021-11-19
15460,2289072,-4;-12;-3,-2;-21;-1,-1;-1;11,-9;-16;7,2289072,2021-11-19
15461,2289344,,,,,2289344,2021-11-19
15462,2289353,-7;-22;-1,-4;-1;-3,-5;-8;-5,-9;-16;0,2289353,2021-11-19
15463,2289619,,,,,2289619,2021-11-19
15464,2289623,-4;-11;-3,-4;-6;3,-1;-1;-6,3;0;-7,2289623,2021-11-19
15465,2289895,,,,,2289895,2021-11-19
15466,2289903,-6;0;0,-3;0;-3,3;-1;-6,-6;9;-6,2289903,2021-11-19
15467,2290172,,,,,2290172,2021-11-19
15468,2290176,-5;6;0,-6;8;0,-5;5;1,-12;2;0,2290176,2021-11-19
15469,2290446,,,,,2290446,2021-11-19
15470,2290454,-3;11;6,-15;19;0,-12;10;-3,-5;17;1,2290454,2021-11-19
15471,2290721,,,,,2290721,2021-11-19
15472,2290724,10;1;-7,0;7;4,-2;11;-2,-11;18;-3,2290724,2021-11-19
15473,2290994,,,,,2290994,2021-11-19
15474,2291001,-4;1;-15,-7;13;-5,3;3;-1,0;12;5,2291001,2021-11-19
15475,2291265,,,,,2291265,2021-11-19
15476,2291268,1;1;-1,3;3;0,-7;11;1,-3;5;0,2291268,2021-11-19
15477,2291534,,,,,2291534,2021-11-19
15478,2291543,-4;6;0,10;5;-4,-5;0;0,-7;7;0,2291543,2021-11-19
15479,2291809,,,,,2291809,2021-11-19
15480,2291812,-5;-2;6,-5;0;1,-2;-8;4,-9;-1;5,2291812,2021-11-19
15481,2292084,,,,,2292084,2021-11-19
15482,2292091,-9;1;11,-14;2;3,-3;13;1,1;3;-10,2292091,2021-11-19
15483,2292362,,,,,2292362,2021-11-19
15484,2292365,-3;7;2,-14;-2;4,-2;-3;-7,-4;7;-2,2292365,2021-11-19
15485,2292632,,,,,2292632,2021-11-19
15486,2292641,0;-2;1,-5;9;3,1;7;1,-4;27;1,2292641,2021-11-19
15487,2292917,,,,,2292917,2021-11-19
15488,2292920,5;0;2,-1;8;8,-4;18;6,-3;1;6,2292920,2021-11-19
15489,2293185,,,,,2293185,2021-11-19
15490,2293193,0;-3;7,0;9;-1,-3;2;5,7;9;2,2293193,2021-11-19
15491,2293463,,,,,2293463,2021-11-19
15492,2293466,7;0;-2,-2;5;1,-3;13;0,5;-1;0,2293466,2021-11-19
15493,2293733,,,,,2293733,2021-11-19
15494,2293742,-3;7;3,-4;-2;6,0;4;4,0;10;5,2293742,2021-11-19
15495,2294005,,,,,2294005,2021-11-19
15496,2294008,2;0;6,0;7;2,-6;-4;5,0;0;10,2294008,2021-11-19
15497,2294281,,,,,2294281,2021-11-19
15498,2294284,-5;9;9,2;-2;-2,-1;0;-3,0;-3;2,2294284,2021-11-19
15499,2294563,,,,,2294563,2021-11-19
15500,2294566,-6;-2;3,-5;14;1,-2;4;0,-7;6;-5,2294566,2021-11-19
15501,2294834,,,,,2294834,2021-11-19
15502,2294837,-4;5;3,2;0;8,5;1;6,-3;0;0,2294837,2021-11-19
15503,2295119,,,,,2295119,2021-11-19
15504,2295121,8;-6;4,9;4;0,1;3;0,3;0;0,2295121,2021-11-19
15505,2295388,,,,,2295388,2021-11-19
15506,2295391,0;-1;-4,0;0;6,1;-3;5,1;7;3,2295391,2021-11-19
15507,2295663,,,,,2295663,2021-11-19
15508,2295666,-1;-5;11,-4;5;7,-6;-1;-2,-5;9;-13,2295666,2021-11-19
15509,2295939,,,,,2295939,2021-11-19
15510,2295941,1;2;-3,-8;5;-2,4;2;-2,-2;9;-5,2295941,2021-11-19
15511,2296221,,,,,2296221,2021-11-19
15512,2296224,-2;-4;0,-4;-7;1,-12;5;4,-6;-2;7,2296224,2021-11-19
15513,2296493,,,,,2296493,2021-11-19
15514,2296496,-7;-5;1,1;0;4,6;-6;1,0;3;0,2296496,2021-11-19
15515,2296765,,,,,2296765,2021-11-19
15516,2296768,-6;-5;4,2;0;-5,-10;-4;-5,-6;5;-1,2296768,2021-11-19
15517,2297042,,,,,2297042,2021-11-19
15518,2297046,-6;2;6,-1;-16;7,-5;-1;3,-12;-10;-8,2297046,2021-11-19
15519,2297323,,,,,2297323,2021-11-19
15520,2297326,-14;-12;6,-10;-9;3,-8;-3;-1,-19;-8;1,2297326,2021-11-19
15521,2297593,,,,,2297593,2021-11-19
15522,2297595,-5;-15;-6,-5;-5;-2,-2;-9;-8,-4;0;-4,2297595,2021-11-19
15523,2297866,,,,,2297866,2021-11-19
15524,2297869,-10;-11;0,-6;7;-5,-12;-12;-1,-6;-7;-1,2297869,2021-11-19
15525,2298134,,,,,2298134,2021-11-19
15526,2298143,-13;-1;1,-8;4;1,-1;8;-4,-4;12;0,2298143,2021-11-19
15527,2298415,,,,,2298415,2021-11-19
15528,2298418,-11;-6;6,-18;8;0,1;-7;0,-4;-5;-1,2298418,2021-11-19
15529,2298686,,,,,2298686,2021-11-19
15530,2298693,-9;5;-5,1;-9;0,-15;12;5,-5;20;2,2298693,2021-11-19
15531,2298962,,,,,2298962,2021-11-19
15532,2298966,-11;3;-5,-11;12;-4,-7;9;0,-12;3;0,2298966,2021-11-19
15533,2299232,,,,,2299232,2021-11-19
15534,2299241,-3;-1;-5,-6;6;-5,1;-5;-5,-3;-5;0,2299241,2021-11-19
15535,2299516,,,,,2299516,2021-11-19
15536,2299520,-1;-2;-2,-15;13;2,-4;5;2,-9;-3;6,2299520,2021-11-19
15537,2299788,,,,,2299788,2021-11-19
15538,2299796,-11;29;2,-7;-3;0,-19;-6;7,0;9;-3,2299796,2021-11-19
15539,2300064,,,,,2300064,2021-11-19
15540,2300066,-13;-3;-1,-7;1;1,-2;8;-5,-7;0;0,2300066,2021-11-19
15541,2300332,,,,,2300332,2021-11-19
15542,2300341,-3;2;-3,-9;0;7,-11;7;1,-7;2;3,2300341,2021-11-19
15543,2300606,,,,,2300606,2021-11-19
15544,2300609,-1;9;-10,-15;0;0,-10;6;0,-10;10;6,2300609,2021-11-19
15545,2300880,,,,,2300880,2021-11-19
15546,2300889,-14;8;-4,-10;0;-4,-12;6;7,-7;2;3,2300889,2021-11-19
15547,2301169,,,,,2301169,2021-11-19
15548,2301172,-8;2;-2,-16;9;4,0;-3;1,-11;-6;5,2301172,2021-11-19
15549,2301444,,,,,2301444,2021-11-19
15550,2301453,-11;4;-4,-15;4;-2,-21;9;6,-10;3;3,2301453,2021-11-19
15551,2301721,,,,,2301721,2021-11-19
15552,2301724,-8;-2;2,2;0;-8,-8;12;-10,-13;4;0,2301724,2021-11-19
15553,2301987,,,,,2301987,2021-11-19
15554,2301996,-14;8;-1,-15;6;2,-11;2;0,-11;5;-5,2301996,2021-11-19
15555,2302258,,,,,2302258,2021-11-19
15556,2302261,-5;2;4,-18;11;-2,-4;-8;-4,-5;4;-2,2302261,2021-11-19
15557,2302532,,,,,2302532,2021-11-19
15558,2302540,-7;-1;1,-15;5;-3,-15;10;-1,-11;3;-2,2302540,2021-11-19
15559,2302808,,,,,2302808,2021-11-19
15560,2302811,-11;0;3,-17;5;-2,-14;1;-2,-9;-1;-2,2302811,2021-11-19
15561,2303084,,,,,2303084,2021-11-19
15562,2303091,0;-2;0,-27;5;8,-21;0;3,-4;-3;-2,2303091,2021-11-19
15563,2303365,,,,,2303365,2021-11-19
15564,2303368,-13;9;5,-13;-6;0,-21;10;-2,-16;3;2,2303368,2021-11-19
15565,2303634,,,,,2303634,2021-11-19
15566,2303642,-10;-3;6,-9;8;3,-16;5;0,-12;6;0,2303642,2021-11-19
15567,2303908,,,,,2303908,2021-11-19
15568,2303911,-8;-2;-3,-11;7;2,-10;7;-7,-19;3;0,2303911,2021-11-19
15569,2304184,,,,,2304184,2021-11-19
15570,2304191,-11;7;7,-6;0;1,-11;4;-1,-12;5;2,2304191,2021-11-19
15571,2304461,,,,,2304461,2021-11-19
15572,2304464,-19;3;5,-13;2;5,-14;7;-3,-6;-4;0,2304464,2021-11-19
15573,2304744,,,,,2304744,2021-11-19
15574,2304771,-10;9;2,-8;5;5,-14;14;5,-8;11;5,2304771,2021-11-19
15575,2305035,,,,,2305035,2021-11-19
15576,2305038,-5;3;0,-11;11;4,-8;1;-1,-11;0;1,2305038,2021-11-19
15577,2305304,,,,,2305304,2021-11-19
15578,2305311,-18;-4;-5,-12;-3;6,-13;1;-2,-15;0;2,2305311,2021-11-19
15579,2305572,,,,,2305572,2021-11-19
15580,2305575,-11;4;-2,-4;0;-6,-13;3;2,-1;-5;-2,2305575,2021-11-19
15581,2305844,,,,,2305844,2021-11-19
15582,2305853,-12;0;-3,-9;9;-4,-4;-7;0,0;11;0,2305853,2021-11-19
15583,2306123,,,,,2306123,2021-11-19
15584,2306126,-6;-2;-7,-5;-17;-7,-5;1;-4,-11;0;0,2306126,2021-11-19
15585,2306399,,,,,2306399,2021-11-19
15586,2306406,-1;-5;-7,-2;-1;-3,-16;-5;1,-12;-4;1,2306406,2021-11-19
15587,2306673,,,,,2306673,2021-11-19
15588,2306676,-8;-12;-3,-14;-3;1,-13;10;6,-11;-11;0,2306676,2021-11-19
15589,2306944,,,,,2306944,2021-11-19
15590,2306980,-11;-4;-1,-9;2;2,-10;-6;0,-8;-5;-3,2306980,2021-11-19
15591,2307244,,,,,2307244,2021-11-19
15592,2307247,-6;0;3,-18;0;3,-16;-1;1,-2;-12;-3,2307247,2021-11-19
15593,2307519,,,,,2307519,2021-11-19
15594,2307527,-14;6;-6,-15;4;-9,-11;2;-1,-14;1;-4,2307527,2021-11-19
15595,2307801,,,,,2307801,2021-11-19
15596,2307804,-8;3;-11,-7;-2;-7,-14;6;-6,-7;5;-11,2307804,2021-11-19
15597,2308072,,,,,2308072,2021-11-19
15598,2308080,-10;-2;-1,-7;-2;-2,-13;4;-2,-7;0;-1,2308080,2021-11-19
15599,2308344,,,,,2308344,2021-11-19
15600,2308347,-11;2;-7,-3;-2;0,-4;17;-6,-14;-4;-4,2308347,2021-11-19
15601,2308621,,,,,2308621,2021-11-19
15602,2308629,-15;13;0,-8;0;-1,-10;9;1,-5;3;5,2308629,2021-11-19
15603,2308895,,,,,2308895,2021-11-19
15604,2308898,-6;0;-7,-12;-1;-2,-12;-4;2,0;7;5,2308898,2021-11-19
15605,2309165,,,,,2309165,2021-11-19
15606,2309183,-10;2;-2,-13;6;-1,-9;-8;0,-6;4;-11,2309183,2021-11-19
15607,2309445,,,,,2309445,2021-11-19
15608,2309448,-12;0;-3,-14;10;3,-6;-9;1,-6;-3;-2,2309448,2021-11-19
15609,2309714,,,,,2309714,2021-11-19
15610,2309722,-17;5;-5,-5;7;-4,-11;0;-7,-6;6;-5,2309722,2021-11-19
15611,2309984,,,,,2309984,2021-11-19
15612,2309987,-1;-8;-16,-13;12;-4,-15;-1;5,-1;-4;-5,2309987,2021-11-19
15613,2310258,,,,,2310258,2021-11-19
15614,2310261,-6;-9;-1,-12;-3;2,0;-9;-2,-12;14;-12,2310261,2021-11-19
15615,2310528,,,,,2310528,2021-11-19
15616,2310531,-6;-9;-3,-3;0;0,-8;9;2,0;-8;-8,2310531,2021-11-19
15617,2310808,,,,,2310808,2021-11-19
15618,2310811,-8;4;-1,-11;11;0,-16;2;-2,-6;-8;-9,2310811,2021-11-19
15619,2311078,,,,,2311078,2021-11-19
15620,2311081,-10;1;-3,-10;0;0,-7;3;-13,-9;-5;-6,2311081,2021-11-19
15621,2311353,,,,,2311353,2021-11-19
15622,2311356,-3;-7;-2,-11;9;-9,4;-6;-9,-13;6;-3,2311356,2021-11-19
15623,2311622,,,,,2311622,2021-11-19
15624,2311625,-11;1;0,-12;4;-5,-10;-2;-7,-10;0;0,2311625,2021-11-19
15625,2311903,,,,,2311903,2021-11-19
15626,2311906,-17;6;-2,2;-1;-12,-2;1;-1,-11;-5;1,2311906,2021-11-19
15627,2312167,,,,,2312167,2021-11-19
15628,2312170,-15;6;-2,0;-2;-9,-1;2;0,-15;-8;-5,2312170,2021-11-19
15629,2312442,,,,,2312442,2021-11-19
15630,2312445,-7;-6;-13,-9;4;-1,-8;-4;-4,-9;13;4,2312445,2021-11-19
15631,2312715,,,,,2312715,2021-11-19
15632,2312717,-6;-6;-10,-7;13;-4,-8;0;-3,-22;16;3,2312717,2021-11-19
15633,2312985,,,,,2312985,2021-11-19
15634,2312988,-8;16;-2,-14;3;-9,-10;-2;-3,-19;1;3,2312988,2021-11-19
15635,2313264,,,,,2313264,2021-11-19
15636,2313267,-10;12;0,-12;5;2,-13;16;8,-8;0;0,2313267,2021-11-19
15637,2313537,,,,,2313537,2021-11-19
15638,2313540,-11;1;-3,-12;8;-2,-7;-3;-3,-7;8;-7,2313540,2021-11-19
15639,2313806,,,,,2313806,2021-11-19
15640,2313809,-12;1;-1,-12;5;3,-3;6;-8,-11;2;-2,2313809,2021-11-19
15641,2314086,,,,,2314086,2021-11-19
15642,2314089,-7;6;0,-9;7;-3,-9;8;-9,-2;8;-13,2314089,2021-11-19
15643,2314352,,,,,2314352,2021-11-19
15644,2314355,-11;2;1,-8;3;4,-13;8;-5,-4;0;-1,2314355,2021-11-19
15645,2314626,,,,,2314626,2021-11-19
15646,2314629,-3;-19;-6,-6;7;-8,-6;10;3,-11;2;-6,2314629,2021-11-19
15647,2314900,,,,,2314900,2021-11-19
15648,2314903,-13;0;-7,-13;0;-7,-4;1;1,-6;12;-4,2314903,2021-11-19
15649,2315175,,,,,2315175,2021-11-19
15650,2315179,-5;-3;-4,-11;-1;6,-6;4;-3,-7;3;4,2315179,2021-11-19
15651,2315446,,,,,2315446,2021-11-19
15652,2315449,-5;4;-11,-6;1;-2,0;-3;-1,-13;-4;0,2315449,2021-11-19
15653,2315727,,,,,2315727,2021-11-19
15654,2315730,3;-1;-1,4;-1;-9,-12;5;2,-6;-13;4,2315730,2021-11-19
15655,2315996,,,,,2315996,2021-11-19
15656,2315998,2;4;-1,-4;1;0,-10;-2;7,-3;12;-6,2315998,2021-11-19
15657,2316271,,,,,2316271,2021-11-19
15658,2316274,0;4;3,-6;0;2,5;-2;-5,-1;5;-8,2316274,2021-11-19
15659,2316541,,,,,2316541,2021-11-19
15660,2316545,1;-3;2,0;7;-1,-7;3;1,-2;-6;-5,2316545,2021-11-19
15661,2316819,,,,,2316819,2021-11-19
15662,2316822,-1;8;2,-10;3;6,7;-11;-6,9;10;-7,2316822,2021-11-19
15663,2317084,,,,,2317084,2021-11-19
15664,2317087,1;3;3,-6;-10;0,5;2;-3,2;8;-4,2317087,2021-11-19
15665,2317366,,,,,2317366,2021-11-19
15666,2317369,5;-3;2,-10;5;5,4;0;-7,0;9;-5,2317369,2021-11-19
15667,2317642,,,,,2317642,2021-11-19
15668,2317645,0;8;-1,-16;5;2,-1;6;0,-1;-2;-1,2317645,2021-11-19
15669,2317920,,,,,2317920,2021-11-19
15670,2317923,2;7;2,-1;9;0,9;-2;-1,11;0;3,2317923,2021-11-19
15671,2318185,,,,,2318185,2021-11-19
15672,2318188,3;9;-4,4;0;3,1;-1;-3,-2;9;6,2318188,2021-11-19
15673,2318466,,,,,2318466,2021-11-19
15674,2318469,-13;6;3,6;1;4,-7;8;3,-11;12;7,2318469,2021-11-19
15675,2318735,,,,,2318735,2021-11-19
15676,2318738,-8;9;0,-13;12;0,-2;21;-9,8;1;-4,2318738,2021-11-19
15677,2319011,,,,,2319011,2021-11-19
15678,2319013,-3;3;-4,8;14;-10,-3;7;-4,-8;5;0,2319013,2021-11-19
15679,2319281,,,,,2319281,2021-11-19
15680,2319284,8;3;0,1;12;-6,-6;5;0,-11;-1;3,2319284,2021-11-19
15681,2319555,,,,,2319555,2021-11-19
15682,2319557,4;-1;0,1;7;1,9;-4;8,1;-5;6,2319557,2021-11-19
15683,2319824,,,,,2319824,2021-11-19
15684,2319827,-7;5;6,3;-1;-10,-3;3;-2,-1;4;-4,2319827,2021-11-19
15685,2320106,,,,,2320106,2021-11-19
15686,2320109,3;7;0,0;7;-2,2;3;1,-5;8;-3,2320109,2021-11-19
15687,2320375,,,,,2320375,2021-11-19
15688,2320378,10;5;2,6;2;2,5;9;-1,1;11;-3,2320378,2021-11-19
15689,2320649,,,,,2320649,2021-11-19
15690,2320652,5;3;-1,2;4;-6,-10;9;-4,-12;14;-1,2320652,2021-11-19
15691,2320921,,,,,2320921,2021-11-19
15692,2320924,-9;4;-3,-5;10;-5,-1;0;-3,-2;1;-3,2320924,2021-11-19
15693,2321193,,,,,2321193,2021-11-19
15694,2321197,-7;11;-2,-3;5;6,-2;9;8,-7;0;12,2321197,2021-11-19
15695,2321463,,,,,2321463,2021-11-19
15696,2321466,-1;5;-3,-7;17;0,0;0;-8,7;2;-8,2321466,2021-11-19
15697,2321743,,,,,2321743,2021-11-19
15698,2321746,-1;2;5,-6;12;0,4;8;-9,-3;9;-4,2321746,2021-11-19
15699,2322021,,,,,2322021,2021-11-19
15700,2322024,0;0;-4,-10;3;0,-7;13;1,-4;-2;1,2322024,2021-11-19
15701,2322296,,,,,2322296,2021-11-19
15702,2322299,-1;6;-7,0;5;-3,-8;8;4,-5;0;-1,2322299,2021-11-19
15703,2322564,,,,,2322564,2021-11-19
15704,2322567,-1;14;-5,-6;4;-3,-1;7;-2,-1;-4;4,2322567,2021-11-19
15705,2322916,,,,,2322916,2021-11-19
15706,2322919,0;3;0,-18;1;0,-2;-1;-4,-6;1;0,2322919,2021-11-19
15707,2323191,,,,,2323191,2021-11-19
15708,2323194,-5;1;2,-2;11;-6,-13;13;-1,-1;4;-4,2323194,2021-11-19
15709,2323468,,,,,2323468,2021-11-19
