,acc1,acc2,acc3,acc4,duration
555259,,,,,555259
555261,15;17;2,11;15;-1,10;13;-2,14;19;-9,555261
555528,,,,,555528
555531,12;16;0,15;12;0,7;22;8,11;24;6,555531
555803,,,,,555803
555806,9;20;-1,7;20;5,10;13;0,9;21;7,555806
556079,,,,,556079
556082,13;16;-3,11;21;-1,11;20;-1,7;19;2,556082
556354,,,,,556354
556357,8;16;1,7;21;4,12;21;0,9;21;-2,556357
556630,,,,,556630
556632,7;23;7,9;19;0,8;24;-8,7;25;-9,556632
556906,,,,,556906
556909,6;25;5,6;19;-4,6;25;4,10;23;0,556909
557179,,,,,557179
557181,6;19;10,4;21;6,13;23;2,3;27;-1,557181
557463,,,,,557463
557466,11;16;-9,6;20;3,9;17;1,4;17;0,557466
557731,,,,,557731
557733,6;14;7,6;18;0,3;19;7,10;17;3,557733
558006,,,,,558006
558013,6;14;5,3;19;10,8;18;6,9;19;6,558013
558292,,,,,558292
558296,5;14;2,11;16;0,12;14;-4,8;14;3,558296
558569,,,,,558569
558577,8;20;7,12;19;0,11;14;-4,12;17;1,558577
558852,,,,,558852
558855,10;12;2,14;16;1,13;22;4,9;20;7,558855
559120,,,,,559120
559127,11;20;5,12;16;1,9;21;0,12;16;1,559127
559397,,,,,559397
559399,13;12;6,18;16;1,11;18;-4,17;19;-1,559399
559670,,,,,559670
559673,13;14;5,11;14;2,18;21;5,16;12;-5,559673
559946,,,,,559946
559949,13;18;7,15;17;6,18;18;8,21;17;0,559949
560214,,,,,560214
560217,17;14;1,20;28;-3,16;20;-8,20;13;4,560217
560489,,,,,560489
560492,19;22;5,30;29;13,17;29;-6,24;22;0,560492
560759,,,,,560759
560761,28;29;20,24;20;11,28;17;14,36;14;0,560761
561034,,,,,561034
561037,30;23;-5,29;23;2,30;27;-1,32;28;9,561037
561309,,,,,561309
561311,31;24;6,27;28;15,31;15;13,30;26;14,561311
561589,,,,,561589
561591,27;23;9,26;28;2,31;24;4,24;27;7,561591
561859,,,,,561859
561862,29;26;2,28;25;6,34;29;9,27;31;9,561862
562143,,,,,562143
562146,28;29;5,23;25;11,27;29;12,22;28;6,562146
562410,,,,,562410
562413,23;29;0,17;30;1,22;23;4,22;28;-1,562413
562685,,,,,562685
562694,20;29;2,18;27;8,19;27;7,18;30;7,562694
562961,,,,,562961
562964,15;29;5,13;30;8,12;34;5,12;37;8,562964
563231,,,,,563231
563239,13;33;-1,15;32;8,12;32;0,12;24;4,563239
563511,,,,,563511
563514,11;36;1,15;29;3,16;39;1,15;30;5,563514
563786,,,,,563786
563793,12;36;17,15;28;7,15;37;5,17;35;2,563793
564062,,,,,564062
564065,18;31;4,15;36;2,19;51;5,16;36;3,564065
564343,,,,,564343
564345,16;44;2,16;39;-2,21;40;1,14;45;6,564345
564627,,,,,564627
564630,20;44;0,17;48;5,19;50;6,15;48;5,564630
564899,,,,,564899
564902,15;48;4,17;44;1,17;46;0,20;51;6,564902
565177,,,,,565177
565180,17;49;0,20;49;3,20;55;10,18;44;-1,565180
565451,,,,,565451
565453,14;47;7,15;52;5,10;45;0,9;50;4,565453
565733,,,,,565733
565736,14;54;-7,9;48;1,12;49;0,8;51;0,565736
566000,,,,,566000
566003,7;48;0,10;46;-3,11;47;3,5;47;9,566003
566282,,,,,566282
566285,7;57;3,10;54;3,8;52;0,6;50;2,566285
566552,,,,,566552
566554,12;51;3,7;52;5,6;47;8,5;47;11,566554
566834,,,,,566834
566842,9;44;1,12;53;0,11;50;-1,10;46;6,566842
567109,,,,,567109
567111,6;49;3,12;48;-2,8;42;2,8;51;9,567111
567387,,,,,567387
567394,12;45;2,8;48;10,11;46;10,10;44;9,567394
567660,,,,,567660
567662,5;38;6,9;44;3,8;46;8,13;52;9,567662
567927,,,,,567927
568274,18;47;4,17;41;7,19;42;0,16;44;5,568274
568541,,,,,568541
568544,15;45;-1,16;42;7,11;44;7,17;36;2,568544
568811,,,,,568811
568813,21;37;7,15;38;2,17;38;0,18;40;3,568813
569090,,,,,569090
569093,21;45;3,20;37;0,16;42;5,19;41;6,569093
569357,,,,,569357
569359,20;41;9,15;37;3,20;39;6,18;43;0,569359
569638,,,,,569638
569641,21;46;6,20;38;6,19;33;5,16;38;0,569641
569912,,,,,569912
569914,23;38;4,30;39;3,28;34;5,24;38;5,569914
570192,,,,,570192
570195,21;45;1,24;37;3,23;44;1,25;40;5,570195
570468,,,,,570468
570470,22;35;4,22;35;5,25;36;8,25;40;0,570470
571100,,,,,571100
571103,26;40;9,30;33;14,28;34;6,24;29;11,571103
571369,,,,,571369
571371,32;33;6,31;35;9,29;33;11,29;30;4,571371
571650,,,,,571650
571653,32;26;11,28;32;10,28;31;3,30;28;9,571653
571925,,,,,571925
571928,33;27;12,35;26;8,33;29;9,31;28;8,571928
572196,,,,,572196
572206,34;28;2,28;27;8,28;21;7,33;19;5,572206
572470,,,,,572470
572472,32;23;12,29;27;9,31;24;5,30;23;3,572472
572745,,,,,572745
572753,34;18;8,29;24;10,33;18;7,28;21;10,572753
573021,,,,,573021
573024,33;22;8,33;22;7,33;26;5,35;20;7,573024
573296,,,,,573296
573305,34;19;5,29;21;6,32;19;5,32;22;8,573305
573571,,,,,573571
573574,32;18;10,28;23;9,25;25;6,27;19;7,573574
573846,,,,,573846
573849,28;20;7,27;21;8,30;24;4,31;23;5,573849
574121,,,,,574121
574125,31;20;6,30;21;10,28;19;7,26;18;6,574125
574396,,,,,574396
574399,24;19;5,23;20;4,20;20;6,15;22;3,574399
574671,,,,,574671
574674,11;20;2,11;21;0,10;21;3,7;20;-1,574674
574936,,,,,574936
574939,5;23;0,3;20;2,2;24;-1,5;25;0,574939
575215,,,,,575215
575217,2;24;2,2;24;0,3;22;0,-1;25;-3,575217
575485,,,,,575485
575489,-5;26;-1,-3;28;-1,-7;28;0,-6;30;-3,575489
575766,,,,,575766
575769,-8;31;-1,-4;32;-1,-5;34;-2,-8;38;-3,575769
576036,,,,,576036
576039,-3;34;-1,-5;34;-1,-6;33;-1,-5;38;-4,576039
576306,,,,,576306
576313,-7;42;-4,-7;38;0,-7;40;0,-2;39;0,576313
576576,,,,,576576
576579,-3;38;-1,-5;35;-2,-6;39;-1,-4;40;-1,576579
576849,,,,,576849
576858,-7;42;-2,-4;42;-1,-4;43;-5,-2;43;0,576858
577125,,,,,577125
577128,-3;45;0,-3;46;2,-2;52;0,1;48;-4,577128
577398,,,,,577398
577405,0;51;-1,1;53;2,-1;53;2,2;58;-3,577405
577669,,,,,577669
577672,0;60;1,0;60;0,1;61;-2,1;58;-2,577672
577938,,,,,577938
577941,0;59;5,-2;65;4,-1;63;3,2;63;2,577941
578226,,,,,578226
578228,1;57;0,1;57;-2,4;52;0,0;45;-2,578228
578498,,,,,578498
578501,-3;43;0,0;37;2,-4;31;-11,-2;35;-14,578501
578769,,,,,578769
578772,-3;33;-3,-5;29;-5,-7;33;5,-10;34;9,578772
579046,,,,,579046
579049,-7;24;0,0;22;-1,0;20;-1,-6;20;2,579049
579320,,,,,579320
579323,-6;25;0,-1;10;-3,-2;24;3,-8;20;4,579323
579589,,,,,579589
579592,-5;22;0,-7;28;-2,-8;37;0,-4;23;-2,579592
579870,,,,,579870
579873,-7;27;0,-8;27;-1,-5;25;0,-8;25;0,579873
580147,,,,,580147
580150,-10;27;-1,-5;21;-5,-8;17;3,-5;20;1,580150
580424,,,,,580424
580426,-2;20;-6,-3;26;0,-5;27;-6,-5;20;-11,580426
580690,,,,,580690
580692,-4;14;-2,-10;15;-1,-3;9;-8,-7;26;-4,580692
580966,,,,,580966
580973,-9;16;-8,-9;12;-2,-7;13;3,-6;9;-3,580973
581248,,,,,581248
581250,-7;18;-2,-9;15;1,-1;20;0,-5;12;-4,581250
581517,,,,,581517
581525,-4;11;-5,-2;11;-7,-4;16;-4,-3;14;-1,581525
581791,,,,,581791
581794,-1;19;-1,-2;21;0,0;12;-6,0;5;-1,581794
582060,,,,,582060
582068,-6;4;0,-4;9;-7,-3;7;-7,-5;16;5,582068
582330,,,,,582330
582333,5;13;-4,-5;17;-4,3;14;-6,0;11;0,582333
582605,,,,,582605
582607,-2;16;-5,-4;7;-10,-5;1;1,0;18;13,582607
582880,,,,,582880
582883,-3;16;9,4;-2;0,2;12;12,-2;12;-9,582883
583149,,,,,583149
583152,5;5;-1,-5;17;-6,3;17;2,0;24;-4,583152
583426,,,,,583426
583429,0;25;-2,-1;23;-5,0;17;-1,0;21;-1,583429
583696,,,,,583696
583699,6;23;-6,0;23;-9,0;29;-7,2;25;-10,583699
583976,,,,,583976
583980,6;22;2,4;24;0,8;20;1,1;26;0,583980
584245,,,,,584245
584248,7;30;3,6;27;0,6;25;0,7;28;2,584248
584517,,,,,584517
584520,5;26;0,2;24;6,6;24;5,3;23;6,584520
584782,,,,,584782
584784,6;26;4,5;27;3,5;28;0,1;33;-3,584784
585051,,,,,585051
585060,6;29;0,7;30;0,5;26;3,1;26;6,585060
585327,,,,,585327
585330,7;24;0,6;26;3,3;26;3,2;29;8,585330
585595,,,,,585595
585604,6;24;-2,8;27;0,4;28;0,1;28;-1,585604
585870,,,,,585870
585873,9;24;-3,10;28;-6,3;25;0,3;30;4,585873
586146,,,,,586146
586155,1;29;4,6;32;4,8;27;2,2;27;1,586155
586428,,,,,586428
586431,7;29;-1,4;28;0,4;28;1,7;30;0,586431
586705,,,,,586705
586708,9;30;-5,7;26;-5,7;33;-16,5;34;-4,586708
586985,,,,,586985
586988,4;32;3,7;32;-2,7;33;1,8;36;6,586988
587255,,,,,587255
587258,10;36;-4,6;30;3,7;26;8,9;29;3,587258
587529,,,,,587529
587532,6;34;9,4;36;7,6;35;2,8;35;-6,587532
587797,,,,,587797
587800,5;45;1,7;42;13,4;34;-1,10;35;-1,587800
588173,,,,,588173
588176,13;50;-6,3;33;-3,11;42;-7,11;39;-2,588176
588448,,,,,588448
588450,8;36;1,7;39;2,10;38;2,8;34;6,588450
588731,,,,,588731
588733,7;41;2,11;39;-3,11;38;-6,8;37;0,588733
588999,,,,,588999
589001,9;36;1,7;36;4,7;36;8,7;31;1,589001
589267,,,,,589267
589275,10;34;5,6;33;0,5;30;5,9;31;7,589275
589537,,,,,589537
589540,6;30;4,11;29;0,8;30;4,9;28;1,589540
589809,,,,,589809
589817,6;31;3,9;27;2,4;27;0,13;31;-3,589817
590087,,,,,590087
590090,2;34;-13,5;33;10,8;35;0,1;29;5,590090
590362,,,,,590362
590369,7;31;-6,6;32;1,10;33;0,10;26;-4,590369
590631,,,,,590631
590635,7;27;-1,8;32;3,9;32;3,7;32;5,590635
590901,,,,,590901
590904,5;27;5,5;26;14,11;27;3,12;31;-4,590904
591182,,,,,591182
591185,7;26;0,10;28;6,11;25;0,8;28;-3,591185
591451,,,,,591451
591454,9;28;5,4;28;12,4;30;11,9;34;-2,591454
591726,,,,,591726
591728,10;29;-11,9;37;-9,12;30;-5,7;30;0,591728
592002,,,,,592002
592005,9;32;0,9;30;4,10;27;3,7;29;11,592005
592277,,,,,592277
592279,8;29;10,5;26;4,9;27;5,6;24;4,592279
592545,,,,,592545
592548,10;32;-2,7;23;2,7;30;0,5;26;0,592548
592822,,,,,592822
592825,0;24;0,14;31;10,9;26;-2,11;36;2,592825
593091,,,,,593091
593093,10;33;-1,12;25;-8,10;24;4,7;26;1,593093
593366,,,,,593366
593374,4;25;0,8;24;1,9;25;-3,4;28;6,593374
593646,,,,,593646
593649,5;34;6,8;21;5,8;28;2,8;28;5,593649
593922,,,,,593922
593929,8;20;5,10;26;8,9;24;14,9;26;14,593929
594192,,,,,594192
594194,5;25;8,6;21;5,10;25;2,7;29;3,594194
594461,,,,,594461
594464,1;34;4,2;29;5,6;23;7,5;19;7,594464
594742,,,,,594742
594745,6;33;0,7;35;-3,11;30;-4,2;39;1,594745
595017,,,,,595017
595020,6;32;3,8;38;3,6;33;5,8;36;7,595020
595293,,,,,595293
595296,8;35;4,6;31;7,4;31;6,10;31;7,595296
595567,,,,,595567
595570,4;37;18,4;29;11,6;31;11,3;34;0,595570
595843,,,,,595843
595846,8;31;9,7;31;5,5;36;4,8;34;0,595846
596118,,,,,596118
596121,7;27;7,7;34;8,5;32;4,4;30;9,596121
596392,,,,,596392
596395,8;34;15,7;34;6,2;31;12,10;31;9,596395
596666,,,,,596666
596668,6;35;0,6;32;0,8;28;2,8;27;0,596668
596931,,,,,596931
596940,4;29;8,5;31;3,9;27;1,5;29;2,596940
597220,,,,,597220
597222,4;28;3,7;26;-3,3;29;2,7;26;7,597222
597495,,,,,597495
597502,6;31;5,4;24;8,7;30;8,4;29;7,597502
597770,,,,,597770
597772,2;32;7,8;32;11,6;27;5,3;30;6,597772
598045,,,,,598045
598048,4;30;6,3;35;3,1;27;9,4;31;2,598048
598321,,,,,598321
598324,2;30;0,6;34;8,5;29;6,5;27;2,598324
598589,,,,,598589
598592,0;30;-2,11;32;-3,4;29;0,6;31;-1,598592
598867,,,,,598867
598871,5;29;0,0;35;4,1;30;14,1;33;19,598871
599136,,,,,599136
599138,0;24;11,0;30;13,1;31;13,-4;28;20,599138
599420,,,,,599420
599424,0;36;5,3;31;1,3;35;-3,2;31;1,599424
599691,,,,,599691
599693,3;32;5,4;29;3,3;31;2,2;33;3,599693
599964,,,,,599964
599966,5;33;0,4;29;3,5;35;0,5;29;7,599966
600228,,,,,600228
600231,3;25;8,4;30;11,3;28;5,5;30;-3,600231
600498,,,,,600498
600506,3;32;5,6;28;-1,3;31;5,6;28;5,600506
600774,,,,,600774
600777,3;32;5,7;33;2,5;29;3,9;27;7,600777
601048,,,,,601048
601055,2;28;-2,9;37;5,5;25;4,1;25;7,601055
601323,,,,,601323
601326,4;35;-8,3;28;-6,9;35;5,7;29;0,601326
601595,,,,,601595
601604,7;26;2,10;29;-2,7;31;-3,5;30;-3,601604
601868,,,,,601868
601870,8;29;-3,6;32;0,7;25;-10,8;33;-13,601870
602144,,,,,602144
602147,8;31;-14,12;29;-15,5;26;-7,6;31;-4,602147
602424,,,,,602424
602427,6;32;-10,7;26;-5,10;25;-6,8;27;-6,602427
602696,,,,,602696
602699,7;23;-9,7;26;-4,6;20;-3,5;19;-2,602699
602976,,,,,602976
602978,6;25;-6,8;23;-7,7;21;0,11;17;-6,602978
603245,,,,,603245
603248,9;15;-8,9;16;-6,6;15;0,9;13;0,603248
603521,,,,,603521
603523,6;15;2,5;15;0,4;17;-13,11;21;-4,603523
603788,,,,,603788
603791,11;19;-10,4;13;-8,7;18;0,0;24;-5,603791
604070,,,,,604070
604073,7;13;-3,12;18;-10,10;21;-13,9;21;-8,604073
604339,,,,,604339
604341,6;23;-3,9;18;-6,3;17;2,8;17;5,604341
604607,,,,,604607
604614,8;15;3,9;18;9,8;21;6,7;14;-12,604614
604876,,,,,604876
604879,9;15;2,11;8;1,7;9;0,7;9;0,604879
605148,,,,,605148
605156,8;12;0,7;17;-2,5;17;2,9;11;1,605156
605427,,,,,605427
605430,7;12;7,6;16;6,4;16;9,12;15;2,605430
605703,,,,,605703
605711,9;16;0,6;20;5,9;15;2,9;16;3,605711
605977,,,,,605977
605980,8;10;-3,10;14;-4,3;12;0,6;14;2,605980
606255,,,,,606255
606257,10;26;9,10;17;-9,8;19;5,5;15;1,606257
606554,,,,,606554
606557,9;16;3,8;15;4,10;12;5,7;13;11,606557
606825,,,,,606825
606828,11;14;-2,5;16;12,1;18;-4,11;12;4,606828
607098,,,,,607098
607100,0;19;-3,0;21;7,12;8;0,9;20;12,607100
607366,,,,,607366
607369,4;15;7,6;27;8,6;25;3,7;18;11,607369
607641,,,,,607641
607644,4;18;6,8;20;-4,9;21;0,4;24;-3,607644
607904,,,,,607904
607907,10;20;0,6;29;4,8;26;4,2;23;7,607907
608181,,,,,608181
608184,3;18;13,3;19;16,2;17;18,7;27;6,608184
608449,,,,,608449
608452,8;27;2,11;23;1,9;22;6,9;18;4,608452
608718,,,,,608718
608758,7;24;2,4;18;3,7;24;9,10;35;9,608758
609027,,,,,609027
609030,1;32;19,1;34;21,2;22;14,1;24;14,609030
609294,,,,,609294
609302,2;32;5,2;33;8,5;28;10,6;30;7,609302
609568,,,,,609568
609571,7;31;7,3;35;6,6;27;6,2;34;3,609571
609831,,,,,609831
609833,10;29;1,7;30;2,4;26;6,10;21;8,609833
610107,,,,,610107
610110,6;26;6,7;23;9,3;27;12,6;27;7,610110
610382,,,,,610382
610384,5;30;12,8;28;1,7;32;2,8;25;0,610384
610657,,,,,610657
610660,4;26;-1,6;32;3,6;27;-1,7;27;2,610660
610927,,,,,610927
610930,8;27;0,8;30;6,5;31;-1,8;33;1,610930
611202,,,,,611202
611205,6;29;2,9;28;3,5;37;3,7;32;0,611205
611470,,,,,611470
611473,5;35;3,7;35;1,10;33;-2,8;31;0,611473
611750,,,,,611750
611753,10;37;0,9;33;0,5;34;3,7;35;3,611753
612021,,,,,612021
612024,7;31;-1,9;39;2,7;37;-2,6;32;0,612024
612297,,,,,612297
612305,8;40;-4,4;30;1,10;37;-3,11;39;-6,612305
612574,,,,,612574
612577,9;32;-5,8;39;0,5;38;9,6;38;2,612577
612847,,,,,612847
612854,12;40;-4,7;43;8,6;40;0,12;33;-1,612854
613123,,,,,613123
613126,10;43;0,9;33;-4,6;40;-1,8;37;-3,613126
613391,,,,,613391
613400,7;42;-5,11;35;-7,9;34;-7,9;39;-4,613400
613666,,,,,613666
613668,8;33;-4,9;33;-3,9;29;-2,10;27;4,613668
613935,,,,,613935
613938,10;24;2,13;20;4,8;26;1,9;29;0,613938
614211,,,,,614211
614213,11;27;4,7;24;0,8;26;1,10;20;-2,614213
614486,,,,,614486
614489,9;23;-5,8;22;1,9;22;-7,13;19;8,614489
614767,,,,,614767
614769,11;22;3,15;22;0,10;21;2,13;22;5,614769
615036,,,,,615036
615040,16;18;-6,14;22;-4,10;22;0,17;17;-6,615040
615316,,,,,615316
615319,14;16;6,13;18;-2,12;19;6,15;19;6,615319
615586,,,,,615586
615589,17;13;10,13;20;3,12;15;-5,19;12;6,615589
615870,,,,,615870
615872,10;11;-4,15;17;11,14;8;1,17;13;9,615872
616143,,,,,616143
616146,19;9;6,13;10;1,13;11;7,5;6;13,616146
616420,,,,,616420
616423,9;8;-2,11;12;4,13;11;3,10;15;-1,616423
616688,,,,,616688
616690,10;11;5,9;11;3,7;11;2,12;9;-3,616690
616964,,,,,616964
616972,9;6;2,15;10;5,10;6;-3,12;12;8,616972
617239,,,,,617239
617241,10;5;-4,8;9;0,17;13;-4,9;12;-7,617241
617516,,,,,617516
617523,5;9;9,7;9;5,8;9;-2,7;14;6,617523
617789,,,,,617789
617792,8;11;1,7;9;5,8;14;-5,11;15;-3,617792
618064,,,,,618064
618067,7;17;0,10;11;0,10;13;2,4;18;8,618067
618340,,,,,618340
618343,13;11;4,11;14;3,12;11;11,14;15;8,618343
618610,,,,,618610
618612,13;15;0,13;13;-2,12;20;1,18;10;-1,618612
618887,,,,,618887
618890,15;12;0,11;21;12,14;22;3,13;16;0,618890
619154,,,,,619154
619156,14;22;-3,11;26;1,18;19;1,12;36;7,619156
619428,,,,,619428
619431,16;17;6,17;19;6,11;25;5,17;21;5,619431
619704,,,,,619704
619707,12;24;7,21;16;3,12;29;6,25;21;3,619707
619983,,,,,619983
619986,29;25;5,22;23;12,27;18;21,24;19;12,619986
620262,,,,,620262
620264,26;20;1,24;27;0,31;34;7,20;24;11,620264
620535,,,,,620535
620538,29;30;0,27;27;4,24;32;5,20;22;9,620538
620805,,,,,620805
620808,28;27;0,26;29;3,27;27;11,24;29;9,620808
621080,,,,,621080
621087,26;30;5,26;27;5,30;27;9,19;28;7,621087
621355,,,,,621355
621358,33;29;7,29;34;7,27;28;5,41;23;6,621358
621625,,,,,621625
621633,29;20;11,37;21;9,25;31;7,31;25;2,621633
621905,,,,,621905
621908,31;20;2,33;26;5,25;25;6,30;26;8,621908
622181,,,,,622181
622188,37;28;9,30;24;7,33;25;6,26;25;2,622188
622456,,,,,622456
622459,32;19;9,31;23;10,24;25;6,29;23;6,622459
622735,,,,,622735
622738,19;28;8,25;25;9,26;24;7,19;23;6,622738
623006,,,,,623006
623009,29;19;6,29;23;6,23;23;6,26;23;5,623009
623284,,,,,623284
623287,20;26;8,20;30;3,23;28;0,17;22;0,623287
623557,,,,,623557
623560,14;25;5,16;26;4,13;25;2,10;27;-3,623560
623826,,,,,623826
623830,11;28;1,10;28;5,8;24;1,9;27;5,623830
624103,,,,,624103
624105,5;30;3,6;31;2,7;23;0,4;27;4,624105
624370,,,,,624370
624373,6;29;0,4;21;0,7;23;2,7;25;0,624373
624650,,,,,624650
624653,7;26;5,6;20;0,2;27;2,4;26;-1,624653
624921,,,,,624921
624924,8;28;0,8;30;3,3;22;4,5;24;5,624924
625210,,,,,625210
625218,1;32;9,-1;25;-1,1;31;0,0;25;0,625218
625484,,,,,625484
625487,0;26;-3,3;26;-16,0;27;-2,0;26;0,625487
625760,,,,,625760
625784,-5;28;1,0;25;1,0;29;0,1;32;-3,625784
626048,,,,,626048
626051,-1;28;2,0;23;2,2;29;11,3;35;-2,626051
626323,,,,,626323
626332,-4;18;2,0;30;1,4;25;-2,-3;23;8,626332
626605,,,,,626605
626608,0;28;7,-4;23;-8,2;25;-4,-2;30;-1,626608
626874,,,,,626874
626876,1;26;-1,-5;21;4,-2;30;-2,0;28;0,626876
627148,,,,,627148
627151,-3;31;2,-2;29;2,-6;28;2,-3;28;4,627151
627419,,,,,627419
627421,-2;23;3,-6;26;1,-1;26;-2,-1;23;1,627421
627695,,,,,627695
627698,0;32;9,-4;30;6,-1;26;-12,2;26;-5,627698
627964,,,,,627964
627968,1;24;-3,-7;26;4,-2;31;9,-2;22;6,627968
628238,,,,,628238
628240,-6;28;10,-4;30;5,-4;30;7,-1;21;1,628240
628505,,,,,628505
628508,-6;27;-6,-6;30;-1,-5;26;4,-4;34;8,628508
628781,,,,,628781
628784,-3;28;2,-3;28;4,-1;27;-1,-3;29;0,628784
629050,,,,,629050
629053,-1;25;-8,-3;28;-6,-4;24;-1,-1;26;-4,629053
629325,,,,,629325
629332,-4;25;0,-6;29;13,-6;27;5,0;30;0,629332
629601,,,,,629601
629603,-4;21;5,-9;30;0,-7;29;-5,-6;30;-2,629603
629870,,,,,629870
629879,-7;32;-1,-3;28;0,-1;38;-7,-12;27;6,629879
630148,,,,,630148
630150,5;31;-4,0;31;8,-9;22;2,2;21;-8,630150
630420,,,,,630420
630428,-6;30;-1,-4;29;-2,-9;27;-2,-6;34;2,630428
630689,,,,,630689
630692,0;29;1,-4;27;1,-2;28;2,-1;26;1,630692
630959,,,,,630959
630967,-4;30;3,-2;26;1,0;28;0,-5;27;4,630967
631227,,,,,631227
631230,-2;25;3,0;29;2,-6;27;6,-2;25;1,631230
631503,,,,,631503
631506,-3;25;-3,-6;32;-1,-4;29;-3,-6;24;1,631506
631784,,,,,631784
631787,-2;24;-1,-6;33;5,-5;26;1,-4;27;6,631787
632053,,,,,632053
632056,-3;28;-2,-7;29;-1,-2;27;0,-4;28;-9,632056
632328,,,,,632328
632331,0;27;-3,-6;28;-2,2;25;0,-10;32;-4,632331
632603,,,,,632603
632606,-7;28;-14,-3;25;-2,-3;27;2,-6;37;9,632606
632877,,,,,632877
632879,-2;38;-4,-3;23;-7,-2;24;-12,-1;27;-3,632879
633153,,,,,633153
633156,3;27;-8,3;28;-9,0;31;-4,1;32;-3,633156
633430,,,,,633430
633433,-1;29;1,-4;22;5,-3;31;7,-2;30;1,633433
633705,,,,,633705
633708,-3;27;2,0;30;1,-1;30;5,-1;29;-1,633708
633985,,,,,633985
633988,-4;28;-3,0;24;0,-5;20;0,1;27;3,633988
634255,,,,,634255
634258,-6;24;-2,-3;24;3,-6;32;10,-2;31;3,634258
634533,,,,,634533
634542,-8;29;5,-5;29;4,-3;33;-1,-4;27;-2,634542
634806,,,,,634806
634809,-1;33;-4,-4;31;1,-5;28;-2,-4;22;-2,634809
635088,,,,,635088
635096,-6;22;-9,-5;26;1,0;33;-6,-3;28;-2,635096
635356,,,,,635356
635359,-7;24;0,-4;18;-4,0;29;-4,-6;23;-6,635359
635626,,,,,635626
635634,-6;23;-3,-4;24;-2,-7;22;-6,-4;28;0,635634
635907,,,,,635907
635910,-3;33;-4,-2;25;-1,-2;24;-9,-3;28;-6,635910
636182,,,,,636182
636185,-2;26;5,-3;27;3,-1;34;-3,-3;26;0,636185
636455,,,,,636455
636457,-7;28;-1,-5;34;-3,-4;25;-6,-7;23;-8,636457
636720,,,,,636720
636723,0;26;-5,-5;25;-2,-3;31;-6,-9;30;0,636723
637003,,,,,637003
637005,-6;24;2,-4;33;2,0;28;-2,0;30;1,637005
637273,,,,,637273
637276,-2;30;2,-7;27;7,-7;36;-2,-7;25;-7,637276
637546,,,,,637546
637549,-1;29;-2,-6;31;1,-5;31;-3,-4;31;-2,637549
637821,,,,,637821
637825,0;23;0,-2;24;2,0;23;0,-6;28;0,637825
638102,,,,,638102
638104,-4;28;-5,7;36;-7,-7;24;4,-1;30;1,638104
638373,,,,,638373
638375,-3;19;0,0;26;-4,1;26;0,-6;29;-3,638375
638651,,,,,638651
638654,1;28;-2,-3;24;-1,2;19;-6,-4;17;0,638654
638922,,,,,638922
638924,-5;26;6,0;25;4,1;29;4,1;27;4,638924
639198,,,,,639198
639207,-4;32;3,0;25;4,-3;23;8,0;29;-2,639207
639473,,,,,639473
639476,2;24;-7,2;27;7,-4;35;6,-1;22;-11,639476
639749,,,,,639749
639757,2;23;-8,-1;23;-19,-1;23;-8,4;30;-1,639757
640024,,,,,640024
640027,3;14;-1,2;36;6,-2;25;9,5;31;2,640027
640293,,,,,640293
640303,4;30;-12,-5;33;1,3;32;4,3;27;2,640303
640568,,,,,640568
640571,4;31;-3,7;25;1,1;22;4,4;27;1,640571
640843,,,,,640843
640845,3;36;4,6;28;11,-1;33;11,9;31;-9,640845
641125,,,,,641125
641128,6;31;-13,3;34;-3,5;30;-12,5;28;1,641128
641400,,,,,641400
641402,2;36;11,2;33;10,4;37;7,2;33;5,641402
641675,,,,,641675
641678,2;34;7,3;41;0,4;38;-1,1;45;-3,641678
641944,,,,,641944
641947,6;44;-4,5;45;0,6;44;8,1;44;1,641947
642219,,,,,642219
642222,5;43;1,2;38;2,4;36;0,2;37;-3,642222
642488,,,,,642488
642491,7;38;0,4;43;6,6;41;5,7;38;4,642491
642763,,,,,642763
642766,3;48;4,7;48;5,2;43;0,8;45;0,642766
643036,,,,,643036
643039,2;44;7,3;47;6,5;47;5,7;53;-1,643039
643308,,,,,643308
643315,6;52;5,11;50;3,6;56;8,6;55;5,643315
643585,,,,,643585
643588,6;54;0,9;54;0,5;48;0,10;49;3,643588
643853,,,,,643853
643876,1;50;3,2;47;-9,9;51;2,6;46;15,643876
644146,,,,,644146
644149,3;50;15,3;56;10,-3;43;14,5;40;13,644149
644422,,,,,644422
644424,6;43;5,0;36;9,7;55;4,1;47;6,644424
644697,,,,,644697
644700,4;42;-2,3;50;-1,-2;48;4,0;45;7,644700
644966,,,,,644966
644969,0;50;6,0;47;3,1;44;7,4;51;0,644969
645248,,,,,645248
645251,0;52;1,0;48;0,-1;48;3,2;47;4,645251
645523,,,,,645523
645525,2;44;11,-1;38;8,4;44;8,6;42;8,645525
645797,,,,,645797
645800,-3;47;5,-6;28;18,0;21;3,-1;37;3,645800
646067,,,,,646067
646070,-2;31;0,5;30;-2,5;29;0,5;30;-2,646070
646379,,,,,646379
646382,5;26;-2,6;25;-3,5;25;0,6;24;0,646382
646648,,,,,646648
646651,8;19;7,6;19;0,7;16;-3,6;23;-6,646651
646933,,,,,646933
646941,9;27;1,7;17;1,8;19;1,7;20;-5,646941
647218,,,,,647218
647221,12;16;-1,9;16;-4,15;19;-6,4;16;0,647221
647499,,,,,647499
