,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
962,20;1;8,20;0;10,23;0;7,19;3;9,188950,25,2021-11-19
963,,,,,189221,25,2021-11-19
964,25;16;14,20;0;-2,18;4;3,22;1;12,189224,25,2021-11-19
965,,,,,189491,25,2021-11-19
966,21;0;8,21;0;9,22;0;8,22;0;11,189494,25,2021-11-19
967,,,,,189760,25,2021-11-19
968,21;0;10,23;0;9,21;0;8,22;0;11,189767,25,2021-11-19
969,,,,,190034,25,2021-11-19
970,22;0;10,21;0;8,21;0;9,21;0;8,190038,25,2021-11-19
971,,,,,190298,25,2021-11-19
972,21;0;12,22;-1;12,22;0;9,21;0;10,190307,25,2021-11-19
973,,,,,190575,25,2021-11-19
974,21;0;10,23;1;8,21;-1;10,22;0;9,190577,25,2021-11-19
975,,,,,190843,25,2021-11-19
976,22;0;10,23;0;10,22;0;10,21;-2;9,190846,25,2021-11-19
977,,,,,191118,25,2021-11-19
978,23;0;10,21;0;9,21;0;10,22;0;9,191121,25,2021-11-19
979,,,,,191398,25,2021-11-19
980,23;0;9,22;0;10,21;0;9,21;0;9,191401,25,2021-11-19
981,,,,,191675,25,2021-11-19
982,21;-1;9,21;0;7,21;0;10,22;0;10,191678,25,2021-11-19
983,,,,,191945,25,2021-11-19
984,21;0;11,21;0;9,22;0;8,21;0;10,191947,25,2021-11-19
985,,,,,192218,25,2021-11-19
986,22;-1;7,22;1;10,22;-1;11,21;0;10,192220,25,2021-11-19
987,,,,,192500,25,2021-11-19
988,20;0;10,22;1;7,23;0;9,21;0;8,192503,25,2021-11-19
989,,,,,192776,25,2021-11-19
990,21;0;9,22;-1;10,22;0;10,22;0;8,192784,25,2021-11-19
991,,,,,193050,25,2021-11-19
992,21;0;8,21;0;9,22;0;8,21;0;9,193053,25,2021-11-19
993,,,,,193334,25,2021-11-19
994,20;0;10,21;0;10,21;0;10,22;0;9,193341,25,2021-11-19
995,,,,,193604,25,2021-11-19
996,22;0;8,22;0;6,21;-1;9,22;0;7,193606,25,2021-11-19
997,,,,,193876,25,2021-11-19
998,22;0;10,22;0;11,21;0;10,21;0;9,193880,25,2021-11-19
999,,,,,194153,25,2021-11-19
1000,21;0;10,22;0;10,20;0;8,21;0;11,194155,25,2021-11-19
1001,,,,,194420,25,2021-11-19
1002,22;0;12,21;0;8,23;0;9,23;0;10,194423,25,2021-11-19
1003,,,,,194814,25,2021-11-19
1004,21;0;10,20;0;10,21;-1;7,22;0;9,194818,25,2021-11-19
1005,,,,,195078,25,2021-11-19
1006,21;-1;9,21;0;9,20;1;10,22;-1;10,195081,25,2021-11-19
1007,,,,,195358,25,2021-11-19
1008,22;0;8,19;0;10,21;0;8,21;0;8,195361,25,2021-11-19
1009,,,,,195629,25,2021-11-19
1010,21;1;9,22;0;10,22;0;9,22;0;8,195632,25,2021-11-19
1011,,,,,195898,25,2021-11-19
1012,22;-1;8,21;0;8,23;0;9,21;0;9,195905,25,2021-11-19
1013,,,,,196173,25,2021-11-19
1014,21;0;8,23;0;10,21;0;7,23;0;10,196176,25,2021-11-19
1015,,,,,196444,25,2021-11-19
1016,23;0;8,21;0;11,22;0;9,22;0;7,196452,25,2021-11-19
1017,,,,,196716,25,2021-11-19
1018,23;1;11,23;0;9,22;0;11,22;0;9,196719,25,2021-11-19
1019,,,,,196979,25,2021-11-19
1020,21;0;8,21;0;9,21;0;9,20;0;9,196982,25,2021-11-19
1021,,,,,197249,25,2021-11-19
1022,19;0;9,19;0;7,22;0;8,22;0;7,197252,25,2021-11-19
1023,,,,,197518,25,2021-11-19
1024,21;0;10,23;0;8,22;0;8,20;0;10,197520,25,2021-11-19
1025,,,,,197798,25,2021-11-19
1026,21;-1;10,21;0;10,21;-2;9,22;0;8,197800,25,2021-11-19
1027,,,,,198069,25,2021-11-19
1028,21;0;9,21;0;8,21;0;10,21;0;10,198072,25,2021-11-19
1029,,,,,198337,25,2021-11-19
1030,22;0;9,23;0;8,21;-2;9,23;0;9,198345,25,2021-11-19
1031,,,,,198606,25,2021-11-19
1032,20;0;8,22;1;8,21;-1;10,21;0;9,198609,25,2021-11-19
1033,,,,,198876,25,2021-11-19
1034,22;0;8,21;0;9,22;0;10,21;0;9,198884,25,2021-11-19
1035,,,,,199144,25,2021-11-19
1036,21;0;9,22;0;9,22;0;9,22;0;9,199147,25,2021-11-19
1037,,,,,199419,25,2021-11-19
1038,21;-1;9,23;0;8,22;0;10,21;0;10,199422,25,2021-11-19
1039,,,,,199695,25,2021-11-19
1040,20;0;8,20;-1;10,22;0;9,20;0;7,199697,25,2021-11-19
1041,,,,,199957,25,2021-11-19
1042,22;0;10,20;0;9,20;0;9,22;0;9,199960,25,2021-11-19
1043,,,,,200241,25,2021-11-19
1044,21;0;10,21;0;8,21;0;8,21;1;10,200243,25,2021-11-19
1045,,,,,200508,25,2021-11-19
1046,22;0;8,21;-1;10,20;0;9,21;0;9,200511,25,2021-11-19
1047,,,,,200788,25,2021-11-19
1048,21;0;9,22;0;10,21;0;11,21;0;10,200792,25,2021-11-19
1049,,,,,201058,25,2021-11-19
1050,20;0;9,22;0;11,21;0;8,22;-1;10,201061,25,2021-11-19
1051,,,,,201328,25,2021-11-19
1052,21;-1;9,22;0;9,21;0;9,21;0;10,201337,25,2021-11-19
1053,,,,,201606,25,2021-11-19
1054,21;0;9,21;-1;11,22;0;7,22;0;10,201609,25,2021-11-19
1055,,,,,201873,25,2021-11-19
1056,21;0;9,22;0;9,22;0;8,20;0;10,201881,25,2021-11-19
1057,,,,,202155,25,2021-11-19
1058,20;0;9,20;-1;9,22;0;8,21;1;9,202158,25,2021-11-19
1059,,,,,202428,25,2021-11-19
1060,23;1;10,21;0;8,19;0;7,22;0;9,202431,25,2021-11-19
1061,,,,,202711,25,2021-11-19
1062,20;0;8,22;0;8,21;0;9,20;-1;9,202713,25,2021-11-19
1063,,,,,202974,25,2021-11-19
1064,21;0;9,19;1;8,21;-1;8,21;0;10,202976,25,2021-11-19
1065,,,,,203251,25,2021-11-19
1066,22;1;7,21;0;8,21;0;9,21;0;9,203253,25,2021-11-19
1067,,,,,203536,25,2021-11-19
1068,22;0;9,20;0;8,21;-1;9,22;0;8,203539,25,2021-11-19
1069,,,,,203812,25,2021-11-19
1070,21;0;9,21;0;9,21;0;9,22;1;8,203821,25,2021-11-19
1071,,,,,204093,25,2021-11-19
1072,20;0;9,20;0;7,21;0;10,22;0;8,204096,25,2021-11-19
1073,,,,,204363,25,2021-11-19
1074,21;0;8,20;0;9,22;0;11,22;0;9,204370,25,2021-11-19
1075,,,,,204637,25,2021-11-19
1076,22;0;7,21;0;9,20;0;9,23;1;9,204640,25,2021-11-19
1077,,,,,204899,25,2021-11-19
1078,21;0;10,22;0;10,21;1;10,21;1;6,204902,25,2021-11-19
1079,,,,,205168,25,2021-11-19
1080,21;0;10,21;0;9,22;0;10,21;0;9,205171,25,2021-11-19
1081,,,,,205431,25,2021-11-19
1082,21;0;9,22;-1;10,22;1;9,21;0;7,205433,25,2021-11-19
1083,,,,,205694,25,2021-11-19
1084,21;0;10,21;0;6,21;-1;8,20;0;8,205697,25,2021-11-19
1085,,,,,205957,25,2021-11-19
1086,21;-1;8,22;0;9,21;0;11,22;0;10,205960,25,2021-11-19
1087,,,,,206225,25,2021-11-19
1088,21;0;10,21;0;10,20;0;8,21;0;9,206228,25,2021-11-19
1089,,,,,206489,25,2021-11-19
1090,20;-1;9,21;0;9,22;0;8,22;0;10,206492,25,2021-11-19
1091,,,,,206758,25,2021-11-19
1092,21;0;8,22;1;9,22;0;8,21;0;10,206766,25,2021-11-19
1093,,,,,207027,25,2021-11-19
1094,20;0;12,22;0;9,21;0;7,20;0;7,207030,25,2021-11-19
1095,,,,,207296,25,2021-11-19
1096,21;0;11,21;0;9,21;0;10,20;0;9,207304,25,2021-11-19
1097,,,,,207565,25,2021-11-19
1098,21;0;10,21;-1;9,20;0;8,21;-1;8,207567,25,2021-11-19
1099,,,,,207827,25,2021-11-19
1100,20;0;8,20;0;9,22;0;9,22;0;9,207830,25,2021-11-19
1101,,,,,208090,25,2021-11-19
1102,21;0;8,21;0;9,20;0;11,20;0;10,208093,25,2021-11-19
1103,,,,,208353,25,2021-11-19
1104,21;0;9,21;0;11,21;-1;9,20;1;9,208356,25,2021-11-19
1105,,,,,208622,25,2021-11-19
1106,23;1;9,20;1;8,20;0;9,21;0;10,208624,25,2021-11-19
1107,,,,,208885,25,2021-11-19
1108,21;0;8,21;0;10,21;0;10,20;-2;8,208888,25,2021-11-19
1109,,,,,209154,25,2021-11-19
1110,20;0;7,22;0;9,21;0;9,22;-1;10,209162,25,2021-11-19
1111,,,,,209423,25,2021-11-19
1112,21;1;9,23;0;8,21;-1;7,20;0;7,209426,25,2021-11-19
1113,,,,,209685,25,2021-11-19
1114,21;0;8,20;-1;10,20;0;10,20;0;10,209693,25,2021-11-19
1115,,,,,209955,25,2021-11-19
1116,22;0;9,21;0;8,21;0;10,22;0;7,209957,25,2021-11-19
1117,,,,,210224,25,2021-11-19
1118,21;0;6,21;0;9,21;0;9,21;0;9,210227,25,2021-11-19
1119,,,,,210499,25,2021-11-19
1120,22;0;10,22;1;6,20;-1;9,21;0;8,210502,25,2021-11-19
1121,,,,,210762,25,2021-11-19
1122,22;0;8,21;0;9,21;0;8,20;-1;11,210764,25,2021-11-19
1123,,,,,211037,25,2021-11-19
1124,21;0;8,21;0;9,21;0;10,20;1;9,211040,25,2021-11-19
1125,,,,,211300,25,2021-11-19
1126,20;0;9,21;0;10,20;0;11,21;0;8,211303,25,2021-11-19
1127,,,,,211573,25,2021-11-19
1128,21;0;7,21;0;10,20;-1;9,21;0;8,211576,25,2021-11-19
1129,,,,,211837,25,2021-11-19
1130,21;0;9,20;0;7,21;0;8,21;0;9,211841,25,2021-11-19
1131,,,,,212100,25,2021-11-19
1132,21;1;9,21;1;9,21;-1;9,22;0;9,212108,25,2021-11-19
1133,,,,,212369,25,2021-11-19
1134,21;0;10,21;-1;8,22;-1;9,22;0;8,212372,25,2021-11-19
1135,,,,,212632,25,2021-11-19
1136,22;0;11,23;-2;9,21;0;9,21;0;8,212639,25,2021-11-19
1137,,,,,212900,25,2021-11-19
1138,21;0;9,21;0;9,22;0;8,20;-1;9,212903,25,2021-11-19
1139,,,,,213164,25,2021-11-19
1140,20;-1;8,21;-1;10,21;0;9,22;0;11,213167,25,2021-11-19
1141,,,,,213856,25,2021-11-19
1142,21;0;9,20;0;8,22;0;9,20;0;8,213859,25,2021-11-19
