,acc1,acc2,acc3,acc4,duration
788928,-3;8;5,1;1;-8,-4;3;11,3;-1;-4,788928
789195,,,,,789195
789202,-6;6;9,-2;-2;-2,7;0;-7,-9;4;0,789202
789472,,,,,789472
789475,3;-8;0,2;-3;-12,0;9;-14,0;10;8,789475
789742,,,,,789742
789764,-4;-12;13,5;8;-7,1;2;-7,0;0;5,789764
790033,,,,,790033
790036,-4;7;-1,-1;5;-9,2;-2;9,2;6;2,790036
790308,,,,,790308
790311,-2;2;3,-3;-4;-1,0;7;1,-2;-6;-12,790311
790590,,,,,790590
790593,1;7;5,0;-4;5,5;3;-1,-3;0;-5,790593
790861,,,,,790861
790864,1;-8;9,6;-11;12,-2;-1;-12,4;-4;10,790864
791146,,,,,791146
791148,0;6;-5,0;7;-11,-1;-3;10,0;-10;-2,791148
791415,,,,,791415
791418,-11;-2;5,-1;-2;3,2;5;10,1;-6;3,791418
791699,,,,,791699
791702,4;6;-14,6;1;0,0;-10;-2,-1;2;5,791702
791971,,,,,791971
791974,-8;4;-5,3;-7;-1,4;-6;8,3;-1;8,791974
792254,,,,,792254
792256,0;-1;0,1;0;0,-5;5;6,2;3;-2,792256
792528,,,,,792528
792531,2;-7;-2,6;1;-13,10;-2;0,0;4;1,792531
792804,,,,,792804
792807,3;-2;9,7;-10;-2,10;-3;13,5;8;-11,792807
793072,,,,,793072
793075,-1;0;0,1;-5;0,1;-1;10,-2;10;-4,793075
793349,,,,,793349
793357,-3;0;4,0;1;-4,7;0;7,-8;6;10,793357
793629,,,,,793629
793632,4;1;-4,1;-1;-9,1;6;-9,1;-9;1,793632
793906,,,,,793906
793913,-8;5;8,-4;-2;2,-3;0;1,5;-4;-1,793913
794180,,,,,794180
794183,-1;-8;-3,6;4;8,3;1;0,-8;-2;5,794183
794449,,,,,794449
794459,2;-6;-14,0;-1;10,-6;0;3,2;3;-10,794459
794731,,,,,794731
794733,-4;3;4,-2;3;8,-4;1;2,1;-2;-8,794733
795008,,,,,795008
795011,-7;0;0,0;-13;19,-7;-5;-2,-5;0;-12,795011
795290,,,,,795290
795293,2;-3;2,-6;1;0,0;0;-9,-3;-4;0,795293
795558,,,,,795558
795561,-4;-3;5,2;-2;-3,1;0;-2,-1;7;0,795561
795844,,,,,795844
795847,-1;-6;6,-8;0;-4,-2;-5;-8,1;1;-6,795847
796113,,,,,796113
796116,-1;4;2,-7;-2;5,3;-3;5,-1;0;6,796116
796391,,,,,796391
796393,-1;4;2,3;-1;-8,2;2;-3,0;2;7,796393
796658,,,,,796658
796661,-2;9;0,-4;-12;3,-2;7;3,-6;-4;-2,796661
796939,,,,,796939
796941,-2;2;-3,-1;6;6,4;4;-10,-1;9;-2,796941
797215,,,,,797215
797218,7;-8;-2,3;1;6,-6;14;-1,-4;-4;7,797218
797496,,,,,797496
797503,-8;3;-3,-3;4;-10,-5;-8;-4,6;-1;8,797503
797771,,,,,797771
797774,3;-4;19,3;-5;-2,-6;0;5,-6;1;8,797774
798048,,,,,798048
798056,1;6;4,0;6;7,-3;5;1,3;-3;0,798056
798321,,,,,798321
798324,-5;0;-1,-1;4;-7,-1;4;0,4;-9;2,798324
798599,,,,,798599
798606,-1;0;9,5;-6;-2,4;-8;2,-7;-1;5,798606
798872,,,,,798872
798875,0;1;0,-4;6;-7,-2;1;3,0;-4;-2,798875
799148,,,,,799148
799151,-3;14;-11,2;2;3,2;3;3,2;1;2,799151
799422,,,,,799422
799425,2;1;10,-8;3;8,3;-6;14,2;0;4,799425
799693,,,,,799693
799696,-2;-3;5,-1;-3;-4,-3;13;4,-5;13;9,799696
799973,,,,,799973
799976,-5;10;0,-3;5;-8,-8;0;5,10;-2;-8,799976
800248,,,,,800248
800251,-9;7;0,6;-6;2,7;-9;0,-12;0;-7,800251
800525,,,,,800525
800527,4;0;-11,3;-4;0,-1;-1;-3,0;-6;0,800527
800799,,,,,800799
800802,-4;7;0,-6;0;-6,-2;-6;-6,5;-7;7,800802
801077,,,,,801077
801080,-8;-2;11,12;-6;9,11;4;2,-7;3;-17,801080
801350,,,,,801350
801353,0;-10;0,0;0;9,-2;3;15,0;2;6,801353
801631,,,,,801631
801634,-5;-4;1,-1;0;11,-3;0;3,2;-6;-4,801634
801900,,,,,801900
801903,4;-4;4,3;-1;1,-4;-8;0,0;2;-7,801903
802172,,,,,802172
802180,3;-1;4,-6;3;0,-2;0;11,-4;-4;0,802180
802446,,,,,802446
802449,-7;-8;0,-2;3;-8,-8;4;-14,1;0;3,802449
802714,,,,,802714
802723,-4;-7;3,-2;-4;8,1;6;-5,-6;-1;4,802723
802990,,,,,802990
802992,-8;1;-1,2;-10;4,2;6;0,-5;8;11,802992
803264,,,,,803264
803272,2;-3;-5,-8;1;3,-2;-5;5,-6;1;6,803272
803549,,,,,803549
803551,-1;-2;1,-1;0;-8,7;-5;7,3;-5;-1,803551
803815,,,,,803815
803818,-1;0;-4,1;1;0,-1;-2;0,1;3;4,803818
804090,,,,,804090
804093,3;0;1,-4;5;-3,-7;0;5,-3;6;-2,804093
804365,,,,,804365
804368,-2;6;2,0;-9;1,-4;9;-2,0;10;-6,804368
804641,,,,,804641
804644,0;1;-6,0;2;4,5;4;4,2;3;-1,804644
804911,,,,,804911
804913,-2;1;-9,4;0;-1,7;-1;2,-7;0;-4,804913
805185,,,,,805185
805188,-2;2;0,4;5;1,-4;7;4,4;3;8,805188
805454,,,,,805454
805457,2;6;-2,-12;8;3,0;-3;0,1;-6;-9,805457
805729,,,,,805729
805732,-1;4;0,0;9;2,-3;9;-1,12;-5;1,805732
806005,,,,,806005
806008,0;3;4,0;0;0,-4;6;-1,0;-5;0,806008
806280,,,,,806280
806289,-10;0;0,-8;2;-1,-9;-3;-5,0;0;0,806289
806555,,,,,806555
806558,2;-8;-5,-1;5;1,-2;-6;-9,0;-5;-6,806558
806831,,,,,806831
806839,3;-3;-7,1;-6;0,-2;-1;0,0;1;6,806839
807105,,,,,807105
807108,-3;-6;1,-6;7;0,-6;4;13,-2;-2;10,807108
807382,,,,,807382
807390,-2;4;-1,-1;0;-6,6;-1;1,5;-9;-3,807390
807658,,,,,807658
807661,2;2;13,-3;0;-1,1;0;-2,0;-4;-11,807661
807932,,,,,807932
807934,0;-4;-3,-2;2;1,-2;1;-3,-2;6;7,807934
808207,,,,,808207
808210,0;0;1,1;8;0,3;4;1,6;-3;0,808210
808478,,,,,808478
808481,2;2;0,1;2;4,3;-1;-8,1;-4;18,808481
808751,,,,,808751
808754,9;-4;-2,5;-3;0,5;0;0,-3;0;-4,808754
809020,,,,,809020
809023,0;0;0,3;-8;-5,3;-4;0,7;2;-1,809023
809299,,,,,809299
809302,-2;-1;2,1;2;2,0;-1;-2,-2;-3;0,809302
809571,,,,,809571
809574,3;-7;-1,3;-4;7,9;-2;-9,0;-1;-8,809574
809853,,,,,809853
809857,4;-6;8,1;-1;4,0;0;3,-4;-4;6,809857
810129,,,,,810129
810132,0;-2;10,0;2;2,3;-2;7,3;-1;4,810132
810399,,,,,810399
810406,8;-4;3,2;0;0,3;-4;-9,4;0;-7,810406
810672,,,,,810672
810675,2;-2;0,2;-5;8,-4;-3;-8,0;-3;-1,810675
810948,,,,,810948
810956,7;6;-8,6;7;-10,8;2;-10,8;3;-2,810956
811222,,,,,811222
811225,0;0;-4,0;2;14,1;0;12,-1;0;11,811225
811491,,,,,811491
811498,5;3;11,7;-2;4,5;2;-7,6;5;-7,811498
811760,,,,,811760
811763,7;1;0,9;0;6,2;-3;-11,0;2;-2,811763
812028,,,,,812028
812032,8;0;11,8;5;9,12;7;6,4;2;-3,812032
812305,,,,,812305
812308,8;-1;-1,8;-8;3,7;-7;-2,3;-8;1,812308
812574,,,,,812574
812576,-1;-3;7,10;-5;9,7;0;-5,12;-4;7,812576
812849,,,,,812849
812852,10;3;2,-3;-4;4,5;0;7,6;-4;9,812852
813125,,,,,813125
813127,-4;-1;0,1;3;-3,-1;3;0,5;-1;4,813127
813400,,,,,813400
813403,5;4;-4,1;5;0,2;-2;0,4;1;5,813403
813675,,,,,813675
813678,3;-3;5,-2;-5;-15,-1;-2;-2,-5;6;0,813678
813955,,,,,813955
813958,0;-2;-3,4;3;-10,3;4;-3,5;-1;-3,813958
814226,,,,,814226
814229,6;-3;-6,7;-5;5,2;-5;2,3;1;-1,814229
814494,,,,,814494
814502,3;1;1,-2;-1;5,-1;-3;6,0;-4;-4,814502
814770,,,,,814770
814773,3;0;-4,5;0;-11,-2;-2;-6,4;-2;5,814773
815045,,,,,815045
815052,0;-4;6,0;-1;2,3;-1;9,-3;-4;-3,815052
815313,,,,,815313
815316,-2;3;-2,1;3;3,1;-5;1,-1;2;-2,815316
815585,,,,,815585
815594,3;-6;-4,0;-5;0,-3;-2;6,2;3;1,815594
815864,,,,,815864
815867,0;-2;6,0;3;3,1;4;7,-3;3;10,815867
816135,,,,,816135
816138,1;-1;6,5;6;-5,3;-2;-20,4;-3;-8,816138
816414,,,,,816414
816417,4;4;2,7;0;5,5;3;6,0;9;2,816417
816690,,,,,816690
816693,-7;-1;3,-7;-1;-6,-2;0;1,0;1;4,816693
816967,,,,,816967
816969,2;4;-2,-3;2;-3,-1;8;0,4;1;-8,816969
817234,,,,,817234
817238,3;-1;7,0;8;8,8;0;9,9;2;7,817238
817504,,,,,817504
817507,-4;3;10,-4;-2;6,-5;0;0,-3;1;2,817507
817778,,,,,817778
817781,0;-3;-3,5;-7;2,1;0;1,-1;6;-1,817781
818060,,,,,818060
818062,2;8;2,-4;-1;6,1;-7;4,3;-3;0,818062
818330,,,,,818330
818332,-9;5;0,1;1;16,-3;1;-3,1;-2;-13,818332
818605,,,,,818605
818612,6;0;-8,3;-2;5,-1;4;1,1;3;6,818612
818880,,,,,818880
818882,-4;-2;6,1;0;-11,-1;-4;11,2;-4;0,818882
819154,,,,,819154
819164,0;-5;2,2;-3;2,-2;-2;-7,2;-1;-3,819164
819441,,,,,819441
819444,-3;-5;4,5;1;5,4;3;1,-5;-2;10,819444
819706,,,,,819706
819715,-1;1;-1,2;2;-1,4;-6;0,0;-1;-11,819715
819981,,,,,819981
819984,-3;0;11,0;2;7,1;2;3,0;-3;6,819984
820249,,,,,820249
820252,3;-3;0,0;6;1,0;-1;7,4;1;4,820252
820526,,,,,820526
820529,3;0;8,1;-1;-12,2;3;0,0;7;-16,820529
820795,,,,,820795
820798,2;-1;-4,1;1;-5,2;2;2,1;8;10,820798
821078,,,,,821078
821081,4;0;-6,0;1;-8,7;0;5,0;0;5,821081
821345,,,,,821345
821348,5;0;4,8;-8;-4,5;-3;0,10;-1;6,821348
821633,,,,,821633
821636,3;-2;1,6;-9;1,7;-1;-3,5;-1;4,821636
821908,,,,,821908
821910,5;2;-4,1;-4;-5,-1;2;-7,-2;1;-4,821910
822183,,,,,822183
822185,3;0;-2,0;-5;1,0;-2;3,-2;3;0,822185
822453,,,,,822453
822456,2;-11;8,3;-1;-2,2;-7;11,-1;-5;1,822456
822721,,,,,822721
822730,-2;-3;1,-2;-3;-9,2;-1;-10,0;-5;-1,822730
822999,,,,,822999
823002,3;-4;0,8;-24;8,-9;-3;-11,7;-8;3,823002
823271,,,,,823271
823279,1;-4;10,0;1;4,0;2;1,0;-9;0,823279
823547,,,,,823547
823550,1;2;-9,3;2;5,2;0;-9,0;5;0,823550
823820,,,,,823820
823828,0;-7;-6,2;0;0,5;0;-6,2;-2;5,823828
824092,,,,,824092
824095,-1;7;12,4;0;1,2;15;0,2;9;5,824095
824368,,,,,824368
824371,0;11;-8,0;14;-4,6;8;0,2;14;5,824371
824643,,,,,824643
824646,4;4;-2,0;7;2,-4;10;-2,-1;6;-3,824646
824911,,,,,824911
824914,11;4;3,5;7;6,1;11;1,1;10;5,824914
825194,,,,,825194
825197,3;8;0,5;4;3,8;4;1,6;1;0,825197
825461,,,,,825461
825464,4;0;-7,0;2;-5,0;0;-3,5;3;-3,825464
825740,,,,,825740
825742,1;3;2,9;8;2,3;0;-5,10;-3;4,825742
826006,,,,,826006
826009,-4;2;3,3;4;-1,2;1;7,2;5;-1,826009
826281,,,,,826281
826284,0;6;-1,8;2;0,6;0;0,0;7;1,826284
826551,,,,,826551
826553,1;-5;-3,5;3;0,2;2;-5,-3;1;-4,826553
826826,,,,,826826
826833,7;-6;0,4;6;0,9;-4;8,5;8;13,826833
827113,,,,,827113
827116,5;8;9,2;6;-7,1;6;-4,0;6;9,827116
827388,,,,,827388
827411,0;1;0,3;3;-2,7;9;9,5;6;7,827411
827677,,,,,827677
827680,1;13;9,0;9;7,-1;8;4,3;5;0,827680
827948,,,,,827948
827951,-1;-2;-7,-2;3;8,1;-5;11,6;7;-4,827951
828226,,,,,828226
828229,0;-3;6,0;-2;-4,7;8;3,3;1;4,828229
828503,,,,,828503
828506,6;2;4,0;7;-4,-1;5;4,2;8;7,828506
828783,,,,,828783
828786,5;2;-4,4;1;-9,0;-1;3,1;3;1,828786
829052,,,,,829052
829056,5;7;-5,6;3;-5,3;4;2,3;-3;-11,829056
829334,,,,,829334
829337,-1;-2;0,3;3;-1,-3;0;0,-5;7;-7,829337
829603,,,,,829603
829606,4;6;-1,6;-4;4,0;3;10,-1;3;9,829606
829878,,,,,829878
829881,3;-2;5,-2;-3;-7,3;3;9,9;2;4,829881
830150,,,,,830150
830153,2;0;-4,4;0;3,0;0;-2,8;-8;-8,830153
830417,,,,,830417
830425,2;0;-10,5;11;-18,5;9;7,3;9;-6,830425
830691,,,,,830691
830694,8;-1;0,6;-3;0,3;1;-5,8;4;-2,830694
830967,,,,,830967
830976,7;0;0,2;14;12,5;2;3,1;4;0,830976
831242,,,,,831242
831245,2;8;6,2;1;16,1;5;5,2;-3;2,831245
831511,,,,,831511
831514,8;0;6,3;7;12,1;-1;-5,6;-1;-3,831514
831790,,,,,831790
831792,11;5;-5,0;7;-13,5;5;8,-2;9;3,831792
832057,,,,,832057
832060,2;3;1,0;-1;-6,3;3;-2,4;10;-13,832060
832344,,,,,832344
832346,3;4;2,0;4;-2,-10;3;-9,-4;5;1,832346
832618,,,,,832618
832621,-7;5;3,-3;11;-5,-1;12;-8,-4;6;-3,832621
832889,,,,,832889
832892,6;5;0,8;2;3,-2;2;6,-5;1;12,832892
833157,,,,,833157
833160,6;15;11,6;12;-5,8;18;-5,2;7;2,833160
833438,,,,,833438
833440,0;5;2,-1;6;-3,12;3;9,2;15;-7,833440
833708,,,,,833708
833710,8;16;6,8;12;3,-2;13;-3,-1;11;8,833710
833979,,,,,833979
833986,-4;12;10,1;8;3,1;11;6,1;4;8,833986
834258,,,,,834258
834260,-1;14;2,2;3;1,-1;7;2,-4;-6;7,834260
834528,,,,,834528
834537,11;-7;-2,0;-9;16,11;-4;13,1;-7;2,834537
834808,,,,,834808
834811,5;0;-10,6;-6;0,3;-10;2,11;0;7,834811
835084,,,,,835084
835092,1;0;11,-1;-7;-4,3;-6;1,4;1;-11,835092
835353,,,,,835353
835356,1;-7;0,-3;-1;3,15;-2;7,-2;3;-8,835356
835622,,,,,835622
835631,4;1;12,9;-7;3,-2;1;11,16;-20;-10,835631
835899,,,,,835899
835902,12;-12;-3,1;7;-6,12;3;3,3;-7;0,835902
836172,,,,,836172
836174,0;-1;13,3;-1;7,5;-7;13,4;-1;7,836174
836448,,,,,836448
836451,1;0;5,1;0;1,3;1;6,2;-3;13,836451
836718,,,,,836718
836721,0;0;-4,6;-4;11,2;-4;6,2;0;3,836721
836992,,,,,836992
836995,-3;1;4,2;5;7,0;0;6,2;5;4,836995
837261,,,,,837261
837264,-6;-1;0,-4;6;-3,3;2;6,0;3;-2,837264
837534,,,,,837534
837537,-1;-1;0,-8;3;11,1;-3;6,-3;0;8,837537
837808,,,,,837808
837811,3;1;0,-3;2;-1,-4;-8;11,0;-2;4,837811
838084,,,,,838084
838086,5;5;0,-4;-3;5,2;-4;1,-1;2;0,838086
838359,,,,,838359
838362,4;-5;-8,0;2;-1,1;-3;0,3;-2;0,838362
838627,,,,,838627
838634,-4;-8;-9,5;-7;-6,6;3;-11,0;-1;-10,838634
838908,,,,,838908
838912,4;-1;-6,2;-4;-1,2;3;1,3;-4;-2,838912
839177,,,,,839177
839186,2;0;-1,4;-3;1,2;-6;0,2;-5;0,839186
839451,,,,,839451
839454,0;-2;1,4;-3;-5,6;-5;0,4;-5;1,839454
839719,,,,,839719
839728,8;-1;-1,3;-3;-2,1;-2;0,7;0;0,839728
839989,,,,,839989
839992,2;0;5,4;-4;-4,5;-14;-3,0;-5;-3,839992
840264,,,,,840264
840266,0;4;2,-1;0;8,5;1;12,-3;3;2,840266
840547,,,,,840547
840550,1;-5;9,2;0;7,1;5;5,1;1;2,840550
840814,,,,,840814
840816,8;1;-4,0;4;4,6;0;1,1;1;7,840816
841090,,,,,841090
841093,3;7;-1,1;1;2,0;2;4,0;5;6,841093
841360,,,,,841360
841363,-2;6;6,2;4;1,5;1;8,2;7;7,841363
841639,,,,,841639
841643,4;4;4,4;-2;8,-2;-1;11,4;0;5,841643
841910,,,,,841910
841913,1;7;10,1;5;8,0;5;0,0;1;-4,841913
842188,,,,,842188
842195,0;-1;0,5;-3;-2,2;-4;-3,3;6;11,842195
842466,,,,,842466
842469,3;2;7,1;-4;1,-2;0;0,6;0;7,842469
842740,,,,,842740
842748,0;4;-10,3;0;3,-4;0;0,0;2;10,842748
843014,,,,,843014
843017,0;8;3,4;1;1,0;-1;6,3;4;3,843017
843280,,,,,843280
843287,0;4;8,1;1;-1,4;4;9,2;11;13,843287
843549,,,,,843549
843551,5;2;2,2;0;10,3;4;4,4;2;10,843551
843817,,,,,843817
843821,0;-3;7,3;-1;5,0;4;8,-4;4;7,843821
844093,,,,,844093
844096,4;1;1,2;-5;2,2;-4;8,4;8;8,844096
844367,,,,,844367
844370,7;0;-4,2;-5;-3,0;1;5,0;4;4,844370
844644,,,,,844644
844647,0;6;1,4;0;2,1;0;6,2;2;8,844647
844918,,,,,844918
844921,0;-1;4,1;-3;6,4;0;-6,6;-2;3,844921
845196,,,,,845196
845198,1;6;-2,-6;-1;1,1;2;-1,1;-7;3,845198
845469,,,,,845469
845472,0;3;-7,5;5;0,3;0;0,0;0;6,845472
845746,,,,,845746
845753,2;0;3,2;5;-9,2;1;5,4;5;0,845753
846020,,,,,846020
846022,2;1;-2,9;3;-7,5;0;6,0;-1;6,846022
846298,,,,,846298
846306,1;0;-6,3;1;-7,7;3;0,8;0;0,846306
846570,,,,,846570
846572,4;4;0,1;1;3,4;0;0,3;1;7,846572
846845,,,,,846845
846853,4;0;-3,-3;5;0,1;3;-1,-2;2;4,846853
847121,,,,,847121
847123,-1;0;0,6;3;-4,2;-2;0,2;-6;7,847123
847397,,,,,847397
847400,-4;1;-7,2;-5;-4,4;0;5,0;-3;13,847400
847672,,,,,847672
847675,0;5;-5,1;9;-8,0;-2;7,1;-4;-7,847675
847946,,,,,847946
847949,0;5;-6,1;-3;19,-1;0;11,7;1;0,847949
848223,,,,,848223
848226,2;3;-6,0;-4;8,0;2;-12,4;4;8,848226
848491,,,,,848491
848493,1;0;0,-5;1;0,-5;-2;-5,-6;-2;-13,848493
848773,,,,,848773
848776,0;2;5,0;1;-2,1;1;0,-3;0;12,848776
849042,,,,,849042
849044,0;-4;-1,3;6;2,1;-1;19,0;4;0,849044
849315,,,,,849315
849317,0;9;6,-1;-7;2,-6;8;-5,4;-4;4,849317
849587,,,,,849587
849590,0;-2;2,0;1;13,-5;1;16,1;7;7,849590
849856,,,,,849856
849865,0;0;7,0;4;0,0;0;7,0;2;7,849865
850129,,,,,850129
850132,0;6;0,-4;6;4,-2;-3;0,-3;4;0,850132
850399,,,,,850399
850406,2;3;-7,-8;1;2,4;5;3,2;1;-5,850406
850667,,,,,850667
850670,2;-2;1,4;-1;-1,5;2;-6,2;3;-1,850670
850944,,,,,850944
850953,2;-4;0,-3;2;0,4;0;5,1;2;-1,850953
851220,,,,,851220
851223,2;5;2,1;4;0,-1;-4;-3,4;-3;1,851223
851487,,,,,851487
851490,2;0;-1,0;0;-4,0;6;-3,-1;3;-2,851490
851764,,,,,851764
851767,-10;-4;2,0;0;1,0;-3;0,0;8;-5,851767
852046,,,,,852046
852049,1;-3;-1,-8;-4;0,3;5;-3,8;-4;4,852049
852322,,,,,852322
852324,-3;-3;-4,-2;6;-11,1;-1;0,-10;0;-2,852324
852588,,,,,852588
852591,-1;0;-5,-2;5;-6,-2;2;2,3;0;-8,852591
852866,,,,,852866
852869,3;0;-12,0;-1;0,-1;5;-1,11;-1;3,852869
853134,,,,,853134
853136,-5;5;-4,-1;4;1,0;-2;-6,0;1;6,853136
853414,,,,,853414
853416,-7;5;9,-1;2;-2,2;0;5,-1;5;14,853416
853684,,,,,853684
853686,7;1;6,-3;1;-8,0;6;0,2;0;1,853686
853952,,,,,853952
853960,0;3;0,0;8;4,-3;10;0,-3;1;11,853960
854228,,,,,854228
854232,3;1;-4,-5;0;-5,5;5;4,-1;12;3,854232
854503,,,,,854503
854512,0;4;-1,1;5;1,-5;5;0,1;12;-1,854512
854778,,,,,854778
854781,7;2;2,0;7;-11,5;4;-4,3;7;8,854781
855050,,,,,855050
855057,0;-1;6,4;3;0,-2;3;-4,3;4;-6,855057
855329,,,,,855329
855332,3;-8;5,2;0;0,0;7;0,0;5;-9,855332
855606,,,,,855606
855608,5;-3;4,0;4;7,10;-3;7,5;-3;0,855608
855892,,,,,855892
855896,11;-1;8,3;0;15,-2;-1;4,-4;-4;12,855896
856168,,,,,856168
856171,5;0;17,-5;7;-4,3;-3;1,5;-1;13,856171
856442,,,,,856442
856445,-1;-1;12,0;-1;9,-1;2;2,-4;0;5,856445
856718,,,,,856718
856721,-3;4;6,4;0;1,0;3;-7,1;4;-15,856721
856999,,,,,856999
857003,1;4;-2,0;1;11,-1;0;-4,0;10;-1,857003
857269,,,,,857269
857272,2;7;4,-2;7;-10,2;3;0,0;8;-2,857272
857548,,,,,857548
857551,0;0;2,10;5;1,-3;8;0,-6;2;0,857551
857820,,,,,857820
857822,-5;7;-5,-1;0;3,-3;-1;0,-3;-2;-4,857822
858096,,,,,858096
858105,0;-1;0,3;8;0,2;9;-4,2;-8;0,858105
858370,,,,,858370
858372,0;1;3,0;-1;-4,-3;3;-13,-1;1;0,858372
858645,,,,,858645
858652,-3;-6;-6,0;-6;-1,8;6;2,-2;0;5,858652
858920,,,,,858920
858923,0;-1;5,0;1;-4,-3;4;3,-3;2;6,858923
859189,,,,,859189
859198,-6;0;0,-13;0;-2,-4;6;-1,-2;3;14,859198
859471,,,,,859471
859474,-6;-3;-3,-1;11;0,0;0;-7,-4;6;1,859474
859746,,,,,859746
859749,0;6;1,-2;10;10,-5;7;-2,4;12;9,859749
860021,,,,,860021
860024,-5;0;10,1;4;-9,0;4;13,-6;10;6,860024
860291,,,,,860291
860293,1;4;3,-1;1;-8,0;10;7,-6;0;-11,860293
860572,,,,,860572
860575,-11;-2;12,5;-2;2,0;2;-8,0;13;-4,860575
860847,,,,,860847
860850,-1;12;5,-1;4;4,-1;2;-5,-1;-2;-1,860850
861122,,,,,861122
861125,-6;11;-5,-4;2;5,8;6;3,-1;-5;-9,861125
861398,,,,,861398
861400,6;-1;3,1;6;-9,-2;10;-9,0;4;5,861400
861672,,,,,861672
861675,0;7;-13,1;-2;6,0;0;0,-1;2;0,861675
861939,,,,,861939
861942,2;-3;11,-1;0;3,0;1;3,2;3;-6,861942
862211,,,,,862211
862219,0;1;-10,0;-4;-1,2;4;4,0;3;3,862219
862487,,,,,862487
862490,0;2;4,0;-1;5,1;2;0,4;4;-3,862490
862758,,,,,862758
862767,1;-5;7,-2;4;-6,0;0;0,0;0;-12,862767
863033,,,,,863033
863036,-3;-5;1,2;-2;-12,0;10;4,0;6;-8,863036
863299,,,,,863299
863306,1;-3;0,-2;-1;-1,-3;0;0,0;2;7,863306
863568,,,,,863568
863570,0;6;7,1;5;2,-2;-4;10,-4;7;4,863570
863839,,,,,863839
863842,-4;0;0,2;1;0,-2;4;-4,0;-2;-6,863842
864113,,,,,864113
864116,0;0;13,0;9;-9,-6;4;-14,-10;5;6,864116
864388,,,,,864388
864391,1;4;-7,0;1;-1,1;0;0,-6;1;0,864391
864670,,,,,864670
864672,0;2;-4,-1;-4;0,1;4;0,0;4;8,864672
864939,,,,,864939
864942,0;-1;-7,-15;4;7,-5;-1;-11,-2;3;2,864942
865226,,,,,865226
865228,-5;4;8,-3;-6;2,-1;0;1,-3;8;-1,865228
865502,,,,,865502
865505,0;2;2,-4;6;6,-1;9;3,-1;-1;4,865505
865776,,,,,865776
865779,-4;3;1,-1;4;3,1;-2;0,1;0;7,865779
866045,,,,,866045
866049,-4;4;-6,5;0;-1,-4;2;-10,-3;-2;3,866049
866317,,,,,866317
866325,0;4;-3,-3;7;-4,0;2;4,-1;7;7,866325
866591,,,,,866591
866593,0;2;-8,0;7;11,5;11;3,-1;3;-4,866593
866866,,,,,866866
866873,0;7;0,3;10;0,-6;11;-3,3;5;-7,866873
867140,,,,,867140
867143,-7;3;3,1;7;6,0;7;-9,-3;0;-5,867143
867410,,,,,867410
867420,0;-5;-3,-3;-4;-4,-4;4;-7,-6;-1;11,867420
867689,,,,,867689
867692,-3;7;2,-8;5;0,0;3;6,-2;8;0,867692
867957,,,,,867957
867959,3;-5;4,1;0;2,-7;-4;6,-4;2;10,867959
868243,,,,,868243
868246,2;5;-1,-4;7;6,-5;3;0,1;0;0,868246
868505,,,,,868505
868508,-1;6;-3,-2;9;5,0;0;-4,-3;0;-8,868508
868780,,,,,868780
868783,1;3;-1,0;-1;-12,-5;0;-15,-7;1;5,868783
869049,,,,,869049
869052,-9;1;-13,-5;10;-2,-4;-1;5,0;0;2,869052
869324,,,,,869324
869327,-5;1;13,-4;8;8,-3;4;10,0;2;-15,869327
869594,,,,,869594
869597,-2;4;4,1;8;-1,-3;1;0,0;4;4,869597
869874,,,,,869874
869877,-5;13;0,-1;4;0,-2;-2;-3,-1;5;0,869877
870144,,,,,870144
870147,-5;3;-2,-2;5;-6,-3;-2;1,1;4;3,870147
870413,,,,,870413
870420,-3;-1;-11,-2;-1;-1,-1;-3;0,-2;1;-3,870420
870688,,,,,870688
870691,1;2;3,-6;-1;9,-2;13;3,0;2;-10,870691
870957,,,,,870957
870966,1;9;6,2;10;5,1;6;2,0;10;-1,870966
871245,,,,,871245
871248,-5;13;0,-3;6;2,6;2;0,-1;2;-2,871248
871517,,,,,871517
871524,-2;4;2,-1;-2;2,-3;7;-1,-3;2;-2,871524
871791,,,,,871791
871793,-2;7;-2,-1;0;-7,-1;6;-5,2;0;0,871793
872058,,,,,872058
872068,2;0;-8,4;-4;5,3;2;-1,0;2;6,872068
872334,,,,,872334
872337,-3;4;0,0;3;1,2;0;4,1;-2;8,872337
872608,,,,,872608
872611,5;6;-3,4;0;8,-3;-3;3,0;-1;-4,872611
872886,,,,,872886
872889,-2;-5;0,-4;-1;2,0;3;-13,-3;5;-5,872889
873153,,,,,873153
873155,-8;3;-1,4;1;1,4;0;8,0;-4;16,873155
873444,,,,,873444
873447,-5;2;-4,-4;-4;5,0;1;1,-1;2;2,873447
873710,,,,,873710
873713,0;4;8,0;2;0,-7;0;0,1;-1;-2,873713
873990,,,,,873990
873993,3;4;-7,3;1;2,0;-3;1,-2;-2;-8,873993
874261,,,,,874261
874263,-5;3;2,0;2;-8,1;5;-3,3;1;-3,874263
874544,,,,,874544
874547,-9;0;-11,2;9;-5,-6;-2;3,0;4;10,874547
874811,,,,,874811
874814,5;-1;8,0;7;0,-1;2;-1,1;-1;7,874814
875075,,,,,875075
875083,3;0;-3,-4;8;-4,0;3;-1,0;3;-2,875083
875348,,,,,875348
875352,0;9;-4,-4;0;3,-4;5;1,2;0;8,875352
875626,,,,,875626
