,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
4774,18;6;3,17;9;2,19;9;2,16;5;4,691319,5,2021-10-27
4775,,,,,691592,5,2021-10-27
4776,20;9;0,18;7;4,19;13;3,18;10;8,691599,5,2021-10-27
4777,,,,,691868,5,2021-10-27
4778,17;9;4,18;6;6,17;9;8,20;6;9,691870,5,2021-10-27
4779,,,,,692149,5,2021-10-27
4780,20;4;4,23;5;7,20;4;2,24;2;3,692157,5,2021-10-27
4781,,,,,692430,5,2021-10-27
4782,20;2;4,18;8;7,22;6;1,21;5;5,692433,5,2021-10-27
4783,,,,,692702,5,2021-10-27
4784,24;4;7,18;3;11,24;1;4,19;0;3,692705,5,2021-10-27
4785,,,,,692974,5,2021-10-27
4786,24;1;8,19;6;7,18;2;5,21;-1;5,692977,5,2021-10-27
4787,,,,,693243,5,2021-10-27
4788,17;2;2,13;4;4,12;1;5,12;3;4,693246,5,2021-10-27
4789,,,,,693519,5,2021-10-27
4790,8;2;1,13;2;4,10;2;2,11;1;3,693522,5,2021-10-27
4791,,,,,693794,5,2021-10-27
4792,13;-2;0,9;1;6,11;-1;6,8;0;3,693797,5,2021-10-27
4793,,,,,694076,5,2021-10-27
4794,7;-1;2,8;-1;3,7;-2;1,12;-1;5,694079,5,2021-10-27
4795,,,,,694344,5,2021-10-27
4796,8;-1;6,8;1;2,7;0;5,9;-2;0,694347,5,2021-10-27
4797,,,,,694624,5,2021-10-27
4798,14;-1;1,9;-2;7,12;-2;3,14;-3;0,694632,5,2021-10-27
4799,,,,,694895,5,2021-10-27
4800,15;-2;5,14;0;5,16;0;4,15;-3;3,694898,5,2021-10-27
4801,,,,,695172,5,2021-10-27
4802,15;-2;4,16;0;4,17;-2;5,18;-2;3,695179,5,2021-10-27
4803,,,,,695445,5,2021-10-27
4804,22;0;4,17;0;7,17;-2;2,20;0;3,695448,5,2021-10-27
4805,,,,,695724,5,2021-10-27
4806,16;0;7,20;-2;4,21;0;2,18;-1;3,695733,5,2021-10-27
4807,,,,,695997,5,2021-10-27
4808,24;-3;7,21;-2;6,17;-1;6,21;-1;6,695999,5,2021-10-27
4809,,,,,696272,5,2021-10-27
4810,21;-3;6,18;-2;6,18;0;7,18;0;6,696275,5,2021-10-27
4811,,,,,696547,5,2021-10-27
4812,22;-2;5,21;-4;7,18;-2;4,18;-3;6,696549,5,2021-10-27
4813,,,,,696832,5,2021-10-27
4814,21;-6;5,18;-6;5,20;-4;5,16;-6;1,696835,5,2021-10-27
4815,,,,,697105,5,2021-10-27
4816,16;-6;4,13;-7;2,11;-6;2,11;-7;3,697107,5,2021-10-27
4817,,,,,697372,5,2021-10-27
4818,12;-6;1,11;-6;3,11;-5;4,11;-5;5,697375,5,2021-10-27
4819,,,,,697648,5,2021-10-27
4820,9;-6;3,9;-7;3,6;-6;3,7;-4;3,697650,5,2021-10-27
4821,,,,,697931,5,2021-10-27
4822,7;-5;4,6;-6;2,5;-4;1,5;-6;0,697934,5,2021-10-27
4823,,,,,698204,5,2021-10-27
4824,5;-5;2,4;-6;-1,4;-5;3,4;-5;2,698207,5,2021-10-27
4825,,,,,698473,5,2021-10-27
4826,3;-4;0,5;-5;0,5;-5;3,4;-4;1,698476,5,2021-10-27
4827,,,,,698737,5,2021-10-27
4828,3;-6;0,3;-5;2,1;-5;0,0;-4;-1,698744,5,2021-10-27
4829,,,,,699011,5,2021-10-27
4830,0;-4;0,2;-4;-3,1;-6;1,1;-4;0,699014,5,2021-10-27
4831,,,,,699274,5,2021-10-27
4832,0;-5;0,1;-5;0,1;-3;0,1;-5;2,699283,5,2021-10-27
4833,,,,,699550,5,2021-10-27
4834,1;-3;0,0;-5;0,1;-4;-2,1;-5;0,699552,5,2021-10-27
4835,,,,,699817,5,2021-10-27
4836,1;-6;0,1;-4;2,1;-5;1,0;-3;2,699821,5,2021-10-27
4837,,,,,700088,5,2021-10-27
4838,1;-5;1,0;-4;0,2;-3;0,2;-4;0,700091,5,2021-10-27
4839,,,,,700362,5,2021-10-27
4840,1;-4;0,2;-5;2,0;-4;-1,2;-4;1,700365,5,2021-10-27
4841,,,,,700638,5,2021-10-27
4842,0;-3;3,1;-4;1,0;-6;3,2;-4;0,700641,5,2021-10-27
4843,,,,,700901,5,2021-10-27
4844,0;-4;1,0;-4;0,1;-5;0,1;-4;-1,700904,5,2021-10-27
4845,,,,,701175,5,2021-10-27
4846,1;-3;0,0;-5;0,0;-6;4,1;-5;0,701178,5,2021-10-27
4847,,,,,701441,5,2021-10-27
4848,0;-4;1,1;-4;1,1;-4;-2,1;-4;1,701444,5,2021-10-27
4849,,,,,701714,5,2021-10-27
4850,1;-5;0,2;-3;-2,2;-4;1,1;-5;1,701722,5,2021-10-27
4851,,,,,701989,5,2021-10-27
4852,1;-4;1,2;-5;0,1;-4;0,0;-5;1,701992,5,2021-10-27
4853,,,,,702262,5,2021-10-27
4854,-7;-5;-3,-8;-3;3,-8;-4;0,-8;-2;-2,702269,5,2021-10-27
4855,,,,,702541,5,2021-10-27
4856,-6;-4;-3,-8;-4;-1,-8;-3;-1,-10;-2;-3,702544,5,2021-10-27
4857,,,,,702815,5,2021-10-27
4858,-8;-5;-2,-10;-3;0,-11;-1;-1,-12;-2;-4,702818,5,2021-10-27
4859,,,,,703091,5,2021-10-27
4860,-10;-3;-2,-14;-1;-1,-12;0;-3,-15;0;-2,703094,5,2021-10-27
4861,,,,,703364,5,2021-10-27
4862,-15;3;-5,-16;4;-7,-16;5;-5,-17;6;-3,703366,5,2021-10-27
4863,,,,,703647,5,2021-10-27
4864,-18;8;-4,-18;7;-3,-19;9;0,-17;7;-8,703650,5,2021-10-27
4865,,,,,703917,5,2021-10-27
4866,-16;6;-4,-15;8;-5,-18;8;-4,-17;9;-2,703919,5,2021-10-27
4867,,,,,704192,5,2021-10-27
4868,-15;10;-7,-15;11;-5,-14;10;-3,-13;9;0,704195,5,2021-10-27
4869,,,,,704467,5,2021-10-27
4870,-12;14;-1,-12;12;-2,-6;14;-3,-10;12;-2,704470,5,2021-10-27
4871,,,,,704743,5,2021-10-27
4872,-8;17;-7,-8;17;-7,-9;17;3,-7;21;-1,704746,5,2021-10-27
4873,,,,,705013,5,2021-10-27
4874,-8;20;3,-7;19;0,-6;17;-4,-6;16;-2,705016,5,2021-10-27
4875,,,,,705288,5,2021-10-27
4876,-6;18;-1,-8;18;0,-5;27;-4,-6;27;0,705291,5,2021-10-27
4877,,,,,705556,5,2021-10-27
4878,-4;29;-5,-5;27;0,-4;27;-4,-4;26;-8,705559,5,2021-10-27
4879,,,,,705836,5,2021-10-27
4880,-5;24;2,-3;27;1,-2;30;0,-4;31;1,705839,5,2021-10-27
4881,,,,,706106,5,2021-10-27
4882,-6;24;-1,-7;21;-1,-5;18;-8,-8;17;-3,706109,5,2021-10-27
4883,,,,,706375,5,2021-10-27
4884,-12;14;-9,-11;12;-6,-4;13;6,-11;16;-8,706383,5,2021-10-27
4885,,,,,706651,5,2021-10-27
4886,-5;9;-15,-12;3;-11,-11;9;4,-7;4;-5,706654,5,2021-10-27
4887,,,,,706923,5,2021-10-27
4888,-14;0;12,-8;1;9,-10;1;-5,-6;0;3,706930,5,2021-10-27
4889,,,,,707195,5,2021-10-27
4890,-12;1;1,-11;3;4,-11;0;2,-8;31;-2,707197,5,2021-10-27
4891,,,,,707471,5,2021-10-27
4892,-10;2;-5,-14;2;2,-9;4;0,-7;7;-6,707480,5,2021-10-27
4893,,,,,707746,5,2021-10-27
4894,-5;-8;-7,-14;6;-5,-14;5;-3,-11;3;-3,707749,5,2021-10-27
4895,,,,,708015,5,2021-10-27
4896,-12;2;0,-9;3;3,-13;6;0,-12;6;-5,708023,5,2021-10-27
4897,,,,,708283,5,2021-10-27
4898,-7;5;0,-11;0;-7,-8;0;-2,-11;-4;1,708286,5,2021-10-27
4899,,,,,708553,5,2021-10-27
4900,-9;1;-2,-14;1;-1,-11;-3;9,-13;-3;-5,708556,5,2021-10-27
4901,,,,,708828,5,2021-10-27
4902,-13;-2;0,-9;0;0,-14;-4;-15,-14;-15;6,708831,5,2021-10-27
4903,,,,,709097,5,2021-10-27
4904,-11;-6;-9,-11;-2;4,-11;-8;0,-8;-3;3,709100,5,2021-10-27
4905,,,,,709371,5,2021-10-27
4906,-7;-6;0,-11;-9;3,-9;-11;0,-11;-7;-4,709374,5,2021-10-27
4907,,,,,709646,5,2021-10-27
4908,-7;-7;-5,-11;-9;-2,-6;-15;-1,0;-8;-1,709649,5,2021-10-27
4909,,,,,709929,5,2021-10-27
4910,-13;-5;-4,-10;-13;0,-9;-13;-10,-7;-12;-11,709933,5,2021-10-27
4911,,,,,710198,5,2021-10-27
4912,-10;-15;-14,-7;-8;-11,-7;-14;-3,-8;-15;-8,710201,5,2021-10-27
4913,,,,,710481,5,2021-10-27
4914,-8;-8;-8,-11;-8;-11,-2;-9;-1,-13;-10;-17,710483,5,2021-10-27
4915,,,,,710755,5,2021-10-27
4916,-12;-14;1,-7;-13;-2,-13;-7;-10,-1;-13;-5,710758,5,2021-10-27
4917,,,,,711036,5,2021-10-27
4918,-16;-23;5,-5;-11;21,-10;-19;1,-8;-18;-4,711038,5,2021-10-27
4919,,,,,711312,5,2021-10-27
4920,-7;-24;-4,-7;-6;-6,-5;-4;-1,-10;-13;-1,711315,5,2021-10-27
4921,,,,,711587,5,2021-10-27
4922,-14;-6;4,-9;-21;6,9;-7;-6,-6;-1;4,711589,5,2021-10-27
4923,,,,,711856,5,2021-10-27
4924,-1;4;-2,-4;-8;-9,-6;0;0,-3;0;-3,711859,5,2021-10-27
4925,,,,,712130,5,2021-10-27
4926,0;-5;-4,-2;-1;-6,-2;-2;0,0;-2;3,712133,5,2021-10-27
4927,,,,,712400,5,2021-10-27
4928,-2;-1;2,2;-1;11,0;-1;5,0;-1;1,712403,5,2021-10-27
4929,,,,,712671,5,2021-10-27
4930,-1;-6;4,-5;0;-3,0;-5;-2,-4;0;-2,712678,5,2021-10-27
4931,,,,,712950,5,2021-10-27
4932,-1;0;3,-6;3;3,-5;0;-2,-3;1;0,712953,5,2021-10-27
4933,,,,,713225,5,2021-10-27
4934,-1;2;-2,-2;1;3,-4;3;0,-3;0;-5,713234,5,2021-10-27
4935,,,,,713497,5,2021-10-27
4936,-6;3;-6,-7;1;-1,-7;0;0,-4;0;1,713499,5,2021-10-27
4937,,,,,713763,5,2021-10-27
4938,-2;1;-4,-1;-1;1,-2;-2;0,-2;2;3,713772,5,2021-10-27
4939,,,,,714041,5,2021-10-27
4940,0;-1;-3,-2;1;-1,7;5;-11,0;2;1,714044,5,2021-10-27
4941,,,,,714314,5,2021-10-27
4942,1;3;-6,3;5;-2,-2;5;1,-2;0;8,714317,5,2021-10-27
4943,,,,,714590,5,2021-10-27
4944,-1;2;2,-4;2;4,-3;3;2,0;2;-1,714593,5,2021-10-27
4945,,,,,714861,5,2021-10-27
4946,-1;3;0,-3;7;3,0;7;0,0;8;0,714863,5,2021-10-27
4947,,,,,715133,5,2021-10-27
4948,0;8;-5,0;7;2,-4;4;-7,0;7;-7,715137,5,2021-10-27
4949,,,,,715403,5,2021-10-27
4950,0;11;-17,0;10;-4,2;5;-7,-1;13;1,715406,5,2021-10-27
4951,,,,,715691,5,2021-10-27
4952,-2;17;-2,1;15;4,0;5;6,0;14;0,715694,5,2021-10-27
4953,,,,,715962,5,2021-10-27
4954,3;7;10,-4;7;2,0;9;1,0;9;-3,715965,5,2021-10-27
4955,,,,,716235,5,2021-10-27
4956,-3;10;-2,-2;7;-5,3;8;-2,1;7;-17,716238,5,2021-10-27
4957,,,,,716504,5,2021-10-27
4958,1;19;1,4;16;-11,3;0;6,3;5;6,716507,5,2021-10-27
4959,,,,,716773,5,2021-10-27
4960,0;14;-8,3;13;-18,5;14;11,3;9;-3,716781,5,2021-10-27
4961,,,,,717041,5,2021-10-27
4962,0;10;6,2;13;1,1;14;-5,0;13;-3,717044,5,2021-10-27
4963,,,,,717312,5,2021-10-27
4964,1;15;0,0;9;2,2;12;-4,4;9;-6,717319,5,2021-10-27
4965,,,,,717581,5,2021-10-27
4966,3;10;-1,3;11;-1,3;4;2,2;7;8,717584,5,2021-10-27
4967,,,,,717855,5,2021-10-27
4968,1;8;0,3;8;-1,-2;10;0,-3;9;1,717864,5,2021-10-27
4969,,,,,718131,5,2021-10-27
4970,-1;4;2,-1;3;0,1;5;-1,2;7;2,718134,5,2021-10-27
4971,,,,,718402,5,2021-10-27
4972,1;2;9,3;6;8,-1;4;-1,0;4;-10,718404,5,2021-10-27
4973,,,,,718674,5,2021-10-27
4974,-1;3;4,-1;6;8,1;10;-8,4;7;0,718678,5,2021-10-27
4975,,,,,718944,5,2021-10-27
4976,-1;2;2,-1;2;0,0;0;1,1;3;-7,718947,5,2021-10-27
4977,,,,,719222,5,2021-10-27
4978,-2;-1;2,2;0;7,1;-2;-6,0;6;-6,719225,5,2021-10-27
4979,,,,,719488,5,2021-10-27
4980,0;2;2,-1;2;6,-2;2;2,-2;2;2,719491,5,2021-10-27
4981,,,,,719762,5,2021-10-27
4982,-1;1;-1,2;-2;4,1;2;3,0;1;4,719765,5,2021-10-27
4983,,,,,720032,5,2021-10-27
4984,1;3;2,2;2;7,2;2;6,0;2;6,720035,5,2021-10-27
4985,,,,,720308,5,2021-10-27
4986,-1;8;-2,5;8;-6,0;9;-14,2;12;-9,720316,5,2021-10-27
4987,,,,,720582,5,2021-10-27
4988,3;7;-11,4;12;-2,0;9;-3,2;12;8,720585,5,2021-10-27
4989,,,,,720852,5,2021-10-27
4990,0;10;0,2;8;9,2;5;4,0;1;0,720860,5,2021-10-27
4991,,,,,721128,5,2021-10-27
4992,2;2;9,2;1;-7,1;6;-4,2;4;2,721130,5,2021-10-27
4993,,,,,721396,5,2021-10-27
4994,3;4;2,0;6;2,0;8;0,-5;1;-5,721405,5,2021-10-27
4995,,,,,721672,5,2021-10-27
4996,2;5;2,0;1;2,-4;0;-7,4;1;-5,721675,5,2021-10-27
4997,,,,,721947,5,2021-10-27
4998,7;7;-1,0;7;1,2;8;-11,1;-3;2,721950,5,2021-10-27
4999,,,,,722231,5,2021-10-27
5000,0;3;7,7;21;10,9;2;7,-1;3;1,722233,5,2021-10-27
5001,,,,,722497,5,2021-10-27
5002,0;6;5,2;0;7,-2;4;0,-1;1;14,722500,5,2021-10-27
5003,,,,,722782,5,2021-10-27
5004,-2;4;0,0;6;8,-4;5;13,-1;4;-3,722785,5,2021-10-27
5005,,,,,723047,5,2021-10-27
5006,-4;-6;11,-3;2;0,-2;2;0,2;2;-1,723050,5,2021-10-27
5007,,,,,723322,5,2021-10-27
5008,-5;1;-3,2;2;-9,2;1;11,-2;3;9,723325,5,2021-10-27
5009,,,,,723587,5,2021-10-27
5010,-1;9;-3,-2;7;1,-1;5;10,-2;11;-6,723590,5,2021-10-27
5011,,,,,723867,5,2021-10-27
5012,-3;8;-2,1;8;5,-5;12;-14,0;9;0,723870,5,2021-10-27
5013,,,,,724136,5,2021-10-27
5014,-2;13;-7,-1;8;-2,-2;8;9,-3;6;14,724140,5,2021-10-27
5015,,,,,724411,5,2021-10-27
5016,-6;9;11,-8;11;10,-5;7;6,-6;13;-4,724419,5,2021-10-27
5017,,,,,724686,5,2021-10-27
5018,-3;10;1,-2;9;0,-2;8;2,0;13;3,724689,5,2021-10-27
5019,,,,,724958,5,2021-10-27
5020,-6;6;0,-1;13;1,0;7;7,-3;9;12,724966,5,2021-10-27
5021,,,,,725237,5,2021-10-27
5022,-5;11;9,-3;13;5,0;8;14,-5;14;-3,725240,5,2021-10-27
5023,,,,,725513,5,2021-10-27
5024,-4;8;-2,0;7;1,0;8;-5,-7;7;-2,725520,5,2021-10-27
5025,,,,,725790,5,2021-10-27
5026,2;10;5,-3;9;2,-1;11;4,-7;10;1,725793,5,2021-10-27
5027,,,,,726062,5,2021-10-27
5028,-3;7;-6,-1;5;3,-6;9;9,-4;8;0,726064,5,2021-10-27
5029,,,,,726332,5,2021-10-27
5030,-7;8;1,-1;9;7,-6;8;7,-4;7;1,726335,5,2021-10-27
5031,,,,,726601,5,2021-10-27
5032,-5;6;3,-6;2;9,-3;-1;4,-4;7;4,726604,5,2021-10-27
5033,,,,,726877,5,2021-10-27
5034,-4;5;4,-6;2;8,-4;5;0,-6;6;0,726879,5,2021-10-27
5035,,,,,727151,5,2021-10-27
5036,-2;3;3,-5;6;14,-3;1;16,-5;0;10,727154,5,2021-10-27
5037,,,,,727421,5,2021-10-27
5038,-5;8;5,-7;1;3,-2;0;1,-6;6;-2,727425,5,2021-10-27
5039,,,,,727691,5,2021-10-27
5040,-1;7;-1,-8;5;9,-5;11;12,-11;0;7,727693,5,2021-10-27
5041,,,,,727962,5,2021-10-27
5042,-3;7;13,-10;5;14,-8;6;16,0;2;1,727969,5,2021-10-27
5043,,,,,728235,5,2021-10-27
5044,-7;7;-9,-7;5;1,-6;3;-2,-7;9;4,728238,5,2021-10-27
5045,,,,,728511,5,2021-10-27
5046,-8;7;2,-4;10;5,-5;7;-1,-2;8;2,728520,5,2021-10-27
5047,,,,,728792,5,2021-10-27
5048,-4;2;1,-4;9;0,-7;9;-1,-6;5;1,728794,5,2021-10-27
5049,,,,,729066,5,2021-10-27
5050,-4;9;5,0;13;2,-2;7;7,-4;6;-1,729074,5,2021-10-27
5051,,,,,729336,5,2021-10-27
5052,0;6;7,-2;4;0,0;4;6,-1;2;-2,729339,5,2021-10-27
5053,,,,,729605,5,2021-10-27
5054,-2;7;-1,0;4;1,-1;4;-2,-10;-1;-7,729607,5,2021-10-27
5055,,,,,729880,5,2021-10-27
5056,0;7;-13,-1;1;-5,0;3;0,2;4;0,729883,5,2021-10-27
5057,,,,,730156,5,2021-10-27
5058,-2;0;-2,-1;6;-3,-3;4;-2,0;5;-12,730158,5,2021-10-27
5059,,,,,730430,5,2021-10-27
5060,-1;6;0,-1;7;-2,-1;4;-4,0;8;-12,730433,5,2021-10-27
5061,,,,,730700,5,2021-10-27
5062,1;8;-19,0;0;-17,5;4;-20,1;4;-8,730703,5,2021-10-27
5063,,,,,730974,5,2021-10-27
5064,4;6;-15,2;0;-13,2;5;-5,2;4;-3,730977,5,2021-10-27
5065,,,,,731250,5,2021-10-27
5066,2;3;-5,0;2;-10,1;-3;-14,2;4;-4,731253,5,2021-10-27
5067,,,,,731530,5,2021-10-27
5068,1;3;-5,5;0;-7,0;0;-2,5;-1;-10,731533,5,2021-10-27
5069,,,,,731794,5,2021-10-27
5070,4;-2;-8,1;-7;-6,3;-5;-3,2;-7;2,731797,5,2021-10-27
5071,,,,,732070,5,2021-10-27
5072,2;-3;-6,4;-6;-6,0;-11;-1,1;-8;-8,732079,5,2021-10-27
5073,,,,,732344,5,2021-10-27
5074,0;-13;-4,7;-10;-15,3;-6;-7,3;-7;1,732347,5,2021-10-27
5075,,,,,732614,5,2021-10-27
5076,5;-10;0,-1;-7;-6,0;-6;-4,0;-12;-4,732621,5,2021-10-27
5077,,,,,732891,5,2021-10-27
5078,-1;-4;-2,0;-6;-2,0;-11;7,0;-11;2,732894,5,2021-10-27
5079,,,,,733160,5,2021-10-27
5080,-3;-4;9,-6;-5;-1,0;-9;-3,1;-14;3,733169,5,2021-10-27
5081,,,,,733433,5,2021-10-27
5082,1;-20;0,0;-14;-7,2;-16;0,-4;-18;3,733436,5,2021-10-27
5083,,,,,733702,5,2021-10-27
5084,0;-15;-6,-1;-11;1,2;-13;-7,3;-15;-5,733710,5,2021-10-27
5085,,,,,733971,5,2021-10-27
5086,0;-7;10,-4;-9;2,0;-13;0,-1;-10;0,733974,5,2021-10-27
5087,,,,,734246,5,2021-10-27
5088,-1;-10;10,-1;-11;6,2;-9;-3,0;-9;-18,734248,5,2021-10-27
5089,,,,,734529,5,2021-10-27
5090,7;-6;8,3;-3;2,3;-8;11,-1;-7;-6,734532,5,2021-10-27
5091,,,,,734797,5,2021-10-27
5092,0;-12;8,-1;-17;1,-1;-13;3,0;-7;11,734799,5,2021-10-27
5093,,,,,735080,5,2021-10-27
5094,1;-4;-10,0;-6;0,-1;-6;-13,0;-16;-7,735083,5,2021-10-27
5095,,,,,735354,5,2021-10-27
5096,-1;-5;13,9;-8;-6,-8;0;-7,2;-4;2,735356,5,2021-10-27
5097,,,,,735636,5,2021-10-27
5098,1;-3;24,-3;0;9,-1;5;9,3;2;-1,735639,5,2021-10-27
5099,,,,,735910,5,2021-10-27
5100,0;-3;7,0;-8;-8,0;-6;15,2;0;6,735912,5,2021-10-27
5101,,,,,736190,5,2021-10-27
5102,0;-1;3,-2;0;0,1;-1;14,4;0;12,736193,5,2021-10-27
5103,,,,,736461,5,2021-10-27
5104,0;-1;10,1;-5;7,0;-6;11,0;-4;2,736463,5,2021-10-27
5105,,,,,736742,5,2021-10-27
5106,0;0;2,-2;5;-5,5;4;-3,0;-2;0,736745,5,2021-10-27
5107,,,,,737022,5,2021-10-27
5108,2;-2;-2,-1;-5;0,0;0;10,-1;4;14,737026,5,2021-10-27
5109,,,,,737306,5,2021-10-27
5110,-1;9;30,0;2;25,0;-1;0,0;0;4,737313,5,2021-10-27
5111,,,,,737574,5,2021-10-27
5112,-1;-1;9,1;2;2,0;3;4,-1;1;12,737577,5,2021-10-27
5113,,,,,737850,5,2021-10-27
5114,0;4;10,-2;5;5,0;4;-5,-1;1;2,737858,5,2021-10-27
5115,,,,,738131,5,2021-10-27
5116,0;0;7,2;-2;-4,-1;2;1,1;1;8,738135,5,2021-10-27
5117,,,,,738400,5,2021-10-27
5118,1;2;6,0;5;-2,-2;4;-1,1;3;9,738403,5,2021-10-27
5119,,,,,738673,5,2021-10-27
5120,-3;5;0,3;10;-13,-4;7;-1,2;2;9,738675,5,2021-10-27
5121,,,,,738939,5,2021-10-27
5122,6;12;0,0;10;9,0;17;5,0;13;6,738942,5,2021-10-27
5123,,,,,739226,5,2021-10-27
5124,1;12;0,-1;8;7,-1;10;0,-1;11;7,739228,5,2021-10-27
5125,,,,,739496,5,2021-10-27
5126,2;10;7,1;15;-3,0;12;2,-2;14;-1,739500,5,2021-10-27
5127,,,,,739774,5,2021-10-27
5128,-1;17;0,0;10;-3,0;7;-7,5;14;2,739777,5,2021-10-27
5129,,,,,740040,5,2021-10-27
5130,-2;9;-2,1;13;0,3;12;4,3;11;-6,740042,5,2021-10-27
5131,,,,,740315,5,2021-10-27
5132,3;14;-5,5;15;-2,2;14;-12,2;13;0,740318,5,2021-10-27
5133,,,,,740590,5,2021-10-27
5134,-1;7;-9,3;10;-8,3;12;-1,-1;12;-4,740593,5,2021-10-27
5135,,,,,740860,5,2021-10-27
5136,-1;13;7,3;15;-2,3;11;-6,0;15;-3,740869,5,2021-10-27
5137,,,,,741134,5,2021-10-27
5138,0;13;-4,4;9;-2,0;10;-5,1;9;-3,741137,5,2021-10-27
5139,,,,,741403,5,2021-10-27
5140,6;6;-9,0;10;-13,7;10;-9,-2;11;-9,741411,5,2021-10-27
5141,,,,,741679,5,2021-10-27
5142,0;10;-2,2;9;1,0;4;-4,0;7;-4,741682,5,2021-10-27
5143,,,,,741954,5,2021-10-27
5144,1;3;3,0;-7;0,7;-4;-1,0;4;2,741961,5,2021-10-27
5145,,,,,742228,5,2021-10-27
5146,4;-3;-1,1;1;8,0;-1;-4,4;-3;1,742232,5,2021-10-27
5147,,,,,742492,5,2021-10-27
5148,3;-2;7,0;-2;0,0;-1;2,8;1;4,742495,5,2021-10-27
5149,,,,,742769,5,2021-10-27
5150,5;-3;5,7;-7;-5,3;-3;9,4;-6;3,742772,5,2021-10-27
5151,,,,,743036,5,2021-10-27
5152,0;-5;-4,2;-4;-11,0;-3;-4,6;-6;3,743040,5,2021-10-27
5153,,,,,743323,5,2021-10-27
5154,6;-6;11,7;-8;5,2;-2;-1,6;-7;0,743325,5,2021-10-27
5155,,,,,743592,5,2021-10-27
5156,4;-4;2,6;-6;0,10;-14;3,1;-14;2,743596,5,2021-10-27
5157,,,,,743876,5,2021-10-27
5158,8;-10;12,10;-14;7,4;-14;4,10;-13;-3,743878,5,2021-10-27
5159,,,,,744143,5,2021-10-27
5160,8;-11;4,7;-17;9,8;-11;6,-1;-18;2,744146,5,2021-10-27
5161,,,,,744417,5,2021-10-27
5162,12;-23;5,9;-16;0,8;-14;-2,10;-17;2,744420,5,2021-10-27
5163,,,,,744682,5,2021-10-27
5164,3;-23;-4,10;-22;-1,5;-17;-4,8;-19;4,744684,5,2021-10-27
5165,,,,,744956,5,2021-10-27
5166,7;-18;-3,2;-19;-5,10;-17;0,4;-17;3,744960,5,2021-10-27
5167,,,,,745227,5,2021-10-27
5168,5;-14;5,7;-19;2,4;-22;0,9;-15;7,745230,5,2021-10-27
5169,,,,,745496,5,2021-10-27
5170,0;-11;-11,5;-10;0,5;-12;-1,3;-7;-7,745503,5,2021-10-27
5171,,,,,745771,5,2021-10-27
5172,7;-15;0,2;-8;-5,9;-13;-1,0;-15;0,745774,5,2021-10-27
5173,,,,,746046,5,2021-10-27
5174,0;-15;0,-4;-9;5,-1;-8;3,0;-9;0,746054,5,2021-10-27
5175,,,,,746330,5,2021-10-27
5176,-2;-8;0,0;-8;2,-1;-8;4,0;-10;1,746333,5,2021-10-27
5177,,,,,746596,5,2021-10-27
5178,-1;-5;5,2;-4;3,3;-8;2,1;-1;-2,746603,5,2021-10-27
5179,,,,,746871,5,2021-10-27
5180,1;-1;2,0;0;-2,0;-1;0,1;0;1,746874,5,2021-10-27
5181,,,,,747147,5,2021-10-27
5182,1;0;5,0;0;-6,1;-4;0,4;4;0,747150,5,2021-10-27
5183,,,,,747429,5,2021-10-27
5184,0;-4;5,1;-1;0,2;-3;-1,0;-4;5,747432,5,2021-10-27
5185,,,,,747699,5,2021-10-27
5186,1;0;-3,5;-5;1,-1;-7;15,2;-6;19,747702,5,2021-10-27
5187,,,,,747982,5,2021-10-27
5188,-1;0;-9,0;0;-9,3;3;-1,3;0;-2,747985,5,2021-10-27
5189,,,,,748255,5,2021-10-27
5190,6;-2;0,0;2;-6,2;-1;-4,1;0;0,748258,5,2021-10-27
5191,,,,,748530,5,2021-10-27
5192,0;-2;-11,0;-1;-6,0;0;2,0;6;14,748533,5,2021-10-27
5193,,,,,748800,5,2021-10-27
5194,2;0;8,1;0;-4,5;1;-6,2;0;-9,748803,5,2021-10-27
5195,,,,,749078,5,2021-10-27
5196,0;-3;-4,1;0;0,1;-1;4,0;0;-5,749081,5,2021-10-27
5197,,,,,749348,5,2021-10-27
5198,0;3;-1,0;0;-1,1;1;8,0;1;4,749351,5,2021-10-27
5199,,,,,749624,5,2021-10-27
5200,0;0;-2,1;4;8,0;1;-2,0;0;-2,749632,5,2021-10-27
5201,,,,,749905,5,2021-10-27
5202,0;1;5,1;6;6,-2;1;-13,3;2;0,749908,5,2021-10-27
5203,,,,,750175,5,2021-10-27
5204,1;3;0,-3;-1;-6,3;2;3,0;3;8,750182,5,2021-10-27
5205,,,,,750449,5,2021-10-27
5206,0;3;6,0;-2;6,1;4;11,-1;0;0,750452,5,2021-10-27
5207,,,,,750726,5,2021-10-27
5208,0;0;1,0;3;0,0;4;-4,2;3;2,750729,5,2021-10-27
5209,,,,,751000,5,2021-10-27
5210,4;2;1,3;3;-2,1;7;10,2;2;20,751003,5,2021-10-27
5211,,,,,751276,5,2021-10-27
5212,0;13;3,2;6;-1,5;3;-6,-2;0;-13,751279,5,2021-10-27
5213,,,,,751560,5,2021-10-27
5214,-1;1;-5,0;7;12,5;3;3,0;7;3,751563,5,2021-10-27
5215,,,,,751826,5,2021-10-27
5216,0;12;0,-1;4;-1,-9;-6;-3,-3;9;14,751830,5,2021-10-27
5217,,,,,752109,5,2021-10-27
5218,1;0;3,-1;0;-5,1;6;6,0;8;-1,752112,5,2021-10-27
