,index,acc1,acc2,acc3,acc4,duration,utcdate
856,172180,-12;5;-11,-11;-10;-5,-16;8;-1,1;10;-7,172180,2021-11-29
857,172452,,,,,172452,2021-11-29
858,172455,-8;7;-5,-6;-4;-7,-2;3;-5,-8;0;-2,172455,2021-11-29
859,172722,,,,,172722,2021-11-29
860,172724,-2;2;-8,-8;0;-1,-8;-2;-5,-6;-6;-8,172724,2021-11-29
861,173003,,,,,173003,2021-11-29
862,173005,-6;-3;-2,-5;-2;1,-5;10;-7,-6;-6;-9,173005,2021-11-29
863,173272,,,,,173272,2021-11-29
864,173275,-6;-6;-2,-2;1;-9,-7;-5;0,-4;-7;0,173275,2021-11-29
865,173548,,,,,173548,2021-11-29
866,173551,-6;4;-7,-7;0;-10,-7;-3;-9,-9;9;-4,173551,2021-11-29
867,173822,,,,,173822,2021-11-29
868,173826,0;1;-5,-8;10;-1,-9;-5;1,-4;1;-7,173826,2021-11-29
869,174098,,,,,174098,2021-11-29
870,174106,-8;-3;-5,-8;0;-13,-11;-4;-4,-2;-4;-9,174106,2021-11-29
871,174380,,,,,174380,2021-11-29
872,174383,-9;-1;-5,-5;1;-8,-10;2;-3,-3;-3;-10,174383,2021-11-29
873,174654,,,,,174654,2021-11-29
874,174663,-4;2;-5,-8;-4;-5,-3;8;-10,-4;-11;0,174663,2021-11-29
875,174937,,,,,174937,2021-11-29
876,174940,-8;-2;-4,-8;-7;-1,-4;-8;-2,-7;-5;-12,174940,2021-11-29
877,175205,,,,,175205,2021-11-29
878,175212,-7;-2;-6,-4;1;0,-7;-6;-3,-10;-4;0,175212,2021-11-29
879,175480,,,,,175480,2021-11-29
880,175483,-6;-1;-1,-11;-13;0,-6;9;-1,-5;-6;-15,175483,2021-11-29
881,175756,,,,,175756,2021-11-29
882,175764,-8;-14;-1,-4;-8;-1,-8;-3;-3,0;-5;-5,175764,2021-11-29
883,176037,,,,,176037,2021-11-29
884,176040,-9;0;-2,-3;-6;-3,-9;-11;-3,-5;-10;-1,176040,2021-11-29
885,176308,,,,,176308,2021-11-29
886,176310,-7;1;1,-7;-2;-1,-9;-4;-5,-8;-6;-5,176310,2021-11-29
887,176581,,,,,176581,2021-11-29
888,176584,-14;-11;8,-6;-8;0,-13;-13;4,-1;-12;-3,176584,2021-11-29
889,176851,,,,,176851,2021-11-29
890,176855,-9;-9;0,-5;-12;2,-3;-10;1,-10;-14;-4,176855,2021-11-29
891,177127,,,,,177127,2021-11-29
892,177130,-12;-6;-7,-10;-16;1,-11;-15;3,-9;-10;2,177130,2021-11-29
893,177401,,,,,177401,2021-11-29
894,177404,-4;-5;5,-8;-12;0,-2;-16;-15,-5;-10;-18,177404,2021-11-29
895,177677,,,,,177677,2021-11-29
896,177680,-10;-6;-5,-14;-8;5,-9;-15;14,-5;-13;6,177680,2021-11-29
897,177951,,,,,177951,2021-11-29
898,177954,0;-12;8,-10;0;4,-6;-16;1,-2;-4;3,177954,2021-11-29
899,178232,,,,,178232,2021-11-29
900,178235,-4;-13;4,-2;-3;0,-3;-9;-1,1;-5;1,178235,2021-11-29
901,178502,,,,,178502,2021-11-29
902,178505,-3;-8;-1,-6;-17;0,-3;-14;0,-3;-11;0,178505,2021-11-29
903,178782,,,,,178782,2021-11-29
904,178785,0;-6;0,-5;-13;0,-2;-14;0,0;-17;-1,178785,2021-11-29
905,179051,,,,,179051,2021-11-29
906,179054,-4;-13;1,0;-7;-5,0;-19;3,2;-10;6,179054,2021-11-29
907,179321,,,,,179321,2021-11-29
908,179330,4;-1;-3,5;-7;-5,-3;-9;-2,-5;-8;-2,179330,2021-11-29
909,179600,,,,,179600,2021-11-29
910,179603,0;-8;-9,2;-8;3,7;-8;-7,3;-6;-8,179603,2021-11-29
911,179868,,,,,179868,2021-11-29
912,179875,0;-10;-1,2;-11;-5,4;-15;0,3;-13;-5,179875,2021-11-29
913,180142,,,,,180142,2021-11-29
914,180144,-1;-2;4,-7;-11;8,5;-19;-9,-3;-16;-1,180144,2021-11-29
915,180416,,,,,180416,2021-11-29
916,180425,6;-7;-3,8;-28;-11,1;-7;1,-2;-11;-4,180425,2021-11-29
917,180691,,,,,180691,2021-11-29
918,180694,0;-8;-9,0;-19;2,-3;-7;2,4;-16;-8,180694,2021-11-29
919,180960,,,,,180960,2021-11-29
920,180963,3;0;-2,4;-13;-14,1;-19;-5,9;-11;-6,180963,2021-11-29
921,181236,,,,,181236,2021-11-29
922,181239,0;-2;-3,4;0;2,12;-11;-15,3;-23;7,181239,2021-11-29
923,181506,,,,,181506,2021-11-29
924,181508,6;-13;0,0;-2;-4,6;-7;0,5;-28;-2,181508,2021-11-29
925,181780,,,,,181780,2021-11-29
926,181783,4;-20;2,7;-15;2,4;-18;-3,8;-16;10,181783,2021-11-29
927,182055,,,,,182055,2021-11-29
928,182057,-2;-4;3,1;-22;5,9;-13;0,0;-27;10,182057,2021-11-29
929,182330,,,,,182330,2021-11-29
930,182333,6;-27;6,6;-11;7,-5;5;5,-2;-6;2,182333,2021-11-29
931,182601,,,,,182601,2021-11-29
932,182604,1;-18;8,4;-8;-11,2;-22;0,6;-8;2,182604,2021-11-29
933,182875,,,,,182875,2021-11-29
934,182878,-1;-21;0,0;-35;11,9;-5;0,0;3;10,182878,2021-11-29
935,183144,,,,,183144,2021-11-29
936,183147,-3;-9;-2,4;-12;13,-6;-9;3,9;0;1,183147,2021-11-29
937,183424,,,,,183424,2021-11-29
938,183427,7;-29;8,2;-9;10,-3;-30;0,17;-27;-4,183427,2021-11-29
939,183694,,,,,183694,2021-11-29
940,183697,0;-15;9,12;-6;6,14;-11;3,3;-14;-2,183697,2021-11-29
941,183964,,,,,183964,2021-11-29
942,183972,22;-38;1,12;-19;3,14;2;4,13;-10;0,183972,2021-11-29
943,184239,,,,,184239,2021-11-29
944,184242,10;-20;10,17;-18;7,10;-23;6,15;-8;4,184242,2021-11-29
945,184514,,,,,184514,2021-11-29
946,184521,10;-26;10,12;-8;8,14;-13;5,23;-9;-3,184521,2021-11-29
947,184783,,,,,184783,2021-11-29
948,184785,24;-16;0,17;-13;6,21;-13;2,13;-19;4,184785,2021-11-29
949,185058,,,,,185058,2021-11-29
950,185067,19;-7;3,20;-5;4,15;-8;4,16;-16;2,185067,2021-11-29
951,185333,,,,,185333,2021-11-29
952,185335,18;-8;3,16;-11;5,17;-12;8,15;-9;10,185335,2021-11-29
953,185598,,,,,185598,2021-11-29
954,185606,19;-4;3,25;-8;3,17;-3;4,23;-11;5,185606,2021-11-29
955,185872,,,,,185872,2021-11-29
956,185875,21;-4;3,18;-12;4,14;-2;3,19;3;0,185875,2021-11-29
957,186141,,,,,186141,2021-11-29
958,186144,18;0;-3,13;-10;-3,12;-9;0,11;-7;9,186144,2021-11-29
959,186416,,,,,186416,2021-11-29
960,186419,13;-11;2,9;-3;5,6;-5;3,0;-6;8,186419,2021-11-29
961,186685,,,,,186685,2021-11-29
962,186688,8;-6;4,7;-5;3,2;-11;0,6;-6;-1,186688,2021-11-29
963,186960,,,,,186960,2021-11-29
964,186962,1;-4;0,8;-4;0,2;-2;3,2;0;0,186962,2021-11-29
965,187236,,,,,187236,2021-11-29
966,187239,0;-7;0,0;-6;-3,1;-5;0,2;-2;0,187239,2021-11-29
967,187511,,,,,187511,2021-11-29
968,187513,2;-12;-1,0;-2;-1,0;-10;7,5;-2;0,187513,2021-11-29
969,187787,,,,,187787,2021-11-29
970,187790,0;-8;1,0;-3;0,-12;-9;3,2;-18;0,187790,2021-11-29
971,188090,,,,,188090,2021-11-29
972,188093,-2;-10;1,-3;0;-3,-5;-6;2,0;-5;4,188093,2021-11-29
973,188361,,,,,188361,2021-11-29
974,188363,-2;-3;1,0;-12;-2,-1;-4;-5,4;-11;-1,188363,2021-11-29
975,188637,,,,,188637,2021-11-29
976,188646,0;-12;2,-3;-7;2,2;-8;7,-1;-3;4,188646,2021-11-29
977,188924,,,,,188924,2021-11-29
978,188928,5;-8;-2,0;-7;0,-2;-6;2,-3;-5;4,188928,2021-11-29
979,189200,,,,,189200,2021-11-29
980,189207,-5;-6;0,4;-15;1,3;-10;0,-3;-9;0,189207,2021-11-29
981,189475,,,,,189475,2021-11-29
982,189478,7;-14;0,2;-7;3,-1;0;0,0;-4;1,189478,2021-11-29
983,189744,,,,,189744,2021-11-29
984,189753,-1;-6;5,1;-6;0,0;-3;-5,0;-8;-2,189753,2021-11-29
985,190020,,,,,190020,2021-11-29
986,190022,-2;-7;0,2;-4;3,3;-7;0,3;-5;0,190022,2021-11-29
987,190287,,,,,190287,2021-11-29
988,190290,0;-4;0,1;1;-4,3;-6;0,1;-4;2,190290,2021-11-29
989,190564,,,,,190564,2021-11-29
990,190567,3;-4;3,1;-6;4,0;-6;0,2;-9;-3,190567,2021-11-29
991,190838,,,,,190838,2021-11-29
992,190841,3;-4;-8,-1;-2;-3,1;-12;0,1;0;2,190841,2021-11-29
993,191114,,,,,191114,2021-11-29
994,191117,2;0;0,3;-8;2,1;-8;0,3;-5;-1,191117,2021-11-29
995,191397,,,,,191397,2021-11-29
996,191400,0;-8;3,-1;-4;0,0;-6;-3,2;-3;5,191400,2021-11-29
997,191672,,,,,191672,2021-11-29
998,191675,0;-5;2,5;-12;1,6;-7;1,3;-4;-3,191675,2021-11-29
999,191940,,,,,191940,2021-11-29
1000,191942,0;-11;1,0;-1;-3,0;0;-1,2;-10;6,191942,2021-11-29
1001,192223,,,,,192223,2021-11-29
1002,192225,2;-6;0,2;-7;0,1;-2;-1,-2;-6;3,192225,2021-11-29
1003,192491,,,,,192491,2021-11-29
1004,192493,0;0;-6,0;-11;1,5;-3;4,1;-3;4,192493,2021-11-29
1005,192760,,,,,192760,2021-11-29
1006,192769,1;-12;4,5;-2;0,4;-2;-1,1;-4;0,192769,2021-11-29
1007,193041,,,,,193041,2021-11-29
1008,193044,8;-19;3,2;0;7,7;1;0,3;-8;4,193044,2021-11-29
1009,193316,,,,,193316,2021-11-29
1010,193326,5;-4;4,7;-3;-5,10;-5;1,7;-9;6,193326,2021-11-29
1011,193592,,,,,193592,2021-11-29
1012,193595,4;-5;2,2;-11;5,11;-18;3,9;-16;0,193595,2021-11-29
1013,193864,,,,,193864,2021-11-29
1014,193866,0;-3;2,3;-7;9,1;-14;7,6;-9;-3,193866,2021-11-29
1015,194137,,,,,194137,2021-11-29
1016,194140,6;-3;-3,0;-10;-1,5;-11;7,2;-12;4,194140,2021-11-29
1017,194407,,,,,194407,2021-11-29
1018,194409,2;-18;7,8;-12;2,6;-13;2,7;-11;3,194409,2021-11-29
1019,194689,,,,,194689,2021-11-29
1020,194692,4;-11;2,5;-5;5,7;-16;4,8;-9;4,194692,2021-11-29
1021,194956,,,,,194956,2021-11-29
1022,194959,9;-10;2,6;-3;1,0;-11;0,4;-11;0,194959,2021-11-29
1023,195230,,,,,195230,2021-11-29
1024,195233,2;-11;3,2;-7;1,-5;-13;5,0;-9;3,195233,2021-11-29
1025,195500,,,,,195500,2021-11-29
1026,195503,0;-9;-1,-3;-18;0,0;-6;0,-1;-9;5,195503,2021-11-29
1027,195774,,,,,195774,2021-11-29
1028,195777,-1;-7;2,0;-14;-1,6;-8;-1,3;-7;3,195777,2021-11-29
1029,196044,,,,,196044,2021-11-29
1030,196047,-1;-1;-3,-2;-15;1,0;-15;-1,2;-4;1,196047,2021-11-29
1031,196324,,,,,196324,2021-11-29
1032,196327,0;-11;5,-1;-18;3,-2;-17;2,1;-14;0,196327,2021-11-29
1033,196596,,,,,196596,2021-11-29
1034,196599,-3;-7;2,-5;-14;13,-2;-13;2,0;-6;-3,196599,2021-11-29
1035,196871,,,,,196871,2021-11-29
1036,196879,0;-19;0,4;-15;-3,1;-13;-5,-3;-10;0,196879,2021-11-29
1037,197148,,,,,197148,2021-11-29
1038,197151,5;-10;3,10;-12;4,9;-12;-1,12;-6;5,197151,2021-11-29
1039,197416,,,,,197416,2021-11-29
1040,197424,13;-9;9,10;-9;4,12;-13;5,15;-16;2,197424,2021-11-29
1041,197696,,,,,197696,2021-11-29
1042,197699,13;-6;5,16;-5;5,16;-5;3,18;-7;7,197699,2021-11-29
1043,197969,,,,,197969,2021-11-29
1044,197978,16;-7;3,2;-5;2,0;-5;0,0;-7;0,197978,2021-11-29
1045,198248,,,,,198248,2021-11-29
1046,198251,-6;-7;-1,-3;-8;-1,-2;-8;0,-3;-6;-1,198251,2021-11-29
1047,198517,,,,,198517,2021-11-29
1048,198520,-9;-10;-1,-6;-11;-4,-7;-13;3,-6;-3;1,198520,2021-11-29
1049,198797,,,,,198797,2021-11-29
1050,198799,-8;-6;1,-11;-8;-2,-13;-10;-1,-13;-12;0,198799,2021-11-29
1051,199071,,,,,199071,2021-11-29
1052,199074,-17;-7;-2,-17;-7;0,-14;-4;-3,-16;-12;-4,199074,2021-11-29
1053,199353,,,,,199353,2021-11-29
1054,199356,-16;-14;-8,-15;-10;-5,-18;-3;-11,-14;-5;-3,199356,2021-11-29
1055,199622,,,,,199622,2021-11-29
1056,199625,-12;-19;10,-9;-14;5,-15;-17;-6,-14;-11;-2,199625,2021-11-29
1057,199904,,,,,199904,2021-11-29
1058,199906,-16;-15;0,-11;-8;-4,-12;-16;-3,-15;-13;-7,199906,2021-11-29
1059,200179,,,,,200179,2021-11-29
1060,200182,-15;-9;-7,-15;-12;-3,-15;-10;-2,-17;-10;-4,200182,2021-11-29
1061,200456,,,,,200456,2021-11-29
1062,200458,-16;-17;-6,-15;-19;-1,-12;-16;-3,-10;-7;-6,200458,2021-11-29
1063,200723,,,,,200723,2021-11-29
1064,200726,-16;-14;-5,-14;-20;-7,-14;-17;-3,-17;-10;1,200726,2021-11-29
1065,201007,,,,,201007,2021-11-29
1066,201009,-16;-12;0,-14;-19;-2,-13;-13;-5,-9;-15;-3,201009,2021-11-29
1067,201280,,,,,201280,2021-11-29
1068,201283,-11;-10;-3,-6;-16;-6,-10;-18;-3,-10;-19;-1,201283,2021-11-29
1069,201562,,,,,201562,2021-11-29
1070,201565,-9;-18;-6,-8;-21;-6,-8;-15;-6,-12;-16;0,201565,2021-11-29
1071,201830,,,,,201830,2021-11-29
1072,201833,-10;-15;-1,-9;-17;0,-6;-18;2,-3;-25;-9,201833,2021-11-29
1073,202108,,,,,202108,2021-11-29
1074,202112,-5;-22;-2,-2;-25;-3,-5;-23;1,-9;-22;-1,202112,2021-11-29
1075,202381,,,,,202381,2021-11-29
1076,202384,-8;-23;0,-4;-26;0,-4;-29;0,-6;-25;-6,202384,2021-11-29
1077,202662,,,,,202662,2021-11-29
1078,202664,-8;-30;-1,-6;-22;-1,-12;-21;0,-8;-24;-4,202664,2021-11-29
1079,202927,,,,,202927,2021-11-29
1080,202929,-6;-25;-5,-12;-16;0,-6;-23;3,-7;-21;7,202929,2021-11-29
1081,203203,,,,,203203,2021-11-29
1082,203205,-7;-20;-2,-12;-14;-8,-9;-15;-7,-6;-23;3,203205,2021-11-29
1083,203476,,,,,203476,2021-11-29
1084,203479,-11;-12;-7,-13;-6;3,-11;-9;0,-11;-9;-5,203479,2021-11-29
1085,203751,,,,,203751,2021-11-29
1086,203760,-5;-3;0,-9;-3;-3,-11;-6;-1,-12;-11;-4,203760,2021-11-29
1087,204034,,,,,204034,2021-11-29
1088,204036,-9;-9;-10,-9;-9;3,-5;-5;0,-11;-1;4,204036,2021-11-29
1089,204302,,,,,204302,2021-11-29
1090,204309,-9;-10;-1,-10;-9;3,-11;-8;-7,-4;-10;0,204309,2021-11-29
1091,204577,,,,,204577,2021-11-29
1092,204580,-5;-7;1,-5;-6;0,-5;-3;0,-4;-7;-5,204580,2021-11-29
1093,204852,,,,,204852,2021-11-29
1094,204861,-5;-4;-5,-4;-11;-2,-2;-7;-1,-5;-10;-1,204861,2021-11-29
1095,205128,,,,,205128,2021-11-29
1096,205131,-4;-7;4,-6;-7;0,-7;-5;7,-8;-6;1,205131,2021-11-29
1097,205400,,,,,205400,2021-11-29
1098,205408,-5;-4;-1,-5;-2;0,-3;-8;-3,-4;-9;-2,205408,2021-11-29
1099,205678,,,,,205678,2021-11-29
1100,205681,-4;-14;-2,-3;-15;-3,0;-12;-10,-5;-5;-3,205681,2021-11-29
1101,205953,,,,,205953,2021-11-29
1102,205956,-3;-10;-2,-3;-9;-3,-5;-7;3,-2;-3;-2,205956,2021-11-29
1103,206254,,,,,206254,2021-11-29
1104,206257,-5;-6;2,-2;-9;-1,-1;-9;-3,-1;-10;0,206257,2021-11-29
1105,206523,,,,,206523,2021-11-29
1106,206526,-3;-7;1,-2;-10;-1,0;-6;-2,0;-12;-5,206526,2021-11-29
1107,206806,,,,,206806,2021-11-29
1108,206809,-2;-10;-5,-1;-11;-5,1;-11;-6,-4;-11;0,206809,2021-11-29
1109,207079,,,,,207079,2021-11-29
1110,207082,0;-10;0,3;-4;1,-1;-4;3,-2;-16;0,207082,2021-11-29
1111,207355,,,,,207355,2021-11-29
1112,207358,0;0;0,0;-8;-2,0;-4;-3,1;-11;-3,207358,2021-11-29
1113,207627,,,,,207627,2021-11-29
1114,207630,2;-5;1,8;-5;-3,2;-9;0,1;-10;4,207630,2021-11-29
1115,207900,,,,,207900,2021-11-29
1116,207903,3;-11;-3,0;-9;-4,1;-3;1,0;-2;-2,207903,2021-11-29
1117,208168,,,,,208168,2021-11-29
1118,208172,0;-7;1,-1;-7;6,1;0;0,0;-3;0,208172,2021-11-29
1119,208499,,,,,208499,2021-11-29
1120,208501,-2;-7;-1,-1;-7;1,5;-13;0,6;-15;0,208501,2021-11-29
1121,208778,,,,,208778,2021-11-29
1122,208781,2;-5;-5,1;-12;0,1;-8;-3,0;-5;-2,208781,2021-11-29
1123,209048,,,,,209048,2021-11-29
1124,209056,3;-6;-6,1;-7;0,5;-10;-2,0;-3;-5,209056,2021-11-29
1125,209318,,,,,209318,2021-11-29
1126,209321,-2;-9;0,1;-3;-1,1;-3;1,5;-5;-1,209321,2021-11-29
1127,209596,,,,,209596,2021-11-29
1128,209604,4;-13;-2,5;-4;-2,0;-11;-3,5;-8;0,209604,2021-11-29
1129,209880,,,,,209880,2021-11-29
1130,209883,3;-12;-2,5;-2;0,9;-7;-2,7;-9;1,209883,2021-11-29
1131,210148,,,,,210148,2021-11-29
1132,210155,4;-1;-6,7;-12;0,4;-4;6,7;-3;-4,210155,2021-11-29
1133,210420,,,,,210420,2021-11-29
1134,210423,4;-8;-3,4;-1;-6,9;-10;6,6;-3;1,210423,2021-11-29
1135,210697,,,,,210697,2021-11-29
1136,210700,12;-20;14,10;-2;12,1;-17;1,1;-20;2,210700,2021-11-29
1137,210971,,,,,210971,2021-11-29
1138,210974,15;-10;5,19;-28;3,5;-16;10,7;-9;7,210974,2021-11-29
1139,211239,,,,,211239,2021-11-29
1140,211243,2;-1;7,0;-15;4,11;0;1,5;-9;3,211243,2021-11-29
1141,211516,,,,,211516,2021-11-29
1142,211519,11;-5;6,12;-7;8,9;1;4,16;2;-7,211519,2021-11-29
1143,211786,,,,,211786,2021-11-29
1144,211788,12;-13;2,8;-14;5,9;-5;6,10;-5;13,211788,2021-11-29
1145,212069,,,,,212069,2021-11-29
1146,212072,15;-5;0,14;-7;-2,10;-10;2,15;-6;3,212072,2021-11-29
1147,212342,,,,,212342,2021-11-29
1148,212344,20;0;8,15;-2;0,15;-2;3,17;-4;1,212344,2021-11-29
1149,212621,,,,,212621,2021-11-29
1150,212624,10;-3;7,16;-16;7,14;-10;0,14;-8;7,212624,2021-11-29
1151,212886,,,,,212886,2021-11-29
1152,212888,19;-13;7,19;0;7,15;-7;4,17;-10;3,212888,2021-11-29
1153,213161,,,,,213161,2021-11-29
1154,213165,19;-11;4,11;-3;0,12;-8;5,17;-9;4,213165,2021-11-29
1155,213436,,,,,213436,2021-11-29
1156,213439,14;-5;3,16;-7;0,14;-6;2,8;-9;4,213439,2021-11-29
1157,213707,,,,,213707,2021-11-29
1158,213714,14;-5;1,13;-6;7,11;-5;4,13;0;4,213714,2021-11-29
1159,213981,,,,,213981,2021-11-29
1160,213984,9;-2;9,14;0;10,13;-2;4,14;-4;3,213984,2021-11-29
1161,214257,,,,,214257,2021-11-29
1162,214265,17;-2;3,11;-8;3,16;-6;12,18;-3;3,214265,2021-11-29
1163,214531,,,,,214531,2021-11-29
1164,214534,20;-2;-2,13;2;3,16;0;1,17;-9;5,214534,2021-11-29
1165,214800,,,,,214800,2021-11-29
1166,214807,16;-5;2,15;0;4,14;-5;8,20;-2;11,214807,2021-11-29
1167,215074,,,,,215074,2021-11-29
1168,215077,9;-7;6,14;-4;6,13;2;6,18;-2;3,215077,2021-11-29
1169,215349,,,,,215349,2021-11-29
1170,215352,16;-6;5,16;0;6,17;-1;3,16;4;6,215352,2021-11-29
1171,215625,,,,,215625,2021-11-29
1172,215628,19;5;5,19;1;5,17;5;4,18;12;0,215628,2021-11-29
1173,215897,,,,,215897,2021-11-29
1174,215900,21;16;4,19;16;0,15;22;2,16;27;3,215900,2021-11-29
1175,216170,,,,,216170,2021-11-29
1176,216173,18;27;6,10;25;6,18;21;8,14;22;0,216173,2021-11-29
1177,216439,,,,,216439,2021-11-29
1178,216441,17;24;4,21;18;4,14;26;3,15;30;4,216441,2021-11-29
1179,216727,,,,,216727,2021-11-29
1180,216730,18;19;0,9;23;9,10;35;1,13;17;5,216730,2021-11-29
1181,216998,,,,,216998,2021-11-29
1182,217001,13;40;1,11;35;0,11;36;-4,-4;36;18,217001,2021-11-29
1183,217271,,,,,217271,2021-11-29
1184,217273,12;41;20,11;30;18,3;22;1,8;21;3,217273,2021-11-29
1185,217540,,,,,217540,2021-11-29
1186,217542,12;21;-10,5;14;-10,8;29;-6,4;37;-10,217542,2021-11-29
1187,217815,,,,,217815,2021-11-29
1188,217824,-4;29;9,-1;18;1,-1;17;5,-5;15;3,217824,2021-11-29
1189,218091,,,,,218091,2021-11-29
1190,218093,0;28;1,0;22;-5,-3;21;-3,-8;29;3,218093,2021-11-29
1191,218365,,,,,218365,2021-11-29
1192,218374,-6;34;-1,-8;22;-6,-12;17;-3,-10;12;-9,218374,2021-11-29
1193,218641,,,,,218641,2021-11-29
1194,218644,-9;23;4,-5;27;-5,-10;13;-2,-3;10;11,218644,2021-11-29
1195,218916,,,,,218916,2021-11-29
1196,218926,-9;13;3,-11;13;1,-9;3;-7,-6;9;-9,218926,2021-11-29
1197,219192,,,,,219192,2021-11-29
1198,219195,-9;1;-6,-11;6;-5,-11;-2;-8,-11;2;-4,219195,2021-11-29
1199,219466,,,,,219466,2021-11-29
1200,219474,-13;4;-1,-13;-3;-3,-10;-2;0,-12;0;-4,219474,2021-11-29
1201,219742,,,,,219742,2021-11-29
1202,219745,-8;-2;-4,-8;-2;-7,-9;-4;-6,-15;-4;-4,219745,2021-11-29
1203,220017,,,,,220017,2021-11-29
1204,220020,-12;-5;-5,-13;-7;-7,-9;-10;-3,-9;-9;-6,220020,2021-11-29
1205,220293,,,,,220293,2021-11-29
1206,220296,-10;-6;-4,-11;-2;-6,-10;-5;-3,-10;-2;-8,220296,2021-11-29
1207,220568,,,,,220568,2021-11-29
1208,220570,-14;-4;-3,-15;-5;-2,-8;-6;-1,-8;-4;-3,220570,2021-11-29
1209,220862,,,,,220862,2021-11-29
1210,220864,-9;-3;-3,-6;-4;0,-4;-2;-8,-5;-4;-6,220864,2021-11-29
1211,221137,,,,,221137,2021-11-29
1212,221140,-4;-4;3,-7;0;0,-4;-1;-4,-12;-3;-1,221140,2021-11-29
1213,221419,,,,,221419,2021-11-29
1214,221421,-8;-2;0,-5;0;0,0;-5;-8,-7;3;-5,221421,2021-11-29
1215,221697,,,,,221697,2021-11-29
1216,221700,-4;-6;-3,-8;-2;-3,-3;-11;-2,-6;-2;4,221700,2021-11-29
1217,221970,,,,,221970,2021-11-29
1218,221973,-6;-4;0,-7;-5;0,-5;-3;-5,-4;-3;-1,221973,2021-11-29
1219,222238,,,,,222238,2021-11-29
1220,222241,-7;-6;-5,-10;-6;2,0;0;0,-4;-14;2,222241,2021-11-29
1221,222515,,,,,222515,2021-11-29
1222,222518,-2;-7;0,-8;-7;-3,-5;-9;-6,-6;-1;-5,222518,2021-11-29
1223,222783,,,,,222783,2021-11-29
1224,222785,-5;-6;-4,-4;-5;-8,-2;3;3,-1;-1;0,222785,2021-11-29
1225,223063,,,,,223063,2021-11-29
1226,223065,-1;-4;0,0;-7;-4,-3;-4;3,0;-6;-11,223065,2021-11-29
1227,223327,,,,,223327,2021-11-29
1228,223330,0;-3;-5,-3;-6;0,-4;-4;5,2;-6;0,223330,2021-11-29
1229,223596,,,,,223596,2021-11-29
1230,223605,1;-4;2,-4;-6;-3,-1;-3;2,-3;-6;-2,223605,2021-11-29
1231,223878,,,,,223878,2021-11-29
1232,223881,2;-7;1,1;-7;0,1;-9;-2,-2;-5;-2,223881,2021-11-29
1233,224152,,,,,224152,2021-11-29
1234,224160,2;-7;3,2;-4;-1,1;-9;0,2;-4;1,224160,2021-11-29
1235,224422,,,,,224422,2021-11-29
1236,224425,1;-8;0,3;-1;2,3;-5;4,2;-8;1,224425,2021-11-29
1237,224698,,,,,224698,2021-11-29
1238,224706,-1;-2;-1,2;-8;1,3;-7;-1,3;-8;1,224706,2021-11-29
1239,224978,,,,,224978,2021-11-29
1240,224982,2;-9;0,0;-6;6,1;-7;1,0;-4;-2,224982,2021-11-29
1241,225255,,,,,225255,2021-11-29
1242,225257,0;-10;4,1;-15;1,4;-11;-1,2;-5;0,225257,2021-11-29
1243,225555,,,,,225555,2021-11-29
1244,225557,3;-5;5,1;-6;-1,0;-8;0,0;-7;4,225557,2021-11-29
1245,225825,,,,,225825,2021-11-29
1246,225828,1;-1;4,1;-2;5,5;-9;3,1;-11;4,225828,2021-11-29
1247,226099,,,,,226099,2021-11-29
1248,226102,7;-7;-5,4;-11;6,6;2;1,9;-7;4,226102,2021-11-29
1249,226373,,,,,226373,2021-11-29
1250,226376,6;-5;0,3;-10;3,10;-9;1,6;-10;0,226376,2021-11-29
1251,226656,,,,,226656,2021-11-29
1252,226658,10;-6;-3,8;-4;1,6;-3;-2,0;-7;0,226658,2021-11-29
1253,226930,,,,,226930,2021-11-29
1254,226933,11;-10;0,11;-11;3,11;-12;1,9;-7;4,226933,2021-11-29
1255,227206,,,,,227206,2021-11-29
1256,227208,8;-10;2,10;-3;3,8;-4;2,12;-10;2,227208,2021-11-29
1257,227480,,,,,227480,2021-11-29
1258,227483,13;-7;1,12;-8;2,10;-8;3,14;-11;7,227483,2021-11-29
1259,227761,,,,,227761,2021-11-29
1260,227764,13;-9;6,15;-7;3,16;-8;4,17;-9;5,227764,2021-11-29
1261,228031,,,,,228031,2021-11-29
1262,228034,15;-12;3,14;-16;5,17;-15;2,17;-10;3,228034,2021-11-29
1263,228300,,,,,228300,2021-11-29
1264,228308,15;-13;5,12;-12;7,13;-14;5,13;-12;6,228308,2021-11-29
1265,228576,,,,,228576,2021-11-29
1266,228578,13;-18;3,11;-16;5,14;-17;2,15;-14;3,228578,2021-11-29
1267,228857,,,,,228857,2021-11-29
1268,228865,13;-18;3,8;-20;2,12;-19;3,11;-14;5,228865,2021-11-29
1269,229127,,,,,229127,2021-11-29
1270,229129,9;-17;7,9;-16;1,12;-21;2,13;-17;2,229129,2021-11-29
1271,229401,,,,,229401,2021-11-29
1272,229410,11;-22;3,12;-17;4,12;-22;1,9;-21;2,229410,2021-11-29
1273,229677,,,,,229677,2021-11-29
1274,229680,8;-21;4,9;-21;3,14;-19;5,13;-21;2,229680,2021-11-29
1275,229952,,,,,229952,2021-11-29
1276,229960,15;-16;4,11;-14;3,14;-22;0,11;-19;-2,229960,2021-11-29
1277,230227,,,,,230227,2021-11-29
1278,230231,11;-24;3,13;-19;2,11;-18;5,16;-20;9,230231,2021-11-29
1279,230502,,,,,230502,2021-11-29
