,acc1,acc2,acc3,acc4,duration
223448,12;11;2,13;10;2,13;11;2,13;11;2,223448
223720,,,,,223720
223722,12;11;2,12;11;2,12;11;3,12;11;3,223722
223983,,,,,223983
223986,12;11;1,13;11;3,12;11;2,12;11;2,223986
224246,,,,,224246
224253,12;11;2,13;11;2,12;11;2,12;9;4,224253
224515,,,,,224515
224518,12;12;4,13;10;1,13;11;2,13;11;2,224518
224784,,,,,224784
224793,12;11;2,12;11;2,13;11;2,13;10;2,224793
225053,,,,,225053
225056,12;11;2,12;11;3,12;10;2,12;11;3,225056
225329,,,,,225329
225331,12;10;2,13;10;2,13;10;3,13;11;2,225331
225597,,,,,225597
225600,13;11;2,12;11;2,13;11;2,12;10;2,225600
225873,,,,,225873
225875,13;10;2,13;11;3,12;11;2,13;11;2,225875
226148,,,,,226148
226151,13;11;3,13;11;2,13;10;3,13;10;3,226151
226417,,,,,226417
226420,13;11;2,13;11;2,13;11;3,12;11;2,226420
226691,,,,,226691
226694,13;10;2,13;10;2,13;11;2,12;10;2,226694
226955,,,,,226955
226958,13;11;2,13;11;3,12;11;2,13;12;3,226958
227230,,,,,227230
227238,12;11;2,13;11;2,13;10;3,12;11;2,227238
227502,,,,,227502
227505,13;11;3,13;11;2,12;11;2,12;12;2,227505
227775,,,,,227775
227782,13;11;3,12;11;2,13;10;3,12;11;2,227782
228044,,,,,228044
228046,12;11;2,13;10;2,13;10;2,13;10;4,228046
228312,,,,,228312
228315,12;11;2,12;10;3,12;11;3,12;11;2,228315
228582,,,,,228582
228585,12;11;2,12;11;2,13;11;3,12;11;2,228585
228852,,,,,228852
228854,13;11;2,13;11;2,13;10;2,13;10;2,228854
229126,,,,,229126
229129,12;10;2,13;11;3,13;11;2,13;10;2,229129
229395,,,,,229395
229398,12;11;2,13;11;2,12;10;2,13;11;3,229398
229676,,,,,229676
229679,12;11;3,13;11;3,13;11;3,12;11;3,229679
229945,,,,,229945
229948,13;12;3,13;11;3,13;11;2,13;11;2,229948
230227,,,,,230227
230236,12;11;3,12;11;1,13;11;2,13;11;2,230236
230496,,,,,230496
230499,12;11;2,12;11;2,13;10;2,13;10;2,230499
230761,,,,,230761
230917,13;11;3,12;11;2,13;11;3,12;11;2,230917
231184,,,,,231184
231187,13;10;3,13;11;2,13;10;3,12;11;1,231187
231460,,,,,231460
231462,13;11;2,12;10;3,13;11;3,13;11;2,231462
231735,,,,,231735
231738,-29;111;15,18;-2;-15,15;6;15,10;12;9,231738
232010,,,,,232010
232012,10;11;-1,10;11;-2,12;11;2,13;11;1,232012
232283,,,,,232283
232286,13;10;0,11;10;1,12;11;1,12;11;2,232286
232548,,,,,232548
232551,12;11;3,13;10;3,12;11;2,13;11;2,232551
232817,,,,,232817
232819,13;10;2,12;10;1,12;11;2,12;11;3,232819
233085,,,,,233085
233089,13;11;3,13;10;2,13;11;2,12;11;3,233089
233361,,,,,233361
233363,12;12;3,12;11;2,13;10;2,13;11;3,233363
233624,,,,,233624
233626,13;9;2,13;10;1,13;10;2,13;10;3,233626
233892,,,,,233892
233901,13;10;2,13;11;2,13;11;3,13;11;2,233901
234162,,,,,234162
234165,13;11;3,13;11;2,13;11;3,13;10;2,234165
234425,,,,,234425
234433,12;11;2,12;11;3,12;11;3,13;11;2,234433
234699,,,,,234699
234702,12;11;3,12;11;1,12;10;1,13;11;2,234702
234962,,,,,234962
234966,12;11;2,12;11;2,13;11;2,12;11;3,234966
235245,,,,,235245
235247,13;11;3,13;11;2,13;11;2,12;11;2,235247
235512,,,,,235512
235515,12;11;2,13;11;2,11;10;3,12;11;2,235515
235784,,,,,235784
235787,13;11;3,12;11;3,13;11;3,12;11;3,235787
236052,,,,,236052
236054,13;11;2,13;11;2,13;11;2,13;11;3,236054
236332,,,,,236332
236334,12;10;2,12;11;2,12;11;3,12;11;3,236334
236609,,,,,236609
236611,12;11;2,13;11;2,13;11;2,12;11;2,236611
236876,,,,,236876
236886,12;11;2,13;11;2,13;10;2,13;11;2,236886
237153,,,,,237153
237156,13;10;2,13;11;2,13;11;2,13;11;3,237156
237427,,,,,237427
237435,13;11;2,12;11;2,13;10;2,12;11;3,237435
237703,,,,,237703
237706,12;11;2,12;11;3,13;10;2,12;11;2,237706
237966,,,,,237966
237968,12;11;3,13;11;2,12;11;3,13;11;3,237968
238242,,,,,238242
238245,12;10;2,12;11;2,12;11;2,13;11;2,238245
238510,,,,,238510
238513,13;11;2,13;11;2,13;11;3,13;11;3,238513
238780,,,,,238780
238782,13;11;2,13;11;2,12;11;2,12;10;2,238782
239048,,,,,239048
239051,13;11;3,12;10;2,13;11;2,12;11;2,239051
239323,,,,,239323
239325,13;10;1,12;11;2,12;11;4,13;10;2,239325
239591,,,,,239591
239593,12;11;3,13;11;1,13;11;2,13;11;2,239593
239855,,,,,239855
239862,12;11;3,12;11;2,12;11;2,13;11;3,239862
240123,,,,,240123
240126,13;11;3,13;11;3,12;11;2,12;11;3,240126
240394,,,,,240394
240402,14;11;2,13;11;2,12;10;3,13;11;3,240402
240668,,,,,240668
240671,13;10;2,13;11;3,13;10;3,12;10;2,240671
240937,,,,,240937
240941,12;11;3,12;11;2,13;11;2,12;11;2,240941
241220,,,,,241220
241223,13;11;3,12;10;2,13;11;2,12;10;3,241223
241490,,,,,241490
241494,13;11;2,12;11;3,12;11;2,13;11;2,241494
241764,,,,,241764
241766,13;11;3,13;10;3,13;10;2,13;11;3,241766
242032,,,,,242032
242035,12;11;3,13;11;4,12;11;3,12;11;2,242035
242312,,,,,242312
242315,13;10;2,12;11;3,12;11;3,13;11;2,242315
242582,,,,,242582
242585,13;11;2,13;11;2,13;11;3,13;11;2,242585
242845,,,,,242845
242854,12;11;2,12;11;2,12;10;2,12;10;2,242854
243115,,,,,243115
243118,12;11;3,13;11;2,13;11;3,12;11;3,243118
243384,,,,,243384
243391,13;10;3,12;11;2,13;11;2,12;11;2,243391
243659,,,,,243659
243662,13;11;4,13;11;3,13;11;2,13;11;2,243662
243935,,,,,243935
243943,13;10;2,13;11;2,12;11;2,13;10;2,243943
244209,,,,,244209
244212,12;10;2,12;10;2,13;10;2,13;11;2,244212
244481,,,,,244481
244484,13;10;3,12;10;2,12;11;2,12;11;3,244484
244753,,,,,244753
244756,13;10;2,13;11;2,13;11;2,13;11;3,244756
245022,,,,,245022
245025,13;11;4,12;11;2,12;11;3,12;11;3,245025
245294,,,,,245294
245297,12;11;3,13;11;3,13;12;3,13;11;3,245297
245561,,,,,245561
245563,13;10;2,12;11;3,12;11;3,13;11;2,245563
245828,,,,,245828
245830,13;11;3,13;11;2,12;11;3,13;10;3,245830
246099,,,,,246099
246103,13;11;4,12;11;3,13;10;2,13;12;2,246103
246373,,,,,246373
246382,12;11;2,13;10;3,13;11;2,12;11;2,246382
246649,,,,,246649
246652,13;11;2,13;11;3,13;10;2,13;11;3,246652
246921,,,,,246921
246928,12;12;2,13;11;2,13;11;3,13;11;2,246928
247194,,,,,247194
247197,13;11;2,12;11;2,12;11;2,13;11;3,247197
247470,,,,,247470
247472,12;11;2,13;10;2,12;11;2,13;10;2,247472
247750,,,,,247750
247753,13;11;3,13;11;3,13;11;2,13;11;3,247753
248022,,,,,248022
248024,13;10;3,13;11;3,12;11;2,13;11;2,248024
248295,,,,,248295
248298,13;11;2,13;11;2,13;11;3,12;11;2,248298
248564,,,,,248564
248567,12;11;3,12;11;2,13;11;3,12;11;3,248567
248847,,,,,248847
248850,13;11;2,13;11;2,12;11;3,13;11;2,248850
249114,,,,,249114
249117,12;11;3,12;10;3,12;11;3,13;11;2,249117
249390,,,,,249390
249397,13;10;3,13;11;3,13;11;3,13;10;3,249397
249671,,,,,249671
249674,13;11;3,12;11;2,13;11;3,13;11;3,249674
249940,,,,,249940
249949,13;11;2,12;10;3,13;11;2,12;11;3,249949
250215,,,,,250215
250218,12;10;2,12;12;2,13;11;2,13;11;3,250218
250478,,,,,250478
250481,13;11;2,12;11;2,13;11;2,12;10;2,250481
250754,,,,,250754
250756,13;11;3,13;11;3,13;11;2,13;11;2,250756
251016,,,,,251016
251019,13;10;2,12;11;2,13;11;3,12;11;2,251019
251291,,,,,251291
251294,12;10;2,12;11;1,13;11;3,13;11;2,251294
251554,,,,,251554
251557,12;12;2,13;10;1,13;11;3,13;11;2,251557
251829,,,,,251829
251832,12;11;2,12;11;2,12;11;2,12;11;3,251832
252092,,,,,252092
252095,13;11;2,12;11;3,12;11;3,12;11;2,252095
252355,,,,,252355
252510,13;10;2,13;11;3,13;10;3,12;11;3,252510
252774,,,,,252774
252777,12;11;3,12;10;3,13;11;3,13;11;3,252777
253043,,,,,253043
253050,13;11;2,13;11;2,13;11;2,13;11;2,253050
253312,,,,,253312
253315,12;11;2,12;11;2,12;10;2,13;11;2,253315
253581,,,,,253581
253584,13;11;3,13;11;2,13;11;2,13;10;2,253584
253856,,,,,253856
253858,12;11;2,13;11;2,13;11;2,13;11;3,253858
254119,,,,,254119
254121,13;11;2,13;11;3,13;11;3,12;12;2,254121
254382,,,,,254382
254385,12;11;3,12;10;3,12;11;2,12;11;2,254385
254651,,,,,254651
254654,12;11;2,13;10;2,13;10;3,13;10;3,254654
254925,,,,,254925
254928,13;10;2,12;11;2,13;11;3,13;11;3,254928
255188,,,,,255188
255192,12;11;3,13;11;2,12;11;3,13;11;3,255192
255458,,,,,255458
255465,13;11;3,13;11;3,12;11;2,12;11;2,255465
255727,,,,,255727
255730,13;11;2,12;11;3,13;11;2,12;11;2,255730
255996,,,,,255996
256005,12;11;2,12;10;2,13;11;2,12;11;2,256005
256265,,,,,256265
256268,12;11;2,13;11;3,13;11;2,12;10;3,256268
256534,,,,,256534
256541,12;10;2,13;11;3,13;11;3,12;10;3,256541
256803,,,,,256803
256805,13;11;3,12;11;2,12;11;4,13;10;3,256805
257072,,,,,257072
257075,13;11;3,12;10;2,12;12;2,13;11;2,257075
257341,,,,,257341
257344,13;11;2,13;11;3,13;11;3,12;10;2,257344
257610,,,,,257610
257612,13;11;2,13;12;2,12;11;2,12;11;3,257612
257872,,,,,257872
257875,13;11;3,13;10;3,13;11;3,13;11;2,257875
258142,,,,,258142
258145,13;11;3,13;11;3,12;10;2,12;11;2,258145
258416,,,,,258416
258419,13;11;2,13;11;3,12;11;3,12;11;2,258419
258969,,,,,258969
258971,13;11;2,12;11;1,12;11;2,12;11;3,258971
