,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
825,142966,,,,,142966,3,2021-10-25
826,142969,-2;-5;3,5;-4;-1,-3;4;5,-1;2;0,142969,3,2021-10-25
827,143244,,,,,143244,3,2021-10-25
828,143247,1;-7;7,-3;5;5,-4;-4;4,-2;-4;-3,143247,3,2021-10-25
829,143513,,,,,143513,3,2021-10-25
830,143516,1;-3;-1,0;4;0,1;-8;-5,0;0;5,143516,3,2021-10-25
831,143787,,,,,143787,3,2021-10-25
832,143789,-1;-3;1,4;-2;0,-2;2;-1,4;-3;-3,143789,3,2021-10-25
833,144061,,,,,144061,3,2021-10-25
834,144064,5;-6;-5,3;-3;-3,-2;-4;7,0;-2;5,144064,3,2021-10-25
835,144336,,,,,144336,3,2021-10-25
836,144339,1;-8;1,-2;-6;9,-5;-10;-1,-3;-4;6,144339,3,2021-10-25
837,144621,,,,,144621,3,2021-10-25
838,144624,0;-5;-6,3;3;6,5;-2;6,0;-4;0,144624,3,2021-10-25
839,144887,,,,,144887,3,2021-10-25
840,144894,0;1;8,-7;-1;7,-4;-1;-3,2;6;-4,144894,3,2021-10-25
841,145162,,,,,145162,3,2021-10-25
842,145165,-6;9;-2,5;-5;-10,-4;-7;2,3;0;6,145165,3,2021-10-25
843,145437,,,,,145437,3,2021-10-25
844,145445,-5;-6;12,7;0;1,0;12;0,-1;2;11,145445,3,2021-10-25
845,145721,,,,,145721,3,2021-10-25
846,145724,-10;-14;-1,-11;0;5,-5;-4;4,-5;-2;0,145724,3,2021-10-25
847,145988,,,,,145988,3,2021-10-25
848,145995,6;-1;-2,1;-7;-1,0;-10;8,5;-12;-2,145995,3,2021-10-25
849,146263,,,,,146263,3,2021-10-25
850,146266,4;-11;5,5;1;6,-2;-12;3,1;-4;9,146266,3,2021-10-25
851,146538,,,,,146538,3,2021-10-25
852,146541,-5;-5;-1,-1;0;-8,-5;3;-10,-1;-10;-5,146541,3,2021-10-25
853,146807,,,,,146807,3,2021-10-25
854,146810,2;0;-9,-1;0;0,0;-4;-2,0;0;-2,146810,3,2021-10-25
855,147083,,,,,147083,3,2021-10-25
856,147086,-2;-3;6,0;-9;4,1;-1;-5,2;2;-1,147086,3,2021-10-25
857,147358,,,,,147358,3,2021-10-25
858,147360,5;-12;0,-2;-5;-14,-3;-8;-5,-2;-2;4,147360,3,2021-10-25
859,147627,,,,,147627,3,2021-10-25
860,147630,0;4;0,-3;-15;5,-6;-8;9,-1;-7;15,147630,3,2021-10-25
861,147908,,,,,147908,3,2021-10-25
862,147911,-7;-10;7,0;-2;0,0;3;-10,3;-2;2,147911,3,2021-10-25
863,148177,,,,,148177,3,2021-10-25
864,148180,-1;0;9,5;-12;4,-1;3;-4,-4;-6;13,148180,3,2021-10-25
865,148471,,,,,148471,3,2021-10-25
866,148474,-4;7;9,-3;-7;10,-3;-6;3,-2;-9;13,148474,3,2021-10-25
867,148741,,,,,148741,3,2021-10-25
868,148744,-3;1;5,-1;-6;9,0;-6;0,-6;-2;8,148744,3,2021-10-25
869,149014,,,,,149014,3,2021-10-25
870,149023,1;-3;-6,3;-10;7,-3;-4;-2,4;-4;-5,149023,3,2021-10-25
871,149299,,,,,149299,3,2021-10-25
872,149302,-1;-8;-6,0;-4;0,-3;-7;-4,-8;-3;5,149302,3,2021-10-25
873,149567,,,,,149567,3,2021-10-25
874,149574,-2;0;-1,3;-3;2,-3;-6;5,-8;-1;-1,149574,3,2021-10-25
875,149841,,,,,149841,3,2021-10-25
876,149844,-6;-1;-7,-4;-2;-4,2;-8;-2,0;-4;-7,149844,3,2021-10-25
877,150117,,,,,150117,3,2021-10-25
878,150126,-3;2;8,-4;6;6,-4;-10;0,-5;-9;0,150126,3,2021-10-25
879,150393,,,,,150393,3,2021-10-25
880,150395,-1;0;0,-4;-5;-4,-1;-8;0,-5;0;-2,150395,3,2021-10-25
881,150668,,,,,150668,3,2021-10-25
882,150671,-9;1;-9,-5;0;2,-3;-5;-5,-6;3;8,150671,3,2021-10-25
883,150943,,,,,150943,3,2021-10-25
884,150945,-4;-4;-9,1;7;-3,-7;1;-5,0;-3;2,150945,3,2021-10-25
885,151218,,,,,151218,3,2021-10-25
886,151221,0;-11;-4,-1;-1;11,-3;1;1,-7;-4;6,151221,3,2021-10-25
887,151502,,,,,151502,3,2021-10-25
888,151504,-1;-8;-11,1;5;-5,-6;-2;0,5;8;-12,151504,3,2021-10-25
889,151772,,,,,151772,3,2021-10-25
890,151775,5;0;0,6;0;-13,-5;-9;0,5;-7;-3,151775,3,2021-10-25
891,152044,,,,,152044,3,2021-10-25
892,152047,-1;-3;-9,-2;-1;1,1;-12;5,2;-5;-2,152047,3,2021-10-25
893,152320,,,,,152320,3,2021-10-25
894,152323,1;-6;10,-3;-3;8,-1;-9;0,2;-7;-6,152323,3,2021-10-25
895,152594,,,,,152594,3,2021-10-25
896,152596,-4;-6;3,-5;-3;2,1;-3;-1,0;-5;6,152596,3,2021-10-25
897,152863,,,,,152863,3,2021-10-25
898,152866,7;-8;-19,2;-9;-5,0;-7;6,0;-2;7,152866,3,2021-10-25
899,153138,,,,,153138,3,2021-10-25
900,153140,0;0;4,0;-7;-5,-5;2;9,-2;1;0,153140,3,2021-10-25
901,153408,,,,,153408,3,2021-10-25
902,153410,2;2;6,0;0;-3,0;-3;0,0;2;-5,153410,3,2021-10-25
903,153683,,,,,153683,3,2021-10-25
904,153693,5;-1;-4,3;0;-6,0;-1;0,2;0;-3,153693,3,2021-10-25
905,153961,,,,,153961,3,2021-10-25
906,153963,0;-7;-9,1;-3;3,2;-4;7,0;4;-1,153963,3,2021-10-25
907,154227,,,,,154227,3,2021-10-25
908,154235,-2;-8;1,1;5;3,5;-1;-1,1;4;0,154235,3,2021-10-25
909,154504,,,,,154504,3,2021-10-25
910,154507,4;-2;0,8;-5;9,3;-6;2,2;-3;2,154507,3,2021-10-25
911,154778,,,,,154778,3,2021-10-25
912,154780,0;-5;-4,1;-3;-5,0;-12;8,2;1;-1,154780,3,2021-10-25
913,155054,,,,,155054,3,2021-10-25
914,155057,6;-11;3,5;6;-5,9;3;8,10;0;-9,155057,3,2021-10-25
915,155323,,,,,155323,3,2021-10-25
916,155326,9;-6;1,-2;0;1,-4;-4;2,-1;8;3,155326,3,2021-10-25
917,155597,,,,,155597,3,2021-10-25
918,155600,0;-3;2,6;5;-6,-1;0;1,2;1;4,155600,3,2021-10-25
919,155867,,,,,155867,3,2021-10-25
920,155870,6;0;-5,3;-2;-3,-3;3;-1,3;1;-6,155870,3,2021-10-25
921,156141,,,,,156141,3,2021-10-25
922,156144,2;0;2,2;-10;2,2;-2;5,0;-3;1,156144,3,2021-10-25
923,156412,,,,,156412,3,2021-10-25
924,156416,1;-3;-2,-3;-3;3,3;3;0,2;0;10,156416,3,2021-10-25
925,156685,,,,,156685,3,2021-10-25
926,156688,0;-11;-10,-2;-9;0,11;5;1,6;-1;2,156688,3,2021-10-25
927,156955,,,,,156955,3,2021-10-25
928,156958,1;-5;3,5;4;-6,-8;2;0,-7;9;0,156958,3,2021-10-25
929,157223,,,,,157223,3,2021-10-25
930,157233,0;-10;3,-5;-8;9,0;-6;0,7;-3;-4,157233,3,2021-10-25
931,157500,,,,,157500,3,2021-10-25
932,157502,2;-14;0,3;6;-2,2;0;4,7;0;-3,157502,3,2021-10-25
933,157771,,,,,157771,3,2021-10-25
934,157779,7;4;-1,-3;7;6,14;0;-8,0;0;-4,157779,3,2021-10-25
935,158051,,,,,158051,3,2021-10-25
936,158053,-4;-10;-2,-3;-9;2,1;10;0,0;-6;-3,158053,3,2021-10-25
937,158320,,,,,158320,3,2021-10-25
938,158323,3;-11;-6,2;-2;-1,9;-5;-5,-6;0;1,158323,3,2021-10-25
939,158601,,,,,158601,3,2021-10-25
940,158604,2;-2;-9,-1;-9;-8,7;0;17,-2;-4;-5,158604,3,2021-10-25
941,158872,,,,,158872,3,2021-10-25
942,158875,3;-2;8,-2;0;0,7;-6;1,1;-11;1,158875,3,2021-10-25
943,159158,,,,,159158,3,2021-10-25
944,159161,7;-1;4,3;-3;-3,-5;0;-7,4;7;-3,159161,3,2021-10-25
945,159426,,,,,159426,3,2021-10-25
946,159429,-6;-4;-11,5;7;-2,1;1;-5,-6;3;-6,159429,3,2021-10-25
947,159714,,,,,159714,3,2021-10-25
948,159716,5;2;8,4;0;5,-2;6;2,1;-1;1,159716,3,2021-10-25
949,159990,,,,,159990,3,2021-10-25
950,159993,0;6;-5,-5;0;17,-3;-3;0,0;6;-7,159993,3,2021-10-25
951,160269,,,,,160269,3,2021-10-25
952,160272,0;7;4,1;-2;-2,-3;0;6,2;6;0,160272,3,2021-10-25
953,160545,,,,,160545,3,2021-10-25
954,160548,0;1;-6,3;7;0,3;6;1,1;1;-5,160548,3,2021-10-25
955,160823,,,,,160823,3,2021-10-25
956,160831,10;0;7,7;0;5,8;5;-1,8;3;4,160831,3,2021-10-25
957,161102,,,,,161102,3,2021-10-25
958,161105,8;0;4,9;-5;3,7;1;1,7;-3;-5,161105,3,2021-10-25
959,161380,,,,,161380,3,2021-10-25
960,161387,8;4;1,13;0;3,11;0;9,7;0;2,161387,3,2021-10-25
961,161664,,,,,161664,3,2021-10-25
962,161667,11;-3;16,10;-12;8,9;-2;-3,15;-4;2,161667,3,2021-10-25
963,161931,,,,,161931,3,2021-10-25
964,161939,2;-1;0,8;-10;0,12;-3;0,10;-4;-3,161939,3,2021-10-25
965,162203,,,,,162203,3,2021-10-25
966,162206,10;-5;-2,2;-11;6,9;-7;-7,10;-12;3,162206,3,2021-10-25
967,162486,,,,,162486,3,2021-10-25
968,162488,11;-3;0,11;0;8,16;-11;4,16;-9;9,162488,3,2021-10-25
969,162754,,,,,162754,3,2021-10-25
970,162757,10;-5;6,13;-10;-1,15;-9;6,19;-4;7,162757,3,2021-10-25
971,163031,,,,,163031,3,2021-10-25
972,163034,16;-3;4,22;-8;3,17;-6;9,15;-9;3,163034,3,2021-10-25
973,163317,,,,,163317,3,2021-10-25
974,163320,21;-9;4,19;-8;3,15;-4;0,19;-2;6,163320,3,2021-10-25
975,163593,,,,,163593,3,2021-10-25
976,163595,15;-3;3,18;-5;2,15;-7;8,16;-5;10,163595,3,2021-10-25
977,163871,,,,,163871,3,2021-10-25
978,163874,20;-6;0,17;-9;0,14;-10;10,14;-8;0,163874,3,2021-10-25
979,164144,,,,,164144,3,2021-10-25
980,164146,15;-7;0,15;-11;4,11;-4;3,15;-8;7,164146,3,2021-10-25
981,164425,,,,,164425,3,2021-10-25
982,164428,16;-2;0,18;-10;-22,8;1;5,10;-1;18,164428,3,2021-10-25
983,164694,,,,,164694,3,2021-10-25
984,164697,8;0;17,11;-7;15,10;-1;12,16;5;-4,164697,3,2021-10-25
985,164963,,,,,164963,3,2021-10-25
986,164971,10;-10;-12,7;-2;-5,2;-4;2,1;2;11,164971,3,2021-10-25
987,165232,,,,,165232,3,2021-10-25
988,165235,6;15;15,7;15;13,10;12;9,2;7;-8,165235,3,2021-10-25
989,165500,,,,,165500,3,2021-10-25
990,165509,3;10;-12,0;6;4,5;3;-2,1;9;-1,165509,3,2021-10-25
991,165771,,,,,165771,3,2021-10-25
992,165774,0;10;6,2;17;4,1;13;9,3;8;8,165774,3,2021-10-25
993,166045,,,,,166045,3,2021-10-25
994,166052,5;15;-13,1;13;-3,1;17;1,1;21;0,166052,3,2021-10-25
995,166326,,,,,166326,3,2021-10-25
996,166329,-2;22;-2,-2;19;-2,1;21;15,1;34;16,166329,3,2021-10-25
997,166602,,,,,166602,3,2021-10-25
998,166605,1;24;-19,0;24;-5,5;31;-10,4;27;-13,166605,3,2021-10-25
999,166883,,,,,166883,3,2021-10-25
1000,166886,0;43;4,3;32;3,5;39;5,11;38;8,166886,3,2021-10-25
1001,167152,,,,,167152,3,2021-10-25
1002,167155,6;34;17,11;39;-18,6;29;5,12;20;11,167155,3,2021-10-25
1003,167427,,,,,167427,3,2021-10-25
1004,167430,7;25;6,9;28;-4,17;40;-13,15;27;3,167430,3,2021-10-25
1005,167696,,,,,167696,3,2021-10-25
1006,167699,12;17;14,11;26;2,11;14;-15,-8;30;21,167699,3,2021-10-25
1007,167972,,,,,167972,3,2021-10-25
1008,167974,-1;19;-7,1;10;7,1;12;8,-1;5;-6,167974,3,2021-10-25
1009,168241,,,,,168241,3,2021-10-25
1010,168244,-7;24;4,-4;22;8,-13;7;5,-12;3;-3,168244,3,2021-10-25
1011,168517,,,,,168517,3,2021-10-25
1012,168519,-13;7;-2,-14;0;-9,-23;3;-2,-14;4;-3,168519,3,2021-10-25
1013,168785,,,,,168785,3,2021-10-25
1014,168787,-11;5;-20,-20;11;-3,-19;22;2,-18;15;0,168787,3,2021-10-25
1015,169060,,,,,169060,3,2021-10-25
1016,169063,-15;3;-1,-16;-4;3,-13;-10;-8,-17;-2;-2,169063,3,2021-10-25
1017,169336,,,,,169336,3,2021-10-25
1018,169338,-19;0;-7,-17;6;4,-12;11;3,-19;4;-2,169338,3,2021-10-25
1019,169621,,,,,169621,3,2021-10-25
1020,169628,-14;1;-5,-10;-2;-8,-10;-9;-15,-17;1;-2,169628,3,2021-10-25
1021,169899,,,,,169899,3,2021-10-25
1022,169902,-19;9;-4,-20;11;0,-15;5;-11,-16;-5;4,169902,3,2021-10-25
1023,170171,,,,,170171,3,2021-10-25
1024,170179,-19;-4;3,-20;0;1,-21;6;-5,-20;14;-1,170179,3,2021-10-25
1025,170443,,,,,170443,3,2021-10-25
1026,170445,-22;12;-15,-21;1;-2,-21;-3;-10,-21;0;-2,170445,3,2021-10-25
1027,170721,,,,,170721,3,2021-10-25
1028,170728,-18;2;-2,-15;8;0,-23;17;-9,-20;7;-12,170728,3,2021-10-25
1029,171000,,,,,171000,3,2021-10-25
1030,171002,-22;1;-5,-20;0;-14,-22;0;3,-18;-3;-20,171002,3,2021-10-25
1031,171273,,,,,171273,3,2021-10-25
1032,171282,-22;-4;-14,-23;12;-2,-19;9;6,-19;4;-11,171282,3,2021-10-25
1033,171557,,,,,171557,3,2021-10-25
1034,171559,-19;3;4,-20;11;5,-12;4;-8,-4;-5;8,171559,3,2021-10-25
1035,171826,,,,,171826,3,2021-10-25
1036,171829,-10;2;-6,-14;4;15,-17;18;-4,-11;0;-7,171829,3,2021-10-25
1037,172101,,,,,172101,3,2021-10-25
1038,172104,-17;0;-13,-18;-5;-9,-9;-5;7,2;2;-9,172104,3,2021-10-25
1039,172377,,,,,172377,3,2021-10-25
1040,172380,-17;17;9,-20;22;1,-16;0;-21,-17;-1;-14,172380,3,2021-10-25
1041,172652,,,,,172652,3,2021-10-25
1042,172655,-12;6;-6,-17;-2;0,-17;-12;-12,-24;-8;13,172655,3,2021-10-25
1043,172924,,,,,172924,3,2021-10-25
1044,172928,-23;14;-2,-23;8;17,-11;0;-19,-20;-10;16,172928,3,2021-10-25
1045,173196,,,,,173196,3,2021-10-25
1046,173199,-14;4;-23,-41;10;6,-17;9;6,-28;32;13,173199,3,2021-10-25
1047,173465,,,,,173465,3,2021-10-25
1048,173468,-18;3;-4,-10;9;-14,-19;-3;-21,-14;2;-25,173468,3,2021-10-25
1049,173740,,,,,173740,3,2021-10-25
1050,173743,-24;4;-20,-25;11;-7,-18;12;-9,-16;0;-4,173743,3,2021-10-25
1051,174014,,,,,174014,3,2021-10-25
1052,174017,-13;-7;9,-15;0;2,-20;-2;19,-17;14;-3,174017,3,2021-10-25
1053,174284,,,,,174284,3,2021-10-25
1054,174286,-25;2;0,-18;0;-6,-14;6;-1,-17;6;1,174286,3,2021-10-25
1055,174554,,,,,174554,3,2021-10-25
1056,174557,-9;2;-21,-12;5;-22,-16;5;-14,-11;4;-9,174557,3,2021-10-25
1057,174830,,,,,174830,3,2021-10-25
1058,174832,-12;8;-6,-12;-2;-10,-10;-4;-12,-8;-4;-10,174832,3,2021-10-25
1059,175104,,,,,175104,3,2021-10-25
1060,175107,-14;0;-5,-15;1;2,-16;11;0,-11;-2;5,175107,3,2021-10-25
1061,175383,,,,,175383,3,2021-10-25
1062,175386,-8;-6;0,-10;6;0,-3;3;2,-11;0;3,175386,3,2021-10-25
1063,175654,,,,,175654,3,2021-10-25
1064,175657,-9;3;3,-5;2;-1,-13;2;1,-15;2;-4,175657,3,2021-10-25
1065,175930,,,,,175930,3,2021-10-25
1066,175938,-8;4;-4,-6;2;-2,-11;7;-9,-11;1;-3,175938,3,2021-10-25
1067,176205,,,,,176205,3,2021-10-25
1068,176207,-6;-3;-1,-7;-2;1,-10;-8;-1,-7;0;1,176207,3,2021-10-25
1069,176480,,,,,176480,3,2021-10-25
1070,176487,-7;0;0,-8;2;8,-9;-2;-1,-12;2;-6,176487,3,2021-10-25
1071,176755,,,,,176755,3,2021-10-25
1072,176758,-9;-1;-2,-11;0;-4,-14;5;-4,-12;-6;-2,176758,3,2021-10-25
1073,177027,,,,,177027,3,2021-10-25
1074,177036,-9;0;0,-9;-2;-9,-5;-3;-5,-9;2;-3,177036,3,2021-10-25
1075,177306,,,,,177306,3,2021-10-25
1076,177308,-5;-3;-16,-1;0;-9,-4;0;-4,-7;4;-7,177308,3,2021-10-25
1077,177582,,,,,177582,3,2021-10-25
1078,177585,-8;-1;0,-9;7;3,-3;-2;2,-6;0;6,177585,3,2021-10-25
1079,177857,,,,,177857,3,2021-10-25
1080,177859,-13;8;14,-7;1;-1,0;0;-10,-5;3;9,177859,3,2021-10-25
1081,178129,,,,,178129,3,2021-10-25
1082,178132,-2;1;4,5;0;-16,-10;0;11,-6;6;-2,178132,3,2021-10-25
1083,178402,,,,,178402,3,2021-10-25
1084,178405,9;5;3,2;3;8,-5;3;6,6;1;0,178405,3,2021-10-25
1085,178676,,,,,178676,3,2021-10-25
1086,178679,2;0;-1,2;6;-4,1;0;2,0;5;5,178679,3,2021-10-25
1087,178954,,,,,178954,3,2021-10-25
1088,178957,0;3;3,2;3;0,2;-1;-2,-5;0;-5,178957,3,2021-10-25
1089,179221,,,,,179221,3,2021-10-25
1090,179223,0;3;4,2;0;2,-5;0;0,1;0;-8,179223,3,2021-10-25
1091,179502,,,,,179502,3,2021-10-25
1092,179505,0;-1;-4,-4;-2;-4,1;1;-7,-3;-3;2,179505,3,2021-10-25
1093,179771,,,,,179771,3,2021-10-25
1094,179773,-2;3;-5,-3;6;-2,-6;0;0,-10;0;40,179773,3,2021-10-25
1095,180034,,,,,180034,3,2021-10-25
1096,180041,-1;1;-2,-4;0;5,-7;18;6,-10;0;6,180041,3,2021-10-25
1097,180302,,,,,180302,3,2021-10-25
1098,180305,-4;0;6,-9;0;5,-3;4;4,-3;1;0,180305,3,2021-10-25
1099,180572,,,,,180572,3,2021-10-25
1100,180580,-7;4;6,-6;2;1,-5;5;3,-3;1;-4,180580,3,2021-10-25
1101,180850,,,,,180850,3,2021-10-25
1102,180853,0;-1;-3,-7;0;1,-4;0;8,-5;6;0,180853,3,2021-10-25
1103,181123,,,,,181123,3,2021-10-25
1104,181130,-5;-1;9,-10;5;6,-7;3;-4,-6;-2;0,181130,3,2021-10-25
1105,181392,,,,,181392,3,2021-10-25
1106,181394,-10;4;-1,-2;9;0,-6;2;0,-8;2;10,181394,3,2021-10-25
1107,181660,,,,,181660,3,2021-10-25
1108,181663,-5;5;3,-5;3;0,-3;-2;7,-3;0;0,181663,3,2021-10-25
1109,181937,,,,,181937,3,2021-10-25
1110,181940,-7;1;0,-5;0;-2,-8;1;4,-6;0;4,181940,3,2021-10-25
1111,182206,,,,,182206,3,2021-10-25
1112,182208,-6;-4;-2,-1;2;2,-7;1;3,-3;0;-2,182208,3,2021-10-25
1113,182487,,,,,182487,3,2021-10-25
1114,182490,-2;-3;-10,-5;7;-11,-4;-2;-7,-5;2;5,182490,3,2021-10-25
1115,182761,,,,,182761,3,2021-10-25
1116,182764,-8;0;0,-5;9;0,-3;2;-3,-8;3;4,182764,3,2021-10-25
1117,183043,,,,,183043,3,2021-10-25
1118,183045,-6;4;15,-6;3;8,-6;0;6,-1;2;7,183045,3,2021-10-25
1119,183318,,,,,183318,3,2021-10-25
1120,183321,-3;-2;1,0;-3;2,-5;8;9,-10;0;2,183321,3,2021-10-25
1121,183595,,,,,183595,3,2021-10-25
1122,183597,-2;-5;-2,-3;2;-7,1;-1;-3,-5;-5;19,183597,3,2021-10-25
1123,183863,,,,,183863,3,2021-10-25
1124,183865,-3;0;3,-1;7;-1,-2;0;4,0;0;1,183865,3,2021-10-25
1125,184138,,,,,184138,3,2021-10-25
1126,184146,-4;1;-5,0;-4;-6,0;2;-4,1;0;-1,184146,3,2021-10-25
1127,184425,,,,,184425,3,2021-10-25
1128,184428,-2;-2;0,0;1;0,-3;2;0,0;-1;-7,184428,3,2021-10-25
1129,184701,,,,,184701,3,2021-10-25
1130,184709,-1;-2;0,2;3;-5,0;6;-6,2;-11;0,184709,3,2021-10-25
1131,184977,,,,,184977,3,2021-10-25
1132,184979,3;1;-4,0;0;-4,-8;-1;-6,6;1;-9,184979,3,2021-10-25
1133,185245,,,,,185245,3,2021-10-25
1134,185248,1;3;1,0;2;-4,2;-2;-7,-2;3;1,185248,3,2021-10-25
1135,185527,,,,,185527,3,2021-10-25
1136,185529,1;3;-10,0;3;2,4;-2;-4,2;5;-11,185529,3,2021-10-25
1137,185802,,,,,185802,3,2021-10-25
1138,185805,-3;3;0,0;2;-9,-1;3;-5,1;4;-7,185805,3,2021-10-25
1139,186089,,,,,186089,3,2021-10-25
1140,186092,-2;0;-3,0;2;1,0;3;-5,1;6;-10,186092,3,2021-10-25
1141,186352,,,,,186352,3,2021-10-25
1142,186355,1;4;-10,-2;1;-8,-3;1;-2,1;6;0,186355,3,2021-10-25
1143,186635,,,,,186635,3,2021-10-25
1144,186638,-3;1;-2,-3;4;-3,4;5;-9,-2;-2;-9,186638,3,2021-10-25
1145,186904,,,,,186904,3,2021-10-25
1146,186906,-4;-1;0,1;3;-4,4;1;-2,0;0;-4,186906,3,2021-10-25
1147,187183,,,,,187183,3,2021-10-25
1148,187186,0;-3;-4,0;-1;-1,-2;0;4,-1;3;-2,187186,3,2021-10-25
1149,187454,,,,,187454,3,2021-10-25
1150,187457,0;-1;-4,-2;1;-8,-4;-1;-1,4;-1;-5,187457,3,2021-10-25
1151,187729,,,,,187729,3,2021-10-25
1152,187738,0;-1;0,3;1;0,-1;-3;3,2;-6;0,187738,3,2021-10-25
1153,188005,,,,,188005,3,2021-10-25
1154,188007,5;0;-5,3;-1;-5,8;0;-3,9;0;-1,188007,3,2021-10-25
1155,188279,,,,,188279,3,2021-10-25
1156,188286,5;-2;-1,3;-2;2,7;-2;-3,8;-1;-1,188286,3,2021-10-25
1157,188554,,,,,188554,3,2021-10-25
1158,188557,13;0;-4,4;-3;-6,7;-7;-4,2;-1;-8,188557,3,2021-10-25
1159,188830,,,,,188830,3,2021-10-25
1160,188839,0;-11;-7,9;2;-1,5;-1;5,14;0;4,188839,3,2021-10-25
1161,189106,,,,,189106,3,2021-10-25
1162,189108,7;1;8,5;-3;5,11;-2;6,16;-6;-1,189108,3,2021-10-25
1163,189380,,,,,189380,3,2021-10-25
1164,189383,5;-7;-5,8;-6;-10,13;1;-14,12;1;11,189383,3,2021-10-25
1165,189657,,,,,189657,3,2021-10-25
1166,189659,3;-7;14,4;-8;-12,9;-8;1,11;-6;-2,189659,3,2021-10-25
1167,189931,,,,,189931,3,2021-10-25
1168,189934,6;0;-9,6;-7;-2,7;-4;-9,4;0;-7,189934,3,2021-10-25
1169,190214,,,,,190214,3,2021-10-25
1170,190217,8;-6;2,6;-9;0,9;-7;6,10;0;0,190217,3,2021-10-25
1171,190481,,,,,190481,3,2021-10-25
1172,190484,5;-11;0,9;-11;0,9;-4;3,6;0;-8,190484,3,2021-10-25
1173,190759,,,,,190759,3,2021-10-25
1174,190761,6;-11;2,5;-6;1,8;-2;0,12;-2;0,190761,3,2021-10-25
1175,191026,,,,,191026,3,2021-10-25
1176,191029,7;2;2,15;2;0,9;-2;4,9;-1;5,191029,3,2021-10-25
1177,191307,,,,,191307,3,2021-10-25
1178,191309,10;-7;4,10;-4;6,6;-3;4,17;-5;-4,191309,3,2021-10-25
1179,191570,,,,,191570,3,2021-10-25
1180,191572,11;-3;-1,17;-7;0,19;-5;3,13;0;7,191572,3,2021-10-25
1181,191841,,,,,191841,3,2021-10-25
1182,191849,10;0;8,13;-2;4,11;4;12,11;2;15,191849,3,2021-10-25
1183,192121,,,,,192121,3,2021-10-25
1184,192123,13;4;7,15;-2;12,12;2;31,16;-3;2,192123,3,2021-10-25
1185,192396,,,,,192396,3,2021-10-25
1186,192405,10;-6;-6,7;-6;10,15;-1;-8,17;3;-20,192405,3,2021-10-25
1187,192671,,,,,192671,3,2021-10-25
1188,192674,18;-4;-1,15;-11;8,20;1;5,14;0;-1,192674,3,2021-10-25
1189,192942,,,,,192942,3,2021-10-25
1190,192950,15;-6;14,14;6;11,8;2;7,16;14;12,192950,3,2021-10-25
1191,193222,,,,,193222,3,2021-10-25
1192,193225,11;4;10,12;4;6,17;5;9,15;5;0,193225,3,2021-10-25
1193,193491,,,,,193491,3,2021-10-25
1194,193494,13;0;15,17;3;7,14;3;2,12;5;3,193494,3,2021-10-25
1195,193766,,,,,193766,3,2021-10-25
1196,193769,21;2;7,16;5;11,13;2;6,19;4;10,193769,3,2021-10-25
1197,194042,,,,,194042,3,2021-10-25
1198,194044,19;-3;9,16;0;6,18;1;11,18;7;0,194044,3,2021-10-25
1199,194318,,,,,194318,3,2021-10-25
1200,194321,15;1;3,21;3;3,24;2;7,15;0;7,194321,3,2021-10-25
1201,194585,,,,,194585,3,2021-10-25
1202,194588,20;-1;4,20;0;5,18;3;2,20;-1;8,194588,3,2021-10-25
1203,194867,,,,,194867,3,2021-10-25
1204,194870,19;0;8,19;6;7,18;1;0,23;2;5,194870,3,2021-10-25
1205,195144,,,,,195144,3,2021-10-25
1206,195147,23;2;4,23;-1;0,20;5;5,20;4;2,195147,3,2021-10-25
1207,195424,,,,,195424,3,2021-10-25
1208,195427,27;0;2,26;0;0,20;6;5,20;2;12,195427,3,2021-10-25
1209,195699,,,,,195699,3,2021-10-25
1210,195702,23;3;4,20;4;9,19;5;4,16;-1;8,195702,3,2021-10-25
1211,195962,,,,,195962,3,2021-10-25
1212,195971,21;1;-1,20;6;6,21;3;3,16;4;8,195971,3,2021-10-25
1213,196238,,,,,196238,3,2021-10-25
1214,196241,23;3;7,21;2;8,26;0;5,23;7;6,196241,3,2021-10-25
1215,196506,,,,,196506,3,2021-10-25
1216,196513,21;9;8,21;5;5,20;4;9,26;8;2,196513,3,2021-10-25
1217,196775,,,,,196775,3,2021-10-25
1218,196779,16;2;12,20;6;9,17;5;14,25;1;15,196779,3,2021-10-25
1219,197046,,,,,197046,3,2021-10-25
1220,197049,23;2;4,25;1;4,20;1;9,20;1;13,197049,3,2021-10-25
1221,197320,,,,,197320,3,2021-10-25
1222,197322,17;2;5,20;3;1,16;1;0,21;-1;5,197322,3,2021-10-25
1223,197588,,,,,197588,3,2021-10-25
1224,197592,18;4;7,22;6;9,25;3;6,20;1;5,197592,3,2021-10-25
1225,197864,,,,,197864,3,2021-10-25
1226,197867,20;6;4,19;4;1,16;0;5,16;4;5,197867,3,2021-10-25
1227,198138,,,,,198138,3,2021-10-25
1228,198141,19;6;5,20;2;5,18;1;4,17;4;4,198141,3,2021-10-25
1229,198420,,,,,198420,3,2021-10-25
1230,198423,16;4;2,16;1;3,14;1;2,15;4;4,198423,3,2021-10-25
1231,198689,,,,,198689,3,2021-10-25
1232,198692,13;2;1,13;4;3,14;2;5,13;3;4,198692,3,2021-10-25
1233,198969,,,,,198969,3,2021-10-25
1234,198972,10;4;4,10;3;3,9;2;2,7;2;2,198972,3,2021-10-25
