,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
3603,551306,,,,,551306,31,2021-11-28
3604,551313,11;-1;-2,6;-18;-1,9;-13;1,9;-14;1,551313,31,2021-11-28
3605,551585,,,,,551585,31,2021-11-28
3606,551588,5;-19;0,9;-20;11,10;-15;4,0;-21;-7,551588,31,2021-11-28
3607,551856,,,,,551856,31,2021-11-28
3608,551865,9;-19;6,11;-24;-3,14;-28;2,9;-28;1,551865,31,2021-11-28
3609,552139,,,,,552139,31,2021-11-28
3610,552141,13;-21;11,9;-26;0,7;-21;3,9;-27;6,552141,31,2021-11-28
3611,552412,,,,,552412,31,2021-11-28
3612,552419,17;-24;4,13;-33;0,9;-11;7,4;-27;0,552419,31,2021-11-28
3613,552681,,,,,552681,31,2021-11-28
3614,552684,12;-19;-2,12;-21;-8,13;-32;-3,1;-38;4,552684,31,2021-11-28
3615,552944,,,,,552944,31,2021-11-28
3616,552946,15;-32;-4,1;-31;2,5;-32;3,0;-36;0,552946,31,2021-11-28
3617,553228,,,,,553228,31,2021-11-28
3618,553231,14;-29;-8,13;-24;6,5;-25;-2,7;-32;2,553231,31,2021-11-28
3619,553495,,,,,553495,31,2021-11-28
3620,553497,6;-30;0,9;-31;-3,10;-28;2,13;-20;0,553497,31,2021-11-28
3621,553780,,,,,553780,31,2021-11-28
3622,553783,5;-30;9,10;-24;1,9;-24;-6,6;-28;0,553783,31,2021-11-28
3623,554045,,,,,554045,31,2021-11-28
3624,554048,6;-25;3,4;-25;0,9;-28;3,7;-28;-3,554048,31,2021-11-28
3625,554330,,,,,554330,31,2021-11-28
3626,554333,13;-27;-9,10;-33;2,8;-30;1,2;-25;1,554333,31,2021-11-28
3627,554596,,,,,554596,31,2021-11-28
3628,554599,7;-22;-2,11;-21;-3,3;-31;2,7;-32;0,554599,31,2021-11-28
3629,554881,,,,,554881,31,2021-11-28
3630,554884,3;-39;0,7;-30;7,8;-38;-3,5;-24;5,554884,31,2021-11-28
3631,555146,,,,,555146,31,2021-11-28
3632,555149,11;-38;2,6;-25;-5,7;-14;-1,5;-34;2,555149,31,2021-11-28
3633,555420,,,,,555420,31,2021-11-28
3634,555423,7;-29;-5,6;-34;0,6;-30;4,5;-32;2,555423,31,2021-11-28
3635,555691,,,,,555691,31,2021-11-28
3636,555694,5;-34;1,3;-34;2,5;-41;2,9;-41;3,555694,31,2021-11-28
3637,555966,,,,,555966,31,2021-11-28
3638,555973,11;-36;1,8;-34;-1,6;-35;6,8;-35;-3,555973,31,2021-11-28
3639,556234,,,,,556234,31,2021-11-28
3640,556237,2;-30;5,9;-31;5,12;-23;2,4;-22;1,556237,31,2021-11-28
3641,556511,,,,,556511,31,2021-11-28
3642,556519,12;-27;-1,2;-20;-1,2;-21;-7,9;-13;3,556519,31,2021-11-28
3643,556791,,,,,556791,31,2021-11-28
3644,556794,8;-18;0,3;1;0,8;-12;7,0;-13;5,556794,31,2021-11-28
3645,557068,,,,,557068,31,2021-11-28
3646,557075,6;-19;-5,3;-11;4,6;-15;10,3;-10;6,557075,31,2021-11-28
3647,557348,,,,,557348,31,2021-11-28
3648,557351,1;-1;5,0;-10;-1,5;-5;5,6;-1;-12,557351,31,2021-11-28
3649,557620,,,,,557620,31,2021-11-28
3650,557628,3;-10;0,-2;-3;8,9;-5;-5,9;0;0,557628,31,2021-11-28
3651,557902,,,,,557902,31,2021-11-28
3652,557905,-5;-6;0,8;-10;-5,0;6;14,2;-7;-5,557905,31,2021-11-28
3653,558175,,,,,558175,31,2021-11-28
3654,558177,1;-3;-7,8;5;1,1;-7;-3,10;-10;0,558177,31,2021-11-28
3655,558449,,,,,558449,31,2021-11-28
3656,558452,0;10;2,-2;-1;-7,15;-9;-2,2;-12;2,558452,31,2021-11-28
3657,558725,,,,,558725,31,2021-11-28
3658,558728,10;3;4,4;-5;10,9;9;10,15;-1;0,558728,31,2021-11-28
3659,559009,,,,,559009,31,2021-11-28
3660,559012,21;-5;12,24;-3;0,21;-5;3,17;-5;-3,559012,31,2021-11-28
3661,559276,,,,,559276,31,2021-11-28
3662,559279,22;2;7,23;-3;1,20;-5;16,29;-2;3,559279,31,2021-11-28
3663,559560,,,,,559560,31,2021-11-28
3664,559563,16;-10;3,25;0;13,18;-6;15,20;-4;-4,559563,31,2021-11-28
3665,559839,,,,,559839,31,2021-11-28
3666,559842,12;0;0,14;0;-1,7;3;1,21;-8;7,559842,31,2021-11-28
3667,560115,,,,,560115,31,2021-11-28
3668,560118,7;-7;6,17;-12;9,19;-4;4,8;-12;5,560118,31,2021-11-28
3669,560389,,,,,560389,31,2021-11-28
3670,560391,19;-15;6,16;-10;9,17;-4;11,27;-1;13,560391,31,2021-11-28
3671,560665,,,,,560665,31,2021-11-28
3672,560667,9;-1;3,18;-1;6,19;7;0,15;10;-1,560667,31,2021-11-28
3673,560933,,,,,560933,31,2021-11-28
3674,560936,20;-6;5,17;-8;9,21;-15;6,13;-6;1,560936,31,2021-11-28
3675,561212,,,,,561212,31,2021-11-28
3676,561221,25;-1;3,24;8;5,22;-6;6,30;-4;2,561221,31,2021-11-28
3677,561483,,,,,561483,31,2021-11-28
3678,561486,27;-3;11,22;-2;3,25;-10;2,25;-5;9,561486,31,2021-11-28
3679,561753,,,,,561753,31,2021-11-28
3680,561760,18;-6;9,24;-4;7,28;-3;12,30;-6;3,561760,31,2021-11-28
3681,562028,,,,,562028,31,2021-11-28
3682,562031,20;-6;3,31;-6;5,30;-6;4,27;-2;2,562031,31,2021-11-28
3683,562301,,,,,562301,31,2021-11-28
3684,562310,24;-12;7,28;-11;1,24;-11;10,24;-8;-10,562310,31,2021-11-28
3685,562585,,,,,562585,31,2021-11-28
3686,562588,23;-4;7,26;-2;6,30;-9;4,26;-7;7,562588,31,2021-11-28
3687,562853,,,,,562853,31,2021-11-28
3688,562856,22;-3;7,31;-6;8,27;-10;6,30;-6;9,562856,31,2021-11-28
3689,563128,,,,,563128,31,2021-11-28
3690,563131,26;-8;8,22;-5;4,25;-4;2,29;-6;4,563131,31,2021-11-28
3691,563391,,,,,563391,31,2021-11-28
3692,563394,33;-11;5,27;-12;9,25;0;0,27;-9;3,563394,31,2021-11-28
3693,563687,,,,,563687,31,2021-11-28
3694,563690,32;-3;-1,30;-9;6,28;-6;5,23;-6;11,563690,31,2021-11-28
3695,563954,,,,,563954,31,2021-11-28
3696,563957,22;-3;6,22;0;8,25;-5;6,28;-3;4,563957,31,2021-11-28
3697,564224,,,,,564224,31,2021-11-28
3698,564226,28;-7;7,25;-5;9,18;-6;8,21;0;0,564226,31,2021-11-28
3699,564492,,,,,564492,31,2021-11-28
3700,564495,23;-9;4,22;-8;2,22;-5;2,24;-5;5,564495,31,2021-11-28
3701,564773,,,,,564773,31,2021-11-28
3702,564776,21;-4;3,19;-8;2,16;-6;3,17;-6;2,564776,31,2021-11-28
3703,565043,,,,,565043,31,2021-11-28
3704,565046,17;-7;3,19;-3;4,24;-5;0,22;-8;2,565046,31,2021-11-28
3705,565324,,,,,565324,31,2021-11-28
3706,565331,28;-5;7,23;-6;4,24;-5;5,21;-5;4,565331,31,2021-11-28
3707,565594,,,,,565594,31,2021-11-28
3708,565597,20;-8;5,23;-8;4,25;-9;2,22;-6;7,565597,31,2021-11-28
3709,565869,,,,,565869,31,2021-11-28
3710,565877,23;-5;8,29;-8;6,28;-9;4,28;-9;6,565877,31,2021-11-28
3711,566145,,,,,566145,31,2021-11-28
3712,566147,25;-2;6,26;-9;4,26;-8;6,26;-8;6,566147,31,2021-11-28
3713,566419,,,,,566419,31,2021-11-28
3714,566426,25;-8;5,23;-7;8,22;-9;4,18;-8;2,566426,31,2021-11-28
3715,566695,,,,,566695,31,2021-11-28
3716,566697,11;-7;4,9;-8;2,5;-8;3,0;-7;0,566697,31,2021-11-28
3717,566970,,,,,566970,31,2021-11-28
3718,566973,-3;-10;1,-1;-9;-2,-2;-6;-1,4;-8;-3,566973,31,2021-11-28
3719,567245,,,,,567245,31,2021-11-28
3720,567247,-5;-10;-3,0;-8;-4,-4;-8;0,-7;-7;-2,567247,31,2021-11-28
3721,567518,,,,,567518,31,2021-11-28
3722,567521,-8;-11;-1,-12;-8;-3,-15;-7;-3,-17;-6;-2,567521,31,2021-11-28
3723,567803,,,,,567803,31,2021-11-28
3724,567805,-15;-9;-7,-17;-12;-2,-15;-12;0,-13;-11;0,567805,31,2021-11-28
3725,568071,,,,,568071,31,2021-11-28
3726,568074,-17;-2;-5,-20;-5;-10,-21;-3;-6,-19;-14;-2,568074,31,2021-11-28
3727,568354,,,,,568354,31,2021-11-28
3728,568356,-22;-8;3,-18;-7;-4,-14;-14;-8,-18;-20;-3,568356,31,2021-11-28
3729,568622,,,,,568622,31,2021-11-28
3730,568625,-12;-3;0,-25;0;-2,-6;-13;-23,-19;-12;2,568625,31,2021-11-28
3731,568900,,,,,568900,31,2021-11-28
3732,568903,-17;-7;6,-24;-3;1,-14;-10;-3,-19;-15;-1,568903,31,2021-11-28
3733,569169,,,,,569169,31,2021-11-28
3734,569171,-13;-13;-1,-11;-12;6,-16;-15;-9,-10;-10;-4,569171,31,2021-11-28
3735,569441,,,,,569441,31,2021-11-28
3736,569444,-6;-7;2,-12;-15;-4,-16;-12;-5,-12;-13;-2,569444,31,2021-11-28
3737,569710,,,,,569710,31,2021-11-28
3738,569713,-12;-15;-2,-13;-17;-5,-13;-11;-6,-14;-14;-6,569713,31,2021-11-28
3739,569987,,,,,569987,31,2021-11-28
3740,569990,-16;-13;-2,-14;-12;-3,-12;-14;-1,-17;-17;-6,569990,31,2021-11-28
3741,570254,,,,,570254,31,2021-11-28
3742,570257,-15;-16;-6,-14;-12;-4,-14;-11;-7,-14;-18;-5,570257,31,2021-11-28
3743,570539,,,,,570539,31,2021-11-28
3744,570541,-11;-16;-7,-13;-13;-1,-16;-13;-4,-13;-19;6,570541,31,2021-11-28
3745,570811,,,,,570811,31,2021-11-28
3746,570814,-10;-23;-7,-12;-14;-7,-12;-18;-5,-19;-14;-6,570814,31,2021-11-28
3747,571091,,,,,571091,31,2021-11-28
3748,571095,-16;-16;-11,-8;-11;-6,-4;-18;-6,-7;-10;-1,571095,31,2021-11-28
3749,571360,,,,,571360,31,2021-11-28
3750,571363,0;-1;0,-9;-10;3,-9;-15;-4,-12;-6;-3,571363,31,2021-11-28
3751,571636,,,,,571636,31,2021-11-28
3752,571639,-15;-12;-6,-13;-12;1,-17;-5;2,-11;-5;-2,571639,31,2021-11-28
3753,571908,,,,,571908,31,2021-11-28
3754,571911,-10;-13;-4,-12;-12;0,-11;-10;-4,-12;-10;0,571911,31,2021-11-28
3755,572179,,,,,572179,31,2021-11-28
3756,572182,-10;-9;0,-12;-5;-2,-13;-3;-3,-16;-3;0,572182,31,2021-11-28
3757,572450,,,,,572450,31,2021-11-28
3758,572452,-13;-2;1,-11;-4;1,-10;-9;0,-11;-5;-3,572452,31,2021-11-28
3759,572733,,,,,572733,31,2021-11-28
3760,572736,-14;-4;0,-14;-4;-2,-15;-9;-1,-16;-1;2,572736,31,2021-11-28
3761,573009,,,,,573009,31,2021-11-28
3762,573012,-16;-5;-3,-12;-2;-3,-13;-8;0,-9;-3;0,573012,31,2021-11-28
3763,573278,,,,,573278,31,2021-11-28
3764,573285,-13;-4;3,-9;0;0,-11;-3;-3,-4;-3;-7,573285,31,2021-11-28
3765,573552,,,,,573552,31,2021-11-28
3766,573554,-15;-5;0,-11;-2;0,-9;-6;0,-5;-5;-3,573554,31,2021-11-28
3767,573827,,,,,573827,31,2021-11-28
3768,573836,-4;-5;2,-4;-2;1,-4;-3;2,-2;-2;1,573836,31,2021-11-28
3769,574103,,,,,574103,31,2021-11-28
3770,574105,0;-5;3,0;-3;0,0;-2;-3,-5;-2;0,574105,31,2021-11-28
3771,574377,,,,,574377,31,2021-11-28
3772,574386,-1;1;0,0;-2;-3,-2;-4;-2,1;-2;1,574386,31,2021-11-28
3773,574653,,,,,574653,31,2021-11-28
3774,574656,-1;3;2,0;1;1,6;-1;-2,1;-4;0,574656,31,2021-11-28
3775,574927,,,,,574927,31,2021-11-28
3776,574930,2;2;0,0;2;0,3;0;2,1;-1;0,574930,31,2021-11-28
3777,575210,,,,,575210,31,2021-11-28
3778,575213,3;-1;7,-3;0;1,0;2;-2,2;0;-3,575213,31,2021-11-28
3779,575484,,,,,575484,31,2021-11-28
3780,575488,3;-1;-3,2;-4;1,4;-1;-8,2;-2;-9,575488,31,2021-11-28
3781,575767,,,,,575767,31,2021-11-28
3782,575769,-1;0;-15,3;-2;-6,4;-3;-7,1;0;5,575769,31,2021-11-28
3783,576037,,,,,576037,31,2021-11-28
3784,576040,4;-2;0,5;-2;-2,-5;-6;3,0;-7;-5,576040,31,2021-11-28
3785,576318,,,,,576318,31,2021-11-28
3786,576321,6;-4;-3,0;-5;-1,0;2;-5,6;10;0,576321,31,2021-11-28
3787,576586,,,,,576586,31,2021-11-28
3788,576589,3;-7;-5,6;2;-2,4;-1;-6,0;-1;2,576589,31,2021-11-28
3789,576860,,,,,576860,31,2021-11-28
3790,576862,-2;-2;-11,-1;5;-3,9;-4;0,0;0;0,576862,31,2021-11-28
3791,577130,,,,,577130,31,2021-11-28
3792,577132,8;0;7,6;-2;-2,13;-3;0,13;-6;7,577132,31,2021-11-28
3793,577405,,,,,577405,31,2021-11-28
3794,577415,20;-8;-10,13;-5;8,23;-2;10,16;-1;5,577415,31,2021-11-28
3795,577681,,,,,577681,31,2021-11-28
3796,577684,19;-2;10,24;-4;6,18;-6;3,21;-3;1,577684,31,2021-11-28
3797,577958,,,,,577958,31,2021-11-28
3798,577967,19;-10;6,20;0;8,22;-1;3,21;-4;5,577967,31,2021-11-28
3799,578231,,,,,578231,31,2021-11-28
3800,578234,27;-2;5,22;1;2,22;-6;2,19;-5;4,578234,31,2021-11-28
3801,578506,,,,,578506,31,2021-11-28
3802,578515,26;-8;13,22;-6;12,18;-4;12,24;-3;11,578515,31,2021-11-28
3803,578782,,,,,578782,31,2021-11-28
3804,578785,17;2;5,13;-9;19,22;0;10,19;-11;4,578785,31,2021-11-28
3805,579058,,,,,579058,31,2021-11-28
3806,579061,25;4;10,19;-2;5,16;-6;-1,14;4;0,579061,31,2021-11-28
3807,579333,,,,,579333,31,2021-11-28
3808,579336,12;-3;-5,16;-8;0,18;-13;4,13;-8;4,579336,31,2021-11-28
3809,579608,,,,,579608,31,2021-11-28
3810,579610,19;-5;2,15;0;-1,20;-8;5,17;-5;3,579610,31,2021-11-28
3811,579883,,,,,579883,31,2021-11-28
3812,579886,19;1;0,9;-12;2,16;-2;4,16;-4;4,579886,31,2021-11-28
3813,580153,,,,,580153,31,2021-11-28
3814,580156,17;-6;5,16;-9;3,15;-4;2,16;0;9,580156,31,2021-11-28
3815,580433,,,,,580433,31,2021-11-28
3816,580436,20;-6;5,13;-4;6,19;-2;8,20;-4;6,580436,31,2021-11-28
3817,580703,,,,,580703,31,2021-11-28
3818,580706,14;-4;4,17;-3;4,17;0;7,14;-2;3,580706,31,2021-11-28
3819,580977,,,,,580977,31,2021-11-28
3820,580980,13;-4;10,16;-1;2,11;0;4,12;1;6,580980,31,2021-11-28
3821,581248,,,,,581248,31,2021-11-28
3822,581251,15;6;7,15;9;3,11;2;15,17;-2;7,581251,31,2021-11-28
3823,581537,,,,,581537,31,2021-11-28
3824,581540,14;11;6,11;9;3,9;14;4,6;10;9,581540,31,2021-11-28
3825,581810,,,,,581810,31,2021-11-28
3826,581813,6;11;3,3;13;13,4;17;2,2;15;-5,581813,31,2021-11-28
3827,582085,,,,,582085,31,2021-11-28
3828,582094,4;15;-2,3;22;-4,4;16;6,5;16;0,582094,31,2021-11-28
3829,582361,,,,,582361,31,2021-11-28
3830,582364,4;22;0,3;20;6,2;14;1,3;20;1,582364,31,2021-11-28
3831,582630,,,,,582630,31,2021-11-28
3832,582637,4;15;1,7;16;4,4;23;6,5;19;1,582637,31,2021-11-28
3833,582904,,,,,582904,31,2021-11-28
3834,582907,0;10;8,6;19;-5,-2;22;4,0;22;3,582907,31,2021-11-28
3835,583174,,,,,583174,31,2021-11-28
3836,583177,6;18;-8,0;19;-8,5;17;-5,4;13;-4,583177,31,2021-11-28
3837,583459,,,,,583459,31,2021-11-28
3838,583462,0;22;1,-8;20;5,-4;20;-6,-5;8;-4,583462,31,2021-11-28
3839,583738,,,,,583738,31,2021-11-28
3840,583741,-2;3;-4,-9;10;5,-8;3;5,-2;3;8,583741,31,2021-11-28
3841,584043,,,,,584043,31,2021-11-28
3842,584046,0;5;-4,-1;0;-3,-3;0;-2,-2;0;-3,584046,31,2021-11-28
3843,584312,,,,,584312,31,2021-11-28
3844,584315,-7;3;0,-6;3;-7,-3;6;-2,-1;-2;-1,584315,31,2021-11-28
3845,584594,,,,,584594,31,2021-11-28
3846,584596,-3;0;-4,-1;2;-8,-4;5;-1,-2;2;0,584596,31,2021-11-28
3847,584869,,,,,584869,31,2021-11-28
3848,584872,-5;2;0,-1;3;-1,0;3;-3,-1;2;-3,584872,31,2021-11-28
3849,585145,,,,,585145,31,2021-11-28
3850,585147,3;0;4,-2;5;-3,0;8;-2,0;11;3,585147,31,2021-11-28
3851,585413,,,,,585413,31,2021-11-28
3852,585416,-1;18;-5,-6;11;-11,3;7;-9,1;5;-11,585416,31,2021-11-28
3853,585694,,,,,585694,31,2021-11-28
3854,585697,1;12;-2,0;14;1,7;0;-2,0;4;4,585697,31,2021-11-28
3855,585963,,,,,585963,31,2021-11-28
3856,585966,5;6;0,1;8;6,2;7;0,4;5;1,585966,31,2021-11-28
3857,586240,,,,,586240,31,2021-11-28
3858,586247,6;3;1,3;14;-1,1;7;2,2;10;2,586247,31,2021-11-28
3859,586514,,,,,586514,31,2021-11-28
3860,586517,3;12;3,1;10;0,4;5;-2,0;10;2,586517,31,2021-11-28
3861,586789,,,,,586789,31,2021-11-28
3862,586798,2;4;0,4;-2;6,4;2;1,1;0;0,586798,31,2021-11-28
3863,587065,,,,,587065,31,2021-11-28
3864,587067,1;1;0,3;0;-1,0;5;0,3;8;2,587067,31,2021-11-28
3865,587337,,,,,587337,31,2021-11-28
3866,587340,1;2;0,0;8;-3,2;3;7,1;3;6,587340,31,2021-11-28
3867,587610,,,,,587610,31,2021-11-28
3868,587613,1;9;13,1;11;9,0;8;3,1;8;6,587613,31,2021-11-28
3869,587878,,,,,587878,31,2021-11-28
3870,587881,2;13;5,1;12;1,-2;11;12,-1;12;8,587881,31,2021-11-28
3871,588153,,,,,588153,31,2021-11-28
3872,588156,1;18;12,3;12;2,1;14;0,3;12;0,588156,31,2021-11-28
3873,588430,,,,,588430,31,2021-11-28
3874,588432,1;9;-1,7;8;10,7;9;1,7;13;7,588432,31,2021-11-28
3875,588708,,,,,588708,31,2021-11-28
3876,588711,3;15;6,4;10;11,8;16;5,8;13;0,588711,31,2021-11-28
3877,588980,,,,,588980,31,2021-11-28
3878,588982,8;9;11,6;12;0,8;10;3,9;8;1,588982,31,2021-11-28
3879,589260,,,,,589260,31,2021-11-28
3880,589262,10;10;1,10;12;2,7;12;0,14;10;4,589262,31,2021-11-28
3881,589531,,,,,589531,31,2021-11-28
3882,589533,11;16;0,12;13;4,11;17;-4,14;9;2,589533,31,2021-11-28
3883,589806,,,,,589806,31,2021-11-28
3884,589813,15;10;-3,13;11;0,11;15;9,13;12;2,589813,31,2021-11-28
3885,590081,,,,,590081,31,2021-11-28
3886,590084,14;13;3,12;12;3,12;11;8,17;14;7,590084,31,2021-11-28
3887,590357,,,,,590357,31,2021-11-28
3888,590366,14;15;3,13;15;2,7;9;4,16;7;10,590366,31,2021-11-28
3889,590631,,,,,590631,31,2021-11-28
3890,590635,11;14;4,9;15;0,13;16;1,9;10;2,590635,31,2021-11-28
3891,590906,,,,,590906,31,2021-11-28
3892,590914,12;10;-2,10;7;-6,9;9;-3,7;8;-2,590914,31,2021-11-28
3893,591181,,,,,591181,31,2021-11-28
3894,591184,12;6;-11,10;3;-8,7;4;0,8;6;0,591184,31,2021-11-28
3895,591451,,,,,591451,31,2021-11-28
3896,591453,4;8;0,7;10;-7,5;2;-9,10;6;-9,591453,31,2021-11-28
3897,591726,,,,,591726,31,2021-11-28
3898,591729,2;2;-5,7;5;-3,7;5;-6,6;1;-3,591729,31,2021-11-28
3899,592002,,,,,592002,31,2021-11-28
3900,592004,5;4;-6,5;8;0,7;8;-6,2;3;-6,592004,31,2021-11-28
3901,592270,,,,,592270,31,2021-11-28
3902,592273,5;12;-6,6;15;-4,7;16;-2,7;16;0,592273,31,2021-11-28
3903,592540,,,,,592540,31,2021-11-28
3904,592543,2;23;3,9;21;-3,5;21;-2,6;22;-1,592543,31,2021-11-28
3905,592814,,,,,592814,31,2021-11-28
3906,592817,7;20;6,11;20;4,13;23;3,17;28;12,592817,31,2021-11-28
3907,593090,,,,,593090,31,2021-11-28
3908,593093,14;25;-2,13;29;8,12;24;1,11;27;3,593093,31,2021-11-28
3909,593363,,,,,593363,31,2021-11-28
3910,593367,15;25;-1,16;25;-1,8;23;2,15;22;0,593367,31,2021-11-28
3911,593634,,,,,593634,31,2021-11-28
3912,593637,12;24;6,13;28;0,14;28;-1,13;33;5,593637,31,2021-11-28
3913,593909,,,,,593909,31,2021-11-28
3914,593917,7;27;8,8;24;-1,4;25;4,1;24;12,593917,31,2021-11-28
3915,594191,,,,,594191,31,2021-11-28
3916,594194,7;25;3,4;27;0,3;24;-1,4;25;-5,594194,31,2021-11-28
3917,594460,,,,,594460,31,2021-11-28
3918,594467,3;29;-7,4;25;1,7;28;3,8;29;3,594467,31,2021-11-28
3919,594738,,,,,594738,31,2021-11-28
3920,594741,4;23;2,0;20;6,0;27;6,7;21;2,594741,31,2021-11-28
3921,595004,,,,,595004,31,2021-11-28
3922,595007,-1;24;4,2;30;-11,0;22;-7,-5;29;9,595007,31,2021-11-28
3923,595279,,,,,595279,31,2021-11-28
3924,595282,-3;26;1,4;28;3,0;18;8,8;26;13,595282,31,2021-11-28
3925,595548,,,,,595548,31,2021-11-28
3926,595551,6;23;1,18;22;7,7;18;3,9;4;6,595551,31,2021-11-28
3927,595823,,,,,595823,31,2021-11-28
3928,595826,5;11;1,6;17;6,10;8;-10,8;6;10,595826,31,2021-11-28
3929,596100,,,,,596100,31,2021-11-28
3930,596102,5;9;-2,11;14;13,10;2;3,12;5;4,596102,31,2021-11-28
3931,596380,,,,,596380,31,2021-11-28
3932,596383,17;11;-4,11;6;6,11;6;11,10;11;11,596383,31,2021-11-28
3933,596649,,,,,596649,31,2021-11-28
3934,596652,15;7;8,9;0;11,18;9;14,9;9;11,596652,31,2021-11-28
3935,596924,,,,,596924,31,2021-11-28
3936,596926,9;-2;14,17;9;6,13;3;7,11;-1;0,596926,31,2021-11-28
3937,597194,,,,,597194,31,2021-11-28
3938,597197,13;4;8,10;0;6,20;0;10,13;-3;3,597197,31,2021-11-28
3939,597469,,,,,597469,31,2021-11-28
3940,597472,15;-6;8,10;0;7,13;-2;6,5;-2;1,597472,31,2021-11-28
3941,597738,,,,,597738,31,2021-11-28
3942,597741,7;-1;4,15;-8;1,10;-11;22,4;-7;16,597741,31,2021-11-28
3943,598013,,,,,598013,31,2021-11-28
3944,598021,10;-8;2,4;-6;11,7;-7;6,4;-9;-3,598021,31,2021-11-28
3945,598288,,,,,598288,31,2021-11-28
3946,598291,5;-11;-2,8;-5;-6,3;-5;-2,3;-6;-6,598291,31,2021-11-28
3947,598564,,,,,598564,31,2021-11-28
3948,598573,5;-2;-1,1;-7;-1,0;-10;-1,0;-7;-1,598573,31,2021-11-28
3949,598839,,,,,598839,31,2021-11-28
3950,598842,4;-8;3,2;-12;-1,-1;-9;0,5;-5;1,598842,31,2021-11-28
3951,599117,,,,,599117,31,2021-11-28
3952,599124,6;-9;9,2;-9;3,6;-7;2,5;-18;1,599124,31,2021-11-28
3953,599401,,,,,599401,31,2021-11-28
3954,599404,5;-5;8,7;-5;-3,10;-1;-1,7;-7;2,599404,31,2021-11-28
3955,599676,,,,,599676,31,2021-11-28
3956,599680,9;0;0,11;-1;0,9;-8;2,9;-4;0,599680,31,2021-11-28
3957,599953,,,,,599953,31,2021-11-28
3958,599956,13;-9;0,13;-7;2,6;-1;5,11;-7;-1,599956,31,2021-11-28
3959,600228,,,,,600228,31,2021-11-28
3960,600230,10;-9;-1,16;-7;-1,9;-7;6,13;-15;1,600230,31,2021-11-28
3961,600503,,,,,600503,31,2021-11-28
3962,600506,5;-8;4,17;-7;-5,11;-8;0,10;-11;-2,600506,31,2021-11-28
3963,600778,,,,,600778,31,2021-11-28
3964,600780,5;-9;9,17;-7;1,10;-2;8,19;-4;4,600780,31,2021-11-28
3965,601066,,,,,601066,31,2021-11-28
3966,601069,11;-7;3,12;-13;11,1;-7;11,14;-7;13,601069,31,2021-11-28
3967,601341,,,,,601341,31,2021-11-28
3968,601344,8;-6;3,16;-14;-12,9;-22;-11,7;-11;-15,601344,31,2021-11-28
3969,601621,,,,,601621,31,2021-11-28
3970,601624,16;-22;-2,6;-4;5,1;-5;11,1;-3;13,601624,31,2021-11-28
3971,601892,,,,,601892,31,2021-11-28
3972,601894,3;-3;12,2;2;7,6;-6;3,12;-4;-5,601894,31,2021-11-28
3973,602173,,,,,602173,31,2021-11-28
3974,602175,6;-9;0,10;-5;-9,8;-3;-3,5;-9;5,602175,31,2021-11-28
3975,602443,,,,,602443,31,2021-11-28
3976,602445,8;-5;4,6;-4;3,6;-7;5,4;1;5,602445,31,2021-11-28
3977,602718,,,,,602718,31,2021-11-28
3978,602725,4;-10;6,8;-6;-1,5;-6;9,5;-5;7,602725,31,2021-11-28
3979,602993,,,,,602993,31,2021-11-28
3980,602995,4;-6;8,4;-5;8,3;1;7,3;-7;5,602995,31,2021-11-28
3981,603269,,,,,603269,31,2021-11-28
3982,603278,1;-3;8,6;-4;6,5;-6;9,2;0;6,603278,31,2021-11-28
3983,603544,,,,,603544,31,2021-11-28
3984,603547,0;0;6,2;-3;2,4;-3;6,0;-1;4,603547,31,2021-11-28
3985,603819,,,,,603819,31,2021-11-28
3986,603822,0;-6;12,6;0;6,4;3;7,0;1;7,603822,31,2021-11-28
3987,604101,,,,,604101,31,2021-11-28
3988,604103,1;-3;8,-1;2;6,0;-1;6,1;-2;0,604103,31,2021-11-28
3989,604369,,,,,604369,31,2021-11-28
3990,604372,-2;1;9,1;0;6,1;2;12,3;1;3,604372,31,2021-11-28
3991,604647,,,,,604647,31,2021-11-28
3992,604650,3;1;5,5;3;5,3;1;4,4;1;4,604650,31,2021-11-28
3993,604928,,,,,604928,31,2021-11-28
3994,604931,4;0;7,0;0;7,4;0;3,1;-1;9,604931,31,2021-11-28
3995,605208,,,,,605208,31,2021-11-28
3996,605210,-1;-1;9,3;4;8,3;1;12,0;0;10,605210,31,2021-11-28
3997,605483,,,,,605483,31,2021-11-28
3998,605486,3;-2;8,1;-3;3,0;2;0,9;2;7,605486,31,2021-11-28
3999,605763,,,,,605763,31,2021-11-28
4000,605766,8;0;3,6;-5;4,9;0;5,4;1;12,605766,31,2021-11-28
4001,606033,,,,,606033,31,2021-11-28
4002,606036,13;0;5,6;0;8,14;-3;1,7;3;13,606036,31,2021-11-28
4003,606309,,,,,606309,31,2021-11-28
4004,606316,12;4;-10,11;9;-3,8;0;-3,17;-2;9,606316,31,2021-11-28
4005,606583,,,,,606583,31,2021-11-28
4006,606586,7;7;54,24;3;-1,13;11;5,17;-18;-2,606586,31,2021-11-28
4007,606857,,,,,606857,31,2021-11-28
4008,606865,14;-5;15,25;1;-4,8;1;6,11;-9;0,606865,31,2021-11-28
4009,607129,,,,,607129,31,2021-11-28
4010,607131,11;-2;2,5;-2;7,8;1;4,12;7;0,607131,31,2021-11-28
4011,607404,,,,,607404,31,2021-11-28
