,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
2480,381879,-8;-1;-5,-8;11;-11,1;10;-3,-5;1;-11,381879,6,2021-10-27
2481,382148,,,,,382148,6,2021-10-27
2482,382151,3;7;-6,-8;0;4,-6;7;2,-4;2;-6,382151,6,2021-10-27
2483,382419,,,,,382419,6,2021-10-27
2484,382423,-9;-4;-7,-4;8;-4,-6;4;-1,-6;2;4,382423,6,2021-10-27
2485,382696,,,,,382696,6,2021-10-27
2486,382699,-10;4;-5,-8;3;2,-5;5;6,-7;8;-1,382699,6,2021-10-27
2487,382971,,,,,382971,6,2021-10-27
2488,382973,-3;4;-4,-8;5;0,-5;7;-3,-7;7;-8,382973,6,2021-10-27
2489,383240,,,,,383240,6,2021-10-27
2490,383243,-9;6;4,-6;6;-4,-2;4;-2,-12;3;0,383243,6,2021-10-27
2491,383522,,,,,383522,6,2021-10-27
2492,383525,-7;0;3,-9;4;2,-9;2;-1,-3;5;2,383525,6,2021-10-27
2493,383797,,,,,383797,6,2021-10-27
2494,383800,-8;6;0,-6;8;-7,-6;6;-6,-10;4;-5,383800,6,2021-10-27
2495,384072,,,,,384072,6,2021-10-27
2496,384079,-8;7;-6,-5;6;-8,-8;11;-2,-7;3;0,384079,6,2021-10-27
2497,384342,,,,,384342,6,2021-10-27
2498,384345,-2;6;-1,-7;0;1,-15;-3;-3,-7;4;-10,384345,6,2021-10-27
2499,384618,,,,,384618,6,2021-10-27
2500,384626,-12;5;-3,-4;4;-7,-5;6;-3,-7;6;4,384626,6,2021-10-27
2501,384898,,,,,384898,6,2021-10-27
2502,384901,-4;7;0,-5;0;-2,-13;-9;-6,0;2;-9,384901,6,2021-10-27
2503,385173,,,,,385173,6,2021-10-27
2504,385180,-3;-3;-7,-5;-1;-2,-9;2;0,3;-3;1,385180,6,2021-10-27
2505,385447,,,,,385447,6,2021-10-27
2506,385451,-4;-3;-8,-11;-7;0,-3;0;-3,-5;7;-3,385451,6,2021-10-27
2507,385718,,,,,385718,6,2021-10-27
2508,385721,-6;0;15,-9;-5;12,-7;-7;0,-4;-4;11,385721,6,2021-10-27
2509,385993,,,,,385993,6,2021-10-27
2510,385995,-1;-5;14,-1;-5;6,-9;-1;0,-5;-1;-8,385995,6,2021-10-27
2511,386262,,,,,386262,6,2021-10-27
2512,386265,-6;0;5,-4;1;0,0;1;-16,0;-2;0,386265,6,2021-10-27
2513,386548,,,,,386548,6,2021-10-27
2514,386550,2;-1;-3,-11;-5;0,-3;0;-6,0;-2;4,386550,6,2021-10-27
2515,386811,,,,,386811,6,2021-10-27
2516,386814,-3;-1;-4,-4;-6;-1,-1;2;-9,-11;-3;-5,386814,6,2021-10-27
2517,387112,,,,,387112,6,2021-10-27
2518,387116,-3;-1;-1,-2;0;0,-7;-3;-4,-2;3;-3,387116,6,2021-10-27
2519,387388,,,,,387388,6,2021-10-27
2520,387391,-8;2;1,-7;-4;9,-7;6;-9,-2;-1;6,387391,6,2021-10-27
2521,387668,,,,,387668,6,2021-10-27
2522,387672,-13;-2;4,13;-6;18,-1;-5;0,-6;-4;-4,387672,6,2021-10-27
2523,387939,,,,,387939,6,2021-10-27
2524,387942,-19;7;0,-8;6;0,-6;2;0,-7;-1;-1,387942,6,2021-10-27
2525,388220,,,,,388220,6,2021-10-27
2526,388224,2;5;-6,-2;-1;-7,0;1;0,-14;3;-2,388224,6,2021-10-27
2527,388498,,,,,388498,6,2021-10-27
2528,388501,-4;-2;4,1;0;2,-1;0;6,-4;-4;-7,388501,6,2021-10-27
2529,388766,,,,,388766,6,2021-10-27
2530,388773,6;1;-3,-7;-1;0,0;1;-4,-5;-8;0,388773,6,2021-10-27
2531,389040,,,,,389040,6,2021-10-27
2532,389043,-3;-9;3,0;-5;0,-3;-2;0,-3;8;-7,389043,6,2021-10-27
2533,389315,,,,,389315,6,2021-10-27
2534,389323,-4;-1;-6,-2;-3;3,-2;-4;7,0;0;-5,389323,6,2021-10-27
2535,389590,,,,,389590,6,2021-10-27
2536,389593,-3;1;0,0;-1;-2,-2;0;3,-8;0;1,389593,6,2021-10-27
2537,389866,,,,,389866,6,2021-10-27
2538,389873,0;-4;0,0;-5;0,-2;0;2,-3;-4;-9,389873,6,2021-10-27
2539,390140,,,,,390140,6,2021-10-27
2540,390144,2;2;2,-2;2;1,0;3;5,0;0;0,390144,6,2021-10-27
2541,390416,,,,,390416,6,2021-10-27
2542,390419,-3;-1;3,5;0;-2,0;3;-5,0;-2;-3,390419,6,2021-10-27
2543,390690,,,,,390690,6,2021-10-27
2544,390693,-3;1;-1,0;-1;8,2;0;4,2;-3;4,390693,6,2021-10-27
2545,390966,,,,,390966,6,2021-10-27
2546,390969,4;6;0,-4;5;-8,2;-1;2,2;0;0,390969,6,2021-10-27
2547,391236,,,,,391236,6,2021-10-27
2548,391238,-2;-1;3,1;2;1,4;0;8,0;0;9,391238,6,2021-10-27
2549,391505,,,,,391505,6,2021-10-27
2550,391508,5;-3;-3,2;-2;-6,-3;0;-2,0;0;0,391508,6,2021-10-27
2551,391785,,,,,391785,6,2021-10-27
2552,391788,1;6;-3,1;1;-2,1;1;-1,-2;-4;2,391788,6,2021-10-27
2553,392054,,,,,392054,6,2021-10-27
2554,392057,1;0;3,0;-1;1,-1;-3;-2,2;0;4,392057,6,2021-10-27
2555,392328,,,,,392328,6,2021-10-27
2556,392335,1;-2;3,-3;-4;2,0;0;2,1;-2;4,392335,6,2021-10-27
2557,392605,,,,,392605,6,2021-10-27
2558,392608,-1;3;-2,-2;0;-8,-1;-1;5,1;1;-4,392608,6,2021-10-27
2559,392879,,,,,392879,6,2021-10-27
2560,392887,5;-9;4,-1;-4;3,-1;-3;-10,1;0;-6,392887,6,2021-10-27
2561,393151,,,,,393151,6,2021-10-27
2562,393153,-6;-1;-3,-3;-10;4,-1;3;-7,-4;-5;6,393153,6,2021-10-27
2563,393418,,,,,393418,6,2021-10-27
2564,393426,-3;-8;0,1;0;1,1;-3;-2,-3;-6;-3,393426,6,2021-10-27
2565,393696,,,,,393696,6,2021-10-27
2566,393699,-1;-3;2,-5;-1;3,-1;-5;7,-6;-10;3,393699,6,2021-10-27
2567,393966,,,,,393966,6,2021-10-27
2568,393968,-6;0;-1,0;-5;0,-1;-5;0,-3;-2;3,393968,6,2021-10-27
2569,394248,,,,,394248,6,2021-10-27
2570,394251,-12;-2;-5,-2;-3;1,-7;-5;-3,-2;-3;-4,394251,6,2021-10-27
2571,394520,,,,,394520,6,2021-10-27
2572,394523,-3;0;-2,-1;0;-1,-4;-1;-2,-8;-7;-3,394523,6,2021-10-27
2573,394796,,,,,394796,6,2021-10-27
2574,394799,-8;-6;-4,-9;0;-1,-8;-4;-3,-8;-10;0,394799,6,2021-10-27
2575,395067,,,,,395067,6,2021-10-27
2576,395069,-3;-7;0,-11;-4;1,-6;-7;0,-12;-4;0,395069,6,2021-10-27
2577,395339,,,,,395339,6,2021-10-27
2578,395342,-13;-2;5,-6;-7;6,-4;-3;0,-6;-4;0,395342,6,2021-10-27
2579,395615,,,,,395615,6,2021-10-27
2580,395618,-1;-2;-6,-8;-9;0,-6;-3;0,-7;-5;7,395618,6,2021-10-27
2581,395890,,,,,395890,6,2021-10-27
2582,395893,-5;-1;0,-4;0;2,-7;-1;0,-7;-5;2,395893,6,2021-10-27
2583,396158,,,,,396158,6,2021-10-27
2584,396162,-10;0;-4,-4;-1;-3,-5;-7;1,-6;-4;-2,396162,6,2021-10-27
2585,396440,,,,,396440,6,2021-10-27
2586,396443,-6;-3;-1,-6;-5;-5,-10;-1;4,-3;-6;0,396443,6,2021-10-27
2587,396716,,,,,396716,6,2021-10-27
2588,396719,-12;-1;4,-9;-7;5,-8;-3;2,-8;-6;-2,396719,6,2021-10-27
2589,396986,,,,,396986,6,2021-10-27
2590,396993,-4;0;0,-6;-1;-3,-8;-3;0,-7;-1;-9,396993,6,2021-10-27
2591,397260,,,,,397260,6,2021-10-27
2592,397263,-1;-4;-1,-8;-2;-1,-7;0;-1,-9;0;-2,397263,6,2021-10-27
2593,397536,,,,,397536,6,2021-10-27
2594,397544,-6;0;0,-9;2;-2,-10;0;-2,-6;-2;-5,397544,6,2021-10-27
2595,397810,,,,,397810,6,2021-10-27
2596,397813,-9;-2;-4,-4;1;0,-5;0;-6,-6;-2;4,397813,6,2021-10-27
2597,398082,,,,,398082,6,2021-10-27
2598,398089,-13;-7;-2,-11;-4;-3,-9;3;5,-10;-5;0,398089,6,2021-10-27
2599,398358,,,,,398358,6,2021-10-27
2600,398361,-10;1;-4,-6;0;-7,-6;-1;-6,-6;-1;-7,398361,6,2021-10-27
2601,398625,,,,,398625,6,2021-10-27
2602,398628,-4;0;-3,-9;1;2,-5;1;4,-8;2;-2,398628,6,2021-10-27
2603,398912,,,,,398912,6,2021-10-27
2604,398915,-8;2;2,-6;3;3,-6;5;0,-6;3;-1,398915,6,2021-10-27
2605,399187,,,,,399187,6,2021-10-27
2606,399191,-5;3;-12,-5;3;0,-7;-2;3,-7;0;-3,399191,6,2021-10-27
2607,399463,,,,,399463,6,2021-10-27
2608,399465,-9;0;-4,-7;-1;-5,-6;1;-4,-7;-3;-4,399465,6,2021-10-27
2609,399737,,,,,399737,6,2021-10-27
2610,399740,-6;-1;-3,-7;0;2,-6;-2;-2,-5;-3;1,399740,6,2021-10-27
2611,400019,,,,,400019,6,2021-10-27
2612,400022,-10;2;3,-9;-2;8,-8;-1;0,1;-6;5,400022,6,2021-10-27
2613,400296,,,,,400296,6,2021-10-27
2614,400300,-9;3;-5,-10;-2;-1,-4;-1;0,-4;0;0,400300,6,2021-10-27
2615,400570,,,,,400570,6,2021-10-27
2616,400573,-5;-1;-5,-10;3;0,-8;3;4,-5;1;-1,400573,6,2021-10-27
2617,400838,,,,,400838,6,2021-10-27
2618,400841,-7;1;0,-8;2;-1,-10;7;-3,-8;7;-1,400841,6,2021-10-27
2619,401120,,,,,401120,6,2021-10-27
2620,401123,-2;0;2,-9;1;-11,-9;1;3,-8;13;0,401123,6,2021-10-27
2621,401389,,,,,401389,6,2021-10-27
2622,401392,-9;8;1,-7;3;-2,-2;6;3,-8;0;-4,401392,6,2021-10-27
2623,401666,,,,,401666,6,2021-10-27
2624,401673,-4;0;3,-9;-1;-6,-2;-3;-5,-7;4;2,401673,6,2021-10-27
2625,401939,,,,,401939,6,2021-10-27
2626,401942,-5;3;-16,-3;0;13,-10;-1;2,-4;0;-7,401942,6,2021-10-27
2627,402202,,,,,402202,6,2021-10-27
2628,402211,-10;-11;-2,-1;-10;19,-6;-3;3,-8;-7;-4,402211,6,2021-10-27
2629,402478,,,,,402478,6,2021-10-27
2630,402480,-10;2;1,-5;5;-2,-13;-2;-7,-11;-10;-9,402480,6,2021-10-27
2631,402741,,,,,402741,6,2021-10-27
2632,402748,-8;-6;-12,-7;-3;-4,-5;0;-11,-7;-6;11,402748,6,2021-10-27
2633,403016,,,,,403016,6,2021-10-27
2634,403019,-6;-1;5,-7;-4;2,-12;-1;0,0;-2;5,403019,6,2021-10-27
2635,403289,,,,,403289,6,2021-10-27
2636,403291,-3;-2;0,-6;-4;-3,-2;1;-5,-5;-8;10,403291,6,2021-10-27
2637,403561,,,,,403561,6,2021-10-27
2638,403564,-7;1;-8,-2;2;-2,-3;2;-1,-7;0;0,403564,6,2021-10-27
2639,403829,,,,,403829,6,2021-10-27
2640,403832,0;-2;6,-2;1;-6,-2;1;3,-3;-9;2,403832,6,2021-10-27
2641,404105,,,,,404105,6,2021-10-27
2642,404108,-4;-4;5,0;3;-4,-1;-5;-1,-3;-6;-5,404108,6,2021-10-27
2643,404380,,,,,404380,6,2021-10-27
2644,404383,-3;-1;2,-5;-2;-7,-1;1;0,-4;0;4,404383,6,2021-10-27
2645,404661,,,,,404661,6,2021-10-27
2646,404664,2;-6;1,-8;6;-8,-1;1;9,-6;2;-3,404664,6,2021-10-27
2647,404930,,,,,404930,6,2021-10-27
2648,404933,-12;-5;-2,-9;-6;5,-4;-7;2,-9;-4;9,404933,6,2021-10-27
2649,405203,,,,,405203,6,2021-10-27
2650,405207,1;4;-2,-9;-1;-8,5;-1;-6,-4;4;-4,405207,6,2021-10-27
2651,405475,,,,,405475,6,2021-10-27
2652,405478,-9;0;0,2;-2;10,-8;1;4,-2;4;-10,405478,6,2021-10-27
2653,405747,,,,,405747,6,2021-10-27
2654,405755,-13;-8;-11,-10;-2;-1,-11;1;3,-5;-7;-3,405755,6,2021-10-27
2655,406020,,,,,406020,6,2021-10-27
2656,406022,-1;-1;0,-6;-1;-17,-5;-4;-2,-1;-7;-3,406022,6,2021-10-27
2657,406295,,,,,406295,6,2021-10-27
2658,406302,-4;-1;3,-3;-8;2,-3;-1;2,-1;-7;6,406302,6,2021-10-27
2659,406569,,,,,406569,6,2021-10-27
2660,406572,-6;-4;-14,-20;-9;0,3;-1;-5,0;-13;28,406572,6,2021-10-27
2661,406839,,,,,406839,6,2021-10-27
2662,406848,-2;-8;18,-12;-3;-5,0;5;11,0;-7;-2,406848,6,2021-10-27
2663,407115,,,,,407115,6,2021-10-27
2664,407118,-4;-2;0,-9;-1;-8,-9;-7;8,4;-6;-16,407118,6,2021-10-27
2665,407385,,,,,407385,6,2021-10-27
2666,407393,-4;-8;-1,-3;-7;-8,0;-6;-2,-6;-10;0,407393,6,2021-10-27
2667,407658,,,,,407658,6,2021-10-27
2668,407661,-2;-3;12,-1;-1;-4,-4;-6;-1,-3;-13;-4,407661,6,2021-10-27
2669,407927,,,,,407927,6,2021-10-27
2670,407929,0;-7;0,1;-3;2,-3;-5;1,-2;-2;11,407929,6,2021-10-27
2671,408202,,,,,408202,6,2021-10-27
2672,408205,-3;-8;-16,-1;-1;16,-4;-3;-8,-7;-7;-13,408205,6,2021-10-27
2673,408477,,,,,408477,6,2021-10-27
2674,408480,-4;0;-7,1;-5;0,-1;-5;4,-2;-6;0,408480,6,2021-10-27
2675,408754,,,,,408754,6,2021-10-27
2676,408757,2;-13;-4,0;-6;-18,-5;-7;2,-4;-5;5,408757,6,2021-10-27
2677,409022,,,,,409022,6,2021-10-27
2678,409025,-6;-17;1,-5;-7;5,-9;-2;0,0;-6;9,409025,6,2021-10-27
2679,409297,,,,,409297,6,2021-10-27
2680,409299,-10;-5;4,-6;2;7,-10;0;-16,-3;-3;7,409299,6,2021-10-27
2681,409572,,,,,409572,6,2021-10-27
2682,409575,-3;-3;-6,-1;-10;-12,2;-8;2,-6;-3;-7,409575,6,2021-10-27
2683,409852,,,,,409852,6,2021-10-27
2684,409856,-4;-10;-12,-4;-7;0,-8;0;-1,-4;-12;0,409856,6,2021-10-27
2685,410125,,,,,410125,6,2021-10-27
2686,410128,0;-9;-2,2;-7;9,-3;1;-5,-1;0;-5,410128,6,2021-10-27
2687,410403,,,,,410403,6,2021-10-27
2688,410406,1;-1;3,-4;0;-10,5;-9;14,0;-8;8,410406,6,2021-10-27
2689,410674,,,,,410674,6,2021-10-27
2690,410677,6;-6;1,-4;0;9,-1;-5;10,1;-8;-4,410677,6,2021-10-27
2691,410948,,,,,410948,6,2021-10-27
2692,410955,-6;-4;5,-2;13;-7,-2;-6;3,-2;-3;0,410955,6,2021-10-27
2693,411217,,,,,411217,6,2021-10-27
2694,411220,-7;-3;9,-3;-13;0,-2;-3;4,0;-5;-1,411220,6,2021-10-27
2695,411487,,,,,411487,6,2021-10-27
2696,411496,-7;2;-1,-9;-5;-7,-8;-6;10,-3;-9;4,411496,6,2021-10-27
2697,411765,,,,,411765,6,2021-10-27
2698,411767,-3;-4;-10,-11;-9;-13,-8;-7;-4,0;-16;12,411767,6,2021-10-27
2699,412037,,,,,412037,6,2021-10-27
2700,412045,3;-13;14,-3;-13;9,-12;-7;-11,-7;-1;-5,412045,6,2021-10-27
2701,412314,,,,,412314,6,2021-10-27
2702,412316,-8;1;-12,-3;-9;0,-4;0;7,-8;-5;5,412316,6,2021-10-27
2703,412581,,,,,412581,6,2021-10-27
2704,412584,-6;-1;2,-7;1;-5,-7;3;3,-2;2;0,412584,6,2021-10-27
2705,412858,,,,,412858,6,2021-10-27
2706,412861,-2;0;2,-4;-1;4,-5;-1;6,0;-1;-1,412861,6,2021-10-27
2707,413126,,,,,413126,6,2021-10-27
2708,413128,0;0;-4,-4;3;-9,-8;0;0,-12;-1;-4,413128,6,2021-10-27
2709,413401,,,,,413401,6,2021-10-27
2710,413404,-9;-4;-3,-9;-8;0,-3;-3;3,-4;1;-1,413404,6,2021-10-27
2711,413677,,,,,413677,6,2021-10-27
2712,413680,-4;-2;1,-2;0;-2,0;3;-7,0;-1;2,413680,6,2021-10-27
2713,413952,,,,,413952,6,2021-10-27
2714,413955,-4;0;4,-3;-3;2,-6;1;-3,-8;7;1,413955,6,2021-10-27
2715,414227,,,,,414227,6,2021-10-27
2716,414230,-6;7;-17,0;-2;0,-1;1;2,-1;7;-10,414230,6,2021-10-27
2717,414507,,,,,414507,6,2021-10-27
2718,414510,-6;6;-9,-1;3;0,-5;4;-12,1;12;1,414510,6,2021-10-27
2719,414778,,,,,414778,6,2021-10-27
2720,414781,-6;11;-10,-13;21;10,-7;9;-3,-10;5;-1,414781,6,2021-10-27
2721,415053,,,,,415053,6,2021-10-27
2722,415063,-6;-7;-10,-4;-6;-2,-5;8;-16,3;-9;17,415063,6,2021-10-27
2723,415328,,,,,415328,6,2021-10-27
2724,415331,-29;6;26,-6;0;22,-3;2;-7,-26;8;8,415331,6,2021-10-27
2725,415605,,,,,415605,6,2021-10-27
2726,415613,-10;32;19,-3;0;-5,-7;-2;-3,-3;6;-29,415613,6,2021-10-27
2727,415879,,,,,415879,6,2021-10-27
2728,415882,-11;8;-12,-6;8;-9,-1;11;-9,-12;-8;-10,415882,6,2021-10-27
2729,416154,,,,,416154,6,2021-10-27
2730,416162,-1;8;8,-6;10;0,-1;0;-16,-9;-7;-10,416162,6,2021-10-27
2731,416430,,,,,416430,6,2021-10-27
2732,416433,-6;0;5,-7;4;-11,-14;-8;-1,0;-8;8,416433,6,2021-10-27
2733,416700,,,,,416700,6,2021-10-27
2734,416707,0;-1;-4,-6;0;1,-4;14;-5,-4;-7;4,416707,6,2021-10-27
2735,416979,,,,,416979,6,2021-10-27
2736,416983,-15;0;7,-1;1;4,-11;-8;-8,-7;0;-10,416983,6,2021-10-27
2737,417255,,,,,417255,6,2021-10-27
2738,417258,-3;0;-8,-4;-2;-1,-4;-1;-6,1;-8;-1,417258,6,2021-10-27
2739,417530,,,,,417530,6,2021-10-27
2740,417533,-2;-1;8,-2;1;3,0;-3;5,-8;0;-3,417533,6,2021-10-27
2741,417801,,,,,417801,6,2021-10-27
2742,417804,-5;2;2,-13;-5;-3,-9;4;-15,-5;0;-3,417804,6,2021-10-27
2743,418076,,,,,418076,6,2021-10-27
2744,418078,2;5;0,-3;6;-3,1;-1;-5,-7;0;-5,418078,6,2021-10-27
2745,418347,,,,,418347,6,2021-10-27
2746,418350,1;0;3,0;3;-4,0;-1;5,0;-1;1,418350,6,2021-10-27
2747,418619,,,,,418619,6,2021-10-27
2748,418621,0;-1;9,-3;0;1,-5;3;-9,3;-7;12,418621,6,2021-10-27
2749,418894,,,,,418894,6,2021-10-27
2750,418897,-1;-1;0,-1;-1;1,2;-4;16,-1;-1;4,418897,6,2021-10-27
2751,419169,,,,,419169,6,2021-10-27
2752,419172,0;5;-11,9;-4;-3,0;-5;-3,6;-4;-10,419172,6,2021-10-27
2753,419438,,,,,419438,6,2021-10-27
2754,419441,1;6;-16,0;-8;0,0;-5;-3,3;-7;6,419441,6,2021-10-27
2755,419714,,,,,419714,6,2021-10-27
2756,419722,-3;-9;-10,-1;-6;-11,7;-8;6,6;-9;-4,419722,6,2021-10-27
2757,419995,,,,,419995,6,2021-10-27
2758,419998,2;-17;14,-7;-5;5,4;6;-4,0;-4;10,419998,6,2021-10-27
2759,420271,,,,,420271,6,2021-10-27
2760,420278,0;-9;2,21;1;-11,-11;-7;17,5;-4;11,420278,6,2021-10-27
2761,420553,,,,,420553,6,2021-10-27
2762,420556,-3;-4;-19,0;-2;-7,3;-13;-5,0;-14;-6,420556,6,2021-10-27
2763,420822,,,,,420822,6,2021-10-27
2764,420831,4;-10;12,0;-6;0,3;-10;-7,0;-4;-17,420831,6,2021-10-27
2765,421097,,,,,421097,6,2021-10-27
2766,421099,0;2;5,4;-13;12,-4;-1;-14,2;9;14,421099,6,2021-10-27
2767,421371,,,,,421371,6,2021-10-27
2768,421374,-2;-8;-10,0;-6;-3,-1;-16;-3,12;-7;11,421374,6,2021-10-27
2769,421656,,,,,421656,6,2021-10-27
2770,421659,-2;2;-8,4;1;5,2;0;5,-18;-7;-22,421659,6,2021-10-27
2771,421924,,,,,421924,6,2021-10-27
2772,421927,1;-16;5,-4;-7;11,9;6;3,8;-13;-3,421927,6,2021-10-27
2773,422209,,,,,422209,6,2021-10-27
2774,422212,-3;-10;-12,5;-10;13,10;-5;6,1;-18;11,422212,6,2021-10-27
2775,422479,,,,,422479,6,2021-10-27
2776,422482,-13;0;5,-5;2;3,0;-8;-2,0;-1;4,422482,6,2021-10-27
2777,422757,,,,,422757,6,2021-10-27
2778,422759,-1;-1;-1,1;1;7,0;-2;-2,-2;-1;-6,422759,6,2021-10-27
2779,423024,,,,,423024,6,2021-10-27
2780,423027,-3;1;0,4;-6;-12,-3;13;-18,-3;-4;-14,423027,6,2021-10-27
2781,423308,,,,,423308,6,2021-10-27
2782,423310,1;0;-8,-1;0;15,2;6;10,1;7;3,423310,6,2021-10-27
2783,423574,,,,,423574,6,2021-10-27
2784,423577,2;10;3,2;-5;0,4;2;-8,0;2;6,423577,6,2021-10-27
2785,423853,,,,,423853,6,2021-10-27
2786,423856,1;-8;8,-5;-5;-7,2;7;-8,0;-2;-6,423856,6,2021-10-27
2787,424119,,,,,424119,6,2021-10-27
2788,424121,1;-8;-10,0;-10;10,2;-1;1,3;7;2,424121,6,2021-10-27
2789,424400,,,,,424400,6,2021-10-27
2790,424423,-4;10;7,-1;-2;4,-1;-11;0,1;-18;1,424423,6,2021-10-27
2791,424687,,,,,424687,6,2021-10-27
2792,424690,-3;-7;-8,6;0;0,0;-9;3,2;0;2,424690,6,2021-10-27
2793,424965,,,,,424965,6,2021-10-27
2794,424973,-5;-2;-7,-4;6;-1,3;-6;-18,-5;0;-4,424973,6,2021-10-27
2795,425238,,,,,425238,6,2021-10-27
2796,425241,-6;-6;-1,0;-4;-5,-8;7;1,-1;-11;0,425241,6,2021-10-27
2797,425513,,,,,425513,6,2021-10-27
2798,425522,2;-9;-23,2;12;-6,5;-12;11,15;-6;17,425522,6,2021-10-27
2799,425788,,,,,425788,6,2021-10-27
2800,425791,0;-17;31,-4;6;2,4;1;-4,0;16;-9,425791,6,2021-10-27
2801,426064,,,,,426064,6,2021-10-27
2802,426067,20;5;16,11;3;0,-11;-5;6,4;4;11,426067,6,2021-10-27
2803,426340,,,,,426340,6,2021-10-27
2804,426342,4;-2;4,5;-7;-8,10;9;-8,10;-3;-18,426342,6,2021-10-27
2805,426614,,,,,426614,6,2021-10-27
2806,426617,6;-5;-10,3;1;0,4;-16;-1,15;-3;1,426617,6,2021-10-27
2807,426890,,,,,426890,6,2021-10-27
2808,426892,5;2;2,3;-4;5,0;0;9,18;0;9,426892,6,2021-10-27
2809,427153,,,,,427153,6,2021-10-27
2810,427156,9;6;4,5;8;-9,6;0;-9,9;-4;-3,427156,6,2021-10-27
2811,427438,,,,,427438,6,2021-10-27
2812,427440,15;-3;0,8;-2;3,14;-8;-1,7;-4;4,427440,6,2021-10-27
2813,427704,,,,,427704,6,2021-10-27
2814,427707,14;2;-3,10;6;3,13;3;0,14;7;10,427707,6,2021-10-27
2815,427984,,,,,427984,6,2021-10-27
2816,427986,12;0;3,11;-2;6,14;-3;3,14;0;2,427986,6,2021-10-27
2817,428254,,,,,428254,6,2021-10-27
2818,428256,16;7;2,14;6;6,12;6;5,15;9;5,428256,6,2021-10-27
2819,428525,,,,,428525,6,2021-10-27
2820,428532,13;4;3,14;0;0,13;0;0,14;-1;2,428532,6,2021-10-27
2821,428798,,,,,428798,6,2021-10-27
2822,428802,14;-1;4,15;1;2,15;-2;6,15;1;2,428802,6,2021-10-27
2823,429074,,,,,429074,6,2021-10-27
2824,429083,12;-1;1,13;1;5,14;2;2,15;0;4,429083,6,2021-10-27
2825,429355,,,,,429355,6,2021-10-27
2826,429357,11;0;2,8;2;0,11;0;3,11;0;2,429357,6,2021-10-27
2827,429630,,,,,429630,6,2021-10-27
2828,429633,8;0;4,8;2;1,9;1;2,7;3;0,429633,6,2021-10-27
2829,429915,,,,,429915,6,2021-10-27
2830,429917,6;2;4,7;2;2,6;0;1,8;0;0,429917,6,2021-10-27
2831,430180,,,,,430180,6,2021-10-27
2832,430183,6;0;4,6;0;1,5;1;1,5;2;3,430183,6,2021-10-27
2833,430466,,,,,430466,6,2021-10-27
2834,430468,5;2;0,5;1;1,4;2;2,4;2;0,430468,6,2021-10-27
2835,430731,,,,,430731,6,2021-10-27
2836,430734,4;2;1,3;1;0,4;0;1,4;2;2,430734,6,2021-10-27
2837,431004,,,,,431004,6,2021-10-27
2838,431007,3;0;1,3;1;0,3;2;2,5;0;1,431007,6,2021-10-27
2839,431284,,,,,431284,6,2021-10-27
2840,431287,2;1;1,3;2;2,3;2;3,2;1;0,431287,6,2021-10-27
2841,431550,,,,,431550,6,2021-10-27
2842,431558,-2;1;0,-6;1;0,-7;2;0,-2;3;-2,431558,6,2021-10-27
2843,431818,,,,,431818,6,2021-10-27
2844,431821,-3;0;-1,-3;1;0,-3;2;0,-3;1;1,431821,6,2021-10-27
2845,432083,,,,,432083,6,2021-10-27
2846,432091,-2;1;3,-4;2;-1,-3;1;0,-4;1;-4,432091,6,2021-10-27
2847,432358,,,,,432358,6,2021-10-27
2848,432360,-3;0;1,-4;2;-3,-3;0;2,-4;1;-1,432360,6,2021-10-27
2849,432625,,,,,432625,6,2021-10-27
2850,432628,-3;0;1,-2;3;-2,-3;1;0,-2;2;0,432628,6,2021-10-27
2851,432896,,,,,432896,6,2021-10-27
2852,432899,-2;2;0,-3;1;1,-3;4;0,-2;1;0,432899,6,2021-10-27
2853,433171,,,,,433171,6,2021-10-27
2854,433173,-3;0;0,-4;1;1,-3;0;0,-2;2;0,433173,6,2021-10-27
2855,433453,,,,,433453,6,2021-10-27
2856,433456,-3;2;0,-4;2;-2,-1;0;0,-4;2;0,433456,6,2021-10-27
2857,433724,,,,,433724,6,2021-10-27
2858,433726,-3;1;-1,-4;2;0,-2;1;0,-2;2;0,433726,6,2021-10-27
2859,434002,,,,,434002,6,2021-10-27
2860,434004,-2;1;0,-3;1;0,-4;2;-1,-2;1;-1,434004,6,2021-10-27
2861,434273,,,,,434273,6,2021-10-27
2862,434276,-4;2;0,-3;1;0,-2;1;0,-4;2;0,434276,6,2021-10-27
2863,434540,,,,,434540,6,2021-10-27
2864,434547,-4;0;1,-4;3;-2,-2;1;0,-3;2;0,434547,6,2021-10-27
2865,434809,,,,,434809,6,2021-10-27
2866,434812,-2;1;-1,-3;2;0,-4;1;-1,-3;2;-1,434812,6,2021-10-27
2867,435073,,,,,435073,6,2021-10-27
2868,435082,-3;2;0,-3;1;1,-3;1;-2,-2;2;0,435082,6,2021-10-27
2869,435347,,,,,435347,6,2021-10-27
2870,435350,-2;0;2,-2;1;-1,-3;2;0,-3;3;-2,435350,6,2021-10-27
2871,435623,,,,,435623,6,2021-10-27
2872,435627,-3;2;1,-3;1;0,-2;1;0,-3;1;0,435627,6,2021-10-27
2873,435899,,,,,435899,6,2021-10-27
2874,435901,-3;3;-1,-4;0;0,-3;2;-4,-3;0;2,435901,6,2021-10-27
2875,436173,,,,,436173,6,2021-10-27
