,index,acc1,acc2,acc3,acc4,duration
1202,213836,-1;-1;-1,0;0;-2,0;0;-1,0;0;0,213836
1203,214114,,,,,214114
1204,214117,0;0;0,0;1;-2,0;0;0,-2;0;-3,214117
1205,214384,,,,,214384
1206,214387,0;0;0,0;0;0,0;0;0,0;0;-1,214387
1207,214653,,,,,214653
1208,214661,2;0;1,0;0;0,1;0;0,0;0;0,214661
1209,214928,,,,,214928
1210,214931,0;0;-1,2;0;0,0;0;1,0;1;0,214931
1211,215203,,,,,215203
1212,215212,0;0;0,0;-1;-3,0;0;-2,0;0;0,215212
1213,215473,,,,,215473
1214,215475,-1;0;-1,0;0;-1,0;1;-2,0;1;0,215475
1215,215743,,,,,215743
1216,215746,1;2;0,0;0;-1,-1;1;0,0;0;-1,215746
1217,216020,,,,,216020
1218,216023,0;-2;0,0;0;-2,1;0;0,0;0;-2,216023
1219,216286,,,,,216286
1220,216289,0;0;0,-1;0;0,0;0;-1,0;0;-2,216289
1221,216637,,,,,216637
1222,216640,0;1;1,1;-1;3,0;0;0,0;0;0,216640
1223,216901,,,,,216901
1224,216904,0;0;1,0;0;0,0;1;0,2;0;0,216904
1225,217170,,,,,217170
1226,217178,0;0;-2,0;0;2,0;0;0,0;1;1,217178
1227,217450,,,,,217450
1228,217453,0;0;-1,0;0;0,-1;0;-3,0;0;0,217453
1229,217723,,,,,217723
1230,217732,0;0;0,0;0;2,0;0;1,-1;-1;-2,217732
1231,218003,,,,,218003
1232,218006,0;0;1,0;0;0,0;0;0,0;1;1,218006
1233,218271,,,,,218271
1234,218274,0;0;0,0;0;0,0;1;0,0;0;1,218274
1235,218546,,,,,218546
1236,218549,-1;0;-3,0;0;0,0;1;1,0;0;0,218549
1237,218813,,,,,218813
1238,218816,0;1;-2,1;0;0,0;0;-1,-1;0;0,218816
1239,219102,,,,,219102
1240,219105,0;1;0,0;2;2,1;0;-1,1;0;-2,219105
1241,219371,,,,,219371
1242,219374,0;2;0,1;-1;1,0;-3;-3,0;-1;1,219374
1243,219643,,,,,219643
1244,219646,0;1;0,0;0;0,0;1;1,1;-1;1,219646
1245,219915,,,,,219915
1246,219918,-2;1;-2,0;1;1,0;0;0,-1;0;0,219918
1247,220190,,,,,220190
1248,220198,0;0;2,1;0;0,0;0;0,-1;1;0,220198
1249,220479,,,,,220479
1250,220482,0;1;-1,1;1;0,0;0;-1,0;0;0,220482
1251,220753,,,,,220753
1252,220761,0;0;-1,1;0;-1,0;0;-2,-1;0;-2,220761
1253,221028,,,,,221028
1254,221031,0;0;1,0;1;-1,0;1;0,0;0;0,221031
1255,221303,,,,,221303
1256,221305,0;1;2,1;0;2,0;1;0,1;1;2,221305
1257,221579,,,,,221579
1258,221582,-1;0;-1,-1;2;0,0;2;0,0;2;2,221582
1259,221854,,,,,221854
1260,221856,0;-1;1,0;1;1,0;0;2,0;0;1,221856
1261,222135,,,,,222135
1262,222138,-2;0;0,0;1;2,0;0;0,0;2;-1,222138
1263,222411,,,,,222411
1264,222413,0;-2;0,0;-2;0,0;0;0,0;0;-1,222413
1265,222686,,,,,222686
1266,222689,1;0;3,0;-2;-4,0;0;0,0;-1;-2,222689
1267,222955,,,,,222955
1268,222958,-1;1;0,0;1;1,0;0;-2,-1;3;1,222958
1269,223229,,,,,223229
1270,223238,0;2;-1,1;0;0,0;-1;0,1;-1;0,223238
1271,223506,,,,,223506
1272,223509,0;0;2,-1;0;-1,0;0;0,1;0;0,223509
1273,223775,,,,,223775
1274,223777,-1;0;-3,0;0;-1,0;0;3,0;1;2,223777
1275,224053,,,,,224053
1276,224056,1;-1;-1,0;-1;0,0;2;-1,1;0;1,224056
1277,224320,,,,,224320
1278,224323,0;3;-2,0;2;0,0;1;0,0;-1;-1,224323
1279,224606,,,,,224606
1280,224609,2;0;4,-2;0;-3,-2;0;0,0;0;0,224609
1281,224870,,,,,224870
1282,224873,1;0;0,0;0;-1,0;0;-1,0;0;0,224873
1283,225145,,,,,225145
1284,225148,0;0;1,0;0;2,0;-1;-1,0;0;0,225148
1285,225414,,,,,225414
1286,225417,0;0;0,1;1;0,1;-1;0,-1;0;-1,225417
1287,225683,,,,,225683
1288,225690,0;0;0,1;0;0,0;0;0,1;1;0,225690
1289,225958,,,,,225958
1290,225961,0;1;0,1;-1;0,0;0;-1,1;1;1,225961
1291,226233,,,,,226233
1292,226241,0;0;0,-1;-1;0,-1;0;-1,0;0;-3,226241
1293,226508,,,,,226508
1294,226510,0;0;2,2;0;2,0;0;0,0;0;0,226510
1295,226770,,,,,226770
1296,226774,1;0;1,1;1;1,0;0;1,0;0;0,226774
1297,227034,,,,,227034
1298,227037,0;0;1,1;0;0,0;0;0,1;-1;-1,227037
1299,227302,,,,,227302
1300,227305,-1;0;-3,0;0;-3,-19;-62;-9,4;9;-29,227305
1301,227580,,,,,227580
1302,227584,-2;3;-3,-1;0;-1,-1;0;0,0;0;2,227584
1303,227850,,,,,227850
1304,227853,0;0;0,-1;0;0,0;0;3,1;0;1,227853
1305,228120,,,,,228120
1306,228123,0;0;1,0;-2;0,0;0;-1,0;0;-4,228123
1307,228391,,,,,228391
1308,228395,0;-2;0,0;0;-1,1;-1;-1,0;0;1,228395
1309,228661,,,,,228661
1310,228669,0;0;-2,0;-1;0,1;0;0,0;0;0,228669
1311,228930,,,,,228930
1312,228932,0;0;1,1;2;1,1;0;2,0;0;-1,228932
1313,229201,,,,,229201
1314,229210,0;0;0,-1;-1;-2,-1;0;-2,0;1;2,229210
1315,229474,,,,,229474
1316,229477,0;0;1,1;0;0,0;0;-3,-1;0;0,229477
1317,229749,,,,,229749
1318,229752,1;-1;0,1;-1;0,0;0;-2,-1;1;2,229752
1319,230024,,,,,230024
1320,230027,2;0;2,0;0;2,0;0;0,0;0;2,230027
1321,230307,,,,,230307
1322,230310,-1;0;-1,1;0;-1,0;0;0,0;0;-1,230310
1323,230582,,,,,230582
1324,230585,0;0;-2,0;1;0,0;1;-1,-1;0;1,230585
1325,230850,,,,,230850
1326,230852,1;0;3,0;0;-1,0;0;0,0;0;1,230852
1327,231118,,,,,231118
1328,231121,0;1;1,0;1;1,1;-2;0,0;0;0,231121
1329,231388,,,,,231388
1330,231391,0;0;-1,0;-2;2,2;0;2,0;-1;-1,231391
1331,231651,,,,,231651
1332,231658,0;1;-2,0;2;1,1;0;2,1;0;3,231658
1333,231925,,,,,231925
1334,231928,0;0;0,0;2;1,0;1;2,-1;1;2,231928
1335,232210,,,,,232210
1336,232218,0;1;0,0;1;0,0;1;1,1;1;2,232218
1337,232488,,,,,232488
1338,232492,0;0;-2,1;0;1,1;0;3,1;-1;0,232492
1339,232752,,,,,232752
1340,232755,-2;0;-3,0;0;-2,0;0;0,0;0;0,232755
1341,233027,,,,,233027
1342,233030,1;0;2,1;0;-2,0;0;0,0;1;-1,233030
1343,233303,,,,,233303
1344,233306,0;0;-1,-1;0;0,0;-1;0,0;0;2,233306
1345,233584,,,,,233584
1346,233587,0;0;-2,0;0;-1,0;0;0,1;0;2,233587
1347,233852,,,,,233852
1348,233856,0;0;0,0;-2;0,2;0;3,1;0;2,233856
1349,234119,,,,,234119
1350,234126,0;1;1,0;-1;-1,0;-1;-4,-1;0;0,234126
1351,234390,,,,,234390
1352,234393,0;0;0,0;0;1,0;0;-2,1;0;3,234393
1353,234653,,,,,234653
1354,234662,0;1;2,0;1;1,0;1;1,0;-1;0,234662
1355,234929,,,,,234929
1356,234932,0;1;-2,2;0;2,0;0;-2,0;0;-2,234932
1357,235192,,,,,235192
1358,235194,0;2;1,0;0;0,0;1;1,0;0;0,235194
1359,235467,,,,,235467
1360,235470,1;0;-1,1;0;-1,1;0;0,0;0;2,235470
1361,235739,,,,,235739
1362,235741,0;0;3,1;0;1,1;0;-1,1;-2;-1,235741
1363,236014,,,,,236014
1364,236017,-1;1;-3,1;1;0,0;0;0,0;-1;1,236017
1365,236280,,,,,236280
1366,236283,-1;0;-1,0;0;-3,0;1;-1,0;0;0,236283
1367,236560,,,,,236560
1368,236563,1;0;0,0;0;0,1;1;0,1;0;1,236563
1369,236830,,,,,236830
1370,236833,2;0;0,0;0;-2,0;0;0,1;0;-1,236833
1371,237093,,,,,237093
1372,237102,0;0;2,0;0;-1,0;0;0,0;0;-1,237102
1373,237369,,,,,237369
1374,237371,1;0;2,0;-1;-2,0;0;-1,0;0;0,237371
1375,237631,,,,,237631
1376,237639,1;0;1,1;2;2,0;0;0,0;0;0,237639
1377,237907,,,,,237907
1378,237911,-1;0;0,1;0;0,0;0;0,0;-1;0,237911
1379,238179,,,,,238179
1380,238181,0;0;-2,0;-1;2,0;0;-1,-3;1;1,238181
1381,238451,,,,,238451
1382,238454,0;0;0,-2;1;-1,-1;0;-3,0;0;3,238454
1383,238721,,,,,238721
1384,238724,0;0;0,0;0;-2,0;1;-1,0;0;-1,238724
1385,238995,,,,,238995
1386,238998,0;0;0,0;0;0,0;1;0,1;0;3,238998
1387,239270,,,,,239270
1388,239273,0;0;0,0;0;3,1;-1;-1,0;1;0,239273
1389,239549,,,,,239549
1390,239558,0;1;0,-2;0;-1,0;-1;0,0;0;-2,239558
1391,239827,,,,,239827
1392,239831,1;0;0,0;2;0,2;-1;1,0;0;-4,239831
1393,240101,,,,,240101
1394,240109,0;3;2,1;-2;0,0;-1;-3,0;2;0,240109
1395,240371,,,,,240371
1396,240374,0;0;3,1;0;2,1;0;1,0;0;0,240374
1397,240649,,,,,240649
1398,240652,0;1;2,0;0;0,0;0;-2,0;0;1,240652
1399,240922,,,,,240922
1400,240925,0;0;2,0;0;0,0;0;-1,-2;0;0,240925
1401,241191,,,,,241191
1402,241195,0;1;0,0;0;1,0;0;-2,1;0;0,241195
1403,241468,,,,,241468
1404,241471,0;0;0,0;0;-2,0;0;2,1;0;0,241471
1405,241738,,,,,241738
1406,241741,0;0;2,0;0;2,0;1;1,0;0;0,241741
1407,242017,,,,,242017
1408,242020,0;0;-2,-1;0;-3,0;0;-1,0;0;0,242020
1409,242287,,,,,242287
1410,242290,0;0;2,1;0;2,0;0;-2,0;1;-2,242290
1411,242555,,,,,242555
1412,242563,-2;0;0,0;0;1,0;1;1,0;0;-1,242563
1413,242830,,,,,242830
1414,242833,0;0;0,0;0;0,-1;0;-1,-1;-1;-3,242833
1415,243093,,,,,243093
1416,243102,0;0;-2,0;-1;0,-1;0;0,-1;0;1,243102
1417,243369,,,,,243369
1418,243372,0;0;2,0;-1;1,0;1;-1,2;1;-1,243372
1419,243638,,,,,243638
1420,243641,1;0;2,0;0;3,1;0;1,1;-1;-2,243641
1421,243912,,,,,243912
1422,243915,0;1;0,2;-1;0,1;1;0,0;1;0,243915
1423,244178,,,,,244178
1424,244180,1;2;3,1;-1;2,3;-1;0,0;0;2,244180
1425,244459,,,,,244459
1426,244462,-1;0;-2,-1;0;-4,0;1;-1,0;0;1,244462
1427,244732,,,,,244732
1428,244734,0;0;1,-1;1;1,1;0;4,0;0;-2,244734
1429,245006,,,,,245006
1430,245009,0;0;2,0;-1;-1,0;0;0,-1;0;0,245009
1431,245278,,,,,245278
1432,245281,0;0;-2,-1;1;0,0;0;1,-1;0;-1,245281
1433,245550,,,,,245550
1434,245559,1;0;1,0;0;-1,0;-1;0,0;1;-2,245559
1435,245827,,,,,245827
1436,245830,0;0;-1,1;1;0,0;0;0,1;0;0,245830
1437,246103,,,,,246103
1438,246111,0;0;0,0;0;-1,0;0;-4,2;0;3,246111
1439,246373,,,,,246373
1440,246376,0;0;1,1;0;-1,-1;0;0,0;0;0,246376
1441,246640,,,,,246640
1442,246642,-1;0;0,0;1;-5,0;0;0,0;0;-2,246642
1443,246918,,,,,246918
1444,246920,0;0;0,1;0;1,0;-1;0,1;0;-1,246920
1445,247191,,,,,247191
1446,247194,0;0;1,1;0;2,-1;-1;0,2;0;1,247194
1447,247471,,,,,247471
1448,247474,-1;0;-2,0;0;-2,-1;0;-1,0;0;0,247474
1449,247741,,,,,247741
1450,247744,0;0;1,0;0;1,0;0;0,0;-1;-2,247744
1451,248017,,,,,248017
1452,248039,-1;0;0,0;-1;0,1;0;2,1;1;2,248039
1453,248304,,,,,248304
1454,248307,0;0;-1,-1;2;4,0;0;2,0;-2;0,248307
1455,248567,,,,,248567
1456,248576,-1;0;0,0;0;-3,-1;0;-3,0;0;2,248576
1457,248842,,,,,248842
1458,248845,1;0;-1,-1;0;-2,0;-1;-3,-1;0;-4,248845
1459,249112,,,,,249112
1460,249115,1;0;-1,0;1;1,0;0;1,-1;1;0,249115
1461,249388,,,,,249388
1462,249391,0;1;0,0;0;0,0;0;0,0;0;0,249391
1463,249658,,,,,249658
1464,249661,1;0;1,1;0;1,2;1;1,0;0;0,249661
1465,249931,,,,,249931
1466,249933,-1;0;-2,0;0;-1,0;1;2,0;2;3,249933
1467,250207,,,,,250207
1468,250210,0;-1;0,0;0;1,0;0;2,0;0;0,250210
1469,250487,,,,,250487
1470,250490,0;-1;1,0;-1;1,0;0;-1,0;0;0,250490
1471,250758,,,,,250758
1472,250761,1;1;2,0;0;5,1;0;2,1;-1;-1,250761
1473,251032,,,,,251032
1474,251039,0;-1;-2,-1;0;1,0;0;0,0;1;-1,251039
1475,251314,,,,,251314
1476,251317,0;0;1,1;0;-2,0;0;0,0;0;0,251317
1477,251589,,,,,251589
1478,251597,2;0;1,0;0;0,2;0;-1,1;0;-3,251597
1479,251864,,,,,251864
1480,251867,2;2;3,1;0;2,0;0;0,0;2;1,251867
1481,252148,,,,,252148
1482,252151,0;0;0,1;1;3,0;0;1,0;0;1,252151
1483,252421,,,,,252421
1484,252424,0;0;0,0;0;3,-2;0;0,-1;-1;-3,252424
1485,252704,,,,,252704
1486,252706,0;0;0,-2;0;-1,-1;0;-2,0;1;-2,252706
1487,252980,,,,,252980
1488,252983,0;0;0,0;0;1,-2;-1;-1,0;0;-3,252983
1489,253249,,,,,253249
1490,253252,0;0;0,1;0;-1,-1;1;2,-1;0;-2,253252
1491,253522,,,,,253522
1492,253526,1;0;3,1;0;1,0;0;1,0;0;0,253526
1493,253791,,,,,253791
1494,253794,1;0;5,0;0;3,0;-1;3,0;0;1,253794
1495,254067,,,,,254067
1496,254075,-2;0;1,-1;0;0,0;0;-2,-1;-1;2,254075
1497,254349,,,,,254349
1498,254352,0;0;1,-2;-1;-1,0;0;2,0;0;-3,254352
1499,254619,,,,,254619
1500,254626,2;0;2,1;3;1,1;-2;2,2;-2;0,254626
1501,254907,,,,,254907
1502,254910,1;0;0,0;0;0,0;0;0,0;-1;0,254910
1503,255174,,,,,255174
1504,255176,0;0;2,0;-1;-1,-1;0;0,0;1;1,255176
1505,255458,,,,,255458
1506,255461,1;-1;0,1;-1;0,0;0;2,0;0;0,255461
1507,255731,,,,,255731
1508,255734,-1;1;0,-1;0;0,1;0;2,1;0;0,255734
1509,256011,,,,,256011
1510,256014,0;1;0,0;0;-1,-1;0;-1,0;0;-1,256014
1511,256278,,,,,256278
1512,256280,0;0;1,0;1;3,0;1;2,0;0;1,256280
1513,256550,,,,,256550
1514,256560,0;0;1,1;0;3,0;0;2,0;-1;0,256560
1515,256833,,,,,256833
1516,256835,0;0;-3,-1;0;-2,0;0;0,2;0;2,256835
1517,257107,,,,,257107
1518,257117,0;-1;-2,0;1;0,0;0;0,0;0;-1,257117
1519,257383,,,,,257383
1520,257385,1;-1;0,0;0;0,0;0;3,0;0;1,257385
1521,257650,,,,,257650
1522,257653,0;0;3,2;-1;1,1;-1;2,0;0;-1,257653
1523,257965,,,,,257965
1524,257968,0;0;-3,0;-1;-1,0;0;-3,-1;0;-5,257968
1525,258239,,,,,258239
1526,258241,1;0;0,-1;0;-3,0;-1;-4,0;0;-2,258241
1527,258508,,,,,258508
1528,258511,0;0;-1,-1;-1;1,1;0;1,0;0;0,258511
1529,258784,,,,,258784
1530,258787,0;0;3,0;0;2,0;0;0,0;0;0,258787
1531,259058,,,,,259058
1532,259061,-1;0;-4,0;0;0,-1;0;-3,0;0;0,259061
1533,259338,,,,,259338
1534,259341,-2;0;1,-1;0;1,0;1;0,0;0;-1,259341
1535,259604,,,,,259604
1536,259611,0;0;-2,0;0;0,1;0;1,0;0;3,259611
1537,259878,,,,,259878
1538,259881,0;-1;0,1;0;1,0;0;-2,-1;0;0,259881
1539,260151,,,,,260151
1540,260159,0;0;-4,1;0;-1,0;-1;-4,-2;0;0,260159
1541,260428,,,,,260428
1542,260431,0;0;2,0;0;-1,0;0;2,0;1;3,260431
1543,260691,,,,,260691
1544,260695,-1;0;-3,0;0;-3,0;0;-2,1;0;-2,260695
1545,260967,,,,,260967
1546,260969,0;0;1,0;0;-1,1;0;-3,0;0;4,260969
1547,261229,,,,,261229
1548,261232,1;0;0,0;0;-4,1;0;0,-1;0;-2,261232
1549,261502,,,,,261502
1550,261506,0;0;0,-1;1;0,-1;0;-3,0;0;-2,261506
1551,261768,,,,,261768
1552,261771,0;0;0,0;0;-1,-2;-1;-3,0;1;0,261771
1553,262035,,,,,262035
1554,262038,-1;0;0,0;-1;0,0;1;-1,-1;-1;-1,262038
1555,262305,,,,,262305
1556,262308,0;0;-1,0;0;0,2;-1;0,0;0;0,262308
1557,262581,,,,,262581
1558,262589,0;0;1,1;1;4,1;0;0,0;1;-2,262589
1559,262856,,,,,262856
1560,262859,-2;0;-2,0;0;1,0;0;0,0;0;0,262859
1561,263132,,,,,263132
1562,263139,-1;-1;1,0;1;0,1;0;0,1;1;-1,263139
1563,263406,,,,,263406
1564,263409,1;-1;0,0;0;0,-1;0;-1,0;0;-1,263409
1565,263669,,,,,263669
1566,263672,0;-1;-1,0;0;0,-1;1;1,0;1;3,263672
1567,263949,,,,,263949
1568,263951,1;0;3,1;-1;0,0;0;0,0;-1;0,263951
1569,264214,,,,,264214
1570,264217,0;0;1,0;1;-2,1;0;2,0;2;-1,264217
1571,264503,,,,,264503
1572,264505,0;0;-1,0;-1;0,0;0;0,0;0;0,264505
1573,264770,,,,,264770
1574,264773,0;1;0,0;0;1,1;-1;0,1;0;1,264773
1575,265049,,,,,265049
1576,265057,0;-1;-2,0;0;-2,0;2;-1,0;0;-1,265057
1577,265327,,,,,265327
1578,265330,0;0;0,0;0;1,0;0;-2,0;-1;-1,265330
1579,265601,,,,,265601
1580,265608,0;0;2,0;0;0,0;-1;-1,0;1;3,265608
1581,265871,,,,,265871
1582,265874,2;0;0,1;-2;2,0;0;0,0;0;-1,265874
1583,266148,,,,,266148
1584,266151,0;0;-3,0;0;-3,0;0;0,0;0;0,266151
1585,266423,,,,,266423
1586,266425,0;1;2,0;0;0,-2;0;-3,-1;-1;-5,266425
1587,266691,,,,,266691
1588,266694,1;0;-1,0;0;0,0;1;-1,0;0;1,266694
1589,266967,,,,,266967
1590,266969,2;1;2,0;0;4,0;0;0,0;0;0,266969
1591,267236,,,,,267236
1592,267239,-1;0;1,0;0;3,1;0;0,0;0;0,267239
1593,267510,,,,,267510
1594,267513,0;0;0,0;0;1,0;0;3,-1;0;0,267513
1595,267787,,,,,267787
1596,267789,0;0;2,0;-1;-2,0;0;-1,0;1;0,267789
1597,268057,,,,,268057
1598,268064,1;-1;0,0;0;0,0;0;0,-1;0;1,268064
1599,268331,,,,,268331
1600,268333,-1;0;-1,-1;2;1,-1;0;-1,0;1;3,268333
1601,268606,,,,,268606
1602,268615,0;0;-1,0;0;-2,0;1;0,1;0;2,268615
1603,268880,,,,,268880
1604,268883,0;0;-3,0;0;-2,-1;0;-1,2;0;3,268883
1605,269149,,,,,269149
1606,269152,0;0;0,0;0;-4,0;0;0,0;1;-3,269152
1607,269425,,,,,269425
1608,269428,0;0;0,0;0;-2,0;0;0,0;0;-3,269428
1609,269703,,,,,269703
1610,269705,1;0;-1,0;0;2,1;0;0,0;1;2,269705
1611,269981,,,,,269981
1612,269984,0;0;-1,-1;-1;0,0;0;-1,0;0;2,269984
1613,270252,,,,,270252
1614,270254,0;0;1,-1;-1;0,1;1;1,0;0;-2,270254
1615,270531,,,,,270531
1616,270533,0;0;1,-1;0;2,0;0;2,0;0;-1,270533
1617,270802,,,,,270802
1618,270804,2;-1;3,-1;0;2,0;0;3,-1;-1;2,270804
1619,271077,,,,,271077
1620,271086,0;0;0,1;-2;1,0;0;-1,0;0;-3,271086
1621,271352,,,,,271352
1622,271355,0;0;0,0;0;0,0;0;1,0;-1;-2,271355
1623,271627,,,,,271627
1624,271635,0;-1;0,0;1;0,0;0;-2,0;0;0,271635
1625,271903,,,,,271903
1626,271906,2;0;2,0;0;3,0;0;0,2;0;4,271906
1627,272178,,,,,272178
1628,272181,0;0;-4,-1;0;0,0;0;-1,0;0;0,272181
1629,272453,,,,,272453
1630,272456,0;0;0,0;0;1,-2;1;3,0;0;0,272456
1631,272728,,,,,272728
1632,272731,1;-1;0,1;0;0,0;0;0,-1;0;-1,272731
1633,273008,,,,,273008
1634,273010,0;0;-2,0;0;3,0;1;0,2;1;3,273010
1635,273280,,,,,273280
1636,273282,0;0;-1,0;0;-3,-1;0;-2,3;0;1,273282
1637,273553,,,,,273553
1638,273561,0;-1;0,0;0;0,1;-1;0,0;0;0,273561
1639,273829,,,,,273829
1640,273831,1;-1;0,0;0;0,-1;0;4,1;0;0,273831
1641,274092,,,,,274092
1642,274100,0;0;1,0;0;1,0;0;0,-1;0;0,274100
1643,274367,,,,,274367
1644,274370,0;0;2,0;-2;0,0;3;2,0;0;0,274370
1645,274630,,,,,274630
1646,274632,1;0;0,0;0;2,0;-1;1,0;0;0,274632
1647,274905,,,,,274905
1648,274908,0;2;3,0;0;0,1;0;-1,0;0;0,274908
1649,275168,,,,,275168
1650,275171,1;0;0,0;0;-1,1;0;0,0;1;0,275171
1651,275431,,,,,275431
1652,275434,0;-1;0,0;0;0,0;0;0,-1;0;-3,275434
1653,275694,,,,,275694
1654,275697,0;1;0,1;1;0,0;0;-3,1;0;-1,275697
1655,275975,,,,,275975
1656,275978,0;0;2,1;-1;0,0;0;-1,1;1;0,275978
1657,276247,,,,,276247
1658,276250,0;1;-1,0;0;4,0;0;0,0;0;0,276250
1659,276513,,,,,276513
1660,276536,0;0;-1,0;0;2,0;0;1,-1;0;-3,276536
1661,276807,,,,,276807
1662,276810,0;0;2,0;1;1,0;0;0,0;-2;-2,276810
1663,277070,,,,,277070
1664,277079,1;0;0,0;0;0,0;-1;0,0;1;1,277079
1665,277346,,,,,277346
1666,277349,2;-1;2,0;0;0,0;0;1,0;1;1,277349
1667,277608,,,,,277608
1668,277611,0;0;2,0;0;1,0;0;-2,0;0;0,277611
1669,277882,,,,,277882
1670,277885,0;-1;-1,0;0;0,0;0;0,0;0;0,277885
1671,278146,,,,,278146
1672,278149,1;0;6,0;0;-1,0;0;3,0;0;2,278149
1673,278415,,,,,278415
1674,278418,0;0;2,0;0;0,0;0;1,0;0;0,278418
1675,278685,,,,,278685
1676,278687,0;1;0,0;0;2,0;-1;0,1;-1;1,278687
1677,278957,,,,,278957
1678,278964,1;0;-1,1;0;0,-2;-1;-1,0;0;0,278964
1679,279229,,,,,279229
1680,279232,0;0;0,0;0;-1,-1;0;-2,0;0;-3,279232
1681,279505,,,,,279505
1682,279515,0;0;2,0;0;1,1;0;0,0;0;0,279515
1683,279785,,,,,279785
1684,279788,0;0;-1,0;1;3,0;-1;1,0;0;0,279788
1685,280048,,,,,280048
1686,280050,1;0;2,1;1;3,2;0;0,1;-1;0,280050
1687,280323,,,,,280323
1688,280326,-1;0;0,0;0;-2,0;0;0,0;0;0,280326
1689,280606,,,,,280606
1690,280608,-1;-1;0,-1;0;0,0;0;1,-1;0;1,280608
1691,280880,,,,,280880
1692,280883,0;0;3,0;0;0,0;0;1,0;0;0,280883
1693,281149,,,,,281149
1694,281152,0;0;1,1;0;0,1;0;2,0;-1;0,281152
1695,281416,,,,,281416
1696,281419,0;0;0,1;0;2,0;0;1,0;0;0,281419
1697,281680,,,,,281680
1698,281683,0;0;0,2;0;2,0;-1;0,-1;0;0,281683
1699,281950,,,,,281950
1700,281958,0;1;-2,-2;0;-1,0;0;0,0;0;0,281958
1701,282225,,,,,282225
1702,282227,0;0;-2,0;0;-1,0;0;1,0;-1;0,282227
1703,282487,,,,,282487
1704,282496,0;0;0,0;0;-3,0;1;3,-1;2;0,282496
1705,282763,,,,,282763
1706,282766,1;0;0,0;0;-3,-1;0;2,0;0;2,282766
1707,283026,,,,,283026
1708,283028,0;0;-1,0;0;1,0;0;-2,1;0;2,283028
1709,283300,,,,,283300
1710,283303,0;0;3,0;0;0,0;0;0,0;0;-3,283303
1711,283570,,,,,283570
1712,283573,0;0;-2,0;0;-1,1;3;0,0;0;1,283573
1713,283851,,,,,283851
1714,283854,-1;0;-2,0;0;-1,0;-1;1,0;0;0,283854
1715,284115,,,,,284115
1716,284119,0;0;2,0;0;3,0;0;3,0;0;1,284119
1717,284390,,,,,284390
1718,284398,0;0;0,0;0;0,0;0;-1,0;0;1,284398
1719,284664,,,,,284664
1720,284667,0;1;0,-2;-2;0,0;0;1,1;1;3,284667
1721,284928,,,,,284928
1722,284935,-1;0;1,0;0;0,0;0;-1,-1;1;0,284935
1723,285204,,,,,285204
1724,285206,0;-1;-1,0;0;2,0;0;2,0;0;1,285206
1725,285478,,,,,285478
1726,285481,0;0;4,0;1;2,0;0;2,0;0;0,285481
1727,285756,,,,,285756
1728,285758,0;0;1,0;0;2,0;0;1,1;0;1,285758
1729,286028,,,,,286028
1730,286031,-1;0;0,1;0;4,0;-1;2,0;0;0,286031
1731,286291,,,,,286291
1732,286295,1;0;0,0;1;1,1;1;2,1;0;2,286295
1733,286567,,,,,286567
1734,286569,1;0;0,1;1;-1,0;1;2,0;0;2,286569
1735,286849,,,,,286849
1736,286852,0;0;2,0;0;0,0;0;0,-1;0;0,286852
1737,287118,,,,,287118
1738,287121,0;-1;1,1;1;5,0;0;0,0;0;0,287121
1739,287392,,,,,287392
1740,287401,0;0;-2,0;0;0,0;0;1,0;0;4,287401
1741,287668,,,,,287668
1742,287670,0;0;-1,0;0;0,0;0;2,0;-1;1,287670
1743,287931,,,,,287931
1744,287939,1;0;0,0;0;-1,0;0;1,0;1;3,287939
1745,288205,,,,,288205
1746,288208,0;-1;0,-2;1;0,0;0;3,1;0;0,288208
1747,288468,,,,,288468
1748,288472,0;0;-1,0;0;-1,0;0;2,1;0;-1,288472
1749,288732,,,,,288732
1750,288735,0;0;0,0;0;-1,0;0;1,0;1;2,288735
1751,289006,,,,,289006
1752,289009,0;0;3,0;0;1,1;0;1,0;0;0,289009
1753,289275,,,,,289275
1754,289277,0;0;2,0;0;2,0;0;0,0;0;-1,289277
1755,289546,,,,,289546
1756,289548,0;0;0,1;0;4,1;0;1,0;0;-2,289548
1757,289817,,,,,289817
1758,289825,0;0;1,0;-2;1,0;0;0,0;0;1,289825
1759,290098,,,,,290098
1760,290100,0;0;-4,0;0;-2,2;0;3,0;0;3,290100
1761,290366,,,,,290366
1762,290375,0;0;2,0;0;-2,0;-1;-2,0;1;0,290375
1763,290646,,,,,290646
1764,290649,-1;0;0,2;0;1,0;0;0,-1;0;-1,290649
1765,290909,,,,,290909
1766,290912,0;0;0,0;0;0,0;0;-2,1;0;-1,290912
1767,291184,,,,,291184
1768,291187,1;0;-2,0;0;-2,0;0;0,1;0;1,291187
1769,291452,,,,,291452
1770,291456,0;-1;0,0;0;0,0;0;0,0;-1;0,291456
1771,291722,,,,,291722
1772,291724,0;-2;1,0;-2;0,0;0;-1,0;0;1,291724
1773,291991,,,,,291991
1774,291994,0;1;0,0;1;1,0;0;0,0;-1;2,291994
1775,292272,,,,,292272
1776,292275,0;0;-1,-2;0;0,0;1;0,0;-2;3,292275
1777,292536,,,,,292536
1778,292538,1;-1;0,0;0;-3,-1;0;-1,1;0;4,292538
1779,292804,,,,,292804
1780,292812,-2;0;0,0;0;1,0;0;0,0;0;-1,292812
