,index,acc1,acc2,acc3,acc4,duration
4067,616674,,,,,616674
4068,616676,-18;3;-3,-19;0;-6,-18;0;0,-13;0;-4,616676
4069,616940,,,,,616940
4070,616943,-22;-1;-8,-16;4;-3,-12;0;-1,-12;1;-6,616943
4071,617212,,,,,617212
4072,617222,-13;1;-1,-13;-7;-5,-16;-1;-4,-17;0;-4,617222
4073,617488,,,,,617488
4074,617491,-17;0;-2,-14;-2;-6,-20;1;0,-15;-2;-5,617491
4075,617759,,,,,617759
4076,617766,-15;4;-6,-17;0;0,-13;2;-3,-14;0;-7,617766
4077,618032,,,,,618032
4078,618035,-16;0;-2,-18;0;-5,-12;1;-6,-16;2;0,618035
4079,618301,,,,,618301
4080,618309,-16;1;-4,-16;0;0,-17;4;-3,-20;0;-2,618309
4081,618576,,,,,618576
4082,618578,-14;2;-5,-18;0;-3,-13;1;-8,-17;8;1,618578
4083,618852,,,,,618852
4084,618859,-15;3;-3,-14;2;-2,-17;2;-4,-12;2;-4,618859
4085,619128,,,,,619128
4086,619131,-13;3;0,-10;1;-5,-10;8;-4,-8;6;-1,619131
4087,619397,,,,,619397
4088,619406,-11;4;-4,-10;2;0,-10;4;-2,-8;4;-5,619406
4089,619681,,,,,619681
4090,619683,-15;11;0,-9;3;-6,-16;5;1,-12;6;-3,619683
4091,619949,,,,,619949
4092,619952,-11;3;-5,-11;0;-1,-15;4;1,-9;2;0,619952
4093,620229,,,,,620229
4094,620231,-6;5;-5,-8;3;-4,-10;10;0,-12;6;-1,620231
4095,620498,,,,,620498
4096,620502,-8;11;-2,-10;14;-5,-9;11;-3,-9;13;-1,620502
4097,620781,,,,,620781
4098,620783,-14;17;4,-9;15;-1,-8;17;-5,-6;14;0,620783
4099,621051,,,,,621051
4100,621054,-8;11;0,-10;12;-2,-9;11;-1,-5;11;-4,621054
4101,621335,,,,,621335
4102,621337,-9;13;1,-8;13;2,-8;13;0,-12;16;-2,621337
4103,621599,,,,,621599
4104,621602,-10;19;-4,-8;8;2,-7;13;2,-6;16;1,621602
4105,621873,,,,,621873
4106,621876,-7;13;0,-5;11;-4,-9;9;0,-7;11;1,621876
4107,622151,,,,,622151
4108,622153,-7;9;1,-7;7;2,-11;9;0,-8;11;0,622153
4109,622612,,,,,622612
4110,622614,-9;11;-4,-6;14;-3,-7;12;3,-7;7;0,622614
4111,622886,,,,,622886
4112,622889,-7;11;-2,-9;8;-3,-5;5;1,-9;8;2,622889
4113,623156,,,,,623156
4114,623164,-4;11;1,-7;15;-1,-8;12;-6,-10;14;0,623164
4115,623430,,,,,623430
4116,623433,-7;10;2,-4;16;4,-8;12;2,-3;12;-3,623433
4117,623706,,,,,623706
4118,623713,-8;18;4,-2;14;-5,-7;14;6,-6;14;3,623713
4119,623981,,,,,623981
4120,623984,-5;11;-2,-6;10;0,-2;11;-3,-6;12;0,623984
4121,624251,,,,,624251
4122,624261,-6;11;-1,-6;9;0,-4;12;0,-6;7;-1,624261
4123,624532,,,,,624532
4124,624534,-6;12;1,-7;13;0,-5;14;0,-5;9;0,624534
4125,624807,,,,,624807
4126,624811,-3;13;-1,-9;8;3,-6;13;3,-5;9;-2,624811
4127,625229,,,,,625229
4128,625232,-6;7;3,-6;12;2,-6;9;1,-8;10;0,625232
4129,625496,,,,,625496
4130,625499,-3;6;0,-9;10;7,-7;14;1,-7;11;-4,625499
4131,625781,,,,,625781
4132,625784,-8;14;2,-4;12;-1,-8;12;2,-8;12;-5,625784
4133,626059,,,,,626059
4134,626062,-11;9;2,-7;10;1,-9;8;-3,-8;11;0,626062
4135,626333,,,,,626333
4136,626336,-4;10;-7,-7;12;0,-6;9;1,-5;13;0,626336
4137,626610,,,,,626610
4138,626613,-3;10;-3,-4;8;3,-6;9;-2,-10;8;0,626613
4139,626884,,,,,626884
4140,626887,-5;5;-2,-7;3;-2,-9;8;-1,-6;10;-4,626887
4141,627160,,,,,627160
4142,627163,-7;1;0,-9;4;2,-9;11;-5,-7;-2;0,627163
4143,627436,,,,,627436
4144,627439,-10;8;0,-7;1;3,-7;-1;0,-7;0;1,627439
4145,627709,,,,,627709
4146,627713,-8;0;-2,-9;-2;1,-9;0;-4,-9;5;-1,627713
4147,627973,,,,,627973
4148,627981,-10;2;0,-8;0;0,-8;1;-2,-9;-6;-3,627981
4149,628247,,,,,628247
4150,628250,-11;-1;-1,-9;-1;2,-7;1;-4,-9;-1;0,628250
4151,628511,,,,,628511
4152,628518,-8;0;-2,-5;-5;-1,-5;0;0,-5;0;-3,628518
4153,628787,,,,,628787
4154,628790,-5;-3;2,-8;1;-1,-3;-1;-5,-2;-2;2,628790
4155,629060,,,,,629060
4156,629069,-5;-2;-2,-2;0;-5,-3;0;3,-3;3;1,629069
4157,629331,,,,,629331
4158,629335,-4;0;-1,-1;0;-2,-2;0;0,-3;-3;2,629335
4159,629600,,,,,629600
4160,629602,-4;-5;0,0;0;0,-2;-3;-1,-2;0;-6,629602
4161,629874,,,,,629874
4162,629877,-2;-3;-6,-5;1;0,-1;-4;0,-3;-1;-4,629877
4163,630150,,,,,630150
4164,630153,-1;0;-1,-4;-2;-3,-2;-2;-5,-5;0;2,630153
4165,630425,,,,,630425
4166,630428,-9;0;2,-1;0;-10,-6;0;0,-1;1;-1,630428
4167,630701,,,,,630701
4168,630704,-1;-1;-4,-6;2;-3,-3;1;3,-6;0;0,630704
4169,630975,,,,,630975
4170,630978,2;4;2,4;7;0,-2;5;1,3;-3;5,630978
4171,631250,,,,,631250
4172,631254,5;3;6,3;2;5,4;1;-3,2;2;2,631254
4173,631525,,,,,631525
4174,631528,5;2;0,5;2;-2,5;1;2,9;-4;-1,631528
4175,631789,,,,,631789
4176,631792,9;-2;0,9;1;2,6;0;3,9;2;0,631792
4177,632064,,,,,632064
4178,632071,15;3;0,12;2;2,11;1;2,11;4;5,632071
4179,632333,,,,,632333
4180,632336,15;2;-1,13;2;4,13;3;6,8;3;3,632336
4181,632609,,,,,632609
4182,632617,12;4;-1,10;2;3,8;0;-4,6;1;6,632617
4183,632890,,,,,632890
4184,632893,6;1;-1,5;2;4,3;1;-1,1;6;0,632893
4185,633165,,,,,633165
4186,633172,4;0;-2,4;2;-2,4;0;1,8;3;3,633172
4187,633435,,,,,633435
4188,633437,5;0;0,3;-1;0,5;0;0,2;-3;1,633437
4189,633703,,,,,633703
4190,633706,1;0;0,-1;-1;1,0;0;2,1;-2;0,633706
4191,633985,,,,,633985
4192,633988,-1;0;1,0;0;0,0;2;-1,-2;0;-1,633988
4193,634261,,,,,634261
4194,634264,-1;0;-1,-1;-2;3,0;-1;1,-1;0;-3,634264
4195,634535,,,,,634535
4196,634539,-3;0;-1,-1;-1;-4,-2;0;0,-2;-1;2,634539
4197,634818,,,,,634818
4198,634821,-1;-1;-1,-3;0;-2,-1;-2;0,-2;0;-1,634821
4199,635094,,,,,635094
4200,635097,-2;-1;3,-1;0;1,0;0;1,0;0;-1,635097
4201,635367,,,,,635367
4202,635370,3;-2;1,9;-1;0,8;0;4,10;0;3,635370
4203,635644,,,,,635644
4204,635648,10;-1;0,11;-1;5,10;-3;4,13;0;1,635648
4205,635913,,,,,635913
4206,635916,15;-6;6,12;-4;4,14;-1;3,13;-4;-2,635916
4207,636188,,,,,636188
4208,636196,13;-1;5,13;-6;4,9;-5;4,15;-3;3,636196
4209,636468,,,,,636468
4210,636471,13;-1;5,15;-2;3,14;-1;4,12;0;6,636471
4211,636742,,,,,636742
4212,636749,11;2;5,14;0;4,13;-1;5,12;-2;4,636749
4213,637015,,,,,637015
4214,637018,13;-2;4,10;-4;2,10;-3;1,8;-3;2,637018
4215,637282,,,,,637282
4216,637291,0;-1;1,-3;-3;0,-5;-3;-1,-2;-3;-2,637291
4217,637558,,,,,637558
4218,637561,0;-5;1,-4;-3;-2,-3;-3;-2,-4;-3;2,637561
4219,637828,,,,,637828
4220,637831,-6;-6;-3,-8;-5;0,-11;-5;-4,-13;-4;-2,637831
4221,638107,,,,,638107
4222,638110,-15;-6;-6,-15;-7;-3,-19;-7;-1,-18;-5;-4,638110
4223,638383,,,,,638383
4224,638386,-18;-11;-6,-17;-10;-4,-18;-11;-2,-16;-11;-3,638386
4225,638668,,,,,638668
4226,638671,-17;-10;-1,-18;-13;-4,-17;-11;-5,-18;-19;-10,638671
4227,638934,,,,,638934
4228,638936,-16;-22;-2,-16;-19;-5,-16;-16;-3,-12;-22;-8,638936
4229,639208,,,,,639208
4230,639211,-13;-25;-6,-11;-27;-5,-9;-27;-6,-14;-22;-3,639211
4231,639484,,,,,639484
4232,639486,-13;-22;-8,-12;-19;-6,-13;-20;-3,-14;-23;0,639486
4233,639769,,,,,639769
4234,639772,-15;-23;-3,-15;-20;-2,-13;-23;-5,-13;-28;-2,639772
4235,640034,,,,,640034
4236,640036,-14;-26;1,-11;-30;-2,-13;-23;-5,-10;-27;-7,640036
4237,640322,,,,,640322
4238,640325,-6;-31;-19,-8;-30;-5,-10;-21;11,-18;-14;12,640325
4239,640599,,,,,640599
4240,640601,-18;-18;6,-11;-22;2,-17;-26;-10,-13;-29;-19,640601
4241,640873,,,,,640873
4242,640876,-19;-16;6,-19;-9;-7,-19;-9;-3,-27;-18;-4,640876
4243,641148,,,,,641148
4244,641150,-25;-14;-4,-14;-14;-1,-16;-12;-10,-17;-22;-6,641150
4245,641424,,,,,641424
4246,641427,-19;-10;-1,-23;-2;-6,-32;-11;5,-21;-8;-4,641427
4247,641699,,,,,641699
4248,641701,-24;-13;-1,-14;-22;0,-17;-12;-2,-21;-11;-2,641701
4249,642112,,,,,642112
4250,642115,-23;-3;0,-22;0;-5,-19;1;-6,-25;0;-3,642115
4251,642387,,,,,642387
4252,642390,-17;0;-6,-18;-2;-3,-13;-3;-7,-13;-12;-6,642390
4253,642663,,,,,642663
4254,642665,-14;-6;-3,-12;-6;-7,-11;-6;1,-11;-4;-5,642665
4255,642931,,,,,642931
4256,642934,-15;-7;0,-13;-9;-8,-20;-7;-6,-17;-1;-8,642934
4257,643206,,,,,643206
4258,643209,-19;-3;0,-17;-4;-3,-17;0;0,-17;-9;-11,643209
4259,643475,,,,,643475
4260,643478,-19;-4;-1,-19;-6;-3,-19;-7;-9,-14;-4;-10,643478
4261,643756,,,,,643756
4262,643759,-18;-5;-1,-13;-5;-8,-17;-1;-1,-17;-10;-3,643759
4263,644028,,,,,644028
4264,644031,-17;1;-2,-18;-3;-5,-21;0;-1,-22;-2;1,644031
4265,644298,,,,,644298
4266,644306,-18;0;-4,-19;0;0,-16;0;0,-23;-9;-5,644306
4267,644573,,,,,644573
4268,644576,-14;-9;-12,-16;-8;-4,-19;-1;-3,-19;0;-1,644576
4269,644839,,,,,644839
4270,644846,-16;-1;-3,-18;-2;1,-13;-5;-3,-18;3;-3,644846
4271,645108,,,,,645108
4272,645110,-16;3;-5,-20;3;-4,-16;6;-3,-19;16;-2,645110
4273,645380,,,,,645380
4274,645389,-18;9;0,-10;3;0,-16;10;1,-19;15;3,645389
4275,645652,,,,,645652
4276,645655,-18;18;0,-16;15;-2,-13;13;-9,-16;11;-1,645655
4277,645922,,,,,645922
4278,645929,-14;19;0,-12;20;-8,-16;17;-2,-15;21;-5,645929
4279,646191,,,,,646191
4280,646194,-14;16;-2,-12;18;1,-11;14;0,-12;22;2,646194
4281,646460,,,,,646460
4282,646468,-13;15;-4,-8;16;2,-11;14;-7,-8;16;0,646468
4283,646735,,,,,646735
4284,646737,-15;19;7,-13;18;-4,-13;19;4,-9;19;-6,646737
4285,647010,,,,,647010
4286,647013,-10;10;-10,-24;23;6,-22;13;-8,-17;24;0,647013
4287,647285,,,,,647285
4288,647287,-11;20;1,-8;21;0,-14;22;1,-18;19;-7,647287
4289,647555,,,,,647555
4290,647558,-12;24;-10,-19;21;6,-25;27;8,-15;18;6,647558
4291,647830,,,,,647830
4292,647833,-14;15;2,-7;18;-1,-15;24;1,-13;18;-2,647833
4293,648104,,,,,648104
4294,648108,-15;30;-2,-10;39;3,-22;28;1,-17;20;4,648108
4295,648387,,,,,648387
4296,648389,-7;13;-4,-10;18;-10,-22;12;-7,-14;14;-6,648389
4297,648657,,,,,648657
4298,648660,-12;15;-3,-17;15;-8,-16;27;-3,-14;27;0,648660
4299,648931,,,,,648931
4300,648934,-16;21;3,-20;28;4,-13;28;-2,-21;24;10,648934
4301,649205,,,,,649205
4302,649208,-16;21;-14,-15;21;-11,-12;22;-5,-9;21;-2,649208
4303,649488,,,,,649488
4304,649490,-13;22;-5,-16;20;-5,-11;17;-6,-12;19;-14,649490
4305,649757,,,,,649757
4306,649760,-26;27;8,-18;20;-5,-18;25;4,-17;14;-10,649760
4307,650032,,,,,650032
4308,650035,-8;9;-16,-16;21;-2,-12;9;-10,-17;13;-2,650035
4309,650306,,,,,650306
4310,650309,-6;6;-8,-18;14;-2,-21;10;-6,-19;9;3,650309
4311,650588,,,,,650588
4312,650591,-12;13;-10,-15;11;0,-16;11;-3,-15;6;-7,650591
4313,650863,,,,,650863
4314,650866,-19;4;-4,-12;-6;0,-8;0;-10,-15;-2;-5,650866
4315,651139,,,,,651139
4316,651141,-24;4;1,-22;-2;0,-13;0;-9,-21;4;-4,651141
4317,651409,,,,,651409
4318,651411,-16;4;-11,-12;-3;-10,-17;1;-6,-17;1;-4,651411
4319,651687,,,,,651687
4320,651689,-15;2;-13,-16;-3;-10,-12;-2;-13,-19;0;-4,651689
4321,651959,,,,,651959
4322,651962,-23;1;-4,-19;-2;1,-15;-2;-9,-19;1;-5,651962
4323,652230,,,,,652230
4324,652239,-20;2;5,-20;3;-3,-15;-3;-6,-17;2;-6,652239
4325,652510,,,,,652510
4326,652513,-22;5;-7,-19;4;-1,-17;7;-3,-9;0;-3,652513
4327,652785,,,,,652785
4328,652792,-15;-3;1,-12;2;1,-13;5;6,-6;3;-5,652792
4329,653060,,,,,653060
4330,653063,-7;1;-7,-6;0;-5,-11;7;0,-6;4;-3,653063
4331,653331,,,,,653331
4332,653339,-8;1;0,-9;7;1,-11;8;0,-9;11;2,653339
4333,653611,,,,,653611
4334,653614,-9;10;0,-10;8;6,-5;9;-3,-7;12;0,653614
4335,653887,,,,,653887
4336,653894,-10;13;1,-13;7;7,-12;16;-1,-5;12;-3,653894
4337,654169,,,,,654169
4338,654172,-1;20;-8,-6;15;-2,-3;18;-10,-7;14;3,654172
4339,654438,,,,,654438
4340,654440,-3;11;5,-3;-7;-24,-7;3;-12,-11;15;-7,654440
4341,654711,,,,,654711
4342,654714,-9;20;13,-11;8;7,-23;5;13,-4;26;0,654714
4343,654987,,,,,654987
4344,654989,-14;6;-1,-7;12;-1,-6;11;0,-7;7;-6,654989
4345,655261,,,,,655261
4346,655264,-9;9;-1,-2;18;-8,-6;19;-4,-7;5;-6,655264
4347,655532,,,,,655532
4348,655535,-6;8;-9,-3;5;-8,-8;17;-3,-4;14;-9,655535
4349,655812,,,,,655812
4350,655815,-5;9;-8,-8;16;-15,-8;6;-14,-12;12;-10,655815
4351,656088,,,,,656088
4352,656091,-12;11;-9,-8;12;-11,-9;1;-8,-5;3;-9,656091
4353,656362,,,,,656362
4354,656365,-7;10;-14,-4;1;-10,-2;14;-13,1;3;-19,656365
4355,656638,,,,,656638
4356,656642,-7;-3;-11,-6;4;-8,-9;4;-2,-3;6;-7,656642
4357,656914,,,,,656914
4358,656917,-5;6;-11,-12;16;-11,-6;1;-4,-6;8;-10,656917
4359,657188,,,,,657188
4360,657191,-7;19;-16,6;12;-20,-8;10;-3,-6;17;-11,657191
4361,657468,,,,,657468
4362,657471,-6;5;1,-9;25;3,-23;22;-7,-3;14;-6,657471
4363,657739,,,,,657739
4364,657742,-7;-5;-19,-14;8;-2,-9;6;-4,-8;0;5,657742
4365,658009,,,,,658009
4366,658017,0;10;-17,0;9;-4,-6;2;-10,-15;-1;-1,658017
4367,658289,,,,,658289
4368,658292,-11;12;6,-8;-5;6,-9;0;3,-6;16;-14,658292
4369,658566,,,,,658566
4370,658573,-7;7;6,-6;11;1,-4;-1;-4,-8;0;-7,658573
4371,658840,,,,,658840
4372,658843,-10;-3;-1,-10;0;-11,3;6;-5,-6;9;-5,658843
4373,659109,,,,,659109
4374,659118,-17;21;-7,-12;2;0,7;19;-2,-4;5;-5,659118
4375,659386,,,,,659386
4376,659389,-11;12;0,-1;6;15,-10;11;7,-18;1;-2,659389
4377,659653,,,,,659653
4378,659790,0;16;-1,-7;17;-6,-8;17;-1,-9;14;-4,659790
4379,660055,,,,,660055
4380,660058,-3;5;-14,-5;15;0,-7;15;-4,-5;10;0,660058
4381,660329,,,,,660329
4382,660332,-10;18;8,0;14;-4,-3;12;-2,0;16;-17,660332
4383,660611,,,,,660611
4384,660613,-5;13;0,-2;12;4,-3;7;-5,-7;13;-2,660613
4385,660889,,,,,660889
4386,660892,-1;10;2,-13;13;5,-8;3;-9,-7;13;-11,660892
4387,661157,,,,,661157
4388,661160,-17;5;3,-5;18;6,-2;1;4,-9;0;-5,661160
4389,661430,,,,,661430
4390,661433,-2;14;8,-9;5;-6,-6;16;-1,-5;7;-12,661433
4391,661706,,,,,661706
4392,661709,-5;5;-2,-15;15;9,-1;12;7,-7;12;10,661709
4393,661980,,,,,661980
4394,661982,-1;10;2,-2;14;-3,-6;14;7,-2;18;-5,661982
4395,662413,,,,,662413
4396,662416,-2;11;0,-6;16;0,-2;13;2,-7;15;-2,662416
4397,662681,,,,,662681
4398,662684,2;10;-1,-1;17;1,-2;16;-6,0;15;-1,662684
4399,662957,,,,,662957
4400,662960,-3;21;-8,-7;30;-1,-8;14;11,-16;5;10,662960
4401,663227,,,,,663227
4402,663230,-4;6;0,0;11;1,-5;13;7,0;12;-2,663230
4403,663496,,,,,663496
4404,663503,-1;2;-4,-2;18;2,0;11;-2,0;8;-5,663503
4405,663771,,,,,663771
4406,663773,-3;13;-5,-3;13;-2,0;10;2,0;9;5,663773
4407,664045,,,,,664045
4408,664053,-4;15;3,-1;8;-1,-4;9;6,3;7;-5,664053
4409,664321,,,,,664321
4410,664323,-1;6;0,-3;7;0,2;4;-3,4;5;-6,664323
4411,664592,,,,,664592
4412,664600,2;-4;0,-4;0;4,-5;-4;1,0;0;2,664600
4413,664867,,,,,664867
4414,664869,0;0;3,0;5;1,0;1;5,1;-2;-17,664869
4415,665135,,,,,665135
4416,665137,1;2;6,-1;0;0,3;0;4,1;0;2,665137
4417,665420,,,,,665420
4418,665423,0;-2;-1,3;-8;-2,0;-2;-3,0;-4;-4,665423
4419,665697,,,,,665697
4420,665700,-2;-6;3,-5;-4;2,-2;-4;6,1;0;0,665700
4421,665972,,,,,665972
4422,665975,-1;-5;4,-4;-4;-13,-2;-2;-3,0;-1;-3,665975
4423,666247,,,,,666247
4424,666250,-2;-5;-4,-2;-2;1,0;-6;3,-3;-2;-2,666250
4425,666529,,,,,666529
4426,666532,0;-6;-6,-1;-6;-3,-2;-13;-11,-2;-17;-1,666532
4427,666798,,,,,666798
4428,666801,0;-15;5,0;-15;0,0;-14;-7,2;-11;-2,666801
4429,667074,,,,,667074
4430,667076,2;-16;-9,1;-12;4,6;-6;19,1;-18;-12,667076
4431,667348,,,,,667348
4432,667351,-1;-36;12,-7;-25;13,7;-21;-1,-7;-23;1,667351
4433,667630,,,,,667630
4434,667632,-3;-14;3,2;-12;4,-1;-18;-1,-7;-7;6,667632
4435,667899,,,,,667899
4436,667901,5;-10;5,0;-12;4,-1;-12;4,-4;-6;-1,667901
4437,668170,,,,,668170
4438,668177,-4;-7;3,-1;-11;-3,0;-12;3,-2;-12;0,668177
4439,668449,,,,,668449
4440,668451,-1;-9;5,2;-11;-2,4;-11;0,1;-15;1,668451
4441,668726,,,,,668726
4442,668734,1;-7;0,-2;-7;2,1;-9;-2,-3;-1;0,668734
4443,669000,,,,,669000
4444,669002,0;-5;-5,-2;-10;0,-5;-8;-3,-1;-6;-2,669002
4445,669278,,,,,669278
4446,669286,-5;-12;1,0;-4;1,-5;-14;2,-3;-11;-2,669286
4447,669551,,,,,669551
4448,669554,-7;-9;4,-5;-8;-6,-2;-8;0,-4;-9;-2,669554
4449,669826,,,,,669826
4450,669835,-8;-8;-2,-5;-5;-1,-4;-13;1,-8;-10;1,669835
4451,670102,,,,,670102
4452,670105,-2;-12;0,-9;-8;-3,-7;-8;5,-5;-11;7,670105
4453,670379,,,,,670379
4454,670381,-7;-12;-5,-8;-8;5,-7;-12;-4,-10;-4;-3,670381
4455,670652,,,,,670652
4456,670655,-9;-11;2,-7;-16;0,-7;-6;-7,-15;-6;2,670655
4457,670927,,,,,670927
4458,670929,-4;-9;2,-5;-13;-4,-9;-5;0,-9;-11;0,670929
4459,671202,,,,,671202
4460,671205,-5;-2;4,-7;-8;9,-8;-2;3,-4;1;2,671205
4461,671472,,,,,671472
4462,671475,-11;-7;0,-3;0;-6,-7;-7;-5,-5;-8;-7,671475
4463,671749,,,,,671749
4464,671752,-6;-15;0,-1;-16;4,-1;-1;-2,-3;-12;9,671752
4465,672016,,,,,672016
4466,672019,-4;-1;0,0;-12;-3,-4;-10;0,-4;-4;-2,672019
4467,672300,,,,,672300
4468,672303,-6;-8;-18,-7;-9;0,-6;-5;5,-2;-6;-4,672303
4469,672573,,,,,672573
4470,672576,0;-9;0,3;-7;4,-5;-7;-2,0;-7;0,672576
4471,672845,,,,,672845
4472,672848,1;-2;0,-1;-2;6,1;-2;8,-4;-4;0,672848
4473,673110,,,,,673110
4474,673113,-5;-4;1,-1;2;0,-9;-3;-3,-1;-2;-4,673113
4475,673391,,,,,673391
4476,673394,-6;0;10,-3;-3;-1,-2;-6;0,-1;-6;-3,673394
4477,673656,,,,,673656
4478,673659,-3;-4;0,0;-2;-2,0;-5;0,0;2;0,673659
4479,673930,,,,,673930
4480,673937,0;-2;-13,-7;2;0,8;0;-5,3;-8;1,673937
4481,674205,,,,,674205
4482,674207,-5;0;0,2;5;1,-2;-5;0,-5;0;3,674207
4483,674479,,,,,674479
4484,674488,-5;1;-1,0;-2;-8,-3;0;-3,1;0;-1,674488
4485,674750,,,,,674750
4486,674753,-1;0;-8,-1;-1;0,-5;-3;0,-2;-1;0,674753
4487,675018,,,,,675018
4488,675026,-2;3;3,-6;0;1,2;2;1,-9;-3;-2,675026
4489,675297,,,,,675297
4490,675300,0;-3;5,0;-1;1,1;-8;0,-6;-1;5,675300
4491,675570,,,,,675570
4492,675572,-7;1;-9,0;0;0,-2;1;1,3;9;0,675572
4493,675846,,,,,675846
4494,675849,-2;0;-9,3;4;-1,1;9;-7,0;7;-5,675849
4495,676113,,,,,676113
4496,676116,2;6;-2,1;5;3,-3;2;4,0;3;4,676116
4497,676388,,,,,676388
4498,676391,0;3;-3,1;0;-4,0;1;-3,1;7;-3,676391
4499,676658,,,,,676658
4500,676661,-2;2;-6,0;8;0,-3;5;-6,4;3;-2,676661
4501,676933,,,,,676933
4502,676936,0;7;-3,4;13;-3,1;9;1,-1;5;1,676936
4503,677208,,,,,677208
4504,677211,0;2;1,-5;-9;-4,0;0;-6,0;1;-5,677211
4505,677483,,,,,677483
4506,677490,-1;-2;7,5;6;7,2;2;3,5;4;4,677490
4507,677758,,,,,677758
4508,677762,2;0;-4,6;10;-2,6;8;-3,6;5;3,677762
4509,678029,,,,,678029
4510,678037,8;1;1,13;4;-6,5;-1;2,14;3;2,678037
4511,678308,,,,,678308
4512,678311,7;-1;0,18;9;-1,12;1;3,9;0;12,678311
4513,678585,,,,,678585
4514,678592,16;5;0,19;-2;14,23;-5;6,19;0;-1,678592
4515,678859,,,,,678859
4516,678862,24;1;4,15;0;-2,27;0;9,20;9;6,678862
4517,679136,,,,,679136
4518,679139,20;0;8,22;4;4,20;4;0,18;5;2,679139
4519,679498,,,,,679498
4520,679501,18;-2;10,26;3;9,19;2;4,15;0;11,679501
4521,679773,,,,,679773
4522,679776,20;7;3,20;10;4,22;4;7,23;5;3,679776
4523,680048,,,,,680048
4524,680051,22;5;3,21;9;2,27;5;6,20;3;4,680051
4525,680326,,,,,680326
4526,680329,20;0;10,24;-1;5,14;-5;3,21;-1;6,680329
4527,680598,,,,,680598
4528,680601,25;0;2,24;-2;0,21;0;4,23;2;2,680601
4529,680867,,,,,680867
4530,680870,26;1;6,24;0;6,26;-1;5,22;0;6,680870
4531,681141,,,,,681141
4532,681144,26;1;4,24;0;0,22;0;0,24;-3;4,681144
4533,681411,,,,,681411
4534,681414,30;0;11,28;0;4,19;-1;8,19;-1;2,681414
4535,681688,,,,,681688
4536,681696,23;-1;12,30;-2;6,29;-3;8,29;0;1,681696
4537,681962,,,,,681962
4538,681965,24;1;2,23;-2;4,23;2;9,24;0;4,681965
4539,682237,,,,,682237
4540,682245,21;-1;9,25;-6;2,24;2;-6,16;1;1,682245
4541,682509,,,,,682509
4542,682511,26;9;14,20;11;19,21;3;7,23;0;7,682511
4543,682783,,,,,682783
4544,682791,23;-6;1,23;1;6,24;4;5,25;6;8,682791
4545,683059,,,,,683059
4546,683061,22;0;6,18;1;5,18;0;0,14;-4;0,683061
4547,683326,,,,,683326
4548,683329,15;-3;0,12;0;1,10;2;0,9;1;2,683329
4549,683601,,,,,683601
4550,683604,11;0;2,6;1;2,6;2;1,6;0;7,683604
4551,683871,,,,,683871
4552,683873,2;0;1,3;0;2,8;0;0,4;-1;2,683873
4553,684152,,,,,684152
4554,684155,4;0;0,2;0;1,0;0;0,4;0;2,684155
4555,684427,,,,,684427
4556,684430,3;0;2,3;0;1,0;0;-1,-6;0;-1,684430
4557,684706,,,,,684706
4558,684709,-10;1;0,-10;1;-2,-10;0;-3,-10;0;-2,684709
4559,684979,,,,,684979
4560,684981,-10;0;-1,-10;1;-3,-11;-1;0,-12;0;-3,684981
4561,685247,,,,,685247
4562,685256,-10;0;-3,-11;1;0,-12;0;-2,-12;1;-1,685256
4563,685529,,,,,685529
4564,685531,-13;3;-2,-16;0;-6,-18;2;-2,-22;0;-2,685531
4565,685804,,,,,685804
4566,685811,-26;0;-5,-24;0;-5,-24;-1;-9,-29;-3;-9,685811
4567,686080,,,,,686080
4568,686083,-25;1;-1,-26;0;0,-25;0;3,-27;0;0,686083
4569,686348,,,,,686348
4570,686357,-25;-4;-5,-26;-10;-11,-25;-7;-11,-24;-8;-8,686357
4571,686625,,,,,686625
4572,686628,-28;-3;-5,-27;-3;-5,-26;-6;-10,-27;-9;-12,686628
4573,686893,,,,,686893
4574,686900,-26;-5;-3,-25;-7;-4,-28;-5;-4,-22;-9;-10,686900
4575,687167,,,,,687167
4576,687170,-30;-1;0,-29;-7;0,-27;-10;-3,-18;-14;-2,687170
4577,687443,,,,,687443
4578,687452,-27;-11;-10,-26;-20;-5,-21;-16;1,-25;-16;-1,687452
4579,687727,,,,,687727
4580,687730,-23;-11;-4,-22;-16;-9,-22;-15;-6,-23;-13;-1,687730
4581,687995,,,,,687995
4582,688003,-16;-14;-7,-16;-21;0,-14;-18;-3,-19;-16;-8,688003
4583,688268,,,,,688268
4584,688271,-15;-19;-3,-16;-23;-6,-18;-19;0,-16;-18;-4,688271
4585,688544,,,,,688544
4586,688547,-17;-24;0,-12;-26;-9,-17;-27;-3,-20;-28;0,688547
4587,688819,,,,,688819
4588,688822,-15;-27;0,-16;-28;0,-12;-25;-2,-12;-29;-8,688822
4589,689095,,,,,689095
4590,689098,-16;-25;-3,-18;-27;-2,-13;-29;-4,-14;-32;-12,689098
4591,689371,,,,,689371
4592,689374,-14;-33;-2,-14;-29;-4,-13;-34;-5,-18;-29;-4,689374
4593,689645,,,,,689645
4594,689648,-16;-29;5,-18;-31;2,-21;-32;-3,-18;-28;0,689648
4595,689921,,,,,689921
4596,689924,-14;-32;-12,-20;-38;0,-17;-34;-8,-22;-32;7,689924
4597,690202,,,,,690202
4598,690205,-24;-21;-4,-21;-30;-11,-21;-32;-3,-21;-30;-2,690205
