,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
4386,24;-3;5,23;-3;7,25;-4;5,23;1;1,623230,21,2021-11-17
4387,,,,,623497,21,2021-11-17
4388,20;2;11,22;0;5,21;-5;5,23;-6;3,623500,21,2021-11-17
4389,,,,,623772,21,2021-11-17
4390,19;-6;3,19;-5;2,19;-3;4,16;-1;6,623775,21,2021-11-17
4391,,,,,624041,21,2021-11-17
4392,16;-4;7,13;-6;6,14;-6;5,15;-3;4,624045,21,2021-11-17
4393,,,,,624316,21,2021-11-17
4394,16;-4;6,15;-3;3,13;-5;0,13;-6;4,624323,21,2021-11-17
4395,,,,,624592,21,2021-11-17
4396,12;-4;4,12;-6;6,14;-5;4,14;-6;2,624594,21,2021-11-17
4397,,,,,624867,21,2021-11-17
4398,17;-7;3,7;-6;2,1;-7;2,1;-8;0,624905,21,2021-11-17
4399,,,,,625175,21,2021-11-17
4400,2;-4;-2,0;-6;0,0;-6;-1,0;-4;0,625178,21,2021-11-17
4401,,,,,625443,21,2021-11-17
4402,2;-9;1,0;-8;1,0;-6;1,3;-4;2,625451,21,2021-11-17
4403,,,,,625718,21,2021-11-17
4404,0;-7;1,-1;-7;0,1;-6;0,-1;-3;1,625721,21,2021-11-17
4405,,,,,625993,21,2021-11-17
4406,0;-7;2,-7;-7;3,-7;-5;-2,-5;-3;-4,625995,21,2021-11-17
4407,,,,,626268,21,2021-11-17
4408,-7;-6;0,-7;-7;0,-8;-8;1,-6;-7;0,626271,21,2021-11-17
4409,,,,,626531,21,2021-11-17
4410,-6;-3;0,-6;-9;-1,-9;-10;1,-7;-5;2,626534,21,2021-11-17
4411,,,,,626807,21,2021-11-17
4412,-7;-8;1,-7;-7;0,-9;-6;0,-5;-2;3,626809,21,2021-11-17
4413,,,,,627082,21,2021-11-17
4414,-11;-3;4,-7;-12;-2,-10;-8;5,-7;-4;0,627085,21,2021-11-17
4415,,,,,627395,21,2021-11-17
4416,-10;-4;0,-14;-9;0,-17;-2;0,-2;-3;-7,627398,21,2021-11-17
4417,,,,,627671,21,2021-11-17
4418,-12;-7;4,-12;-6;7,-8;-7;-10,-12;-5;4,627674,21,2021-11-17
4419,,,,,627945,21,2021-11-17
4420,-7;-6;3,-6;-7;-2,-8;-7;-3,-13;-9;-1,627948,21,2021-11-17
4421,,,,,628215,21,2021-11-17
4422,-8;-15;-11,-13;-2;-7,-13;-1;-1,-10;-2;-1,628218,21,2021-11-17
4423,,,,,628489,21,2021-11-17
4424,-13;-4;7,-11;0;1,-10;-1;-3,-9;-6;-11,628492,21,2021-11-17
4425,,,,,628758,21,2021-11-17
4426,-9;-4;-3,-9;-2;-6,-12;-5;2,-10;-4;4,628761,21,2021-11-17
4427,,,,,629039,21,2021-11-17
4428,-7;-12;-4,-4;-8;-7,-5;-5;-7,-1;-3;-5,629042,21,2021-11-17
4429,,,,,629309,21,2021-11-17
4430,-4;-4;0,-12;-4;0,-8;0;-2,-10;-3;-2,629312,21,2021-11-17
4431,,,,,629579,21,2021-11-17
4432,-8;2;-8,-11;-7;-7,-8;-8;1,-9;-7;7,629587,21,2021-11-17
4433,,,,,629866,21,2021-11-17
4434,-7;-7;5,-7;-7;4,-12;-8;0,-10;-2;2,629869,21,2021-11-17
4435,,,,,630135,21,2021-11-17
4436,-14;-16;3,-3;-5;-25,-5;-9;-13,-13;0;3,630142,21,2021-11-17
4437,,,,,630412,21,2021-11-17
4438,-8;-6;13,-12;5;4,-12;-5;6,-6;-5;-2,630415,21,2021-11-17
4439,,,,,630684,21,2021-11-17
4440,-13;-2;-6,-14;0;-1,-10;1;6,-9;-1;0,630692,21,2021-11-17
4441,,,,,630964,21,2021-11-17
4442,-10;1;-8,-14;-2;0,-8;1;0,-15;7;1,630967,21,2021-11-17
4443,,,,,631234,21,2021-11-17
4444,-7;-3;-1,-4;-7;-6,-10;0;-8,-8;1;-4,631241,21,2021-11-17
4445,,,,,631512,21,2021-11-17
4446,-4;-5;-3,-10;-4;5,-8;-1;5,-8;-5;-2,631515,21,2021-11-17
4447,,,,,631785,21,2021-11-17
4448,-12;-3;3,-6;1;1,-9;-3;7,-11;-8;6,631788,21,2021-11-17
4449,,,,,632068,21,2021-11-17
4450,-13;-9;2,-7;-2;-7,-16;-4;-9,-13;-7;-2,632071,21,2021-11-17
4451,,,,,632337,21,2021-11-17
4452,-13;-4;0,-8;-3;-1,-13;-10;-1,-8;-14;-11,632340,21,2021-11-17
4453,,,,,632612,21,2021-11-17
4454,-6;-7;-4,-14;-3;6,-11;1;0,-11;-4;4,632614,21,2021-11-17
4455,,,,,632876,21,2021-11-17
4456,-8;-7;0,-6;-8;-8,-11;-6;-1,-9;-4;0,632879,21,2021-11-17
4457,,,,,633151,21,2021-11-17
4458,-7;-10;-6,-5;-10;-3,-12;-3;0,-16;-1;2,633154,21,2021-11-17
4459,,,,,633419,21,2021-11-17
4460,-13;-6;5,-12;-4;0,-4;-8;-3,-11;-3;3,633421,21,2021-11-17
4461,,,,,633689,21,2021-11-17
4462,-13;-4;5,-7;-10;2,-4;-8;4,-8;-3;-2,633692,21,2021-11-17
4463,,,,,633958,21,2021-11-17
4464,-3;-7;-6,-3;-9;-11,-11;-7;-1,-8;-8;2,633961,21,2021-11-17
4465,,,,,634238,21,2021-11-17
4466,-7;-5;-6,-5;-8;-1,-11;-6;9,-13;-1;0,634242,21,2021-11-17
4467,,,,,634515,21,2021-11-17
4468,-5;-4;-2,-10;-1;-10,-12;-10;-4,-7;-2;0,634518,21,2021-11-17
4469,,,,,634796,21,2021-11-17
4470,-11;-6;-5,-9;-8;-6,-8;-1;-4,-4;1;-2,634798,21,2021-11-17
4471,,,,,635065,21,2021-11-17
4472,-8;-1;-3,-12;-5;-1,-7;2;-1,-8;-4;-3,635068,21,2021-11-17
4473,,,,,635340,21,2021-11-17
4474,-10;0;5,-9;-3;2,-13;-4;5,-7;-2;2,635343,21,2021-11-17
4475,,,,,635612,21,2021-11-17
4476,-13;-4;1,-8;0;0,-11;3;-5,-7;0;-7,635615,21,2021-11-17
4477,,,,,635878,21,2021-11-17
4478,-2;0;3,-7;9;-4,-8;1;-4,-3;-2;-2,635885,21,2021-11-17
4479,,,,,636153,21,2021-11-17
4480,-8;-5;6,-7;0;6,-15;0;6,-7;-8;2,636156,21,2021-11-17
4481,,,,,636429,21,2021-11-17
4482,-7;0;2,-6;-4;6,-1;-11;-11,-6;-3;7,636437,21,2021-11-17
4483,,,,,636712,21,2021-11-17
4484,-9;-3;-1,-6;-1;-7,-4;-6;-4,-11;-1;2,636716,21,2021-11-17
4485,,,,,636982,21,2021-11-17
4486,-6;-3;3,-11;-1;1,-8;-1;4,-3;-5;-7,636989,21,2021-11-17
4487,,,,,637254,21,2021-11-17
4488,-5;-5;0,-1;-6;1,-5;-2;4,-4;-1;0,637257,21,2021-11-17
4489,,,,,637532,21,2021-11-17
4490,1;4;1,0;0;6,1;-5;3,-2;-4;11,637535,21,2021-11-17
4491,,,,,637813,21,2021-11-17
4492,1;-4;2,-1;-3;9,2;-3;4,0;-7;6,637816,21,2021-11-17
4493,,,,,638083,21,2021-11-17
4494,-1;2;-3,0;0;-8,0;1;0,-2;2;-3,638086,21,2021-11-17
4495,,,,,638367,21,2021-11-17
4496,-2;-2;4,-5;0;3,-1;-1;5,-1;-5;3,638370,21,2021-11-17
4497,,,,,638643,21,2021-11-17
4498,-2;-4;3,-2;0;4,-4;-2;7,2;-1;2,638646,21,2021-11-17
4499,,,,,638914,21,2021-11-17
4500,-5;2;9,-6;3;3,-3;-4;-2,-8;-1;3,638916,21,2021-11-17
4501,,,,,639182,21,2021-11-17
4502,-4;-6;5,-7;-2;12,-8;-8;13,-2;-3;4,639185,21,2021-11-17
4503,,,,,639456,21,2021-11-17
4504,-7;-7;7,-8;-2;6,-8;-8;0,-6;-2;-3,639459,21,2021-11-17
4505,,,,,639731,21,2021-11-17
4506,-11;-8;9,-1;-3;-8,-8;-9;-11,-9;-6;2,639734,21,2021-11-17
4507,,,,,640013,21,2021-11-17
4508,-3;-6;-1,-7;-14;-1,-6;-4;-1,-9;-11;0,640016,21,2021-11-17
4509,,,,,640290,21,2021-11-17
4510,-10;-4;6,-11;-9;-3,-12;-3;2,-7;-6;1,640293,21,2021-11-17
4511,,,,,640559,21,2021-11-17
4512,-8;-6;-8,-6;-2;-5,-4;-10;-8,-6;-6;3,640566,21,2021-11-17
4513,,,,,640832,21,2021-11-17
4514,-7;-10;-2,-8;-8;1,-8;0;0,-12;2;3,640835,21,2021-11-17
4515,,,,,641108,21,2021-11-17
4516,-4;0;-13,-4;-6;-8,-8;-3;3,-5;-4;-4,641118,21,2021-11-17
4517,,,,,641383,21,2021-11-17
4518,-3;-6;2,-6;-8;5,-8;-6;0,-9;-8;-4,641386,21,2021-11-17
4519,,,,,641652,21,2021-11-17
4520,-10;-7;0,-10;0;0,-5;-4;-5,-6;-4;-5,641659,21,2021-11-17
4521,,,,,641928,21,2021-11-17
4522,-5;0;-6,-4;-7;-4,-4;-2;-1,-8;-3;4,641930,21,2021-11-17
4523,,,,,642196,21,2021-11-17
4524,-2;-5;-10,-4;-12;-5,-10;-10;-8,-8;-1;-4,642205,21,2021-11-17
4525,,,,,642472,21,2021-11-17
4526,-5;-4;0,-11;-7;6,-4;-3;-3,-7;-7;-2,642476,21,2021-11-17
4527,,,,,642746,21,2021-11-17
4528,-6;-8;0,-11;-17;3,-8;-6;5,-7;-5;-6,642748,21,2021-11-17
4529,,,,,643011,21,2021-11-17
4530,-10;-2;0,-7;-5;1,-6;-8;1,-8;-10;0,643014,21,2021-11-17
4531,,,,,643283,21,2021-11-17
4532,-10;-9;0,-7;-7;-14,-11;-4;-5,-5;-3;4,643287,21,2021-11-17
4533,,,,,643556,21,2021-11-17
4534,-8;0;8,-8;2;-5,-9;-2;-8,-1;-11;-11,643558,21,2021-11-17
4535,,,,,643823,21,2021-11-17
4536,-6;-6;1,-5;-4;0,-10;0;1,-8;0;-5,643826,21,2021-11-17
4537,,,,,644123,21,2021-11-17
4538,-1;2;-17,-8;-3;-7,-3;-3;-1,-10;-2;6,644126,21,2021-11-17
4539,,,,,644393,21,2021-11-17
4540,-9;-4;4,-12;7;2,-4;0;1,-8;2;-4,644397,21,2021-11-17
4541,,,,,644668,21,2021-11-17
4542,-6;-3;0,-5;0;-9,-9;-1;-4,-7;-4;-4,644671,21,2021-11-17
4543,,,,,644937,21,2021-11-17
4544,-9;-7;-1,-7;-4;0,-7;-1;-1,-10;-5;0,644940,21,2021-11-17
4545,,,,,645217,21,2021-11-17
4546,-13;-5;3,-5;0;-6,-9;-1;-2,-4;0;-7,645220,21,2021-11-17
4547,,,,,645487,21,2021-11-17
4548,-10;-3;5,-12;3;-1,-13;-7;0,-8;1;-3,645490,21,2021-11-17
4549,,,,,645764,21,2021-11-17
4550,-6;0;-10,-6;0;-7,-4;-1;-3,-6;3;-2,645766,21,2021-11-17
4551,,,,,646033,21,2021-11-17
4552,-7;1;-4,-6;3;-11,-8;-4;0,-4;0;0,646036,21,2021-11-17
4553,,,,,646301,21,2021-11-17
4554,-5;6;1,-7;3;9,1;9;-19,-6;7;-17,646308,21,2021-11-17
4555,,,,,646577,21,2021-11-17
4556,-14;9;8,-3;5;-2,-8;0;8,-8;0;2,646579,21,2021-11-17
4557,,,,,646851,21,2021-11-17
4558,-10;6;-6,-3;-4;0,-5;6;-15,-4;-3;-15,646859,21,2021-11-17
4559,,,,,647142,21,2021-11-17
4560,2;-2;3,-6;13;18,-10;2;8,-4;0;-5,647145,21,2021-11-17
4561,,,,,647414,21,2021-11-17
4562,-1;0;-8,-7;-9;3,-3;0;0,0;1;2,647421,21,2021-11-17
4563,,,,,647690,21,2021-11-17
4564,-10;0;3,-10;4;-4,-7;-1;0,-10;-1;-6,647693,21,2021-11-17
4565,,,,,647963,21,2021-11-17
4566,-2;-7;1,-12;-6;5,-6;-3;0,-7;3;0,647966,21,2021-11-17
4567,,,,,648235,21,2021-11-17
4568,-11;-2;-1,-5;-5;-6,-9;-3;-3,-7;-5;6,648237,21,2021-11-17
4569,,,,,648503,21,2021-11-17
4570,-1;-3;-2,-10;0;3,-1;-8;-8,-6;-1;0,648506,21,2021-11-17
4571,,,,,648778,21,2021-11-17
4572,-8;-4;-5,-6;-7;-4,-8;-5;0,-7;-5;1,648781,21,2021-11-17
4573,,,,,649053,21,2021-11-17
4574,-7;-4;0,-6;-2;0,-8;-10;3,-6;-12;-3,649056,21,2021-11-17
4575,,,,,649332,21,2021-11-17
4576,-4;-5;-3,-4;-5;-9,-3;-12;-7,-5;-7;6,649335,21,2021-11-17
4577,,,,,649598,21,2021-11-17
4578,1;-9;-2,-1;-5;6,0;-1;10,-4;0;15,649601,21,2021-11-17
4579,,,,,649873,21,2021-11-17
4580,-3;-5;6,-3;-3;4,2;-2;0,2;-6;-13,649876,21,2021-11-17
4581,,,,,650142,21,2021-11-17
4582,0;-3;14,-2;-8;3,0;-6;8,3;-14;-5,650145,21,2021-11-17
4583,,,,,650424,21,2021-11-17
4584,2;0;5,2;-15;-2,1;-9;2,1;-7;-6,650427,21,2021-11-17
4585,,,,,650693,21,2021-11-17
4586,-2;-7;-4,4;0;-7,2;-7;-8,2;-7;-9,650696,21,2021-11-17
4587,,,,,650968,21,2021-11-17
4588,5;-6;0,1;-6;5,3;0;10,0;-4;12,650976,21,2021-11-17
4589,,,,,651243,21,2021-11-17
4590,1;-7;4,-1;-4;5,-2;-3;-4,0;-5;-2,651246,21,2021-11-17
4591,,,,,651521,21,2021-11-17
4592,-3;-8;-1,-3;-3;-1,-4;0;7,-4;1;4,651530,21,2021-11-17
4593,,,,,651794,21,2021-11-17
4594,-3;-6;-1,-1;0;-3,-4;-6;-7,-2;3;0,651797,21,2021-11-17
4595,,,,,652070,21,2021-11-17
4596,0;-7;2,-2;-6;1,0;0;0,0;0;6,652078,21,2021-11-17
4597,,,,,652353,21,2021-11-17
4598,-1;-2;5,-1;-1;5,-3;-8;-1,-2;0;-2,652356,21,2021-11-17
4599,,,,,652621,21,2021-11-17
4600,-2;0;-9,0;-8;0,0;-5;2,1;2;-6,652623,21,2021-11-17
4601,,,,,652895,21,2021-11-17
4602,0;2;3,-1;0;9,4;-11;-12,-2;-14;7,652898,21,2021-11-17
4603,,,,,653170,21,2021-11-17
4604,1;-11;-10,0;-10;8,3;-8;-4,1;-8;-2,653173,21,2021-11-17
4605,,,,,653445,21,2021-11-17
4606,1;-3;-2,0;-13;-5,-1;-15;-3,3;-10;-1,653448,21,2021-11-17
4607,,,,,653714,21,2021-11-17
4608,-3;-11;0,0;-10;-4,3;-8;4,0;-4;2,653717,21,2021-11-17
4609,,,,,653990,21,2021-11-17
4610,0;-6;4,0;-5;5,-1;-8;1,-5;-7;5,653992,21,2021-11-17
4611,,,,,654263,21,2021-11-17
4612,-4;-8;0,-2;-7;0,-4;-8;0,-1;-6;2,654266,21,2021-11-17
4613,,,,,654542,21,2021-11-17
4614,-1;-4;0,-3;-6;5,-1;-7;-5,0;-10;-1,654544,21,2021-11-17
4615,,,,,654811,21,2021-11-17
4616,-6;-10;-1,-1;-5;-4,-6;3;-14,-3;-3;-14,654814,21,2021-11-17
4617,,,,,655089,21,2021-11-17
4618,1;-2;3,-1;-2;0,-1;-14;6,-3;-8;7,655091,21,2021-11-17
4619,,,,,655363,21,2021-11-17
4620,-1;-5;-1,-3;-3;2,-5;-4;7,0;-5;-2,655366,21,2021-11-17
4621,,,,,655636,21,2021-11-17
4622,-1;-10;-4,-1;-4;-11,1;-2;-8,-4;-1;-5,655639,21,2021-11-17
4623,,,,,655911,21,2021-11-17
4624,-2;-6;-5,-2;-4;-6,0;-5;-3,0;-2;-7,655913,21,2021-11-17
4625,,,,,656184,21,2021-11-17
4626,1;-3;-4,-2;-4;-2,0;0;2,2;-7;-3,656192,21,2021-11-17
4627,,,,,656466,21,2021-11-17
4628,0;-4;6,3;-10;0,2;-7;-5,4;1;-2,656470,21,2021-11-17
4629,,,,,656736,21,2021-11-17
4630,4;-5;-3,0;-2;-5,-2;-1;0,1;0;0,656743,21,2021-11-17
4631,,,,,657012,21,2021-11-17
4632,0;-12;-5,0;-3;-5,-4;-10;-1,-3;-8;-2,657014,21,2021-11-17
4633,,,,,657287,21,2021-11-17
4634,4;-7;-3,1;-8;-6,-1;-8;2,1;-9;4,657296,21,2021-11-17
4635,,,,,657568,21,2021-11-17
4636,1;-6;-8,1;-10;-6,0;-10;-3,0;-11;-1,657570,21,2021-11-17
4637,,,,,657837,21,2021-11-17
4638,-2;-7;-5,1;-16;0,0;-11;0,1;-11;-3,657840,21,2021-11-17
4639,,,,,658113,21,2021-11-17
4640,5;-14;-6,1;-9;0,2;-11;0,5;-8;0,658116,21,2021-11-17
4641,,,,,658387,21,2021-11-17
4642,-1;-7;4,2;-6;0,0;-5;0,3;-6;-7,658391,21,2021-11-17
4643,,,,,658671,21,2021-11-17
4644,1;-10;-4,3;-6;-5,3;-7;-6,2;-14;-9,658673,21,2021-11-17
4645,,,,,658940,21,2021-11-17
4646,2;-12;0,2;-10;-8,2;-12;1,4;-8;-3,658944,21,2021-11-17
4647,,,,,659222,21,2021-11-17
4648,5;-6;-7,7;-12;-3,1;-11;6,2;-6;0,659225,21,2021-11-17
4649,,,,,659494,21,2021-11-17
4650,2;-5;4,1;-9;3,14;0;-15,-3;-12;-7,659497,21,2021-11-17
4651,,,,,659771,21,2021-11-17
4652,1;-11;-2,3;-4;3,5;-13;-7,-3;-17;-8,659773,21,2021-11-17
4653,,,,,660041,21,2021-11-17
4654,9;-11;-1,2;-5;1,5;-8;4,7;-3;6,660043,21,2021-11-17
4655,,,,,660319,21,2021-11-17
4656,8;-2;9,10;-10;-1,15;-8;-1,15;-7;-8,660322,21,2021-11-17
4657,,,,,660590,21,2021-11-17
4658,8;-1;-4,15;-5;4,10;-4;2,14;-2;5,660592,21,2021-11-17
4659,,,,,660865,21,2021-11-17
4660,15;0;7,22;8;8,16;-10;-6,20;-7;2,660873,21,2021-11-17
4661,,,,,661136,21,2021-11-17
4662,19;-2;0,-8;-9;16,17;18;11,1;-10;1,661139,21,2021-11-17
4663,,,,,661412,21,2021-11-17
4664,26;3;27,17;-6;9,6;2;-12,12;-7;0,661421,21,2021-11-17
4665,,,,,661691,21,2021-11-17
4666,7;-8;-1,7;-5;1,8;-5;0,8;-14;-5,661694,21,2021-11-17
4667,,,,,661954,21,2021-11-17
4668,5;-10;-4,4;-7;8,4;-8;-1,3;-8;0,662042,21,2021-11-17
4669,,,,,662304,21,2021-11-17
4670,2;-3;-1,1;-10;0,3;-7;9,0;-5;6,662307,21,2021-11-17
4671,,,,,662574,21,2021-11-17
4672,7;-4;-1,0;-7;-1,4;-7;-9,0;-3;-3,662577,21,2021-11-17
4673,,,,,662850,21,2021-11-17
4674,1;-4;3,4;-5;-3,0;-7;3,0;-2;-5,662852,21,2021-11-17
4675,,,,,663117,21,2021-11-17
4676,3;-9;-14,2;-11;-2,4;-10;-8,1;-7;-2,663120,21,2021-11-17
4677,,,,,663402,21,2021-11-17
4678,3;-1;0,1;-5;0,1;-5;-2,0;-3;-2,663404,21,2021-11-17
4679,,,,,663667,21,2021-11-17
4680,0;-7;-4,0;-3;0,1;-6;1,5;-8;2,663670,21,2021-11-17
4681,,,,,663944,21,2021-11-17
4682,1;-9;-5,3;-5;-11,4;-15;-10,0;-14;-3,663947,21,2021-11-17
4683,,,,,664214,21,2021-11-17
4684,5;-11;-4,12;-8;0,10;-10;9,11;-2;-1,664216,21,2021-11-17
4685,,,,,664644,21,2021-11-17
4686,1;-10;8,13;-10;12,8;-9;15,9;-6;19,664647,21,2021-11-17
4687,,,,,664914,21,2021-11-17
4688,9;-3;8,8;-4;0,16;-7;10,11;-8;10,664918,21,2021-11-17
4689,,,,,665188,21,2021-11-17
4690,9;-3;4,17;-11;1,13;-9;1,17;-8;-4,665191,21,2021-11-17
4691,,,,,665457,21,2021-11-17
4692,16;-14;5,5;-10;1,14;-4;-9,16;-3;-17,665460,21,2021-11-17
4693,,,,,665734,21,2021-11-17
4694,11;-2;-3,13;-18;7,9;-11;11,14;-14;10,665742,21,2021-11-17
4695,,,,,666011,21,2021-11-17
4696,12;-2;8,9;-8;1,25;-12;-13,13;-6;-6,666013,21,2021-11-17
4697,,,,,666276,21,2021-11-17
4698,11;-6;-4,16;-12;5,5;-1;6,18;-11;6,666284,21,2021-11-17
4699,,,,,666553,21,2021-11-17
4700,18;-5;15,3;-4;9,11;-2;6,13;-9;5,666555,21,2021-11-17
4701,,,,,666827,21,2021-11-17
4702,7;-4;1,14;-12;7,16;-11;1,22;-7;3,666836,21,2021-11-17
4703,,,,,667103,21,2021-11-17
4704,22;-9;5,11;1;5,16;5;2,9;-4;5,667106,21,2021-11-17
4705,,,,,667371,21,2021-11-17
4706,17;-8;0,18;0;0,19;-1;-1,23;-8;0,667379,21,2021-11-17
4707,,,,,667648,21,2021-11-17
4708,8;-10;-7,17;-14;2,19;-7;-18,18;-14;3,667651,21,2021-11-17
4709,,,,,667918,21,2021-11-17
4710,21;-7;18,9;-7;10,16;-4;10,14;-7;7,667920,21,2021-11-17
4711,,,,,668192,21,2021-11-17
4712,21;-5;-6,30;-3;4,21;-9;2,27;-12;6,668195,21,2021-11-17
4713,,,,,668463,21,2021-11-17
4714,19;-2;-3,16;-1;-2,15;3;-7,18;-13;0,668466,21,2021-11-17
4715,,,,,668735,21,2021-11-17
4716,20;-3;5,17;-7;-11,22;11;15,10;0;8,668738,21,2021-11-17
4717,,,,,669000,21,2021-11-17
4718,-1;-17;10,13;1;3,13;-31;-12,0;-12;3,669003,21,2021-11-17
4719,,,,,669284,21,2021-11-17
4720,9;-2;2,18;-19;12,0;-13;-7,0;-11;-7,669286,21,2021-11-17
4721,,,,,669571,21,2021-11-17
4722,0;-3;-10,-2;-6;-3,7;0;-6,0;-2;8,669574,21,2021-11-17
4723,,,,,669843,21,2021-11-17
4724,0;-2;2,0;-8;3,4;-10;12,0;-8;-5,669846,21,2021-11-17
4725,,,,,670112,21,2021-11-17
4726,3;-7;6,12;-16;-14,5;-11;7,4;-7;4,670115,21,2021-11-17
4727,,,,,670393,21,2021-11-17
4728,6;-13;0,8;0;13,9;-3;-1,12;-17;9,670396,21,2021-11-17
4729,,,,,670672,21,2021-11-17
4730,14;0;6,3;-10;0,13;-4;3,16;0;1,670675,21,2021-11-17
4731,,,,,670941,21,2021-11-17
4732,14;-5;-1,13;5;0,13;-2;5,25;-18;-4,670948,21,2021-11-17
4733,,,,,671213,21,2021-11-17
4734,5;1;8,28;0;2,6;0;5,10;-5;7,671216,21,2021-11-17
4735,,,,,671490,21,2021-11-17
4736,8;-4;8,11;10;0,15;2;4,5;-1;-9,671498,21,2021-11-17
4737,,,,,671763,21,2021-11-17
4738,12;3;7,9;4;5,4;-5;2,7;-8;5,671766,21,2021-11-17
4739,,,,,672033,21,2021-11-17
4740,7;-3;1,8;-18;1,6;-7;10,7;-7;13,672040,21,2021-11-17
4741,,,,,672302,21,2021-11-17
4742,0;-5;12,11;2;1,10;1;-3,14;-6;-10,672304,21,2021-11-17
4743,,,,,672577,21,2021-11-17
4744,18;-8;-13,11;-9;0,15;-9;-2,5;-13;4,672580,21,2021-11-17
4745,,,,,672864,21,2021-11-17
4746,11;-6;5,11;0;0,9;-1;6,11;3;9,672866,21,2021-11-17
4747,,,,,673140,21,2021-11-17
4748,4;-1;9,20;-6;7,9;-1;10,12;-14;6,673143,21,2021-11-17
4749,,,,,673416,21,2021-11-17
4750,13;-9;4,8;-5;-7,13;-3;-1,7;-4;-4,673418,21,2021-11-17
4751,,,,,673691,21,2021-11-17
4752,10;-13;10,12;-4;-1,10;-9;0,8;-13;5,673694,21,2021-11-17
4753,,,,,673973,21,2021-11-17
4754,5;-10;4,15;5;12,7;-11;0,9;-1;3,673976,21,2021-11-17
4755,,,,,674241,21,2021-11-17
4756,4;-5;11,8;-10;-1,2;-4;4,-2;-9;0,674244,21,2021-11-17
4757,,,,,674516,21,2021-11-17
4758,5;-3;0,-1;-8;-5,1;-12;3,5;-9;-3,674520,21,2021-11-17
4759,,,,,674792,21,2021-11-17
4760,6;-14;-3,0;-9;-1,1;-7;-18,6;-15;-3,674795,21,2021-11-17
4761,,,,,675073,21,2021-11-17
4762,15;-3;11,8;-9;13,2;-9;7,-1;-5;9,675076,21,2021-11-17
4763,,,,,675342,21,2021-11-17
4764,4;-4;0,5;-9;-6,8;-10;-7,1;-4;0,675345,21,2021-11-17
4765,,,,,675617,21,2021-11-17
4766,1;-12;-2,1;-11;-5,2;-7;3,5;-2;7,675624,21,2021-11-17
4767,,,,,675893,21,2021-11-17
4768,4;-8;5,-1;-4;4,1;-7;4,7;-8;7,675896,21,2021-11-17
4769,,,,,676169,21,2021-11-17
4770,8;-13;11,5;-12;9,4;-11;3,5;-11;2,676177,21,2021-11-17
4771,,,,,676451,21,2021-11-17
4772,3;-12;-3,7;-9;-1,5;-8;0,5;-4;-5,676454,21,2021-11-17
4773,,,,,676721,21,2021-11-17
4774,7;-9;5,12;-8;0,9;-14;3,9;-6;0,676728,21,2021-11-17
4775,,,,,676994,21,2021-11-17
4776,6;-9;0,6;-6;2,12;-4;-1,6;-13;3,676997,21,2021-11-17
4777,,,,,677269,21,2021-11-17
4778,18;-10;2,9;2;2,11;-6;4,14;-9;-2,677272,21,2021-11-17
4779,,,,,677544,21,2021-11-17
4780,12;-7;-4,12;-8;4,12;-8;11,11;-2;0,677547,21,2021-11-17
4781,,,,,677813,21,2021-11-17
4782,16;8;11,11;-2;8,19;5;19,10;-12;10,677816,21,2021-11-17
4783,,,,,678089,21,2021-11-17
4784,11;-2;8,8;-18;1,10;1;-5,11;-4;0,678092,21,2021-11-17
4785,,,,,678365,21,2021-11-17
4786,12;-1;-3,17;0;3,4;0;3,17;0;7,678368,21,2021-11-17
4787,,,,,678641,21,2021-11-17
4788,10;-10;7,10;-15;8,14;-2;0,16;-12;2,678644,21,2021-11-17
4789,,,,,678910,21,2021-11-17
4790,14;-2;3,14;-6;-1,10;-10;0,11;-3;-2,678913,21,2021-11-17
4791,,,,,679190,21,2021-11-17
4792,13;-5;0,12;-7;10,11;-6;4,10;-10;10,679193,21,2021-11-17
4793,,,,,679463,21,2021-11-17
4794,13;-3;3,14;-13;1,15;-6;6,16;-8;2,679465,21,2021-11-17
4795,,,,,679740,21,2021-11-17
4796,15;-8;6,12;-11;8,12;-11;13,12;-11;7,679743,21,2021-11-17
4797,,,,,680010,21,2021-11-17
4798,12;-7;6,8;-9;1,7;-8;8,9;-8;0,680013,21,2021-11-17
4799,,,,,680282,21,2021-11-17
4800,5;-5;4,3;-8;4,3;-7;0,4;-10;0,680290,21,2021-11-17
4801,,,,,680555,21,2021-11-17
4802,4;-5;3,7;-6;1,6;-9;2,3;-6;-3,680558,21,2021-11-17
4803,,,,,680832,21,2021-11-17
4804,1;-7;1,2;-9;-4,4;-10;0,3;0;6,680841,21,2021-11-17
4805,,,,,681111,21,2021-11-17
4806,2;-12;6,5;-1;7,2;-2;-3,3;-3;2,681114,21,2021-11-17
4807,,,,,681383,21,2021-11-17
4808,4;1;-1,4;-1;0,1;-3;5,2;0;14,681392,21,2021-11-17
4809,,,,,681656,21,2021-11-17
4810,3;-7;-8,2;-2;0,5;-11;1,4;-1;-8,681659,21,2021-11-17
4811,,,,,681933,21,2021-11-17
4812,5;0;-6,1;-5;0,4;-2;0,6;4;-1,681935,21,2021-11-17
4813,,,,,682212,21,2021-11-17
4814,0;-2;4,3;0;0,4;-1;-2,3;-7;-4,682215,21,2021-11-17
4815,,,,,682487,21,2021-11-17
4816,2;-2;-9,4;3;-4,4;-5;-5,8;-3;0,682489,21,2021-11-17
