,index,acc1,acc2,acc3,acc4,duration
1198,225745,21;9;0,20;10;0,21;9;0,20;9;0,225745
1199,226014,,,,,226014
1200,226017,20;9;1,20;9;1,20;10;0,20;9;0,226017
1201,226283,,,,,226283
1202,226285,20;10;-1,21;10;0,21;10;1,20;9;1,226285
1203,226565,,,,,226565
1204,226568,21;9;1,20;9;0,20;9;0,20;9;0,226568
1205,226833,,,,,226833
1206,226835,21;10;0,20;10;0,21;9;0,20;9;0,226835
1207,227096,,,,,227096
1208,227104,22;9;0,20;10;0,20;9;1,20;9;-1,227104
1209,227371,,,,,227371
1210,227374,20;9;1,20;10;1,21;8;0,20;8;0,227374
1211,227634,,,,,227634
1212,227641,20;9;0,19;9;-1,20;9;0,20;9;0,227641
1213,227908,,,,,227908
1214,227911,20;9;0,20;9;0,20;8;0,20;10;2,227911
1215,228171,,,,,228171
1216,228174,21;10;1,20;10;0,20;10;0,20;9;1,228174
1217,228447,,,,,228447
1218,228450,19;10;0,20;10;0,21;10;0,19;10;0,228450
1219,228710,,,,,228710
1220,228712,20;9;-1,21;9;0,20;9;0,20;10;0,228712
1221,228980,,,,,228980
1222,228983,19;9;0,20;9;0,21;9;1,19;9;0,228983
1223,229248,,,,,229248
1224,229251,21;9;0,20;10;0,20;8;0,20;9;0,229251
1225,229516,,,,,229516
1226,229519,20;9;0,20;10;0,21;10;0,19;10;-1,229519
1227,229786,,,,,229786
1228,229788,20;10;0,20;10;0,20;9;0,21;10;0,229788
1229,230048,,,,,230048
1230,230055,20;9;0,20;11;0,20;9;0,21;10;1,230055
1231,230324,,,,,230324
1232,230327,19;9;1,21;10;0,20;9;0,21;10;0,230327
1233,230600,,,,,230600
1234,230609,20;9;0,19;9;1,21;9;0,22;9;0,230609
1235,230875,,,,,230875
1236,230878,21;9;1,20;9;0,20;10;0,20;10;-2,230878
1237,231138,,,,,231138
1238,231140,22;10;0,20;10;1,20;9;0,20;11;0,231140
1239,231406,,,,,231406
1240,231409,21;9;0,20;9;0,20;10;0,20;9;0,231409
1241,231675,,,,,231675
1242,231678,21;9;0,20;9;-1,20;10;0,21;10;0,231678
1243,231951,,,,,231951
1244,231953,20;9;0,21;9;0,20;10;0,20;10;2,231953
1245,232213,,,,,232213
1246,232216,20;9;0,21;10;0,19;9;0,20;10;0,232216
1247,232487,,,,,232487
1248,232489,21;9;0,20;9;0,19;10;0,20;10;0,232489
1249,232752,,,,,232752
1250,232755,20;10;1,21;9;0,21;9;1,20;10;1,232755
1251,233020,,,,,233020
1252,233029,20;9;0,21;9;1,20;10;0,20;9;0,233029
1253,233289,,,,,233289
1254,233292,20;8;1,19;9;0,21;10;1,21;10;0,233292
1255,233559,,,,,233559
1256,233562,21;9;0,21;9;0,20;10;1,20;10;0,233562
1257,233828,,,,,233828
1258,233830,20;10;0,20;10;1,20;9;0,20;10;0,233830
1259,234090,,,,,234090
1260,234093,20;9;0,20;9;-1,20;10;0,20;10;1,234093
1261,234365,,,,,234365
1262,234369,20;10;0,19;8;0,20;9;1,20;8;0,234369
1263,234629,,,,,234629
1264,234631,20;10;0,20;10;0,20;10;0,20;10;0,234631
1265,234902,,,,,234902
1266,234905,19;10;0,20;9;0,20;9;0,20;10;0,234905
1267,235166,,,,,235166
1268,235169,20;9;1,20;8;0,21;9;0,19;10;1,235169
1269,235428,,,,,235428
1270,235437,20;9;0,20;10;1,20;10;0,20;9;1,235437
1271,235698,,,,,235698
1272,235700,20;9;0,20;8;0,20;8;0,19;9;0,235700
1273,235960,,,,,235960
1274,235968,20;9;0,21;9;0,20;9;0,19;10;1,235968
1275,236229,,,,,236229
1276,236232,20;9;0,20;10;0,21;10;0,22;9;0,236232
1277,236492,,,,,236492
1278,236495,20;9;0,20;9;0,19;9;0,20;9;1,236495
1279,236762,,,,,236762
1280,236764,20;9;-1,20;10;0,21;9;0,21;10;0,236764
1281,237024,,,,,237024
1282,237027,20;10;0,20;9;-1,21;10;1,20;10;0,237027
1283,237293,,,,,237293
1284,237296,21;9;0,20;9;0,20;9;0,20;9;1,237296
1285,237562,,,,,237562
1286,237565,20;9;0,20;10;1,21;10;0,20;10;1,237565
1287,237831,,,,,237831
1288,237834,21;10;0,20;10;1,20;9;0,20;9;0,237834
1289,238094,,,,,238094
1290,238097,20;10;0,20;9;1,20;9;0,20;10;0,238097
1291,238363,,,,,238363
1292,238370,20;9;0,20;9;1,20;9;0,22;10;0,238370
1293,238632,,,,,238632
1294,238635,21;9;0,20;10;0,21;9;1,20;9;0,238635
1295,238901,,,,,238901
1296,238910,20;9;1,20;9;0,20;9;0,21;9;0,238910
1297,239170,,,,,239170
1298,239173,21;10;1,20;9;0,20;10;0,21;9;1,239173
1299,239432,,,,,239432
1300,239435,20;9;0,21;9;0,20;10;0,20;9;-1,239435
1301,239695,,,,,239695
1302,239698,20;10;0,20;10;0,20;9;0,20;10;0,239698
