,index,acc1,acc2,acc3,acc4,duration
3157,488637,,,,,488637
3158,488640,2;5;-2,-2;-2;-1,-2;2;-1,2;6;1,488640
3159,488908,,,,,488908
3160,488911,3;-2;-2,3;0;7,7;1;-6,0;5;0,488911
3161,489187,,,,,489187
3162,489189,1;3;0,3;4;2,10;4;3,10;1;-1,489189
3163,489450,,,,,489450
3164,489453,6;-1;0,6;3;-5,6;0;-2,2;-2;2,489453
3165,489726,,,,,489726
3166,489735,-2;-7;-1,3;4;-6,7;0;-4,3;4;3,489735
3167,490008,,,,,490008
3168,490011,8;4;0,-1;0;3,6;9;4,7;8;3,490011
3169,490284,,,,,490284
3170,490292,5;-1;0,4;5;-7,-1;-4;1,5;-1;-2,490292
3171,490566,,,,,490566
3172,490569,-2;-3;-1,-2;0;9,0;1;3,-5;4;1,490569
3173,490834,,,,,490834
3174,490844,-4;5;-2,2;0;0,1;3;0,4;-2;5,490844
3175,491111,,,,,491111
3176,491114,-6;7;1,-1;4;-6,-2;-1;-6,-12;3;9,491114
3177,491378,,,,,491378
3178,491381,4;3;5,0;-4;-11,0;4;5,-1;-3;3,491381
3179,491655,,,,,491655
3180,491658,0;0;2,0;1;-3,0;2;0,2;3;-1,491658
3181,491928,,,,,491928
3182,491931,-1;4;-4,2;0;-7,1;-7;-3,0;-1;-3,491931
3183,492204,,,,,492204
3184,492207,0;0;-3,4;2;4,-2;2;6,-4;-2;-4,492207
3185,492473,,,,,492473
3186,492476,0;-5;-9,-5;5;-3,-5;7;-11,-6;6;-4,492476
3187,492754,,,,,492754
3188,492758,0;-1;4,2;-5;2,-1;1;-1,-2;4;1,492758
3189,493023,,,,,493023
3190,493026,1;-4;-1,-5;0;3,-3;2;-12,-1;1;-5,493026
3191,493298,,,,,493298
3192,493300,2;-1;-1,-4;4;-3,-2;4;-6,-1;2;-1,493300
3193,493566,,,,,493566
3194,493570,-4;-7;-1,0;3;5,2;3;1,-2;4;-1,493570
3195,493842,,,,,493842
3196,493849,1;-2;-2,-1;1;2,-2;3;0,1;2;0,493849
3197,494118,,,,,494118
3198,494121,-2;-4;7,4;2;3,0;2;1,-2;4;5,494121
3199,494387,,,,,494387
3200,494396,-1;0;9,-3;4;3,3;8;2,1;6;1,494396
3201,494668,,,,,494668
3202,494670,0;6;-1,0;6;-6,-1;7;1,-2;3;3,494670
3203,494944,,,,,494944
3204,494951,3;1;0,-6;6;1,-3;8;-2,-4;3;5,494951
3205,495226,,,,,495226
3206,495229,2;5;0,2;2;3,0;4;1,-2;5;-4,495229
3207,495495,,,,,495495
3208,495498,-2;4;5,-2;2;-3,0;3;-1,0;-2;-2,495498
3209,495769,,,,,495769
3210,495772,-2;12;2,4;10;-6,-4;2;-3,-1;-5;-4,495772
3211,496045,,,,,496045
3212,496048,4;-3;-6,-5;6;-5,0;1;-4,3;4;1,496048
3213,496327,,,,,496327
3214,496329,2;5;3,-1;4;10,2;3;3,-3;0;-1,496329
3215,496601,,,,,496601
3216,496604,1;0;0,0;5;-7,3;0;1,-2;4;5,496604
3217,496875,,,,,496875
3218,496878,0;1;4,-2;3;0,1;0;0,0;0;-2,496878
3219,497145,,,,,497145
3220,497148,3;-6;0,3;-2;-4,1;0;-3,1;1;0,497148
3221,497425,,,,,497425
3222,497428,9;3;12,7;-5;4,7;-6;10,1;9;6,497428
3223,497690,,,,,497690
3224,497692,4;11;0,8;4;7,14;-1;12,4;11;2,497692
3225,497958,,,,,497958
3226,497968,8;6;11,12;12;-1,11;7;-1,18;-8;3,497968
3227,498235,,,,,498235
3228,498238,16;-7;5,4;4;3,8;10;4,9;15;-1,498238
3229,498509,,,,,498509
3230,498518,10;15;0,11;-5;2,6;17;0,11;16;-4,498518
3231,498785,,,,,498785
3232,498788,14;15;1,8;11;1,12;-3;10,9;12;3,498788
3233,499056,,,,,499056
3234,499058,3;15;-5,4;-1;-1,4;-6;8,3;-4;9,499058
3235,499342,,,,,499342
3236,499345,7;0;4,0;6;0,8;5;-2,10;-9;4,499345
3237,499611,,,,,499611
3238,499613,3;-1;8,10;6;-1,9;5;3,8;-2;1,499613
3239,499886,,,,,499886
3240,499889,14;-8;7,8;0;0,7;0;6,9;-13;9,499889
3241,500162,,,,,500162
3242,500164,16;-2;3,11;8;4,4;3;9,16;1;0,500164
3243,500444,,,,,500444
3244,500447,21;7;-2,24;-21;5,19;0;1,17;0;0,500447
3245,500712,,,,,500712
3246,500714,17;-6;1,14;-9;8,9;0;-8,11;-2;-5,500714
3247,500992,,,,,500992
3248,500995,4;-7;-5,11;-14;-4,11;2;2,1;-4;4,500995
3249,501262,,,,,501262
3250,501265,2;-6;-1,2;-1;0,2;-2;-8,3;-7;-6,501265
3251,501530,,,,,501530
3252,501539,2;-5;3,7;0;-4,9;5;3,11;2;1,501539
3253,501807,,,,,501807
3254,501810,7;-6;10,4;15;5,9;10;0,12;-5;5,501810
3255,502082,,,,,502082
3256,502089,12;-10;7,10;13;6,8;4;8,12;7;3,502089
3257,502350,,,,,502350
3258,502353,7;1;0,5;19;0,16;-7;9,8;4;5,502353
3259,502623,,,,,502623
3260,502631,6;15;0,5;21;9,15;8;6,4;15;1,502631
3261,502901,,,,,502901
3262,502904,12;13;2,9;4;-1,13;12;-2,9;21;1,502904
3263,503171,,,,,503171
3264,503174,13;9;-2,6;13;3,5;21;0,6;17;-2,503174
3265,503446,,,,,503446
3266,503448,6;11;3,10;19;-7,4;18;-14,5;12;-2,503448
3267,503716,,,,,503716
3268,503719,8;12;1,1;18;0,1;4;6,1;10;0,503719
3269,503990,,,,,503990
3270,503993,1;24;4,6;8;-2,2;12;6,4;13;1,503993
3271,504265,,,,,504265
3272,504268,6;14;3,6;1;4,2;5;0,4;-7;-6,504268
3273,504541,,,,,504541
3274,504544,4;-8;0,4;6;7,1;0;-2,0;5;6,504544
3275,504824,,,,,504824
3276,504827,1;6;0,-1;6;-4,-4;1;2,0;-3;-6,504827
3277,505096,,,,,505096
3278,505099,2;0;-4,1;-2;0,3;0;1,-3;4;18,505099
3279,505366,,,,,505366
3280,505369,5;6;13,-2;1;13,6;-11;0,3;0;-2,505369
3281,505641,,,,,505641
3282,505649,-8;-10;-8,-2;1;6,4;-2;1,5;0;-6,505649
3283,505926,,,,,505926
3284,505929,5;-5;3,0;-4;8,0;-6;0,-1;-7;9,505929
3285,506194,,,,,506194
3286,506220,0;-2;4,-2;-8;2,-3;-3;11,3;-4;0,506220
3287,506485,,,,,506485
3288,506488,-1;-2;1,0;3;-6,3;-5;-3,2;0;5,506488
3289,506762,,,,,506762
3290,506769,0;-1;5,0;-9;1,9;-9;3,-1;-6;1,506769
3291,507030,,,,,507030
3292,507033,3;6;0,1;-5;3,6;-11;7,6;-5;1,507033
3293,507307,,,,,507307
3294,507310,3;-1;2,8;-9;-7,9;-4;-12,5;11;-2,507310
3295,507582,,,,,507582
3296,507584,5;-7;0,8;-2;8,0;-1;4,-1;-2;8,507584
3297,507856,,,,,507856
3298,507859,8;-4;1,0;6;4,1;-2;7,12;-8;10,507859
3299,508132,,,,,508132
3300,508134,4;9;3,-1;4;3,15;-1;5,1;-1;3,508134
3301,508407,,,,,508407
3302,508410,8;6;4,9;0;-2,5;2;3,4;3;7,508410
3303,508717,,,,,508717
3304,508720,-1;8;2,10;-6;0,9;4;-1,9;3;0,508720
3305,508988,,,,,508988
3306,508991,12;2;-5,5;-6;1,13;1;6,6;-9;4,508991
3307,509262,,,,,509262
3308,509265,15;-6;3,4;1;-1,1;-4;6,12;-4;1,509265
3309,509535,,,,,509535
3310,509537,7;10;-1,8;-12;-12,12;-6;1,8;4;7,509537
3311,509808,,,,,509808
3312,509816,8;1;5,14;-2;7,7;4;-1,11;-1;1,509816
3313,510084,,,,,510084
3314,510087,11;2;2,2;4;0,16;0;6,7;-8;7,510087
3315,510356,,,,,510356
3316,510364,5;4;2,11;-4;-1,11;0;6,9;6;0,510364
3317,510635,,,,,510635
3318,510637,12;-1;2,10;6;2,7;-4;3,11;-5;1,510637
3319,510904,,,,,510904
3320,510907,11;-1;4,14;1;-8,11;-4;4,7;4;3,510907
3321,511184,,,,,511184
3322,511187,13;8;3,16;-5;-2,6;-5;-1,9;-6;6,511187
3323,511456,,,,,511456
3324,511459,10;0;4,6;1;1,1;6;7,-6;5;8,511459
3325,511730,,,,,511730
3326,511733,5;0;-1,3;2;-11,3;6;-18,5;8;5,511733
3327,511997,,,,,511997
3328,512001,0;5;-5,-1;0;1,-8;2;1,3;1;0,512001
3329,512274,,,,,512274
3330,512277,0;8;-2,-2;1;1,3;-1;-6,11;-7;4,512277
3331,512548,,,,,512548
3332,512551,3;0;9,6;-10;7,16;3;6,3;2;0,512551
3333,512828,,,,,512828
3334,512830,5;-6;7,18;-2;6,2;1;4,11;0;2,512830
3335,513099,,,,,513099
3336,513102,23;-4;4,9;2;7,18;-7;3,3;-9;8,513102
3337,513368,,,,,513368
3338,513376,13;2;2,10;-4;3,16;0;-2,23;-4;3,513376
3339,513637,,,,,513637
3340,513640,8;-3;8,15;4;7,15;-1;8,22;9;4,513640
3341,513917,,,,,513917
3342,513925,28;-7;-1,15;10;-1,26;4;6,16;13;10,513925
3343,514187,,,,,514187
3344,514190,19;14;-8,26;5;9,19;-1;10,16;4;7,514190
3345,514464,,,,,514464
3346,514472,5;-6;17,11;8;7,0;-4;8,13;7;2,514472
3347,514738,,,,,514738
3348,514741,9;-3;-4,6;-5;-1,12;-4;2,11;2;-2,514741
3349,515007,,,,,515007
3350,515010,2;3;2,2;-5;6,2;-1;5,3;-3;0,515010
3351,515283,,,,,515283
3352,515286,0;-3;-2,3;5;0,6;-3;-1,0;-1;-1,515286
3353,515551,,,,,515551
3354,515554,6;0;0,-3;-5;-4,4;-3;0,3;-1;0,515554
3355,515835,,,,,515835
3356,515837,9;1;11,9;-8;13,1;0;9,7;-2;5,515837
3357,516103,,,,,516103
3358,516106,0;-1;-2,7;-7;1,7;7;-3,0;4;2,516106
3359,516374,,,,,516374
3360,516377,5;9;-3,9;0;6,4;-3;4,11;3;1,516377
3361,516646,,,,,516646
3362,516648,12;0;-1,8;3;5,7;-6;0,14;-4;4,516648
3363,516927,,,,,516927
3364,516929,9;0;8,10;7;10,15;7;8,4;-1;8,516929
3365,517197,,,,,517197
3366,517200,14;-8;7,8;0;2,14;6;5,9;7;4,517200
3367,517465,,,,,517465
3368,517473,16;0;8,5;-9;4,11;-1;4,12;4;8,517473
3369,517741,,,,,517741
3370,517744,24;2;7,4;-10;9,29;6;9,12;0;9,517744
3371,518010,,,,,518010
3372,518019,10;1;11,9;0;12,22;7;4,22;12;-1,518019
3373,518285,,,,,518285
3374,518288,19;4;2,11;18;0,12;5;1,19;10;-2,518288
3375,518560,,,,,518560
3376,518563,9;14;0,14;0;9,14;13;0,17;15;0,518563
3377,518843,,,,,518843
3378,518846,6;15;3,20;7;8,5;11;1,31;20;3,518846
3379,519117,,,,,519117
3380,519119,12;11;-2,26;19;0,19;14;13,11;21;8,519119
3381,519394,,,,,519394
3382,519397,10;9;5,16;6;0,11;16;3,8;10;-3,519397
3383,519668,,,,,519668
3384,519670,5;19;-2,7;21;-5,13;10;-5,10;17;10,519670
3385,519949,,,,,519949
3386,519952,4;16;-7,9;18;-7,4;19;4,6;21;0,519952
3387,520218,,,,,520218
3388,520221,1;28;3,4;26;-3,4;20;9,3;15;7,520221
3389,520494,,,,,520494
3390,520497,2;26;-3,3;22;-2,3;25;3,7;32;0,520497
3391,520765,,,,,520765
3392,520768,4;27;0,4;23;0,4;20;0,11;21;0,520768
3393,521034,,,,,521034
3394,521041,0;26;2,6;24;2,-6;37;1,3;25;0,521041
3395,521307,,,,,521307
3396,521310,9;24;3,-5;23;4,-1;31;5,2;29;4,521310
3397,521583,,,,,521583
3398,521591,4;25;-3,2;20;1,1;15;3,1;24;2,521591
3399,521857,,,,,521857
3400,521860,3;20;0,0;24;3,3;23;3,0;15;0,521860
3401,522126,,,,,522126
3402,522133,5;22;0,4;26;5,6;31;2,6;23;0,522133
3403,522395,,,,,522395
3404,522398,2;30;1,1;18;4,3;28;5,2;28;3,522398
3405,522667,,,,,522667
3406,522670,10;26;3,3;19;2,14;14;6,10;18;1,522670
3407,522946,,,,,522946
3408,522949,4;16;5,10;18;4,1;18;2,-1;21;2,522949
3409,523220,,,,,523220
3410,523224,5;25;5,2;27;5,0;23;4,2;14;3,523224
3411,523504,,,,,523504
3412,523506,2;17;9,1;14;4,0;20;1,2;26;0,523506
3413,523773,,,,,523773
3414,523777,-4;17;6,2;13;0,4;13;6,0;13;0,523777
3415,524057,,,,,524057
3416,524059,0;15;-5,1;14;3,7;13;-2,2;14;0,524059
3417,524322,,,,,524322
3418,524325,7;9;3,-1;7;6,2;19;2,5;8;-6,524325
3419,524598,,,,,524598
3420,524601,1;6;1,2;12;0,2;3;0,2;13;8,524601
3421,524873,,,,,524873
3422,524876,7;9;10,3;12;8,5;11;6,4;1;-6,524876
3423,525149,,,,,525149
3424,525157,0;6;-3,8;-1;-1,0;0;3,4;6;5,525157
3425,525422,,,,,525422
3426,525425,0;6;-3,0;3;1,1;-3;5,6;-3;4,525425
3427,525685,,,,,525685
3428,525708,5;-4;0,5;-7;6,0;-4;8,8;-4;5,525708
3429,525980,,,,,525980
3430,525983,3;-6;0,10;-5;-4,11;3;-2,10;-3;1,525983
3431,526248,,,,,526248
3432,526252,9;0;-1,0;-12;-3,9;-2;0,11;6;0,526252
3433,526525,,,,,526525
3434,526527,11;7;-5,13;-6;6,8;1;4,8;-2;18,526527
3435,526799,,,,,526799
3436,526802,5;-1;-10,7;-9;-1,11;-4;-3,10;-3;-9,526802
3437,527075,,,,,527075
3438,527077,5;2;3,11;0;4,8;1;1,3;0;-6,527077
3439,527345,,,,,527345
3440,527348,2;0;-6,1;-1;1,5;-2;-1,4;-7;2,527348
3441,527620,,,,,527620
3442,527623,-1;-6;6,1;-3;7,3;-6;3,1;-11;0,527623
3443,527889,,,,,527889
3444,527891,5;-3;1,0;-12;0,2;-9;-2,0;-15;-2,527891
3445,528167,,,,,528167
3446,528171,6;-9;-1,4;-14;3,3;-12;5,5;-11;4,528171
3447,528434,,,,,528434
3448,528437,8;-13;4,3;-12;3,4;-18;-1,2;-16;1,528437
3449,528709,,,,,528709
3450,528712,3;-17;1,1;-15;3,3;-18;5,0;-14;2,528712
3451,528984,,,,,528984
3452,528987,2;-12;3,3;-19;0,6;-16;0,1;-19;2,528987
3453,529255,,,,,529255
3454,529262,0;-14;2,-1;-13;4,1;-15;2,0;-15;3,529262
3455,529527,,,,,529527
3456,529530,1;-17;1,-2;-20;4,-5;-19;-1,-1;-13;0,529530
3457,529803,,,,,529803
3458,529811,-3;-10;2,-6;-23;2,-4;-15;8,-5;-15;-3,529811
3459,530091,,,,,530091
3460,530094,-5;-10;3,-5;-15;0,-5;-18;4,-5;-18;0,530094
3461,530366,,,,,530366
3462,530373,-7;-15;2,-4;-17;-1,-3;-12;-1,-4;-17;-7,530373
3463,530640,,,,,530640
3464,530643,-11;-14;11,-6;-8;-2,-6;-13;-3,-6;-16;0,530643
3465,530910,,,,,530910
3466,530918,-9;-18;1,-9;-16;0,-10;-11;-3,-7;-14;0,530918
3467,531178,,,,,531178
3468,531181,-5;-16;0,-9;-11;0,-8;-8;0,-10;-10;-4,531181
3469,531449,,,,,531449
3470,531452,-8;-6;2,-11;-4;3,-7;-7;-3,-10;-6;-5,531452
3471,531725,,,,,531725
3472,531727,-8;-1;-2,-11;-11;-1,-7;-3;6,-4;-2;-2,531727
3473,531993,,,,,531993
3474,531996,-5;0;-4,-5;1;3,-4;6;0,-6;3;0,531996
3475,532268,,,,,532268
3476,532271,-2;5;2,-5;3;2,-4;3;4,-4;1;-1,532271
3477,532542,,,,,532542
3478,532545,-4;10;-10,-2;13;-9,-1;6;-6,-1;4;-5,532545
3479,532818,,,,,532818
3480,532822,-1;4;17,-2;0;3,-1;1;-1,2;5;0,532822
3481,533087,,,,,533087
3482,533089,1;4;-1,5;1;0,6;0;3,4;3;3,533089
3483,533370,,,,,533370
3484,533372,9;0;7,6;3;-1,12;-2;-3,9;2;0,533372
3485,533644,,,,,533644
3486,533646,17;0;3,9;5;9,11;2;10,14;1;15,533646
3487,533919,,,,,533919
3488,533926,15;2;2,15;0;9,17;3;7,15;-3;6,533926
3489,534195,,,,,534195
3490,534198,7;4;9,8;0;4,9;1;4,7;6;8,534198
3491,534469,,,,,534469
3492,534478,7;4;3,9;0;8,9;-2;6,10;-1;-2,534478
3493,534745,,,,,534745
3494,534748,12;3;0,10;4;5,14;2;1,10;1;7,534748
3495,535020,,,,,535020
3496,535028,12;-1;4,13;-11;7,9;-11;1,10;-9;7,535028
3497,535296,,,,,535296
3498,535299,12;-13;5,12;-12;7,8;-3;-3,18;-11;0,535299
3499,535570,,,,,535570
3500,535573,10;-21;16,6;-23;12,13;-20;3,9;-24;-1,535573
3501,535858,,,,,535858
3502,535860,7;-25;6,3;-28;0,3;-25;0,2;-37;-8,535860
3503,536134,,,,,536134
3504,536137,7;-34;-9,0;-32;8,1;-35;10,2;-36;-2,536137
3505,536410,,,,,536410
3506,536413,4;-33;0,-1;-36;2,4;-38;1,4;-33;4,536413
3507,536684,,,,,536684
3508,536687,-3;-32;3,3;-31;-1,1;-32;-13,-2;-31;2,536687
3509,536960,,,,,536960
3510,536963,3;-29;-5,0;-28;3,-10;-33;2,-9;-27;2,536963
3511,537229,,,,,537229
3512,537232,-8;-32;-1,-5;-29;-4,-8;-26;3,-7;-27;5,537232
3513,537504,,,,,537504
3514,537507,-3;-25;0,-9;-32;1,-11;-27;2,-10;-23;-1,537507
3515,537774,,,,,537774
3516,537777,-11;-27;1,-8;-35;3,-8;-29;0,-11;-21;4,537777
3517,538057,,,,,538057
3518,538060,-8;-23;1,-7;-27;0,-7;-27;-3,-11;-27;0,538060
3519,538323,,,,,538323
3520,538327,-4;-25;3,-9;-27;-3,-8;-28;0,-8;-27;0,538327
3521,538599,,,,,538599
3522,538602,-10;-27;0,-8;-27;-1,-11;-25;0,-12;-18;1,538602
3523,538867,,,,,538867
3524,538870,-10;-17;5,-8;-18;-15,-10;-15;0,-9;-16;-1,538870
3525,539142,,,,,539142
3526,539145,-8;-17;-5,-6;-14;-10,-8;-7;1,-9;-8;1,539145
3527,539407,,,,,539407
3528,539410,-8;-8;0,-8;-9;0,-9;-8;-1,-10;-4;-4,539410
3529,539674,,,,,539674
3530,539681,-12;-7;-5,-10;-10;-2,-8;-3;-9,-10;-1;-8,539681
3531,539944,,,,,539944
3532,539948,-12;1;-1,-10;-2;-4,-11;0;-3,-14;-2;1,539948
3533,540215,,,,,540215
3534,540224,-13;0;-2,-13;-3;3,-12;0;-3,-13;-4;-1,540224
3535,540488,,,,,540488
3536,540491,-8;-1;0,-9;-1;-3,-6;1;0,-3;2;-1,540491
3537,540763,,,,,540763
3538,540771,-5;0;-5,-4;2;-1,-6;3;-4,-4;5;-4,540771
3539,541045,,,,,541045
3540,541048,-4;6;-1,0;3;2,-3;3;2,-1;7;0,541048
3541,541320,,,,,541320
3542,541329,-3;6;1,-2;4;0,0;3;1,0;4;0,541329
3543,541595,,,,,541595
3544,541598,-1;9;-3,-4;8;-2,-2;8;-2,-2;9;0,541598
3545,541864,,,,,541864
3546,541867,0;12;0,1;8;-1,-1;12;2,0;6;-1,541867
3547,542139,,,,,542139
3548,542142,0;7;1,0;10;1,0;4;0,0;7;2,542142
3549,542409,,,,,542409
3550,542412,1;5;1,-3;10;0,0;4;0,0;8;0,542412
3551,542690,,,,,542690
3552,542693,0;8;2,0;10;1,-3;11;-6,0;4;-2,542693
3553,542965,,,,,542965
3554,542968,0;5;0,-3;9;2,0;8;5,0;7;0,542968
3555,543247,,,,,543247
3556,543249,0;5;0,1;8;2,0;11;0,-1;8;0,543249
3557,543516,,,,,543516
3558,543519,-1;9;0,-2;5;1,-2;7;2,0;5;0,543519
3559,543793,,,,,543793
3560,543815,0;14;0,0;8;1,-1;9;0,-1;10;-5,543815
3561,544079,,,,,544079
3562,544081,0;8;-4,-1;7;3,-4;8;2,0;10;0,544081
3563,544354,,,,,544354
3564,544361,0;4;1,0;7;0,-1;6;-3,-2;6;-1,544361
3565,544630,,,,,544630
3566,544633,0;7;-1,-1;5;0,1;7;0,2;7;2,544633
3567,544905,,,,,544905
3568,544914,0;6;3,1;6;0,1;7;0,0;8;1,544914
3569,545180,,,,,545180
3570,545183,0;9;1,0;6;2,0;7;2,1;4;-1,545183
3571,545448,,,,,545448
3572,545452,4;4;2,0;6;0,2;8;2,2;2;3,545452
3573,545733,,,,,545733
3574,545736,3;4;3,3;2;3,3;4;4,3;5;3,545736
3575,546006,,,,,546006
3576,546009,1;9;3,6;4;1,8;4;0,1;5;3,546009
3577,546325,,,,,546325
3578,546328,9;4;1,9;3;2,3;0;-1,6;4;3,546328
3579,546594,,,,,546594
3580,546596,6;4;0,3;5;6,5;3;3,6;0;4,546596
3581,546872,,,,,546872
3582,546874,7;4;1,10;4;0,11;6;3,2;5;4,546874
3583,547139,,,,,547139
3584,547142,12;1;0,6;2;3,5;4;1,6;5;4,547142
3585,547406,,,,,547406
3586,547416,7;2;2,7;4;3,6;4;4,12;3;0,547416
3587,547683,,,,,547683
3588,547686,7;6;7,10;7;3,9;5;-3,11;7;1,547686
3589,547953,,,,,547953
3590,547960,5;3;0,9;4;2,12;4;6,8;6;7,547960
3591,548227,,,,,548227
3592,548230,9;6;6,11;4;3,13;4;1,12;4;-11,548230
3593,548496,,,,,548496
3594,548499,10;7;3,12;3;4,15;0;7,8;8;6,548499
3595,548772,,,,,548772
3596,548775,12;-6;0,11;2;0,15;2;0,12;1;5,548775
3597,549046,,,,,549046
3598,549049,8;2;0,10;3;1,13;6;6,11;5;3,549049
3599,549322,,,,,549322
3600,549324,10;4;2,11;5;2,10;2;0,14;3;3,549324
3601,549593,,,,,549593
3602,549596,8;4;10,10;6;4,11;3;2,11;4;3,549596
3603,549867,,,,,549867
3604,549870,14;2;6,11;5;3,12;6;4,9;3;1,549870
3605,550141,,,,,550141
3606,550145,11;2;1,8;4;2,10;4;4,8;6;4,550145
3607,550418,,,,,550418
3608,550421,4;4;2,4;5;0,4;6;1,4;5;1,550421
3609,550686,,,,,550686
3610,550688,4;5;1,5;4;1,3;3;2,4;4;0,550688
3611,550955,,,,,550955
3612,550964,2;4;0,3;5;0,1;4;0,1;4;2,550964
3613,551236,,,,,551236
3614,551238,4;5;0,3;3;2,3;5;0,1;5;1,551238
3615,551505,,,,,551505
3616,551514,0;6;0,2;6;-1,2;6;0,1;4;-1,551514
3617,551774,,,,,551774
3618,551777,3;4;0,0;5;0,0;5;0,0;6;0,551777
3619,552044,,,,,552044
3620,552046,0;4;0,0;7;0,0;4;0,2;6;0,552046
3621,552318,,,,,552318
3622,552322,0;6;1,1;3;0,0;3;0,2;0;-2,552322
3623,552587,,,,,552587
3624,552590,-1;7;1,0;5;0,0;5;0,0;7;1,552590
3625,552872,,,,,552872
3626,552876,4;6;0,4;3;0,3;4;1,4;4;2,552876
3627,553138,,,,,553138
3628,553141,3;4;1,4;3;0,4;5;1,4;4;3,553141
3629,553412,,,,,553412
3630,553415,3;5;0,5;6;0,5;2;3,5;4;2,553415
3631,553675,,,,,553675
3632,553678,4;5;1,5;5;1,4;5;0,3;4;1,553678
3633,553945,,,,,553945
3634,553952,3;5;1,3;5;2,2;5;2,4;4;2,553952
3635,554215,,,,,554215
3636,554217,3;6;1,3;5;2,5;4;0,6;3;0,554217
3637,554488,,,,,554488
3638,554498,5;5;2,5;6;1,4;5;2,6;4;0,554498
3639,554765,,,,,554765
3640,554767,4;4;0,2;5;2,2;3;0,1;4;0,554767
3641,555040,,,,,555040
3642,555043,0;5;1,0;4;1,0;3;0,0;5;0,555043
3643,555315,,,,,555315
3644,555318,0;4;0,0;5;0,1;5;1,1;4;1,555318
3645,555583,,,,,555583
3646,555586,2;5;0,2;4;1,1;7;1,3;6;1,555586
3647,555859,,,,,555859
3648,555863,1;4;0,0;5;1,-3;4;0,-3;5;0,555863
3649,556129,,,,,556129
3650,556131,-5;5;0,-6;4;-1,-7;5;-3,-5;5;-2,556131
3651,556408,,,,,556408
3652,556411,-6;5;0,-6;6;-1,-6;5;-1,-5;4;-1,556411
3653,556680,,,,,556680
3654,556682,-6;4;-2,-6;5;-2,-6;5;0,-6;5;-2,556682
3655,556954,,,,,556954
3656,556963,-6;4;0,-5;5;0,-7;4;-1,-8;6;0,556963
3657,557233,,,,,557233
3658,557235,-8;6;-1,-8;5;-3,-10;5;-3,-12;5;-3,557235
3659,557504,,,,,557504
3660,557512,-11;5;-3,-13;4;-2,-14;7;-5,-16;6;-5,557512
3661,557782,,,,,557782
3662,557785,-18;5;-5,-20;5;-5,-20;5;-2,-21;4;-2,557785
3663,558052,,,,,558052
3664,558054,-19;7;-5,-21;5;-3,-20;8;-6,-18;3;-6,558054
3665,558324,,,,,558324
3666,558327,-18;6;-4,-18;4;-6,-18;2;-3,-18;4;-4,558327
3667,558594,,,,,558594
3668,558597,-17;6;-2,-18;3;-4,-17;5;-4,-17;6;-4,558597
3669,558868,,,,,558868
3670,558871,-15;1;-3,-16;3;0,-17;3;0,-14;6;-4,558871
3671,559144,,,,,559144
3672,559148,-16;6;-3,-15;4;-5,-14;5;-5,-16;5;-5,559148
3673,559419,,,,,559419
3674,559422,-17;5;-4,-18;4;-2,-19;3;-5,-17;4;-4,559422
3675,559688,,,,,559688
3676,559691,-17;5;-3,-14;6;-2,-15;5;-4,-16;6;-1,559691
3677,559965,,,,,559965
3678,559967,-15;5;-6,-15;4;-5,-13;4;-5,-12;6;-1,559967
3679,560232,,,,,560232
3680,560235,-13;4;-3,-14;5;-4,-15;4;-5,-15;5;-4,560235
3681,560507,,,,,560507
3682,560510,-15;5;-1,-18;5;-3,-17;5;-4,-16;5;0,560510
3683,560782,,,,,560782
3684,560785,-16;5;-4,-17;5;-8,-16;2;-1,-18;5;-2,560785
3685,561062,,,,,561062
3686,561065,-15;2;-2,-15;0;-3,-18;4;-2,-15;4;-1,561065
3687,561328,,,,,561328
3688,561330,-18;6;-3,-16;4;-2,-14;4;-6,-15;4;-4,561330
3689,561602,,,,,561602
3690,561605,-17;5;-4,-16;6;-6,-17;5;-3,-16;4;-2,561605
3691,561880,,,,,561880
3692,561883,-14;7;-3,-11;4;-3,-11;7;-2,-8;1;-4,561883
3693,562147,,,,,562147
3694,562154,-4;6;1,-7;4;0,-5;4;0,-5;5;0,562154
3695,562422,,,,,562422
3696,562425,-3;5;-1,-5;5;-3,-3;7;-2,-3;4;-1,562425
3697,562694,,,,,562694
3698,562702,-4;5;0,-5;3;-1,-5;2;0,-6;3;-1,562702
3699,562981,,,,,562981
3700,562984,-5;4;-2,-4;4;-2,-4;4;-3,-6;4;2,562984
3701,563249,,,,,563249
3702,563308,-7;3;-2,-4;5;-3,-4;4;1,-4;3;0,563308
3703,563582,,,,,563582
3704,563586,-2;5;0,-1;5;0,-1;4;0,-3;3;-1,563586
3705,563849,,,,,563849
3706,563851,-5;4;0,-7;6;0,-6;5;0,-7;6;-1,563851
3707,564124,,,,,564124
3708,564127,-5;5;0,-7;4;-1,-8;4;0,-8;6;0,564127
3709,564400,,,,,564400
3710,564402,-7;4;-4,-9;4;-1,-6;3;-4,-10;1;-3,564402
3711,564686,,,,,564686
3712,564689,-5;1;-5,-8;4;-2,-9;3;-2,-9;6;-2,564689
3713,564962,,,,,564962
3714,564965,-8;4;-3,-6;6;-1,-9;6;-1,-5;3;-4,564965
3715,565237,,,,,565237
3716,565240,-8;1;-5,-12;4;-3,-11;5;-3,-6;3;-3,565240
3717,565508,,,,,565508
3718,565510,-9;1;-2,-13;5;1,-8;3;0,-8;4;-1,565510
3719,565788,,,,,565788
